topSearches,value,geo,keyword,time,sys_time
dengue sintomas,100,BR-AC,Dengue,2022-01,2025-07-23 14:32
sintomas da dengue,54,BR-AC,Dengue,2022-01,2025-07-23 14:32
dengue,100,BR-AL,Dengue,2022-01,2025-07-23 14:32
sintomas dengue,35,BR-AL,Dengue,2022-01,2025-07-23 14:32
sintomas da dengue,16,BR-AL,Dengue,2022-01,2025-07-23 14:32
dengue,100,BR-AM,Dengue,2022-01,2025-07-23 14:32
dengue sintomas,34,BR-AM,Dengue,2022-01,2025-07-23 14:32
sintomas da dengue,14,BR-AM,Dengue,2022-01,2025-07-23 14:32
dengue hemorrágica,4,BR-AM,Dengue,2022-01,2025-07-23 14:32
,,BR-AP,Dengue,2022-01,2025-07-23 14:32
dengue,100,BR-BA,Dengue,2022-01,2025-07-23 14:32
sintomas dengue,35,BR-BA,Dengue,2022-01,2025-07-23 14:32
sintomas da dengue,18,BR-BA,Dengue,2022-01,2025-07-23 14:32
sintomas de dengue,14,BR-BA,Dengue,2022-01,2025-07-23 14:32
mosquito da dengue,8,BR-BA,Dengue,2022-01,2025-07-23 14:32
chikungunya,7,BR-BA,Dengue,2022-01,2025-07-23 14:32
chikungunya sintomas,4,BR-BA,Dengue,2022-01,2025-07-23 14:32
dengue hemorrágica,3,BR-BA,Dengue,2022-01,2025-07-23 14:32
sintomas de covid,3,BR-BA,Dengue,2022-01,2025-07-23 14:32
quais os sintomas da dengue,3,BR-BA,Dengue,2022-01,2025-07-23 14:32
sintomas h3n2,2,BR-BA,Dengue,2022-01,2025-07-23 14:32
sintomas da chikungunya,2,BR-BA,Dengue,2022-01,2025-07-23 14:32
sintomas da omicron,2,BR-BA,Dengue,2022-01,2025-07-23 14:32
sintoma de dengue,2,BR-BA,Dengue,2022-01,2025-07-23 14:32
sintomas omicron,1,BR-BA,Dengue,2022-01,2025-07-23 14:32
sintomas do covid,1,BR-BA,Dengue,2022-01,2025-07-23 14:32
dengue tratamento,1,BR-BA,Dengue,2022-01,2025-07-23 14:32
exame de dengue,1,BR-BA,Dengue,2022-01,2025-07-23 14:32
dengue,100,BR-CE,Dengue,2022-01,2025-07-23 14:32
sintomas dengue,36,BR-CE,Dengue,2022-01,2025-07-23 14:32
sintomas da dengue,17,BR-CE,Dengue,2022-01,2025-07-23 14:32
sintomas de dengue,13,BR-CE,Dengue,2022-01,2025-07-23 14:32
mosquito da dengue,11,BR-CE,Dengue,2022-01,2025-07-23 14:32
dengue hemorrágica,5,BR-CE,Dengue,2022-01,2025-07-23 14:32
sintomas h3n2,4,BR-CE,Dengue,2022-01,2025-07-23 14:32
sintomas de covid,4,BR-CE,Dengue,2022-01,2025-07-23 14:32
sintomas omicron,2,BR-CE,Dengue,2022-01,2025-07-23 14:32
sintomas da h3n2,2,BR-CE,Dengue,2022-01,2025-07-23 14:32
sintomas do covid,2,BR-CE,Dengue,2022-01,2025-07-23 14:32
quais os sintomas da dengue,2,BR-CE,Dengue,2022-01,2025-07-23 14:32
dengue,100,BR-DF,Dengue,2022-01,2025-07-23 14:32
dengue sintomas,32,BR-DF,Dengue,2022-01,2025-07-23 14:32
sintomas da dengue,14,BR-DF,Dengue,2022-01,2025-07-23 14:32
sintomas de dengue,10,BR-DF,Dengue,2022-01,2025-07-23 14:32
mosquito da dengue,6,BR-DF,Dengue,2022-01,2025-07-23 14:32
sintomas covid,5,BR-DF,Dengue,2022-01,2025-07-23 14:32
dengue hemorrágica,3,BR-DF,Dengue,2022-01,2025-07-23 14:32
cid dengue,3,BR-DF,Dengue,2022-01,2025-07-23 14:32
dengue tratamento,3,BR-DF,Dengue,2022-01,2025-07-23 14:32
sintomas omicron,3,BR-DF,Dengue,2022-01,2025-07-23 14:32
