risingSearches,keyword,value,unknown,geo,time,sys_time
dengue sintomas,/m/09wsg,0.8,FALSE,BR-AC,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-AL,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-AM,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-AP,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-BA,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-CE,2024-11,2025-07-31 14:47
mosquito da dengue,/m/09wsg,0.7,FALSE,BR-DF,2024-11,2025-07-31 14:47
sintomas da dengue,/m/09wsg,0.4,FALSE,BR-DF,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-ES,2024-11,2025-07-31 14:47
dengue pode tomar dipirona,/m/09wsg,0.9,FALSE,BR-GO,2024-11,2025-07-31 14:47
quais são os sintomas da dengue,/m/09wsg,0.9,FALSE,BR-GO,2024-11,2025-07-31 14:47
mosquito da dengue,/m/09wsg,0.5,FALSE,BR-GO,2024-11,2025-07-31 14:47
sintomas de dengue,/m/09wsg,1.4,FALSE,BR-MA,2024-11,2025-07-31 14:47
pernilongo da dengue,/m/09wsg,841.5,TRUE,BR-MG,2024-11,2025-07-31 14:47
foto do mosquito da dengue,/m/09wsg,473.5,TRUE,BR-MG,2024-11,2025-07-31 14:47
sintomas de dengue leve,/m/09wsg,215.5,TRUE,BR-MG,2024-11,2025-07-31 14:47
dengue sintomas iniciais,/m/09wsg,214,TRUE,BR-MG,2024-11,2025-07-31 14:47
notificação dengue,/m/09wsg,1,FALSE,BR-MG,2024-11,2025-07-31 14:47
dengue online,/m/09wsg,1,FALSE,BR-MG,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-MS,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-MT,2024-11,2025-07-31 14:47
sintomas da dengue,/m/09wsg,0.9,FALSE,BR-PA,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-PB,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-PE,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-PI,2024-11,2025-07-31 14:47
notificação dengue,/m/09wsg,750,TRUE,BR-PR,2024-11,2025-07-31 14:47
vacina dengue curitiba,/m/09wsg,2.5,FALSE,BR-PR,2024-11,2025-07-31 14:47
dengue hemorrágica sintomas,/m/09wsg,0.7,FALSE,BR-RJ,2024-11,2025-07-31 14:47
quais são os sintomas da dengue,/m/09wsg,0.5,FALSE,BR-RJ,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-RN,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-RO,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-RR,2024-11,2025-07-31 14:47
vacina da dengue,/m/09wsg,0.5,FALSE,BR-RS,2024-11,2025-07-31 14:47
https //resultado.itajai.sc.gov.br dengue,/m/09wsg,1105,TRUE,BR-SC,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-SE,2024-11,2025-07-31 14:47
simtomas de dengue,/m/09wsg,186,TRUE,BR-SP,2024-11,2025-07-31 14:47
dengue da diarréia,/m/09wsg,163,TRUE,BR-SP,2024-11,2025-07-31 14:47
coqueluche,/m/09wsg,148,TRUE,BR-SP,2024-11,2025-07-31 14:47
como curar a dengue,/m/09wsg,95,TRUE,BR-SP,2024-11,2025-07-31 14:47
prova do laço dengue,/m/09wsg,1.3,FALSE,BR-SP,2024-11,2025-07-31 14:47
o que tomar para dengue,/m/09wsg,0.8,FALSE,BR-SP,2024-11,2025-07-31 14:47
dengue é contagioso,/m/09wsg,0.8,FALSE,BR-SP,2024-11,2025-07-31 14:47
valor da vacina da dengue,/m/09wsg,0.6,FALSE,BR-SP,2024-11,2025-07-31 14:47
arboviroses,/m/09wsg,0.6,FALSE,BR-SP,2024-11,2025-07-31 14:47
como é o mosquito da dengue,/m/09wsg,0.6,FALSE,BR-SP,2024-11,2025-07-31 14:47
aedes aegypti,/m/09wsg,0.5,FALSE,BR-SP,2024-11,2025-07-31 14:47
pernilongo da dengue,/m/09wsg,0.4,FALSE,BR-SP,2024-11,2025-07-31 14:47
dengue manchas vermelhas,/m/09wsg,0.4,FALSE,BR-SP,2024-11,2025-07-31 14:47
,/m/09wsg,,,BR-TO,2024-11,2025-07-31 14:47
doenca de chagas,/m/09wsg,75.5,TRUE,BR,2024-11,2025-07-31 14:47
cachorro pega dengue,/m/09wsg,50,FALSE,BR,2024-11,2025-07-31 14:47
cid a09,/m/09wsg,42,FALSE,BR,2024-11,2025-07-31 14:47
cartaz sobre a dengue,/m/09wsg,4,FALSE,BR,2024-11,2025-07-31 14:47
protocolo dengue 2024,/m/09wsg,3,FALSE,BR,2024-11,2025-07-31 14:47
dengvaxia,/m/09wsg,1.9,FALSE,BR,2024-11,2025-07-31 14:47
foto do mosquito da dengue,/m/09wsg,1.8,FALSE,BR,2024-11,2025-07-31 14:47
musquito da dengue,/m/09wsg,1.8,FALSE,BR,2024-11,2025-07-31 14:47
simtomas de dengue,/m/09wsg,1.7,FALSE,BR,2024-11,2025-07-31 14:47
vacina dengue curitiba,/m/09wsg,1.7,FALSE,BR,2024-11,2025-07-31 14:47
sintomas.dengue,/m/09wsg,1.5,FALSE,BR,2024-11,2025-07-31 14:47
sintomas de dengue em bebe,/m/09wsg,1.5,FALSE,BR,2024-11,2025-07-31 14:47
larva de mosquito da dengue,/m/09wsg,1.3,FALSE,BR,2024-11,2025-07-31 14:47
larva da dengue,/m/09wsg,0.9,FALSE,BR,2024-11,2025-07-31 14:47
quais sao os sintomas da dengue,/m/09wsg,0.8,FALSE,BR,2024-11,2025-07-31 14:47
pode tomar dorflex com dengue,/m/09wsg,0.8,FALSE,BR,2024-11,2025-07-31 14:47
manchas vermelhas no corpo,/m/09wsg,0.8,FALSE,BR,2024-11,2025-07-31 14:47
o que é dengue hemorrágica,/m/09wsg,0.8,FALSE,BR,2024-11,2025-07-31 14:47
teste de dengue farmácia,/m/09wsg,0.7,FALSE,BR,2024-11,2025-07-31 14:47
quem tem dengue pode tomar dipirona,/m/09wsg,0.7,FALSE,BR,2024-11,2025-07-31 14:47
teste rapido de dengue,/m/09wsg,0.7,FALSE,BR,2024-11,2025-07-31 14:47
dengue fever,/m/09wsg,0.7,FALSE,BR,2024-11,2025-07-31 14:47
pernilongo da dengue,/m/09wsg,0.7,FALSE,BR,2024-11,2025-07-31 14:47
dengue quantos dias de repouso,/m/09wsg,0.7,FALSE,BR,2024-11,2025-07-31 14:47
hematocrito dengue,/m/09wsg,0.6,FALSE,BR,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-AC,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-AL,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-AM,2024-11,2025-07-31 14:47
chikungunya,/m/01__7l,43873,TRUE,BR-AP,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-BA,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-CE,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-DF,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-ES,2024-11,2025-07-31 14:47
chikungunya sintomas,/m/01__7l,0.4,FALSE,BR-GO,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-MA,2024-11,2025-07-31 14:47
sintomas de dengue,/m/01__7l,3278,TRUE,BR-MG,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-MS,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-MT,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-PA,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-PB,2024-11,2025-07-31 14:47
chikungunya sintomas,/m/01__7l,0.5,FALSE,BR-PE,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-PI,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-PR,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-RJ,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-RN,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-RO,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-RR,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-RS,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-SC,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-SE,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-SP,2024-11,2025-07-31 14:47
,/m/01__7l,,,BR-TO,2024-11,2025-07-31 14:47
chikungunya o que é,/m/01__7l,0.5,FALSE,BR,2024-11,2025-07-31 14:47
chicogunha,/m/01__7l,0.4,FALSE,BR,2024-11,2025-07-31 14:47
,/m/0cycc,,,BR-AC,2024-11,2025-07-31 14:47
gripe aviaria,/m/0cycc,1390,TRUE,BR-AL,2024-11,2025-07-31 14:47
,/m/0cycc,,,BR-AM,2024-11,2025-07-31 14:47
,/m/0cycc,,,BR-AP,2024-11,2025-07-31 14:47
influenza b sintomas,/m/0cycc,1680,TRUE,BR-BA,2024-11,2025-07-31 14:47
cid gripe,/m/0cycc,2.5,FALSE,BR-CE,2024-11,2025-07-31 14:47
remedio pra gripe,/m/0cycc,0.6,FALSE,BR-CE,2024-11,2025-07-31 14:47
chá para gripe,/m/0cycc,0.5,FALSE,BR-CE,2024-11,2025-07-31 14:47
remedio para gripe,/m/0cycc,1,FALSE,BR-DF,2024-11,2025-07-31 14:47
sintomas influenza,/m/0cycc,0.6,FALSE,BR-DF,2024-11,2025-07-31 14:47
,/m/0cycc,,,BR-ES,2024-11,2025-07-31 14:47
remedios pra gripe,/m/0cycc,295,TRUE,BR-GO,2024-11,2025-07-31 14:47
remedios para gripe,/m/0cycc,3.5,FALSE,BR-GO,2024-11,2025-07-31 14:47
resfenol,/m/0cycc,3,FALSE,BR-GO,2024-11,2025-07-31 14:47
remedio pra gripe,/m/0cycc,0.7,FALSE,BR-GO,2024-11,2025-07-31 14:47
remedio para gripe,/m/0cycc,0.6,FALSE,BR-GO,2024-11,2025-07-31 14:47
cha pra gripe,/m/0cycc,0.5,FALSE,BR-GO,2024-11,2025-07-31 14:47
influenza b,/m/0cycc,1.2,FALSE,BR-MA,2024-11,2025-07-31 14:47
remédio pra gripe,/m/0cycc,0.5,FALSE,BR-MA,2024-11,2025-07-31 14:47
vaca telhado itapetininga,/m/0cycc,111.5,TRUE,BR-MG,2024-11,2025-07-31 14:47
cid sindrome gripal,/m/0cycc,1.6,FALSE,BR-MG,2024-11,2025-07-31 14:47
loratadina,/m/0cycc,1.3,FALSE,BR-MG,2024-11,2025-07-31 14:47
influenza b sintomas,/m/0cycc,1,FALSE,BR-MG,2024-11,2025-07-31 14:47
naldecon,/m/0cycc,1,FALSE,BR-MG,2024-11,2025-07-31 14:47
remedio para gripe adulto,/m/0cycc,0.9,FALSE,BR-MG,2024-11,2025-07-31 14:47
diferença entre gripe e resfriado,/m/0cycc,0.8,FALSE,BR-MG,2024-11,2025-07-31 14:47
cha para gripe,/m/0cycc,0.8,FALSE,BR-MG,2024-11,2025-07-31 14:47
gripe alergica,/m/0cycc,0.6,FALSE,BR-MG,2024-11,2025-07-31 14:47
,/m/0cycc,,,BR-MS,2024-11,2025-07-31 14:47
influenza b sintomas,/m/0cycc,2858,TRUE,BR-MT,2024-11,2025-07-31 14:47
,/m/0cycc,,,BR-PA,2024-11,2025-07-31 14:47
influenza b sintomas,/m/0cycc,3061,TRUE,BR-PB,2024-11,2025-07-31 14:47
influenza b sintomas,/m/0cycc,1.6,FALSE,BR-PE,2024-11,2025-07-31 14:47
influenza b sintomas,/m/0cycc,1370.5,TRUE,BR-PI,2024-11,2025-07-31 14:47
cid gripe,/m/0cycc,3,FALSE,BR-PR,2024-11,2025-07-31 14:47
remedios para gripe,/m/0cycc,1.5,FALSE,BR-PR,2024-11,2025-07-31 14:47
influenza b sintomas,/m/0cycc,1.1,FALSE,BR-PR,2024-11,2025-07-31 14:47
gripe do tomate 2024,/m/0cycc,1,FALSE,BR-PR,2024-11,2025-07-31 14:47
raiva humana tocantins,/m/0cycc,278.5,TRUE,BR-RJ,2024-11,2025-07-31 14:47
qual o melhor remédio para gripe,/m/0cycc,1.7,FALSE,BR-RJ,2024-11,2025-07-31 14:47
influenza b sintomas,/m/0cycc,1.5,FALSE,BR-RJ,2024-11,2025-07-31 14:47
remédio para gripe e resfriado,/m/0cycc,1.5,FALSE,BR-RJ,2024-11,2025-07-31 14:47
sintomas da influenza,/m/0cycc,0.8,FALSE,BR-RJ,2024-11,2025-07-31 14:47
teste de influenza,/m/0cycc,0.6,FALSE,BR-RJ,2024-11,2025-07-31 14:47
,/m/0cycc,,,BR-RN,2024-11,2025-07-31 14:47
,/m/0cycc,,,BR-RO,2024-11,2025-07-31 14:47
,/m/0cycc,,,BR-RR,2024-11,2025-07-31 14:47
gripe do tomate 2024,/m/0cycc,855.5,TRUE,BR-RS,2024-11,2025-07-31 14:47
influenza b sintomas,/m/0cycc,3.5,FALSE,BR-RS,2024-11,2025-07-31 14:47
remedio pra gripe,/m/0cycc,0.8,FALSE,BR-RS,2024-11,2025-07-31 14:47
influenza sintomas,/m/0cycc,0.6,FALSE,BR-RS,2024-11,2025-07-31 14:47
influenza b,/m/0cycc,0.5,FALSE,BR-RS,2024-11,2025-07-31 14:47
influenza b sintomas,/m/0cycc,14,FALSE,BR-SC,2024-11,2025-07-31 14:47
remédio pra gripe,/m/0cycc,4,FALSE,BR-SC,2024-11,2025-07-31 14:47
influenza sintomas,/m/0cycc,0.8,FALSE,BR-SC,2024-11,2025-07-31 14:47
influenza b,/m/0cycc,0.5,FALSE,BR-SC,2024-11,2025-07-31 14:47
,/m/0cycc,,,BR-SE,2024-11,2025-07-31 14:47
gripe do tomate 2024,/m/0cycc,170,TRUE,BR-SP,2024-11,2025-07-31 14:47
remédio para gripe e dor de garganta,/m/0cycc,154,TRUE,BR-SP,2024-11,2025-07-31 14:47
sober shaming significado,/m/0cycc,120,TRUE,BR-SP,2024-11,2025-07-31 14:47
blogueira baiana encontrada morta,/m/0cycc,119,TRUE,BR-SP,2024-11,2025-07-31 14:47
fontana di trevi,/m/0cycc,114,TRUE,BR-SP,2024-11,2025-07-31 14:47
remedio de gripe para gestante,/m/0cycc,113,TRUE,BR-SP,2024-11,2025-07-31 14:47
paulo galo ativista,/m/0cycc,99,TRUE,BR-SP,2024-11,2025-07-31 14:47
lucas ferreira mattos medico,/m/0cycc,90,TRUE,BR-SP,2024-11,2025-07-31 14:47
raiva humana tocantins,/m/0cycc,80.5,TRUE,BR-SP,2024-11,2025-07-31 14:47
vaca telhado itapetininga,/m/0cycc,79.5,TRUE,BR-SP,2024-11,2025-07-31 14:47
chá de limao para gripe,/m/0cycc,62.5,TRUE,BR-SP,2024-11,2025-07-31 14:47
pode tomar vacina da gripe estando gripado,/m/0cycc,35,FALSE,BR-SP,2024-11,2025-07-31 14:47
ouvido entupido gripe,/m/0cycc,3.5,FALSE,BR-SP,2024-11,2025-07-31 14:47
nimesulida serve para gripe,/m/0cycc,2.5,FALSE,BR-SP,2024-11,2025-07-31 14:47
cha vick gripe,/m/0cycc,2,FALSE,BR-SP,2024-11,2025-07-31 14:47
gravida com gripe,/m/0cycc,2,FALSE,BR-SP,2024-11,2025-07-31 14:47
israel,/m/0cycc,1.5,FALSE,BR-SP,2024-11,2025-07-31 14:47
gripe suina,/m/0cycc,1.3,FALSE,BR-SP,2024-11,2025-07-31 14:47
anti gripal,/m/0cycc,1.3,FALSE,BR-SP,2024-11,2025-07-31 14:47
quanto tempo dura uma gripe,/m/0cycc,1.1,FALSE,BR-SP,2024-11,2025-07-31 14:47
remedio caseiro para gripe,/m/0cycc,1,FALSE,BR-SP,2024-11,2025-07-31 14:47
nova gripe 2024,/m/0cycc,0.9,FALSE,BR-SP,2024-11,2025-07-31 14:47
remédio pra gripe,/m/0cycc,0.8,FALSE,BR-SP,2024-11,2025-07-31 14:47
"alguns exemplos de doenças causadas por bactérias a sífilis, tuberculose e leptospirose. b gripe, tuberculose e hanseníase. c lepra, sífilis e toxoplasmose. d malária, leptospirose e doença de chagas. e doença de chagas, hanseníase e sífilis.",/m/0cycc,0.8,FALSE,BR-SP,2024-11,2025-07-31 14:47
cetoprofeno,/m/0cycc,0.7,FALSE,BR-SP,2024-11,2025-07-31 14:47
,/m/0cycc,,,BR-TO,2024-11,2025-07-31 14:47
tumor sabrina gomes,/m/0cycc,123,TRUE,BR,2024-11,2025-07-31 14:47
blogueira baiana encontrada morta,/m/0cycc,96.5,TRUE,BR,2024-11,2025-07-31 14:47
fontana di trevi,/m/0cycc,84.5,TRUE,BR,2024-11,2025-07-31 14:47
iraque,/m/0cycc,78,TRUE,BR,2024-11,2025-07-31 14:47
vaca telhado itapetininga,/m/0cycc,72.5,TRUE,BR,2024-11,2025-07-31 14:47
raiva humana tocantins,/m/0cycc,68,TRUE,BR,2024-11,2025-07-31 14:47
sabrina gomes tumor raro,/m/0cycc,58,TRUE,BR,2024-11,2025-07-31 14:47
esquilo peanut,/m/0cycc,56.5,TRUE,BR,2024-11,2025-07-31 14:47
santo daime,/m/0cycc,50,FALSE,BR,2024-11,2025-07-31 14:47
