topSearches,value,geo,keyword,time,sys_time
mosquito da dengue,7,BR-MT,Dengue,2024-09,2025-07-30 15:39
sintomas da dengue,6,BR-MT,Dengue,2024-09,2025-07-30 15:39
sinan dengue,2,BR-MT,Dengue,2024-09,2025-07-30 15:39
dengue,100,BR-PA,Dengue,2024-09,2025-07-30 15:39
sintomas de dengue,8,BR-PA,Dengue,2024-09,2025-07-30 15:39
sintomas da dengue,7,BR-PA,Dengue,2024-09,2025-07-30 15:39
mosquito da dengue,6,BR-PA,Dengue,2024-09,2025-07-30 15:39
dengue hemorrágica,4,BR-PA,Dengue,2024-09,2025-07-30 15:39
dengue,100,BR-PB,Dengue,2024-09,2025-07-30 15:39
dengue sintomas,18,BR-PB,Dengue,2024-09,2025-07-30 15:39
sintomas de dengue,9,BR-PB,Dengue,2024-09,2025-07-30 15:39
sintomas da dengue,7,BR-PB,Dengue,2024-09,2025-07-30 15:39
dengue,100,BR-PE,Dengue,2024-09,2025-07-30 15:39
dengue sintomas,17,BR-PE,Dengue,2024-09,2025-07-30 15:39
sintomas de dengue,10,BR-PE,Dengue,2024-09,2025-07-30 15:39
sintomas da dengue,8,BR-PE,Dengue,2024-09,2025-07-30 15:39
mosquito da dengue,5,BR-PE,Dengue,2024-09,2025-07-30 15:39
cid dengue,2,BR-PE,Dengue,2024-09,2025-07-30 15:39
qual remedio nao pode tomar com dengue,1,BR-PE,Dengue,2024-09,2025-07-30 15:39
doenças causadas por virus,1,BR-PE,Dengue,2024-09,2025-07-30 15:39
dengue online,1,BR-PE,Dengue,2024-09,2025-07-30 15:39
quais os sintomas da dengue,1,BR-PE,Dengue,2024-09,2025-07-30 15:39
dengue,100,BR-PI,Dengue,2024-09,2025-07-30 15:39
mosquito da dengue,10,BR-PI,Dengue,2024-09,2025-07-30 15:39
dengue,100,BR-PR,Dengue,2024-09,2025-07-30 15:39
sintomas dengue,24,BR-PR,Dengue,2024-09,2025-07-30 15:39
sintomas de dengue,12,BR-PR,Dengue,2024-09,2025-07-30 15:39
mosquito da dengue,9,BR-PR,Dengue,2024-09,2025-07-30 15:39
sintomas da dengue,8,BR-PR,Dengue,2024-09,2025-07-30 15:39
vacina dengue,6,BR-PR,Dengue,2024-09,2025-07-30 15:39
vacina da dengue,3,BR-PR,Dengue,2024-09,2025-07-30 15:39
dengue hemorrágica,2,BR-PR,Dengue,2024-09,2025-07-30 15:39
quais os sintomas da dengue,2,BR-PR,Dengue,2024-09,2025-07-30 15:39
teste de dengue,1,BR-PR,Dengue,2024-09,2025-07-30 15:39
cid dengue,1,BR-PR,Dengue,2024-09,2025-07-30 15:39
mosquito da dengue foto,1,BR-PR,Dengue,2024-09,2025-07-30 15:39
quais são os sintomas da dengue,1,BR-PR,Dengue,2024-09,2025-07-30 15:39
sinan dengue,0,BR-PR,Dengue,2024-09,2025-07-30 15:39
dengue,100,BR-RJ,Dengue,2024-09,2025-07-30 15:39
sintomas dengue,24,BR-RJ,Dengue,2024-09,2025-07-30 15:39
sintomas de dengue,13,BR-RJ,Dengue,2024-09,2025-07-30 15:39
mosquito da dengue,8,BR-RJ,Dengue,2024-09,2025-07-30 15:39
sintomas da dengue,7,BR-RJ,Dengue,2024-09,2025-07-30 15:39
vacina dengue,7,BR-RJ,Dengue,2024-09,2025-07-30 15:39
dengue hemorrágica,3,BR-RJ,Dengue,2024-09,2025-07-30 15:39
quais os sintomas da dengue,2,BR-RJ,Dengue,2024-09,2025-07-30 15:39
sintomas de covid,1,BR-RJ,Dengue,2024-09,2025-07-30 15:39
cid dengue,1,BR-RJ,Dengue,2024-09,2025-07-30 15:39
quais são os sintomas da dengue,0,BR-RJ,Dengue,2024-09,2025-07-30 15:39
dengue,100,BR-RN,Dengue,2024-09,2025-07-30 15:39
dengue sintomas,22,BR-RN,Dengue,2024-09,2025-07-30 15:39
sintomas de dengue,9,BR-RN,Dengue,2024-09,2025-07-30 15:39
mosquito da dengue,7,BR-RN,Dengue,2024-09,2025-07-30 15:39
sintomas de dengue,100,BR-RO,Dengue,2024-09,2025-07-30 15:39
,,BR-RR,Dengue,2024-09,2025-07-30 15:39
dengue,100,BR-RS,Dengue,2024-09,2025-07-30 15:39
sintomas dengue,28,BR-RS,Dengue,2024-09,2025-07-30 15:39
sintomas de dengue,13,BR-RS,Dengue,2024-09,2025-07-30 15:39
mosquito da dengue,10,BR-RS,Dengue,2024-09,2025-07-30 15:39
vacina dengue,8,BR-RS,Dengue,2024-09,2025-07-30 15:39
sintomas da dengue,7,BR-RS,Dengue,2024-09,2025-07-30 15:39
dengue hemorrágica,2,BR-RS,Dengue,2024-09,2025-07-30 15:39
dengue,100,BR-SC,Dengue,2024-09,2025-07-30 15:39
dengue sintomas,24,BR-SC,Dengue,2024-09,2025-07-30 15:39
sintomas de dengue,13,BR-SC,Dengue,2024-09,2025-07-30 15:39
vacina dengue,11,BR-SC,Dengue,2024-09,2025-07-30 15:39
mosquito da dengue,9,BR-SC,Dengue,2024-09,2025-07-30 15:39
sintomas da dengue,6,BR-SC,Dengue,2024-09,2025-07-30 15:39
vacina da dengue,5,BR-SC,Dengue,2024-09,2025-07-30 15:39
quais os sintomas da dengue,1,BR-SC,Dengue,2024-09,2025-07-30 15:39
https //resultado.itajai.sc.gov.br dengue,1,BR-SC,Dengue,2024-09,2025-07-30 15:39
dengue,100,BR-SE,Dengue,2024-09,2025-07-30 15:39
dengue sintomas,17,BR-SE,Dengue,2024-09,2025-07-30 15:39
mosquito da dengue,13,BR-SE,Dengue,2024-09,2025-07-30 15:39
dengue,100,BR-SP,Dengue,2024-09,2025-07-30 15:39
sintomas dengue,21,BR-SP,Dengue,2024-09,2025-07-30 15:39
sintomas de dengue,13,BR-SP,Dengue,2024-09,2025-07-30 15:39
sintomas da dengue,7,BR-SP,Dengue,2024-09,2025-07-30 15:39
vacina dengue,7,BR-SP,Dengue,2024-09,2025-07-30 15:39
mosquito dengue,6,BR-SP,Dengue,2024-09,2025-07-30 15:39
mosquito da dengue,6,BR-SP,Dengue,2024-09,2025-07-30 15:39
teste dengue,5,BR-SP,Dengue,2024-09,2025-07-30 15:39
febre,4,BR-SP,Dengue,2024-09,2025-07-30 15:39
covid,4,BR-SP,Dengue,2024-09,2025-07-30 15:39
vacina da dengue,3,BR-SP,Dengue,2024-09,2025-07-30 15:39
o que é dengue,3,BR-SP,Dengue,2024-09,2025-07-30 15:39
teste de dengue,3,BR-SP,Dengue,2024-09,2025-07-30 15:39
dipirona,2,BR-SP,Dengue,2024-09,2025-07-30 15:39
exame de dengue,2,BR-SP,Dengue,2024-09,2025-07-30 15:39
dipirona dengue,2,BR-SP,Dengue,2024-09,2025-07-30 15:39
covid sintomas,2,BR-SP,Dengue,2024-09,2025-07-30 15:39
quais sintomas da dengue,2,BR-SP,Dengue,2024-09,2025-07-30 15:39
"a quantidade de ração utilizada para alimentar 10 cachorros em um canil, durante 15 dias, é de 60 kg. caso cheguem mais 8 cachorros no canil, quantos dias 48kg dessa ração duraria aproximadamente?",2,BR-SP,Dengue,2024-09,2025-07-30 15:39
cid dengue,2,BR-SP,Dengue,2024-09,2025-07-30 15:39
tratamento dengue,2,BR-SP,Dengue,2024-09,2025-07-30 15:39
quais os sintomas da dengue,2,BR-SP,Dengue,2024-09,2025-07-30 15:39
"a figura a seguir representa um bairro de uma cidade. uma pessoa, deseja se deslocar de sua casa, até o supermercado, mas antes precisa passar ao banco para retirar dinheiro. quantos caminhos diferentes essa pessoa poderá fazer?",2,BR-SP,Dengue,2024-09,2025-07-30 15:39
"figura a seguir representa um bairro de uma cidade. uma pessoa, deseja se deslocar de sua casa, até o supermercado, mas antes precisa passar ao banco para retirar dinheiro. quantos caminhos diferentes essa pessoa poderá fazer?",2,BR-SP,Dengue,2024-09,2025-07-30 15:39
"as seguintes 6, 8, 7, 9, e 5 foram obtidas por um grupo de alunos em uma prova de matemática. qual é o desvio padrão aproximado dessas notas ?",1,BR-SP,Dengue,2024-09,2025-07-30 15:39
dengue,100,BR-TO,Dengue,2024-09,2025-07-30 15:39
sintomas de dengue,12,BR-TO,Dengue,2024-09,2025-07-30 15:39
dengue,100,BR,Dengue,2024-09,2025-07-30 15:39
sintomas dengue,21,BR,Dengue,2024-09,2025-07-30 15:39
a dengue,15,BR,Dengue,2024-09,2025-07-30 15:39
sintomas de dengue,10,BR,Dengue,2024-09,2025-07-30 15:39
mosquito,7,BR,Dengue,2024-09,2025-07-30 15:39
dengue mosquito,7,BR,Dengue,2024-09,2025-07-30 15:39
mosquito da dengue,6,BR,Dengue,2024-09,2025-07-30 15:39
sintomas da dengue,6,BR,Dengue,2024-09,2025-07-30 15:39
dengue vacina,6,BR,Dengue,2024-09,2025-07-30 15:39
febre,4,BR,Dengue,2024-09,2025-07-30 15:39
o que é dengue,4,BR,Dengue,2024-09,2025-07-30 15:39
vacina da dengue,3,BR,Dengue,2024-09,2025-07-30 15:39
teste dengue,3,BR,Dengue,2024-09,2025-07-30 15:39
covid,3,BR,Dengue,2024-09,2025-07-30 15:39
exame dengue,2,BR,Dengue,2024-09,2025-07-30 15:39
o que é a dengue,2,BR,Dengue,2024-09,2025-07-30 15:39
dipirona,2,BR,Dengue,2024-09,2025-07-30 15:39
dipirona dengue,2,BR,Dengue,2024-09,2025-07-30 15:39
teste de dengue,2,BR,Dengue,2024-09,2025-07-30 15:39
exame de dengue,2,BR,Dengue,2024-09,2025-07-30 15:39
chikungunya,2,BR,Dengue,2024-09,2025-07-30 15:39
dengue hemorrágica,2,BR,Dengue,2024-09,2025-07-30 15:39
tratamento dengue,2,BR,Dengue,2024-09,2025-07-30 15:39
quais sintomas da dengue,2,BR,Dengue,2024-09,2025-07-30 15:39
dengue manchas,2,BR,Dengue,2024-09,2025-07-30 15:39
,,BR-AC,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-AL,Chikungunya,2024-09,2025-07-30 15:39
,,BR-AM,Chikungunya,2024-09,2025-07-30 15:39
,,BR-AP,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-BA,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-CE,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-DF,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-ES,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-GO,Chikungunya,2024-09,2025-07-30 15:39
chikungunya sintomas,24,BR-GO,Chikungunya,2024-09,2025-07-30 15:39
chicungunha,14,BR-GO,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-MA,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-MG,Chikungunya,2024-09,2025-07-30 15:39
sintomas chikungunya,23,BR-MG,Chikungunya,2024-09,2025-07-30 15:39
sintomas de chikungunya,10,BR-MG,Chikungunya,2024-09,2025-07-30 15:39
sintomas da chikungunya,7,BR-MG,Chikungunya,2024-09,2025-07-30 15:39
chikungunya sequelas,3,BR-MG,Chikungunya,2024-09,2025-07-30 15:39
chicugunha,2,BR-MG,Chikungunya,2024-09,2025-07-30 15:39
,,BR-MS,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-MT,Chikungunya,2024-09,2025-07-30 15:39
chikungunya sintomas,15,BR-MT,Chikungunya,2024-09,2025-07-30 15:39
chikungunya tratamento,8,BR-MT,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-PA,Chikungunya,2024-09,2025-07-30 15:39
chikungunya sintomas,100,BR-PB,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-PE,Chikungunya,2024-09,2025-07-30 15:39
chikungunya sintomas,14,BR-PE,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-PI,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-PR,Chikungunya,2024-09,2025-07-30 15:39
chicungunha,15,BR-PR,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-RJ,Chikungunya,2024-09,2025-07-30 15:39
chikungunya sintomas,31,BR-RJ,Chikungunya,2024-09,2025-07-30 15:39
sintomas da chikungunya,11,BR-RJ,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-RN,Chikungunya,2024-09,2025-07-30 15:39
,,BR-RO,Chikungunya,2024-09,2025-07-30 15:39
,,BR-RR,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-RS,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-SC,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-SE,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR-SP,Chikungunya,2024-09,2025-07-30 15:39
dengue,29,BR-SP,Chikungunya,2024-09,2025-07-30 15:39
sintomas chikungunya,28,BR-SP,Chikungunya,2024-09,2025-07-30 15:39
chicungunha,11,BR-SP,Chikungunya,2024-09,2025-07-30 15:39
sintomas de chikungunya,8,BR-SP,Chikungunya,2024-09,2025-07-30 15:39
sintomas de dengue,6,BR-SP,Chikungunya,2024-09,2025-07-30 15:39
,,BR-TO,Chikungunya,2024-09,2025-07-30 15:39
chikungunya,100,BR,Chikungunya,2024-09,2025-07-30 15:39
sintomas chikungunya,25,BR,Chikungunya,2024-09,2025-07-30 15:39
dengue,24,BR,Chikungunya,2024-09,2025-07-30 15:39
zika,20,BR,Chikungunya,2024-09,2025-07-30 15:39
dengue e chikungunya,12,BR,Chikungunya,2024-09,2025-07-30 15:39
chicungunha,10,BR,Chikungunya,2024-09,2025-07-30 15:39
sintomas de chikungunya,9,BR,Chikungunya,2024-09,2025-07-30 15:39
sintomas da chikungunya,9,BR,Chikungunya,2024-09,2025-07-30 15:39
dengue zika e chikungunya,8,BR,Chikungunya,2024-09,2025-07-30 15:39
dengue sintomas,7,BR,Chikungunya,2024-09,2025-07-30 15:39
sintomas zika,6,BR,Chikungunya,2024-09,2025-07-30 15:39
chikungunya tratamento,6,BR,Chikungunya,2024-09,2025-07-30 15:39
febre amarela,4,BR,Chikungunya,2024-09,2025-07-30 15:39
mosquito chikungunya,3,BR,Chikungunya,2024-09,2025-07-30 15:39
sintomas de dengue,3,BR,Chikungunya,2024-09,2025-07-30 15:39
sintomas da dengue,3,BR,Chikungunya,2024-09,2025-07-30 15:39
chikungunya sequelas,3,BR,Chikungunya,2024-09,2025-07-30 15:39
chikungunya cid,3,BR,Chikungunya,2024-09,2025-07-30 15:39
chikungunya prevenção,3,BR,Chikungunya,2024-09,2025-07-30 15:39
zika virus,3,BR,Chikungunya,2024-09,2025-07-30 15:39
chikungunya transmissão,3,BR,Chikungunya,2024-09,2025-07-30 15:39
sintomas de zika,2,BR,Chikungunya,2024-09,2025-07-30 15:39
zica,2,BR,Chikungunya,2024-09,2025-07-30 15:39
sintomas da zika,2,BR,Chikungunya,2024-09,2025-07-30 15:39
aedes aegypti,2,BR,Chikungunya,2024-09,2025-07-30 15:39
,,BR-AC,Influenza/gripe,2024-09,2025-07-30 15:39
remedio para gripe,100,BR-AL,Influenza/gripe,2024-09,2025-07-30 15:39
remedio pra gripe,68,BR-AL,Influenza/gripe,2024-09,2025-07-30 15:39
influenza,100,BR-AM,Influenza/gripe,2024-09,2025-07-30 15:39
remedio para gripe,28,BR-AM,Influenza/gripe,2024-09,2025-07-30 15:39
remedio pra gripe,13,BR-AM,Influenza/gripe,2024-09,2025-07-30 15:39
melhor remedio para gripe,10,BR-AM,Influenza/gripe,2024-09,2025-07-30 15:39
,,BR-AP,Influenza/gripe,2024-09,2025-07-30 15:39
gripe,100,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
influenza,8,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
gripe sintomas,6,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
remedio para gripe,6,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
chá para gripe,6,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
sintomas de gripe,4,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
xarope para gripe,4,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
cha para gripe,3,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
remedio pra gripe,3,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
o que é bom para gripe,3,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
cha pra gripe,2,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
remédio pra gripe,2,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
remédio caseiro para gripe,1,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
pneumonia,1,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
gripe espanhola,1,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
remédios para gripe,1,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
influenza b,1,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
melhor remedio para gripe,1,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
remedio para gripe infantil,1,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
cid sindrome gripal,0,BR-BA,Influenza/gripe,2024-09,2025-07-30 15:39
gripe,100,BR-CE,Influenza/gripe,2024-09,2025-07-30 15:39
influenza,9,BR-CE,Influenza/gripe,2024-09,2025-07-30 15:39
remédio para gripe,7,BR-CE,Influenza/gripe,2024-09,2025-07-30 15:39
remedio para gripe,7,BR-CE,Influenza/gripe,2024-09,2025-07-30 15:39
gripe sintomas,5,BR-CE,Influenza/gripe,2024-09,2025-07-30 15:39
vacina da gripe,3,BR-CE,Influenza/gripe,2024-09,2025-07-30 15:39
sintomas de gripe,3,BR-CE,Influenza/gripe,2024-09,2025-07-30 15:39
remedio pra gripe,2,BR-CE,Influenza/gripe,2024-09,2025-07-30 15:39
cid gripe,2,BR-CE,Influenza/gripe,2024-09,2025-07-30 15:39
remedio para gripe infantil,1,BR-CE,Influenza/gripe,2024-09,2025-07-30 15:39
influenza b,1,BR-CE,Influenza/gripe,2024-09,2025-07-30 15:39
gripe na gravidez,1,BR-CE,Influenza/gripe,2024-09,2025-07-30 15:39
gripe,100,BR-DF,Influenza/gripe,2024-09,2025-07-30 15:39
influenza,24,BR-DF,Influenza/gripe,2024-09,2025-07-30 15:39
influenza a,7,BR-DF,Influenza/gripe,2024-09,2025-07-30 15:39
remedio para gripe,6,BR-DF,Influenza/gripe,2024-09,2025-07-30 15:39
influenza b,6,BR-DF,Influenza/gripe,2024-09,2025-07-30 15:39
cid gripe,4,BR-DF,Influenza/gripe,2024-09,2025-07-30 15:39
chá para gripe,2,BR-DF,Influenza/gripe,2024-09,2025-07-30 15:39
gripe,100,BR-ES,Influenza/gripe,2024-09,2025-07-30 15:39
sintomas de gripe,5,BR-ES,Influenza/gripe,2024-09,2025-07-30 15:39
remedio pra gripe,3,BR-ES,Influenza/gripe,2024-09,2025-07-30 15:39
gripe,100,BR-GO,Influenza/gripe,2024-09,2025-07-30 15:39
influenza,11,BR-GO,Influenza/gripe,2024-09,2025-07-30 15:39
remedio para gripe,7,BR-GO,Influenza/gripe,2024-09,2025-07-30 15:39
remédio para gripe,6,BR-GO,Influenza/gripe,2024-09,2025-07-30 15:39
chá para gripe,3,BR-GO,Influenza/gripe,2024-09,2025-07-30 15:39
xarope para gripe,3,BR-GO,Influenza/gripe,2024-09,2025-07-30 15:39
cid gripe,2,BR-GO,Influenza/gripe,2024-09,2025-07-30 15:39
remedio pra gripe,2,BR-GO,Influenza/gripe,2024-09,2025-07-30 15:39
influenza b,2,BR-GO,Influenza/gripe,2024-09,2025-07-30 15:39
melancia faz mal para gripe,1,BR-GO,Influenza/gripe,2024-09,2025-07-30 15:39
gripe aviaria,1,BR-GO,Influenza/gripe,2024-09,2025-07-30 15:39
gripe,100,BR-MA,Influenza/gripe,2024-09,2025-07-30 15:39
influenza,4,BR-MA,Influenza/gripe,2024-09,2025-07-30 15:39
remédio caseiro para gripe,3,BR-MA,Influenza/gripe,2024-09,2025-07-30 15:39
gripe,100,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
influenza,15,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
remedio gripe,9,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
sintomas gripe,8,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
remedio para gripe,6,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
remédio para gripe,6,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
chá para gripe,5,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
sintomas de gripe,5,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
cha para gripe,3,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
influenza a,3,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
h1n1,2,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
cid gripe,2,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
influenza b,2,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
xarope para gripe,2,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
influenza sintomas,1,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
gripe h1n1,1,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
remedio pra gripe,1,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
gripe alergica,1,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
nimesulida,1,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
gripe espanhola,1,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
pneumonia,1,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
tuberculose,1,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
prednisona,1,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
melhor remedio para gripe,1,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
prednisona para gripe,1,BR-MG,Influenza/gripe,2024-09,2025-07-30 15:39
gripe,100,BR-MS,Influenza/gripe,2024-09,2025-07-30 15:39
influenza,19,BR-MS,Influenza/gripe,2024-09,2025-07-30 15:39
remedio para gripe,6,BR-MS,Influenza/gripe,2024-09,2025-07-30 15:39
cha para gripe,100,BR-MT,Influenza/gripe,2024-09,2025-07-30 15:39
gripe,100,BR-PA,Influenza/gripe,2024-09,2025-07-30 15:39
influenza,23,BR-PA,Influenza/gripe,2024-09,2025-07-30 15:39
