topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2020-06,2025-07-22 18:23
sintomas da dengue,21,BR-AC,Dengue,2020-06,2025-07-22 18:23
sintomas de dengue,7,BR-AC,Dengue,2020-06,2025-07-22 18:23
dengue,100,BR-AL,Dengue,2020-06,2025-07-22 18:23
sintomas dengue,27,BR-AL,Dengue,2020-06,2025-07-22 18:23
sintomas da dengue,18,BR-AL,Dengue,2020-06,2025-07-22 18:23
mosquito da dengue,11,BR-AL,Dengue,2020-06,2025-07-22 18:23
sintomas de dengue,9,BR-AL,Dengue,2020-06,2025-07-22 18:23
dengue hemorrágica,2,BR-AL,Dengue,2020-06,2025-07-22 18:23
dengue,100,BR-AM,Dengue,2020-06,2025-07-22 18:23
sintomas dengue,29,BR-AM,Dengue,2020-06,2025-07-22 18:23
sintomas da dengue,11,BR-AM,Dengue,2020-06,2025-07-22 18:23
sintomas de dengue,9,BR-AM,Dengue,2020-06,2025-07-22 18:23
dengue,100,BR-AP,Dengue,2020-06,2025-07-22 18:23
sintomas da dengue,30,BR-AP,Dengue,2020-06,2025-07-22 18:23
dengue,100,BR-BA,Dengue,2020-06,2025-07-22 18:23
sintomas dengue,32,BR-BA,Dengue,2020-06,2025-07-22 18:23
sintomas da dengue,23,BR-BA,Dengue,2020-06,2025-07-22 18:23
chikungunya,15,BR-BA,Dengue,2020-06,2025-07-22 18:23
zika,13,BR-BA,Dengue,2020-06,2025-07-22 18:23
sintomas de dengue,11,BR-BA,Dengue,2020-06,2025-07-22 18:23
sintomas chikungunya,8,BR-BA,Dengue,2020-06,2025-07-22 18:23
sintomas zika,7,BR-BA,Dengue,2020-06,2025-07-22 18:23
mosquito da dengue,7,BR-BA,Dengue,2020-06,2025-07-22 18:23
dengue e chikungunya,7,BR-BA,Dengue,2020-06,2025-07-22 18:23
covid sintomas,7,BR-BA,Dengue,2020-06,2025-07-22 18:23
dengue zika e chikungunya,6,BR-BA,Dengue,2020-06,2025-07-22 18:23
sintomas da chikungunya,6,BR-BA,Dengue,2020-06,2025-07-22 18:23
sintomas da zika,6,BR-BA,Dengue,2020-06,2025-07-22 18:23
sintomas da dengue chikungunya,5,BR-BA,Dengue,2020-06,2025-07-22 18:23
chicungunha,5,BR-BA,Dengue,2020-06,2025-07-22 18:23
sintomas da covid,4,BR-BA,Dengue,2020-06,2025-07-22 18:23
quais sintomas da dengue,3,BR-BA,Dengue,2020-06,2025-07-22 18:23
dengue e chikungunya sintomas,3,BR-BA,Dengue,2020-06,2025-07-22 18:23
quais os sintomas da dengue,3,BR-BA,Dengue,2020-06,2025-07-22 18:23
covid 19 sintomas,3,BR-BA,Dengue,2020-06,2025-07-22 18:23
o que é dengue,3,BR-BA,Dengue,2020-06,2025-07-22 18:23
dengue hemorrágica,3,BR-BA,Dengue,2020-06,2025-07-22 18:23
sintomas chicungunha,3,BR-BA,Dengue,2020-06,2025-07-22 18:23
sintomas do covid,2,BR-BA,Dengue,2020-06,2025-07-22 18:23
dengue,100,BR-CE,Dengue,2020-06,2025-07-22 18:23
sintomas dengue,31,BR-CE,Dengue,2020-06,2025-07-22 18:23
sintomas da dengue,21,BR-CE,Dengue,2020-06,2025-07-22 18:23
mosquito da dengue,10,BR-CE,Dengue,2020-06,2025-07-22 18:23
sintomas de dengue,9,BR-CE,Dengue,2020-06,2025-07-22 18:23
sintomas covid,5,BR-CE,Dengue,2020-06,2025-07-22 18:23
quais os sintomas da dengue,4,BR-CE,Dengue,2020-06,2025-07-22 18:23
chikungunya,3,BR-CE,Dengue,2020-06,2025-07-22 18:23
dengue hemorrágica,2,BR-CE,Dengue,2020-06,2025-07-22 18:23
dengue 2020,2,BR-CE,Dengue,2020-06,2025-07-22 18:23
dengue prevenção,2,BR-CE,Dengue,2020-06,2025-07-22 18:23
sintomas corona virus,2,BR-CE,Dengue,2020-06,2025-07-22 18:23
sintomas coronavirus,1,BR-CE,Dengue,2020-06,2025-07-22 18:23
tratamento para dengue,1,BR-CE,Dengue,2020-06,2025-07-22 18:23
tratamento da dengue,1,BR-CE,Dengue,2020-06,2025-07-22 18:23
quais são os sintomas da dengue,1,BR-CE,Dengue,2020-06,2025-07-22 18:23
sintomas da dengue normal,1,BR-CE,Dengue,2020-06,2025-07-22 18:23
dengue,100,BR-DF,Dengue,2020-06,2025-07-22 18:23
dengue sintomas,32,BR-DF,Dengue,2020-06,2025-07-22 18:23
sintomas da dengue,20,BR-DF,Dengue,2020-06,2025-07-22 18:23
sintomas de dengue,9,BR-DF,Dengue,2020-06,2025-07-22 18:23
dengue df,9,BR-DF,Dengue,2020-06,2025-07-22 18:23
