risingSearches,keyword,value,unknown,geo,time,sys_time
,Dengue,,,BR-AC,2021-10,2025-07-30 17:33
quais os sintomas da dengue,Dengue,1.4,FALSE,BR-AL,2021-10,2025-07-30 17:33
dengue sintomas,Dengue,0.5,FALSE,BR-AL,2021-10,2025-07-30 17:33
sintomas de dengue,Dengue,0.5,FALSE,BR-AL,2021-10,2025-07-30 17:33
,Dengue,,,BR-AM,2021-10,2025-07-30 17:33
,Dengue,,,BR-AP,2021-10,2025-07-30 17:33
,Dengue,,,BR-BA,2021-10,2025-07-30 17:33
dengue hemorrágica,Dengue,1.1,FALSE,BR-CE,2021-10,2025-07-30 17:33
mosquito da dengue,Dengue,0.6,FALSE,BR-DF,2021-10,2025-07-30 17:33
sintomas da dengue,Dengue,0.8,FALSE,BR-ES,2021-10,2025-07-30 17:33
sintomas covid,Dengue,1,FALSE,BR-GO,2021-10,2025-07-30 17:33
,Dengue,,,BR-MA,2021-10,2025-07-30 17:33
sintomas covid,Dengue,1.9,FALSE,BR-MG,2021-10,2025-07-30 17:33
sintomas de dengue,Dengue,0.9,FALSE,BR-MS,2021-10,2025-07-30 17:33
dengue sintomas,Dengue,0.6,FALSE,BR-MS,2021-10,2025-07-30 17:33
,Dengue,,,BR-MT,2021-10,2025-07-30 17:33
,Dengue,,,BR-PA,2021-10,2025-07-30 17:33
,Dengue,,,BR-PB,2021-10,2025-07-30 17:33
,Dengue,,,BR-PE,2021-10,2025-07-30 17:33
,Dengue,,,BR-PI,2021-10,2025-07-30 17:33
,Dengue,,,BR-PR,2021-10,2025-07-30 17:33
,Dengue,,,BR-RJ,2021-10,2025-07-30 17:33
,Dengue,,,BR-RN,2021-10,2025-07-30 17:33
,Dengue,,,BR-RO,2021-10,2025-07-30 17:33
,Dengue,,,BR-RR,2021-10,2025-07-30 17:33
sintomas de dengue,Dengue,0.9,FALSE,BR-RS,2021-10,2025-07-30 17:33
,Dengue,,,BR-SC,2021-10,2025-07-30 17:33
,Dengue,,,BR-SE,2021-10,2025-07-30 17:33
quais são os sintomas da dengue,Dengue,4,FALSE,BR-SP,2021-10,2025-07-30 17:33
tratamento da dengue,Dengue,1.6,FALSE,BR-SP,2021-10,2025-07-30 17:33
como a dengue é transmitida brainly,Dengue,1.1,FALSE,BR-SP,2021-10,2025-07-30 17:33
como se prevenir da dengue,Dengue,1,FALSE,BR-SP,2021-10,2025-07-30 17:33
como a vacina contra dengue pode ajudar a conter a proliferação da doença,Dengue,0.8,FALSE,BR-SP,2021-10,2025-07-30 17:33
quais os sintomas da dengue,Dengue,0.8,FALSE,BR-SP,2021-10,2025-07-30 17:33
como a dengue é transmitida,Dengue,0.6,FALSE,BR-SP,2021-10,2025-07-30 17:33
que tipo de indicador é importante para basear o planejamento de uma política pública,Dengue,0.5,FALSE,BR-SP,2021-10,2025-07-30 17:33
sintomas da dengue,Dengue,1.2,FALSE,BR-TO,2021-10,2025-07-30 17:33
mortes por dengue 2020,Dengue,182,TRUE,BR,2021-10,2025-07-30 17:33
leucopenia,Dengue,130,TRUE,BR,2021-10,2025-07-30 17:33
dengue on line,Dengue,118.5,TRUE,BR,2021-10,2025-07-30 17:33
cid 10 dengue,Dengue,3,FALSE,BR,2021-10,2025-07-30 17:33
resumo sobre a dengue,Dengue,2.5,FALSE,BR,2021-10,2025-07-30 17:33
