risingSearches,keyword,value,unknown,geo,time,sys_time
,Dengue,,,BR-AC,2025-02,2025-07-31 13:55
mosquito da dengue,Dengue,1,FALSE,BR-AL,2025-02,2025-07-31 13:55
sintomas de dengue,Dengue,0.6,FALSE,BR-AL,2025-02,2025-07-31 13:55
sintomas de dengue,Dengue,1,FALSE,BR-AM,2025-02,2025-07-31 13:55
mosquito da dengue,Dengue,0.7,FALSE,BR-AM,2025-02,2025-07-31 13:55
sintomas dengue,Dengue,0.6,FALSE,BR-AM,2025-02,2025-07-31 13:55
,Dengue,,,BR-AP,2025-02,2025-07-31 13:55
dengue hemorrágica,Dengue,0.9,FALSE,BR-BA,2025-02,2025-07-31 13:55
quais os sintomas da dengue,Dengue,0.8,FALSE,BR-BA,2025-02,2025-07-31 13:55
,Dengue,,,BR-CE,2025-02,2025-07-31 13:55
sintomas de dengue,Dengue,0.7,FALSE,BR-DF,2025-02,2025-07-31 13:55
vacina da dengue,Dengue,3,FALSE,BR-ES,2025-02,2025-07-31 13:55
vacina dengue,Dengue,1,FALSE,BR-ES,2025-02,2025-07-31 13:55
dengue da dor de garganta,Dengue,266.5,TRUE,BR-GO,2025-02,2025-07-31 13:55
sintoma de dengue,Dengue,1.6,FALSE,BR-GO,2025-02,2025-07-31 13:55
vacina contra dengue,Dengue,0.9,FALSE,BR-GO,2025-02,2025-07-31 13:55
sintomas de covid,Dengue,0.8,FALSE,BR-GO,2025-02,2025-07-31 13:55
dengue pode tomar dipirona,Dengue,0.5,FALSE,BR-GO,2025-02,2025-07-31 13:55
vacina da dengue,Dengue,0.9,FALSE,BR-MA,2025-02,2025-07-31 13:55
sintomas da dengue,Dengue,0.6,FALSE,BR-MA,2025-02,2025-07-31 13:55
desenho da dengue,Dengue,488,TRUE,BR-MG,2025-02,2025-07-31 13:55
atividade sobre a dengue,Dengue,445.5,TRUE,BR-MG,2025-02,2025-07-31 13:55
mosquito da dengue desenho,Dengue,393.5,TRUE,BR-MG,2025-02,2025-07-31 13:55
sintomas de dengue em crianças,Dengue,352,TRUE,BR-MG,2025-02,2025-07-31 13:55
sintomas de chikungunya,Dengue,310.5,TRUE,BR-MG,2025-02,2025-07-31 13:55
sintomas de dengue leve,Dengue,298,TRUE,BR-MG,2025-02,2025-07-31 13:55
mosquito da dengue para colorir,Dengue,149.5,TRUE,BR-MG,2025-02,2025-07-31 13:55
quais remedios nao pode tomar com dengue,Dengue,91,TRUE,BR-MG,2025-02,2025-07-31 13:55
dengue quantos dias de sintomas,Dengue,1.5,FALSE,BR-MG,2025-02,2025-07-31 13:55
dengue da dor de garganta,Dengue,0.7,FALSE,BR-MG,2025-02,2025-07-31 13:55
cid dengue suspeita,Dengue,0.6,FALSE,BR-MG,2025-02,2025-07-31 13:55
quais os sintomas da dengue,Dengue,0.5,FALSE,BR-MG,2025-02,2025-07-31 13:55
sinais de alarme dengue,Dengue,0.4,FALSE,BR-MG,2025-02,2025-07-31 13:55
,Dengue,,,BR-MS,2025-02,2025-07-31 13:55
paracetamol pode tomar com dengue,Dengue,1310.5,TRUE,BR-MT,2025-02,2025-07-31 13:55
sinan dengue,Dengue,1.2,FALSE,BR-MT,2025-02,2025-07-31 13:55
dengue online,Dengue,0.6,FALSE,BR-PA,2025-02,2025-07-31 13:55
mosquito da dengue,Dengue,0.8,FALSE,BR-PB,2025-02,2025-07-31 13:55
,Dengue,,,BR-PE,2025-02,2025-07-31 13:55
sintomas da dengue,Dengue,0.8,FALSE,BR-PI,2025-02,2025-07-31 13:55
