risingSearches,keyword,value,unknown,geo,time,sys_time
sintomas de dengue,Dengue,20595.5,TRUE,BR-AC,2024-10,2025-07-31 13:51
,Dengue,,,BR-AL,2024-10,2025-07-31 13:51
,Dengue,,,BR-AM,2024-10,2025-07-31 13:51
,Dengue,,,BR-AP,2024-10,2025-07-31 13:51
dengue hemorrágica,Dengue,0.6,FALSE,BR-BA,2024-10,2025-07-31 13:51
dengue hemorrágica,Dengue,8314,TRUE,BR-CE,2024-10,2025-07-31 13:51
,Dengue,,,BR-DF,2024-10,2025-07-31 13:51
sintomas da dengue,Dengue,0.6,FALSE,BR-ES,2024-10,2025-07-31 13:51
dengue hemorrágica sintomas,Dengue,2.5,FALSE,BR-GO,2024-10,2025-07-31 13:51
,Dengue,,,BR-MA,2024-10,2025-07-31 13:51
mortes por dengue 2024,Dengue,1.5,FALSE,BR-MG,2024-10,2025-07-31 13:51
pode tomar dipirona com dengue,Dengue,1.2,FALSE,BR-MG,2024-10,2025-07-31 13:51
,Dengue,,,BR-MS,2024-10,2025-07-31 13:51
,Dengue,,,BR-MT,2024-10,2025-07-31 13:51
,Dengue,,,BR-PA,2024-10,2025-07-31 13:51
,Dengue,,,BR-PB,2024-10,2025-07-31 13:51
,Dengue,,,BR-PE,2024-10,2025-07-31 13:51
sintomas de dengue,Dengue,5,FALSE,BR-PI,2024-10,2025-07-31 13:51
sinan dengue,Dengue,0.7,FALSE,BR-PR,2024-10,2025-07-31 13:51
pode tomar dipirona com dengue,Dengue,1.1,FALSE,BR-RJ,2024-10,2025-07-31 13:51
dengue xuxa,Dengue,0.9,FALSE,BR-RJ,2024-10,2025-07-31 13:51
dengue pode tomar dipirona,Dengue,0.8,FALSE,BR-RJ,2024-10,2025-07-31 13:51
chikungunya,Dengue,0.6,FALSE,BR-RJ,2024-10,2025-07-31 13:51
,Dengue,,,BR-RN,2024-10,2025-07-31 13:51
,Dengue,,,BR-RO,2024-10,2025-07-31 13:51
,Dengue,,,BR-RR,2024-10,2025-07-31 13:51
covid sintomas,Dengue,0.6,FALSE,BR-RS,2024-10,2025-07-31 13:51
dengue é transmissivel,Dengue,357,TRUE,BR-SC,2024-10,2025-07-31 13:51
dengue hemorrágica sintomas,Dengue,1.7,FALSE,BR-SC,2024-10,2025-07-31 13:51
,Dengue,,,BR-SE,2024-10,2025-07-31 13:51
nome científico do mosquito da dengue,Dengue,409.5,TRUE,BR-SP,2024-10,2025-07-31 13:51
quanto tempo dura os sintomas da dengue,Dengue,72.5,TRUE,BR-SP,2024-10,2025-07-31 13:51
dengue matou mais que covid,Dengue,3.5,FALSE,BR-SP,2024-10,2025-07-31 13:51
mortes por dengue em 2024,Dengue,3,FALSE,BR-SP,2024-10,2025-07-31 13:51
sinan online dengue,Dengue,2,FALSE,BR-SP,2024-10,2025-07-31 13:51
dengue on line,Dengue,2,FALSE,BR-SP,2024-10,2025-07-31 13:51
mortes por dengue 2024,Dengue,1.7,FALSE,BR-SP,2024-10,2025-07-31 13:51
fluxograma dengue,Dengue,1.5,FALSE,BR-SP,2024-10,2025-07-31 13:51
vacina da dengue quem pode tomar,Dengue,1.1,FALSE,BR-SP,2024-10,2025-07-31 13:51
dengue é transmissivel,Dengue,1,FALSE,BR-SP,2024-10,2025-07-31 13:51
