risingSearches,keyword,value,unknown,geo,time,sys_time
,Dengue,,,BR-AC,2024-03,2025-07-31 13:42
qual remedio nao pode tomar com dengue,Dengue,749,TRUE,BR-AL,2024-03,2025-07-31 13:42
quais são os sintomas da dengue,Dengue,0.7,FALSE,BR-AL,2024-03,2025-07-31 13:42
quais os sintomas da dengue,Dengue,0.7,FALSE,BR-AL,2024-03,2025-07-31 13:42
prevenção da dengue,Dengue,1.5,FALSE,BR-AM,2024-03,2025-07-31 13:42
mosquito da dengue,Dengue,0.7,FALSE,BR-AM,2024-03,2025-07-31 13:42
,Dengue,,,BR-AP,2024-03,2025-07-31 13:42
qual tratamento para dengue,Dengue,143,TRUE,BR-BA,2024-03,2025-07-31 13:42
resumo sobre a dengue,Dengue,141,TRUE,BR-BA,2024-03,2025-07-31 13:42
remedios que não pode tomar com dengue,Dengue,131.5,TRUE,BR-BA,2024-03,2025-07-31 13:42
quantos dias dura a dengue,Dengue,127,TRUE,BR-BA,2024-03,2025-07-31 13:42
ciclo de vida do mosquito da dengue,Dengue,90,TRUE,BR-BA,2024-03,2025-07-31 13:42
remedio para dengue adulto,Dengue,89.5,TRUE,BR-BA,2024-03,2025-07-31 13:42
quais são os tipos de dengue,Dengue,86,TRUE,BR-BA,2024-03,2025-07-31 13:42
como é o tratamento da dengue,Dengue,75,TRUE,BR-BA,2024-03,2025-07-31 13:42
posso tomar dorflex com dengue,Dengue,70.5,TRUE,BR-BA,2024-03,2025-07-31 13:42
imagens do mosquito da dengue,Dengue,66.5,TRUE,BR-BA,2024-03,2025-07-31 13:42
como curar a dengue em 72 horas,Dengue,66,TRUE,BR-BA,2024-03,2025-07-31 13:42
a picada do mosquito é a única forma de transmissão da dengue,Dengue,65.5,TRUE,BR-BA,2024-03,2025-07-31 13:42
dengue é contagiosa,Dengue,61.5,TRUE,BR-BA,2024-03,2025-07-31 13:42
poema sobre a dengue,Dengue,48,FALSE,BR-BA,2024-03,2025-07-31 13:42
simtomas da dengue,Dengue,42.5,FALSE,BR-BA,2024-03,2025-07-31 13:42
primeiro sintomas da dengue,Dengue,42,FALSE,BR-BA,2024-03,2025-07-31 13:42
musquito da dengue,Dengue,36,FALSE,BR-BA,2024-03,2025-07-31 13:42
quem ta com dengue pode tomar paracetamol,Dengue,35.5,FALSE,BR-BA,2024-03,2025-07-31 13:42
cartazes da dengue criativos,Dengue,24.5,FALSE,BR-BA,2024-03,2025-07-31 13:42
dengue resumo,Dengue,5.5,FALSE,BR-BA,2024-03,2025-07-31 13:42
como se prevenir da dengue,Dengue,3.5,FALSE,BR-BA,2024-03,2025-07-31 13:42
desenho do mosquito da dengue,Dengue,3,FALSE,BR-BA,2024-03,2025-07-31 13:42
desenho mosquito da dengue,Dengue,2.5,FALSE,BR-BA,2024-03,2025-07-31 13:42
cartaz da dengue,Dengue,1.9,FALSE,BR-BA,2024-03,2025-07-31 13:42
protocolo dengue 2024,Dengue,1.7,FALSE,BR-BA,2024-03,2025-07-31 13:42
pode tomar dorflex com dengue,Dengue,311,TRUE,BR-CE,2024-03,2025-07-31 13:42
sitomas da dengue,Dengue,299.5,TRUE,BR-CE,2024-03,2025-07-31 13:42
todos contra a dengue,Dengue,272,TRUE,BR-CE,2024-03,2025-07-31 13:42
sintomas da dengue em crianças,Dengue,249.5,TRUE,BR-CE,2024-03,2025-07-31 13:42
como combater a dengue,Dengue,225,TRUE,BR-CE,2024-03,2025-07-31 13:42
quem ta com dengue pode tomar dipirona,Dengue,148.5,TRUE,BR-CE,2024-03,2025-07-31 13:42
cartaz sobre a dengue,Dengue,2.5,FALSE,BR-CE,2024-03,2025-07-31 13:42
foto do mosquito da dengue,Dengue,1.2,FALSE,BR-CE,2024-03,2025-07-31 13:42
dengue hemorrágica,Dengue,1.2,FALSE,BR-CE,2024-03,2025-07-31 13:42
sintomas de gripe,Dengue,1,FALSE,BR-CE,2024-03,2025-07-31 13:42
dengue em crianças,Dengue,0.9,FALSE,BR-CE,2024-03,2025-07-31 13:42
medicamentos para dengue,Dengue,0.9,FALSE,BR-CE,2024-03,2025-07-31 13:42
como a dengue é transmitida,Dengue,0.8,FALSE,BR-CE,2024-03,2025-07-31 13:42
paracetamol,Dengue,0.6,FALSE,BR-CE,2024-03,2025-07-31 13:42
sintomas de dengue hemorrágica,Dengue,0.6,FALSE,BR-CE,2024-03,2025-07-31 13:42
pode tomar paracetamol com dengue,Dengue,0.6,FALSE,BR-CE,2024-03,2025-07-31 13:42
dengue manchas,Dengue,0.5,FALSE,BR-CE,2024-03,2025-07-31 13:42
dipirona pode tomar com dengue,Dengue,0.4,FALSE,BR-CE,2024-03,2025-07-31 13:42
dengue hemorrágica sintomas,Dengue,0.4,FALSE,BR-CE,2024-03,2025-07-31 13:42
quantas vezes pode pegar dengue,Dengue,68.5,TRUE,BR-DF,2024-03,2025-07-31 13:42
remedios que não pode tomar com dengue,Dengue,59.5,TRUE,BR-DF,2024-03,2025-07-31 13:42
como curar a dengue em 72 horas,Dengue,54.5,TRUE,BR-DF,2024-03,2025-07-31 13:42
remedios contraindicados para dengue,Dengue,42,FALSE,BR-DF,2024-03,2025-07-31 13:42
boca amarga é sintoma de dengue,Dengue,40.5,FALSE,BR-DF,2024-03,2025-07-31 13:42
eosinófilos baixo,Dengue,8,FALSE,BR-DF,2024-03,2025-07-31 13:42
dor nas pernas dengue,Dengue,3,FALSE,BR-DF,2024-03,2025-07-31 13:42
o que comer quando esta com dengue,Dengue,2.5,FALSE,BR-DF,2024-03,2025-07-31 13:42
mosquito da dengue foto,Dengue,2.5,FALSE,BR-DF,2024-03,2025-07-31 13:42
dengue tipo d,Dengue,2,FALSE,BR-DF,2024-03,2025-07-31 13:42
gosto amargo na boca dengue,Dengue,1.9,FALSE,BR-DF,2024-03,2025-07-31 13:42
sintomas de plaquetas baixas dengue,Dengue,1.9,FALSE,BR-DF,2024-03,2025-07-31 13:42
pode comer ovo com dengue,Dengue,1.7,FALSE,BR-DF,2024-03,2025-07-31 13:42
tgo alto,Dengue,1.4,FALSE,BR-DF,2024-03,2025-07-31 13:42
sinan dengue,Dengue,1.2,FALSE,BR-DF,2024-03,2025-07-31 13:42
teste dengue drogasil,Dengue,1.1,FALSE,BR-DF,2024-03,2025-07-31 13:42
antialérgico para dengue,Dengue,1.1,FALSE,BR-DF,2024-03,2025-07-31 13:42
fluxograma dengue,Dengue,1,FALSE,BR-DF,2024-03,2025-07-31 13:42
texto sobre a dengue,Dengue,1,FALSE,BR-DF,2024-03,2025-07-31 13:42
sintomas iniciais dengue,Dengue,0.9,FALSE,BR-DF,2024-03,2025-07-31 13:42
boca amargando dengue,Dengue,0.9,FALSE,BR-DF,2024-03,2025-07-31 13:42
sinan online,Dengue,0.9,FALSE,BR-DF,2024-03,2025-07-31 13:42
tgo e tgp alto dengue,Dengue,0.7,FALSE,BR-DF,2024-03,2025-07-31 13:42
diarreia é sintoma de dengue,Dengue,0.7,FALSE,BR-DF,2024-03,2025-07-31 13:42
sintoma de dengue,Dengue,0.6,FALSE,BR-DF,2024-03,2025-07-31 13:42
sintomas de dengue leve,Dengue,210,TRUE,BR-ES,2024-03,2025-07-31 13:42
posso tomar paracetamol com dengue,Dengue,186.5,TRUE,BR-ES,2024-03,2025-07-31 13:42
mosquito da dengue para colorir,Dengue,179.5,TRUE,BR-ES,2024-03,2025-07-31 13:42
qual remedio nao pode tomar com dengue,Dengue,174.5,TRUE,BR-ES,2024-03,2025-07-31 13:42
dengue é transmissivel,Dengue,144.5,TRUE,BR-ES,2024-03,2025-07-31 13:42
como é o mosquito da dengue,Dengue,2,FALSE,BR-ES,2024-03,2025-07-31 13:42
quantos dias dura a dengue,Dengue,1,FALSE,BR-ES,2024-03,2025-07-31 13:42
quais são os sintomas da dengue,Dengue,0.8,FALSE,BR-ES,2024-03,2025-07-31 13:42
foto do mosquito da dengue,Dengue,0.8,FALSE,BR-ES,2024-03,2025-07-31 13:42
o que tomar para dengue,Dengue,0.8,FALSE,BR-ES,2024-03,2025-07-31 13:42
quanto tempo dura a dengue,Dengue,0.8,FALSE,BR-ES,2024-03,2025-07-31 13:42
manchas vermelhas dengue,Dengue,0.7,FALSE,BR-ES,2024-03,2025-07-31 13:42
dengue da diarreia,Dengue,0.5,FALSE,BR-ES,2024-03,2025-07-31 13:42
qual remédio tomar para dengue,Dengue,0.4,FALSE,BR-ES,2024-03,2025-07-31 13:42
dengue tipo c,Dengue,170.5,TRUE,BR-GO,2024-03,2025-07-31 13:42
como tratar a dengue,Dengue,150,TRUE,BR-GO,2024-03,2025-07-31 13:42
zika virus sintomas,Dengue,121.5,TRUE,BR-GO,2024-03,2025-07-31 13:42
tratamentos para dengue,Dengue,102,TRUE,BR-GO,2024-03,2025-07-31 13:42
sintomas da dengue em crianças,Dengue,94.5,TRUE,BR-GO,2024-03,2025-07-31 13:42
