risingSearches,keyword,value,unknown,geo,time,sys_time
,Dengue,,,BR-AC,2021-06,2025-07-30 17:27
,Dengue,,,BR-AL,2021-06,2025-07-30 17:27
,Dengue,,,BR-AM,2021-06,2025-07-30 17:27
,Dengue,,,BR-AP,2021-06,2025-07-30 17:27
,Dengue,,,BR-BA,2021-06,2025-07-30 17:27
sorologia para dengue,Dengue,929.5,TRUE,BR-CE,2021-06,2025-07-30 17:27
dengue é transmissivel,Dengue,394.5,TRUE,BR-CE,2021-06,2025-07-30 17:27
cid 10 dengue,Dengue,312,TRUE,BR-CE,2021-06,2025-07-30 17:27
dengue ministerio da saude,Dengue,134,TRUE,BR-CE,2021-06,2025-07-30 17:27
tratamento da dengue,Dengue,2,FALSE,BR-CE,2021-06,2025-07-30 17:27
dengue cid,Dengue,1,FALSE,BR-CE,2021-06,2025-07-30 17:27
zika virus,Dengue,0.6,FALSE,BR-CE,2021-06,2025-07-30 17:27
aedes aegypti,Dengue,0.5,FALSE,BR-CE,2021-06,2025-07-30 17:27
dengue tratamento,Dengue,0.6,FALSE,BR-DF,2021-06,2025-07-30 17:27
cid dengue,Dengue,0.6,FALSE,BR-DF,2021-06,2025-07-30 17:27
,Dengue,,,BR-ES,2021-06,2025-07-30 17:27
cid dengue,Dengue,0.4,FALSE,BR-GO,2021-06,2025-07-30 17:27
,Dengue,,,BR-MA,2021-06,2025-07-30 17:27
sintoma de dengue,Dengue,2,FALSE,BR-MG,2021-06,2025-07-30 17:27
quais sintomas da dengue,Dengue,0.7,FALSE,BR-MG,2021-06,2025-07-30 17:27
dengue cid,Dengue,0.5,FALSE,BR-MG,2021-06,2025-07-30 17:27
,Dengue,,,BR-MS,2021-06,2025-07-30 17:27
,Dengue,,,BR-MT,2021-06,2025-07-30 17:27
,Dengue,,,BR-PA,2021-06,2025-07-30 17:27
chikungunya,Dengue,0.6,FALSE,BR-PB,2021-06,2025-07-30 17:27
como prevenir a dengue,Dengue,340,TRUE,BR-PE,2021-06,2025-07-30 17:27
quanto tempo dura os sintomas da dengue,Dengue,303,TRUE,BR-PE,2021-06,2025-07-30 17:27
posso tomar dipirona com dengue,Dengue,134.5,TRUE,BR-PE,2021-06,2025-07-30 17:27
dengue sintomas iniciais,Dengue,1.1,FALSE,BR-PE,2021-06,2025-07-30 17:27
dengue é transmissivel,Dengue,0.9,FALSE,BR-PE,2021-06,2025-07-30 17:27
pode tomar paracetamol com dengue,Dengue,0.8,FALSE,BR-PE,2021-06,2025-07-30 17:27
sintomas de zika,Dengue,0.7,FALSE,BR-PE,2021-06,2025-07-30 17:27
