risingSearches,keyword,value,unknown,geo,time,sys_time
sintomas de dengue,Dengue,1335.5,TRUE,BR-AC,2025-07,2025-08-06 17:58
dengue hemorrágica,Dengue,3428,TRUE,BR-AL,2025-07,2025-08-06 17:58
pode tomar dipirona com dengue,Dengue,2243,TRUE,BR-AL,2025-07,2025-08-06 17:58
sintomas de chikungunya,Dengue,995,TRUE,BR-AL,2025-07,2025-08-06 17:58
dengue pega,Dengue,770,TRUE,BR-AL,2025-07,2025-08-06 17:58
sintomas de dengue hemorrágica,Dengue,694.5,TRUE,BR-AL,2025-07,2025-08-06 17:58
sintomas dengue hemorrágica,Dengue,255,TRUE,BR-AL,2025-07,2025-08-06 17:58
sinan dengue,Dengue,96,TRUE,BR-AL,2025-07,2025-08-06 17:58
dengue é contagioso,Dengue,44.5,FALSE,BR-AL,2025-07,2025-08-06 17:58
malaria,Dengue,4367,TRUE,BR-AM,2025-07,2025-08-06 17:58
malária,Dengue,1506.5,TRUE,BR-AM,2025-07,2025-08-06 17:58
febre amarela,Dengue,1118,TRUE,BR-AM,2025-07,2025-08-06 17:58
tipos de dengue,Dengue,567,TRUE,BR-AM,2025-07,2025-08-06 17:58
leishmaniose,Dengue,503,TRUE,BR-AM,2025-07,2025-08-06 17:58
quais são os sintomas da dengue,Dengue,307.5,TRUE,BR-AM,2025-07,2025-08-06 17:58
,Dengue,,,BR-AP,2025-07,2025-08-06 17:58
dengue hemorrágica sintomas,Dengue,1051,TRUE,BR-BA,2025-07,2025-08-06 17:58
sinan dengue,Dengue,921.5,TRUE,BR-BA,2025-07,2025-08-06 17:58
notificação dengue,Dengue,877,TRUE,BR-BA,2025-07,2025-08-06 17:58
dengue tratamento,Dengue,854.5,TRUE,BR-BA,2025-07,2025-08-06 17:58
dengue zika e chikungunya,Dengue,818.5,TRUE,BR-BA,2025-07,2025-08-06 17:58
fluxograma dengue,Dengue,800.5,TRUE,BR-BA,2025-07,2025-08-06 17:58
prevenção da dengue,Dengue,662.5,TRUE,BR-BA,2025-07,2025-08-06 17:58
quanto tempo a dengue fica no corpo,Dengue,566.5,TRUE,BR-BA,2025-07,2025-08-06 17:58
remedio pra dengue,Dengue,503.5,TRUE,BR-BA,2025-07,2025-08-06 17:58
sarampo,Dengue,196,TRUE,BR-BA,2025-07,2025-08-06 17:58
vacina dengue idade,Dengue,193.5,TRUE,BR-BA,2025-07,2025-08-06 17:58
o que tomar para dengue,Dengue,141.5,TRUE,BR-BA,2025-07,2025-08-06 17:58
cid de dengue,Dengue,133.5,TRUE,BR-BA,2025-07,2025-08-06 17:58
prova do laço dengue,Dengue,72.5,TRUE,BR-BA,2025-07,2025-08-06 17:58
foto do mosquito da dengue,Dengue,72,TRUE,BR-BA,2025-07,2025-08-06 17:58
desenho do mosquito da dengue,Dengue,70.5,TRUE,BR-BA,2025-07,2025-08-06 17:58
de gue,Dengue,57.5,TRUE,BR-BA,2025-07,2025-08-06 17:58
como saber se estou com dengue,Dengue,49,FALSE,BR-BA,2025-07,2025-08-06 17:58
sintomas de dengue leve,Dengue,44.5,FALSE,BR-BA,2025-07,2025-08-06 17:58
sitomas da dengue,Dengue,42.5,FALSE,BR-BA,2025-07,2025-08-06 17:58
plaquetas baixas,Dengue,42,FALSE,BR-BA,2025-07,2025-08-06 17:58
simtomas de dengue,Dengue,38.5,FALSE,BR-BA,2025-07,2025-08-06 17:58
qual é a forma mais grave da dengue,Dengue,28.5,FALSE,BR-BA,2025-07,2025-08-06 17:58
cid para dengue,Dengue,20.5,FALSE,BR-BA,2025-07,2025-08-06 17:58
chikungunya,Dengue,5,FALSE,BR-BA,2025-07,2025-08-06 17:58
