risingSearches,keyword,value,unknown,geo,time,sys_time
,Dengue,,,BR-AC,2022-11,2025-07-31 13:21
,Dengue,,,BR-AL,2022-11,2025-07-31 13:21
,Dengue,,,BR-AM,2022-11,2025-07-31 13:21
,Dengue,,,BR-AP,2022-11,2025-07-31 13:21
prevenção da dengue,Dengue,1.4,FALSE,BR-BA,2022-11,2025-07-31 13:21
dengue hemorrágica,Dengue,0.8,FALSE,BR-BA,2022-11,2025-07-31 13:21
zika,Dengue,0.6,FALSE,BR-BA,2022-11,2025-07-31 13:21
dengue zika e chikungunya,Dengue,0.5,FALSE,BR-BA,2022-11,2025-07-31 13:21
dengue tratamento,Dengue,0.4,FALSE,BR-BA,2022-11,2025-07-31 13:21
sintomas do covid,Dengue,594.5,TRUE,BR-CE,2022-11,2025-07-31 13:21
sintomas covid,Dengue,0.8,FALSE,BR-DF,2022-11,2025-07-31 13:21
dengue sintomas,Dengue,0.6,FALSE,BR-DF,2022-11,2025-07-31 13:21
sintomas da dengue,Dengue,0.4,FALSE,BR-DF,2022-11,2025-07-31 13:21
,Dengue,,,BR-ES,2022-11,2025-07-31 13:21
dengue da dor de garganta,Dengue,795,TRUE,BR-GO,2022-11,2025-07-31 13:21
sintomas de gravidez,Dengue,728,TRUE,BR-GO,2022-11,2025-07-31 13:21
sintomas covid,Dengue,0.7,FALSE,BR-GO,2022-11,2025-07-31 13:21
quais os sintomas da dengue,Dengue,0.5,FALSE,BR-GO,2022-11,2025-07-31 13:21
,Dengue,,,BR-MA,2022-11,2025-07-31 13:21
agente etiológico da dengue,Dengue,735,TRUE,BR-MG,2022-11,2025-07-31 13:21
dengue é contagioso,Dengue,215,TRUE,BR-MG,2022-11,2025-07-31 13:21
sintoma de dengue,Dengue,2.5,FALSE,BR-MG,2022-11,2025-07-31 13:21
sintomas covid,Dengue,2,FALSE,BR-MG,2022-11,2025-07-31 13:21
sinusite sintomas,Dengue,1.8,FALSE,BR-MG,2022-11,2025-07-31 13:21
sintomas da covid,Dengue,1.6,FALSE,BR-MG,2022-11,2025-07-31 13:21
sintomas de covid,Dengue,1.4,FALSE,BR-MG,2022-11,2025-07-31 13:21
como evitar a dengue,Dengue,1.3,FALSE,BR-MG,2022-11,2025-07-31 13:21
dengue prevenção,Dengue,1,FALSE,BR-MG,2022-11,2025-07-31 13:21
virus da dengue,Dengue,0.7,FALSE,BR-MG,2022-11,2025-07-31 13:21
leptospirose,Dengue,0.7,FALSE,BR-MG,2022-11,2025-07-31 13:21
vetor da dengue,Dengue,0.7,FALSE,BR-MG,2022-11,2025-07-31 13:21
dengue passa de pessoa para pessoa,Dengue,0.6,FALSE,BR-MG,2022-11,2025-07-31 13:21
prevenção da dengue,Dengue,0.4,FALSE,BR-MG,2022-11,2025-07-31 13:21
sintomas dengue hemorrágica,Dengue,2679,TRUE,BR-MS,2022-11,2025-07-31 13:21
cid dengue,Dengue,0.9,FALSE,BR-MS,2022-11,2025-07-31 13:21
dengue hemorrágica,Dengue,0.7,FALSE,BR-MS,2022-11,2025-07-31 13:21
sintomas de dengue hemorrágica,Dengue,1.8,FALSE,BR-MT,2022-11,2025-07-31 13:21
mosquito da dengue,Dengue,1.4,FALSE,BR-MT,2022-11,2025-07-31 13:21
quais os sintomas da dengue,Dengue,1.5,FALSE,BR-PA,2022-11,2025-07-31 13:21
sintomas de dengue,Dengue,0.8,FALSE,BR-PB,2022-11,2025-07-31 13:21
sintomas da dengue,Dengue,0.4,FALSE,BR-PB,2022-11,2025-07-31 13:21
dengue hemorrágica,Dengue,3465.5,TRUE,BR-PE,2022-11,2025-07-31 13:21
sintomas de covid,Dengue,2434,TRUE,BR-PE,2022-11,2025-07-31 13:21
sintomas de dengue,Dengue,0.6,FALSE,BR-PE,2022-11,2025-07-31 13:21
sintomas de dengue,Dengue,3,FALSE,BR-PI,2022-11,2025-07-31 13:21
transmissão da dengue,Dengue,1219,TRUE,BR-PR,2022-11,2025-07-31 13:21
dengue sintomas iniciais,Dengue,202,TRUE,BR-PR,2022-11,2025-07-31 13:21
sintomas covid,Dengue,0.9,FALSE,BR-PR,2022-11,2025-07-31 13:21
sinan dengue,Dengue,0.5,FALSE,BR-PR,2022-11,2025-07-31 13:21
zika virus,Dengue,2.5,FALSE,BR-RJ,2022-11,2025-07-31 13:21
sintomas covid,Dengue,1.5,FALSE,BR-RJ,2022-11,2025-07-31 13:21
dengue tratamento,Dengue,1.4,FALSE,BR-RJ,2022-11,2025-07-31 13:21
quais os sintomas da dengue,Dengue,0.7,FALSE,BR-RJ,2022-11,2025-07-31 13:21
mosquito da dengue me picou,Dengue,0.6,FALSE,BR-RJ,2022-11,2025-07-31 13:21
dengue hemorrágica,Dengue,0.4,FALSE,BR-RJ,2022-11,2025-07-31 13:21
,Dengue,,,BR-RN,2022-11,2025-07-31 13:21
dengue hemorrágica,Dengue,4606,TRUE,BR-RO,2022-11,2025-07-31 13:21
,Dengue,,,BR-RR,2022-11,2025-07-31 13:21
mosquito da dengue desenho,Dengue,1311.5,TRUE,BR-RS,2022-11,2025-07-31 13:21
dengue hemorrágica,Dengue,1060.5,TRUE,BR-RS,2022-11,2025-07-31 13:21
sintomas da dengue 2022,Dengue,841.5,TRUE,BR-RS,2022-11,2025-07-31 13:21
prevenção da dengue,Dengue,0.9,FALSE,BR-RS,2022-11,2025-07-31 13:21
transmissão da dengue,Dengue,0.9,FALSE,BR-RS,2022-11,2025-07-31 13:21
dengue é transmissivel,Dengue,819.5,TRUE,BR-SC,2022-11,2025-07-31 13:21
sintomas covid,Dengue,1.7,FALSE,BR-SC,2022-11,2025-07-31 13:21
quais os sintomas da dengue,Dengue,0.4,FALSE,BR-SC,2022-11,2025-07-31 13:21
,Dengue,,,BR-SE,2022-11,2025-07-31 13:21
sintomas da dengue hemorrágica,Dengue,499.5,TRUE,BR-SP,2022-11,2025-07-31 13:21
sintomas da nova variante,Dengue,297,TRUE,BR-SP,2022-11,2025-07-31 13:21
dengue sintomas finais,Dengue,180.5,TRUE,BR-SP,2022-11,2025-07-31 13:21
quem está com dengue pode tomar dipirona,Dengue,92.5,TRUE,BR-SP,2022-11,2025-07-31 13:21
dengue é um virus,Dengue,4,FALSE,BR-SP,2022-11,2025-07-31 13:21
dengue é causada por virus ou bacteria,Dengue,1.8,FALSE,BR-SP,2022-11,2025-07-31 13:21
a dengue é uma doença causada por,Dengue,1.4,FALSE,BR-SP,2022-11,2025-07-31 13:21
covid sintomas,Dengue,1.3,FALSE,BR-SP,2022-11,2025-07-31 13:21
remedio para dengue,Dengue,1.2,FALSE,BR-SP,2022-11,2025-07-31 13:21
sintomas de covid,Dengue,1,FALSE,BR-SP,2022-11,2025-07-31 13:21
dengue é virus,Dengue,1,FALSE,BR-SP,2022-11,2025-07-31 13:21
covid,Dengue,0.9,FALSE,BR-SP,2022-11,2025-07-31 13:21
