topSearches,value,geo,keyword,time,sys_time
sintomas da dengue,100,BR-AC,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-AL,Dengue,2020-08,2025-07-22 18:29
mosquito da dengue,16,BR-AL,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,10,BR-AL,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,7,BR-AL,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-AM,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,13,BR-AM,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,9,BR-AM,Dengue,2020-08,2025-07-22 18:29
,,BR-AP,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-BA,Dengue,2020-08,2025-07-22 18:29
sintomas dengue,34,BR-BA,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,24,BR-BA,Dengue,2020-08,2025-07-22 18:29
mosquito da dengue,12,BR-BA,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,12,BR-BA,Dengue,2020-08,2025-07-22 18:29
chikungunya,10,BR-BA,Dengue,2020-08,2025-07-22 18:29
sintomas da covid,6,BR-BA,Dengue,2020-08,2025-07-22 18:29
sintomas do covid,4,BR-BA,Dengue,2020-08,2025-07-22 18:29
sintomas da zika,4,BR-BA,Dengue,2020-08,2025-07-22 18:29
quais os sintomas da dengue,4,BR-BA,Dengue,2020-08,2025-07-22 18:29
sintomas de covid,3,BR-BA,Dengue,2020-08,2025-07-22 18:29
sintomas da chikungunya,3,BR-BA,Dengue,2020-08,2025-07-22 18:29
dengue hemorrágica,2,BR-BA,Dengue,2020-08,2025-07-22 18:29
prevenção da dengue,2,BR-BA,Dengue,2020-08,2025-07-22 18:29
sintomas de chikungunya,2,BR-BA,Dengue,2020-08,2025-07-22 18:29
febre amarela,2,BR-BA,Dengue,2020-08,2025-07-22 18:29
"sintomas da dengue, zika e chikungunya",1,BR-BA,Dengue,2020-08,2025-07-22 18:29
quais são os sintomas da dengue,0,BR-BA,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-CE,Dengue,2020-08,2025-07-22 18:29
dengue sintomas,25,BR-CE,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,16,BR-CE,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,11,BR-CE,Dengue,2020-08,2025-07-22 18:29
mosquito da dengue,10,BR-CE,Dengue,2020-08,2025-07-22 18:29
dengue hemorrágica,2,BR-CE,Dengue,2020-08,2025-07-22 18:29
quais os sintomas da dengue,2,BR-CE,Dengue,2020-08,2025-07-22 18:29
sintomas da covid,1,BR-CE,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-DF,Dengue,2020-08,2025-07-22 18:29
dengue sintomas,33,BR-DF,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,20,BR-DF,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,11,BR-DF,Dengue,2020-08,2025-07-22 18:29
sintomas covid,9,BR-DF,Dengue,2020-08,2025-07-22 18:29
mosquito da dengue,6,BR-DF,Dengue,2020-08,2025-07-22 18:29
sintomas da covid,5,BR-DF,Dengue,2020-08,2025-07-22 18:29
sintomas de covid,3,BR-DF,Dengue,2020-08,2025-07-22 18:29
quais os sintomas da dengue,2,BR-DF,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-ES,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,14,BR-ES,Dengue,2020-08,2025-07-22 18:29
sintomas covid,7,BR-ES,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-GO,Dengue,2020-08,2025-07-22 18:29
sintomas dengue,34,BR-GO,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,21,BR-GO,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,12,BR-GO,Dengue,2020-08,2025-07-22 18:29
sintomas covid,10,BR-GO,Dengue,2020-08,2025-07-22 18:29
mosquito da dengue,8,BR-GO,Dengue,2020-08,2025-07-22 18:29
quais os sintomas da dengue,3,BR-GO,Dengue,2020-08,2025-07-22 18:29
quais são os sintomas da dengue,2,BR-GO,Dengue,2020-08,2025-07-22 18:29
zika virus,1,BR-GO,Dengue,2020-08,2025-07-22 18:29
mosquito da dengue desenho,1,BR-GO,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-MA,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-MG,Dengue,2020-08,2025-07-22 18:29
sintomas dengue,24,BR-MG,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,13,BR-MG,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,10,BR-MG,Dengue,2020-08,2025-07-22 18:29
mosquito da dengue,8,BR-MG,Dengue,2020-08,2025-07-22 18:29
sintomas covid,6,BR-MG,Dengue,2020-08,2025-07-22 18:29
sintomas de covid,3,BR-MG,Dengue,2020-08,2025-07-22 18:29
dengue 2020,3,BR-MG,Dengue,2020-08,2025-07-22 18:29
cid dengue,2,BR-MG,Dengue,2020-08,2025-07-22 18:29
quais os sintomas da dengue,2,BR-MG,Dengue,2020-08,2025-07-22 18:29
dengue hemorrágica,1,BR-MG,Dengue,2020-08,2025-07-22 18:29
mortes por dengue 2019,1,BR-MG,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-MS,Dengue,2020-08,2025-07-22 18:29
sintomas dengue,31,BR-MS,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,18,BR-MS,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,8,BR-MS,Dengue,2020-08,2025-07-22 18:29
sintomas covid,7,BR-MS,Dengue,2020-08,2025-07-22 18:29
dengue o que tomar,2,BR-MS,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-MT,Dengue,2020-08,2025-07-22 18:29
sintomas dengue,30,BR-MT,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,16,BR-MT,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,9,BR-MT,Dengue,2020-08,2025-07-22 18:29
sintomas covid,9,BR-MT,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-PA,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,11,BR-PA,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-PB,Dengue,2020-08,2025-07-22 18:29
dengue sintomas,25,BR-PB,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,16,BR-PB,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,10,BR-PB,Dengue,2020-08,2025-07-22 18:29
mosquito da dengue,9,BR-PB,Dengue,2020-08,2025-07-22 18:29
quais os sintomas da dengue,3,BR-PB,Dengue,2020-08,2025-07-22 18:29
dengue hemorrágica,3,BR-PB,Dengue,2020-08,2025-07-22 18:29
sintomas do covid,2,BR-PB,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-PE,Dengue,2020-08,2025-07-22 18:29
dengue sintomas,31,BR-PE,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,19,BR-PE,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,10,BR-PE,Dengue,2020-08,2025-07-22 18:29
chikungunya,9,BR-PE,Dengue,2020-08,2025-07-22 18:29
sintomas covid,4,BR-PE,Dengue,2020-08,2025-07-22 18:29
sintomas da covid,4,BR-PE,Dengue,2020-08,2025-07-22 18:29
quais os sintomas da dengue,3,BR-PE,Dengue,2020-08,2025-07-22 18:29
sintomas da chikungunya,3,BR-PE,Dengue,2020-08,2025-07-22 18:29
sintomas de chikungunya,1,BR-PE,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-PI,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,17,BR-PI,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-PR,Dengue,2020-08,2025-07-22 18:29
dengue sintomas,26,BR-PR,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,18,BR-PR,Dengue,2020-08,2025-07-22 18:29
mosquito da dengue,10,BR-PR,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,8,BR-PR,Dengue,2020-08,2025-07-22 18:29
sintomas covid,7,BR-PR,Dengue,2020-08,2025-07-22 18:29
quais os sintomas da dengue,4,BR-PR,Dengue,2020-08,2025-07-22 18:29
sintomas de covid,3,BR-PR,Dengue,2020-08,2025-07-22 18:29
sinan dengue,2,BR-PR,Dengue,2020-08,2025-07-22 18:29
quais são os sintomas da dengue,1,BR-PR,Dengue,2020-08,2025-07-22 18:29
como prevenir a dengue,1,BR-PR,Dengue,2020-08,2025-07-22 18:29
em caso de suspeita de dengue não ingerir,1,BR-PR,Dengue,2020-08,2025-07-22 18:29
brainly,1,BR-PR,Dengue,2020-08,2025-07-22 18:29
mortes por dengue 2019,1,BR-PR,Dengue,2020-08,2025-07-22 18:29
febre amarela,0,BR-PR,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-RJ,Dengue,2020-08,2025-07-22 18:29
dengue sintomas,17,BR-RJ,Dengue,2020-08,2025-07-22 18:29
mosquito da dengue,14,BR-RJ,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,10,BR-RJ,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,6,BR-RJ,Dengue,2020-08,2025-07-22 18:29
sintomas covid,4,BR-RJ,Dengue,2020-08,2025-07-22 18:29
sintomas do covid 19,1,BR-RJ,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-RN,Dengue,2020-08,2025-07-22 18:29
dengue sintomas,29,BR-RN,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,16,BR-RN,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,12,BR-RN,Dengue,2020-08,2025-07-22 18:29
chikungunya,10,BR-RN,Dengue,2020-08,2025-07-22 18:29
sintomas do covid,4,BR-RN,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-RO,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,15,BR-RO,Dengue,2020-08,2025-07-22 18:29
,,BR-RR,Dengue,2020-08,2025-07-22 18:29
dengue,100,BR-RS,Dengue,2020-08,2025-07-22 18:29
sintomas dengue,21,BR-RS,Dengue,2020-08,2025-07-22 18:29
sintomas da dengue,13,BR-RS,Dengue,2020-08,2025-07-22 18:29
mosquito da dengue,11,BR-RS,Dengue,2020-08,2025-07-22 18:29
sintomas de dengue,8,BR-RS,Dengue,2020-08,2025-07-22 18:29
febre amarela,4,BR-RS,Dengue,2020-08,2025-07-22 18:29
