risingSearches,keyword,value,unknown,geo,time,sys_time
,/m/09wsg,,,BR-AC,2023-05,2025-07-31 14:31
mosquito da dengue,/m/09wsg,0.5,FALSE,BR-AL,2023-05,2025-07-31 14:31
sintomas da dengue,/m/09wsg,0.5,FALSE,BR-AL,2023-05,2025-07-31 14:31
,/m/09wsg,,,BR-AM,2023-05,2025-07-31 14:31
,/m/09wsg,,,BR-AP,2023-05,2025-07-31 14:31
sitomas da dengue,/m/09wsg,371.5,TRUE,BR-BA,2023-05,2025-07-31 14:31
leptospirose,/m/09wsg,252,TRUE,BR-BA,2023-05,2025-07-31 14:31
dengue hemorrágica tem cura,/m/09wsg,137.5,TRUE,BR-BA,2023-05,2025-07-31 14:31
sintomas da zika,/m/09wsg,0.7,FALSE,BR-BA,2023-05,2025-07-31 14:31
sintomas de chikungunya,/m/09wsg,0.5,FALSE,BR-BA,2023-05,2025-07-31 14:31
dengue é transmissivel,/m/09wsg,0.5,FALSE,BR-BA,2023-05,2025-07-31 14:31
mosquito da dengue desenho,/m/09wsg,691,TRUE,BR-CE,2023-05,2025-07-31 14:31
zika sintomas,/m/09wsg,0.4,FALSE,BR-CE,2023-05,2025-07-31 14:31
sintomas de dengue hemorrágica,/m/09wsg,825.5,TRUE,BR-DF,2023-05,2025-07-31 14:31
cid a90,/m/09wsg,2,FALSE,BR-DF,2023-05,2025-07-31 14:31
vacina da dengue,/m/09wsg,1,FALSE,BR-DF,2023-05,2025-07-31 14:31
chikungunya,/m/09wsg,0.5,FALSE,BR-DF,2023-05,2025-07-31 14:31
boca amarga dengue,/m/09wsg,723.5,TRUE,BR-ES,2023-05,2025-07-31 14:31
erupções cutâneas,/m/09wsg,291,TRUE,BR-ES,2023-05,2025-07-31 14:31
dengue é contagioso,/m/09wsg,2,FALSE,BR-ES,2023-05,2025-07-31 14:31
sintomas da gripe,/m/09wsg,0.8,FALSE,BR-ES,2023-05,2025-07-31 14:31
fotos de manchas de dengue,/m/09wsg,0.8,FALSE,BR-ES,2023-05,2025-07-31 14:31
quais são os sintomas da dengue,/m/09wsg,0.7,FALSE,BR-ES,2023-05,2025-07-31 14:31
dengue mata,/m/09wsg,0.6,FALSE,BR-ES,2023-05,2025-07-31 14:31
medicamento para dengue,/m/09wsg,0.5,FALSE,BR-ES,2023-05,2025-07-31 14:31
sintomas da dengue no inicio,/m/09wsg,830,TRUE,BR-GO,2023-05,2025-07-31 14:31
proteina c reativa,/m/09wsg,3,FALSE,BR-GO,2023-05,2025-07-31 14:31
quantos dias dura a dengue,/m/09wsg,2,FALSE,BR-GO,2023-05,2025-07-31 14:31
dengue da diarreia,/m/09wsg,1.8,FALSE,BR-GO,2023-05,2025-07-31 14:31
sintomas de pneumonia,/m/09wsg,1.5,FALSE,BR-GO,2023-05,2025-07-31 14:31
chikungunya sintomas,/m/09wsg,1,FALSE,BR-GO,2023-05,2025-07-31 14:31
sintomas de gripe,/m/09wsg,0.8,FALSE,BR-GO,2023-05,2025-07-31 14:31
sintomas de chikungunya,/m/09wsg,0.4,FALSE,BR-GO,2023-05,2025-07-31 14:31
raiva,/m/09wsg,468,TRUE,BR-MA,2023-05,2025-07-31 14:31
gripe,/m/09wsg,0.8,FALSE,BR-MA,2023-05,2025-07-31 14:31
chikungunya,/m/09wsg,0.6,FALSE,BR-MA,2023-05,2025-07-31 14:31
remedio para dengue,/m/09wsg,0.6,FALSE,BR-MA,2023-05,2025-07-31 14:31
dengue deixa sequelas,/m/09wsg,60,TRUE,BR-MG,2023-05,2025-07-31 14:31
quais os sintomas da dengue e como tratar,/m/09wsg,46,FALSE,BR-MG,2023-05,2025-07-31 14:31
dengue da dor nas pernas,/m/09wsg,2.5,FALSE,BR-MG,2023-05,2025-07-31 14:31
o que a dengue causa no corpo,/m/09wsg,2.5,FALSE,BR-MG,2023-05,2025-07-31 14:31
dengue e transmissíveis,/m/09wsg,2.5,FALSE,BR-MG,2023-05,2025-07-31 14:31
em caso de suspeita de dengue não ingerir,/m/09wsg,2,FALSE,BR-MG,2023-05,2025-07-31 14:31
quanto tempo dura a coceira da dengue,/m/09wsg,2,FALSE,BR-MG,2023-05,2025-07-31 14:31
principais sintomas da dengue,/m/09wsg,1.8,FALSE,BR-MG,2023-05,2025-07-31 14:31
cid a90,/m/09wsg,1.5,FALSE,BR-MG,2023-05,2025-07-31 14:31
febre amarela sintomas,/m/09wsg,1.3,FALSE,BR-MG,2023-05,2025-07-31 14:31
como é feito o teste de dengue,/m/09wsg,1.3,FALSE,BR-MG,2023-05,2025-07-31 14:31
quando a dengue está sarando coça,/m/09wsg,1.2,FALSE,BR-MG,2023-05,2025-07-31 14:31
dengue da diarréia,/m/09wsg,1.1,FALSE,BR-MG,2023-05,2025-07-31 14:31
hepatite,/m/09wsg,1.1,FALSE,BR-MG,2023-05,2025-07-31 14:31
como aumentar as plaquetas dengue,/m/09wsg,1.1,FALSE,BR-MG,2023-05,2025-07-31 14:31
quantos dias de atestado para dengue,/m/09wsg,1,FALSE,BR-MG,2023-05,2025-07-31 14:31
cid 10 dengue,/m/09wsg,1,FALSE,BR-MG,2023-05,2025-07-31 14:31
o'que tomar para dengue,/m/09wsg,1,FALSE,BR-MG,2023-05,2025-07-31 14:31
leucopenia dengue,/m/09wsg,0.9,FALSE,BR-MG,2023-05,2025-07-31 14:31
dengue tipo c,/m/09wsg,0.9,FALSE,BR-MG,2023-05,2025-07-31 14:31
dengue sintomas e tratamento,/m/09wsg,0.9,FALSE,BR-MG,2023-05,2025-07-31 14:31
exame de dengue precisa de jejum,/m/09wsg,0.8,FALSE,BR-MG,2023-05,2025-07-31 14:31
aedes aegypti,/m/09wsg,0.8,FALSE,BR-MG,2023-05,2025-07-31 14:31
sintomas da gripe,/m/09wsg,0.8,FALSE,BR-MG,2023-05,2025-07-31 14:31
sintomas de gravidez,/m/09wsg,0.8,FALSE,BR-MG,2023-05,2025-07-31 14:31
qual remedio nao pode tomar para dengue,/m/09wsg,277.5,TRUE,BR-MS,2023-05,2025-07-31 14:32
manchas de dengue,/m/09wsg,3,FALSE,BR-MS,2023-05,2025-07-31 14:32
pernilongo da dengue,/m/09wsg,1.7,FALSE,BR-MS,2023-05,2025-07-31 14:32
soro caseiro para dengue,/m/09wsg,1.6,FALSE,BR-MS,2023-05,2025-07-31 14:32
qual o sintoma da dengue,/m/09wsg,1.5,FALSE,BR-MS,2023-05,2025-07-31 14:32
qual remedio tomar para dengue,/m/09wsg,1,FALSE,BR-MS,2023-05,2025-07-31 14:32
dengue da diarreia,/m/09wsg,0.9,FALSE,BR-MS,2023-05,2025-07-31 14:32
chikungunya,/m/09wsg,0.4,FALSE,BR-MS,2023-05,2025-07-31 14:32
o que é dengue,/m/09wsg,0.4,FALSE,BR-MS,2023-05,2025-07-31 14:32
chikungunya sintomas,/m/09wsg,1.5,FALSE,BR-MT,2023-05,2025-07-31 14:32
sintomas de pneumonia,/m/09wsg,1.1,FALSE,BR-MT,2023-05,2025-07-31 14:32
leishmaniose,/m/09wsg,2648.5,TRUE,BR-PA,2023-05,2025-07-31 14:32
esquistossomose,/m/09wsg,1052.5,TRUE,BR-PA,2023-05,2025-07-31 14:32
doença de chagas,/m/09wsg,7.5,FALSE,BR-PA,2023-05,2025-07-31 14:32
febre amarela,/m/09wsg,2.5,FALSE,BR-PA,2023-05,2025-07-31 14:32
quais os sintomas da dengue,/m/09wsg,1.8,FALSE,BR-PA,2023-05,2025-07-31 14:32
,/m/09wsg,,,BR-PB,2023-05,2025-07-31 14:32
periodo de incubação da dengue,/m/09wsg,1284,TRUE,BR-PE,2023-05,2025-07-31 14:32
quais são os sintomas da dengue,/m/09wsg,2,FALSE,BR-PE,2023-05,2025-07-31 14:32
mancha de dengue,/m/09wsg,1,FALSE,BR-PE,2023-05,2025-07-31 14:32
sintomas de dengue leve,/m/09wsg,972.5,TRUE,BR-PI,2023-05,2025-07-31 14:32
sintomas de chikungunya,/m/09wsg,0.4,FALSE,BR-PI,2023-05,2025-07-31 14:32
como sao as manchas de dengue,/m/09wsg,84.5,TRUE,BR-PR,2023-05,2025-07-31 14:32
porque dengue coça tanto,/m/09wsg,74,TRUE,BR-PR,2023-05,2025-07-31 14:32
petequias de dengue,/m/09wsg,38.5,FALSE,BR-PR,2023-05,2025-07-31 14:32
sintomas de gripe forte,/m/09wsg,5.5,FALSE,BR-PR,2023-05,2025-07-31 14:32
sintomas de dengue em bebe,/m/09wsg,5,FALSE,BR-PR,2023-05,2025-07-31 14:32
leucopenia,/m/09wsg,3.5,FALSE,BR-PR,2023-05,2025-07-31 14:32
primeiro sintomas da dengue,/m/09wsg,3.5,FALSE,BR-PR,2023-05,2025-07-31 14:32
prostração,/m/09wsg,3.5,FALSE,BR-PR,2023-05,2025-07-31 14:32
quantos dias a dengue fica no corpo,/m/09wsg,3,FALSE,BR-PR,2023-05,2025-07-31 14:32
quanto tempo depois da picada aparecem os sintomas da dengue,/m/09wsg,3,FALSE,BR-PR,2023-05,2025-07-31 14:32
sintomas de intoxicação alimentar,/m/09wsg,1.9,FALSE,BR-PR,2023-05,2025-07-31 14:32
qual remedio nao tomar com dengue,/m/09wsg,1.7,FALSE,BR-PR,2023-05,2025-07-31 14:32
como aumentar plaquetas dengue,/m/09wsg,1.7,FALSE,BR-PR,2023-05,2025-07-31 14:32
dengue antigeno ns1,/m/09wsg,1.6,FALSE,BR-PR,2023-05,2025-07-31 14:32
sintomas de anemia,/m/09wsg,1.5,FALSE,BR-PR,2023-05,2025-07-31 14:32
exantema,/m/09wsg,1.5,FALSE,BR-PR,2023-05,2025-07-31 14:32
dengue deixa sequelas,/m/09wsg,1.2,FALSE,BR-PR,2023-05,2025-07-31 14:32
dengue vermelhidão,/m/09wsg,1,FALSE,BR-PR,2023-05,2025-07-31 14:32
dexclorfeniramina,/m/09wsg,1,FALSE,BR-PR,2023-05,2025-07-31 14:32
sintomas influenza,/m/09wsg,0.9,FALSE,BR-PR,2023-05,2025-07-31 14:32
gatorade é bom para dengue,/m/09wsg,0.9,FALSE,BR-PR,2023-05,2025-07-31 14:32
como evitar a dengue,/m/09wsg,0.8,FALSE,BR-PR,2023-05,2025-07-31 14:32
sorologia para dengue,/m/09wsg,0.8,FALSE,BR-PR,2023-05,2025-07-31 14:32
fotos de manchas de dengue,/m/09wsg,0.8,FALSE,BR-PR,2023-05,2025-07-31 14:32
dengue igg,/m/09wsg,0.7,FALSE,BR-PR,2023-05,2025-07-31 14:32
como saber se estou com dengue,/m/09wsg,327,TRUE,BR-RJ,2023-05,2025-07-31 14:32
dengue coça o corpo,/m/09wsg,201.5,TRUE,BR-RJ,2023-05,2025-07-31 14:32
quem tem dengue pode tomar dipirona,/m/09wsg,174.5,TRUE,BR-RJ,2023-05,2025-07-31 14:32
sinais de alarme dengue,/m/09wsg,164,TRUE,BR-RJ,2023-05,2025-07-31 14:32
dengue quantos dias de repouso,/m/09wsg,150,TRUE,BR-RJ,2023-05,2025-07-31 14:32
dengue coça,/m/09wsg,2.5,FALSE,BR-RJ,2023-05,2025-07-31 14:32
pneumonia,/m/09wsg,2,FALSE,BR-RJ,2023-05,2025-07-31 14:32
dengue sintomas finais,/m/09wsg,1.6,FALSE,BR-RJ,2023-05,2025-07-31 14:32
vacina da dengue existe,/m/09wsg,1.2,FALSE,BR-RJ,2023-05,2025-07-31 14:32
vacina para dengue,/m/09wsg,1.1,FALSE,BR-RJ,2023-05,2025-07-31 14:32
tratamentos para dengue,/m/09wsg,0.7,FALSE,BR-RJ,2023-05,2025-07-31 14:32
plaquetas baixas,/m/09wsg,0.7,FALSE,BR-RJ,2023-05,2025-07-31 14:32
cid dengue,/m/09wsg,0.6,FALSE,BR-RJ,2023-05,2025-07-31 14:32
dengue passa,/m/09wsg,0.6,FALSE,BR-RJ,2023-05,2025-07-31 14:32
tratamento para dengue,/m/09wsg,0.6,FALSE,BR-RJ,2023-05,2025-07-31 14:32
sintomas da chikungunya,/m/09wsg,0.5,FALSE,BR-RJ,2023-05,2025-07-31 14:32
vacina da dengue,/m/09wsg,0.5,FALSE,BR-RJ,2023-05,2025-07-31 14:32
remedios para dengue,/m/09wsg,0.4,FALSE,BR-RJ,2023-05,2025-07-31 14:32
dengue hemorrágica,/m/09wsg,0.5,FALSE,BR-RN,2023-05,2025-07-31 14:32
sintomas de dengue,/m/09wsg,0.9,FALSE,BR-RO,2023-05,2025-07-31 14:32
sintomas da dengue,/m/09wsg,13540.5,TRUE,BR-RR,2023-05,2025-07-31 14:32
dengue sintomas,/m/09wsg,0.7,FALSE,BR-RR,2023-05,2025-07-31 14:32
sequelas da dengue,/m/09wsg,215.5,TRUE,BR-RS,2023-05,2025-07-31 14:32
sintomas de dengue em crianças,/m/09wsg,185.5,TRUE,BR-RS,2023-05,2025-07-31 14:32
qual remedio tomar para dengue,/m/09wsg,176.5,TRUE,BR-RS,2023-05,2025-07-31 14:32
a dengue é transmissível,/m/09wsg,169.5,TRUE,BR-RS,2023-05,2025-07-31 14:32
como sao as manchas de dengue,/m/09wsg,121,TRUE,BR-RS,2023-05,2025-07-31 14:32
dengue mata?,/m/09wsg,119,TRUE,BR-RS,2023-05,2025-07-31 14:32
como se pega dengue,/m/09wsg,92,TRUE,BR-RS,2023-05,2025-07-31 14:32
mosquito parecido com o da dengue,/m/09wsg,80,TRUE,BR-RS,2023-05,2025-07-31 14:32
quantos dias aparece os sintomas da dengue,/m/09wsg,40.5,FALSE,BR-RS,2023-05,2025-07-31 14:32
dengue em criancas,/m/09wsg,2.5,FALSE,BR-RS,2023-05,2025-07-31 14:32
dengue da tosse,/m/09wsg,2.5,FALSE,BR-RS,2023-05,2025-07-31 14:32
sintomas da h1n1,/m/09wsg,2,FALSE,BR-RS,2023-05,2025-07-31 14:32
sintomas da influenza,/m/09wsg,2,FALSE,BR-RS,2023-05,2025-07-31 14:32
teste dengue panvel,/m/09wsg,2,FALSE,BR-RS,2023-05,2025-07-31 14:32
dengue em bebe,/m/09wsg,2,FALSE,BR-RS,2023-05,2025-07-31 14:32
foto do mosquito da dengue,/m/09wsg,2,FALSE,BR-RS,2023-05,2025-07-31 14:32
qual medicamento nao pode tomar com dengue,/m/09wsg,1.7,FALSE,BR-RS,2023-05,2025-07-31 14:32
h1n1 sintomas,/m/09wsg,1.6,FALSE,BR-RS,2023-05,2025-07-31 14:32
h1n1,/m/09wsg,1.5,FALSE,BR-RS,2023-05,2025-07-31 14:32
tratamentos para dengue,/m/09wsg,1.5,FALSE,BR-RS,2023-05,2025-07-31 14:32
sintomas influenza,/m/09wsg,1.4,FALSE,BR-RS,2023-05,2025-07-31 14:32
sintomas iniciais de dengue,/m/09wsg,1.3,FALSE,BR-RS,2023-05,2025-07-31 14:32
sintomas de h1n1,/m/09wsg,1.2,FALSE,BR-RS,2023-05,2025-07-31 14:32
sintomas de influenza,/m/09wsg,1.1,FALSE,BR-RS,2023-05,2025-07-31 14:32
sintomas de gravidez,/m/09wsg,1,FALSE,BR-RS,2023-05,2025-07-31 14:32
simtomas de dengue,/m/09wsg,169,TRUE,BR-SC,2023-05,2025-07-31 14:32
sintomas da h1n1,/m/09wsg,148.5,TRUE,BR-SC,2023-05,2025-07-31 14:32
como aumentar as plaquetas dengue,/m/09wsg,110.5,TRUE,BR-SC,2023-05,2025-07-31 14:32
mosquito parecido com o da dengue,/m/09wsg,72.5,TRUE,BR-SC,2023-05,2025-07-31 14:32
sintomas de pneumonia,/m/09wsg,63,TRUE,BR-SC,2023-05,2025-07-31 14:32
porque dengue coça tanto,/m/09wsg,44,FALSE,BR-SC,2023-05,2025-07-31 14:32
folder sobre a dengue,/m/09wsg,30.5,FALSE,BR-SC,2023-05,2025-07-31 14:32
dengue coça muito o que fazer,/m/09wsg,2,FALSE,BR-SC,2023-05,2025-07-31 14:32
remedio que não pode tomar com dengue,/m/09wsg,2,FALSE,BR-SC,2023-05,2025-07-31 14:32
posso tomar dipirona com dengue,/m/09wsg,1.7,FALSE,BR-SC,2023-05,2025-07-31 14:32
cachorro pega dengue,/m/09wsg,1.6,FALSE,BR-SC,2023-05,2025-07-31 14:32
dengue sintomas finais,/m/09wsg,1.4,FALSE,BR-SC,2023-05,2025-07-31 14:32
mancha vermelha dengue,/m/09wsg,1.3,FALSE,BR-SC,2023-05,2025-07-31 14:32
que remédio tomar para dengue,/m/09wsg,1.3,FALSE,BR-SC,2023-05,2025-07-31 14:32
dipirona para dengue,/m/09wsg,1.3,FALSE,BR-SC,2023-05,2025-07-31 14:32
o que não pode tomar com dengue,/m/09wsg,1.3,FALSE,BR-SC,2023-05,2025-07-31 14:32
sinan dengue,/m/09wsg,1.1,FALSE,BR-SC,2023-05,2025-07-31 14:32
como é feito o teste da dengue,/m/09wsg,1,FALSE,BR-SC,2023-05,2025-07-31 14:32
dengue itajai,/m/09wsg,1,FALSE,BR-SC,2023-05,2025-07-31 14:32
tratamentos para dengue,/m/09wsg,0.9,FALSE,BR-SC,2023-05,2025-07-31 14:32
dengue tipo a,/m/09wsg,0.8,FALSE,BR-SC,2023-05,2025-07-31 14:32
como é o teste da dengue,/m/09wsg,0.8,FALSE,BR-SC,2023-05,2025-07-31 14:32
teste rapido de dengue,/m/09wsg,0.8,FALSE,BR-SC,2023-05,2025-07-31 14:32
dengue online,/m/09wsg,0.8,FALSE,BR-SC,2023-05,2025-07-31 14:32
mancha de dengue,/m/09wsg,0.8,FALSE,BR-SC,2023-05,2025-07-31 14:32
,/m/09wsg,,,BR-SE,2023-05,2025-07-31 14:32
como é feito o teste de dengue,/m/09wsg,74,TRUE,BR-SP,2023-05,2025-07-31 14:32
quanto tempo dura a dengue no organismo,/m/09wsg,29.5,FALSE,BR-SP,2023-05,2025-07-31 14:32
sintomas da influenza,/m/09wsg,4.5,FALSE,BR-SP,2023-05,2025-07-31 14:32
posso tomar paracetamol com dengue,/m/09wsg,4.5,FALSE,BR-SP,2023-05,2025-07-31 14:32
dengue passa?,/m/09wsg,3,FALSE,BR-SP,2023-05,2025-07-31 14:32
leucocitos baixos,/m/09wsg,2.5,FALSE,BR-SP,2023-05,2025-07-31 14:32
sintomas iniciais de dengue,/m/09wsg,2.5,FALSE,BR-SP,2023-05,2025-07-31 14:32
teste de dengue farmácia,/m/09wsg,2.5,FALSE,BR-SP,2023-05,2025-07-31 14:32
tem vacina para dengue,/m/09wsg,1.8,FALSE,BR-SP,2023-05,2025-07-31 14:32
como sao as manchas de dengue,/m/09wsg,1.8,FALSE,BR-SP,2023-05,2025-07-31 14:32
mialgia,/m/09wsg,1.7,FALSE,BR-SP,2023-05,2025-07-31 14:32
qual medicamento nao pode tomar com dengue,/m/09wsg,1.5,FALSE,BR-SP,2023-05,2025-07-31 14:32
pode tomar buscopan com dengue,/m/09wsg,1.5,FALSE,BR-SP,2023-05,2025-07-31 14:32
simtomas de dengue,/m/09wsg,1.4,FALSE,BR-SP,2023-05,2025-07-31 14:32
sintomas influenza,/m/09wsg,1.4,FALSE,BR-SP,2023-05,2025-07-31 14:32
sintomas da gripe,/m/09wsg,1.3,FALSE,BR-SP,2023-05,2025-07-31 14:32
vacina contra a dengue,/m/09wsg,1.3,FALSE,BR-SP,2023-05,2025-07-31 14:32
quando a dengue está sarando coça,/m/09wsg,1.2,FALSE,BR-SP,2023-05,2025-07-31 14:32
alimentação para quem está com dengue,/m/09wsg,1.2,FALSE,BR-SP,2023-05,2025-07-31 14:32
dengue deixa sequelas,/m/09wsg,1.2,FALSE,BR-SP,2023-05,2025-07-31 14:32
arboviroses,/m/09wsg,1.2,FALSE,BR-SP,2023-05,2025-07-31 14:32
cachorro pega dengue,/m/09wsg,1.1,FALSE,BR-SP,2023-05,2025-07-31 14:32
dengue coçeira como aliviar,/m/09wsg,1.1,FALSE,BR-SP,2023-05,2025-07-31 14:32
dengue coçeira nas maos,/m/09wsg,1.1,FALSE,BR-SP,2023-05,2025-07-31 14:32
sarampo,/m/09wsg,1,FALSE,BR-SP,2023-05,2025-07-31 14:32
,/m/09wsg,,,BR-TO,2023-05,2025-07-31 14:32
sintomas de h1n1,/m/09wsg,1.4,FALSE,BR,2023-05,2025-07-31 14:32
sintomas influenza,/m/09wsg,1,FALSE,BR,2023-05,2025-07-31 14:32
qual medicamento nao pode tomar com dengue,/m/09wsg,0.9,FALSE,BR,2023-05,2025-07-31 14:32
h1n1 sintomas,/m/09wsg,0.9,FALSE,BR,2023-05,2025-07-31 14:32
alimentação para quem está com dengue,/m/09wsg,0.8,FALSE,BR,2023-05,2025-07-31 14:32
influenza,/m/09wsg,0.8,FALSE,BR,2023-05,2025-07-31 14:32
dengue coça muito o que fazer,/m/09wsg,0.7,FALSE,BR,2023-05,2025-07-31 14:32
doença de chagas,/m/09wsg,0.6,FALSE,BR,2023-05,2025-07-31 14:32
tratamentos para dengue,/m/09wsg,0.6,FALSE,BR,2023-05,2025-07-31 14:32
como é feito o teste da dengue,/m/09wsg,0.6,FALSE,BR,2023-05,2025-07-31 14:32
petéquias dengue,/m/09wsg,0.5,FALSE,BR,2023-05,2025-07-31 14:32
periodo de incubação da dengue,/m/09wsg,0.5,FALSE,BR,2023-05,2025-07-31 14:32
