topicTitle,topicId,value,geo,keyword,time,sys_time
Acetaminophen,/m/0lbt3,11,BR-SE,Dengue,2020-07,2025-07-22 18:26
Sense of smell,/m/014y53,10,BR-SE,Dengue,2020-07,2025-07-22 18:26
Ibuprofen,/m/014d3g,9,BR-SE,Dengue,2020-07,2025-07-22 18:26
Bleeding,/m/012n6x,9,BR-SE,Dengue,2020-07,2025-07-22 18:26
Metamizole,/m/08j19g,8,BR-SE,Dengue,2020-07,2025-07-22 18:26
Pharmaceutical drug,/m/018l35,7,BR-SE,Dengue,2020-07,2025-07-22 18:26
Itch,/m/04kllm9,5,BR-SE,Dengue,2020-07,2025-07-22 18:26
Yellow fever,/m/087z2,4,BR-SE,Dengue,2020-07,2025-07-22 18:26
Dengue virus,/m/0g58pft,4,BR-SE,Dengue,2020-07,2025-07-22 18:26
Cell,/m/01cbd,4,BR-SE,Dengue,2020-07,2025-07-22 18:26
Headache,/m/0j5fv,4,BR-SE,Dengue,2020-07,2025-07-22 18:26
Species,/m/06zf0,3,BR-SE,Dengue,2020-07,2025-07-22 18:26
Symptom,/m/01b_06,100,BR-SP,Dengue,2020-07,2025-07-22 18:26
Mosquito,/m/09f96,37,BR-SP,Dengue,2020-07,2025-07-22 18:26
Yellow fever mosquito,/m/06y6_w,33,BR-SP,Dengue,2020-07,2025-07-22 18:26
Disease,/m/027x3,20,BR-SP,Dengue,2020-07,2025-07-22 18:26
Virus,/m/0g9pc,16,BR-SP,Dengue,2020-07,2025-07-22 18:26
China,/m/0d05w3,15,BR-SP,Dengue,2020-07,2025-07-22 18:26
Body,/m/0180q,10,BR-SP,Dengue,2020-07,2025-07-22 18:26
Fever,/m/0cjf0,10,BR-SP,Dengue,2020-07,2025-07-22 18:26
Bleeding,/m/012n6x,10,BR-SP,Dengue,2020-07,2025-07-22 18:26
Zika fever,/m/02vkznh,10,BR-SP,Dengue,2020-07,2025-07-22 18:26
Chikungunya virus infection,/m/01__7l,8,BR-SP,Dengue,2020-07,2025-07-22 18:26
Influenza,/m/0cycc,8,BR-SP,Dengue,2020-07,2025-07-22 18:26
Dengue virus,/m/0g58pft,7,BR-SP,Dengue,2020-07,2025-07-22 18:26
Transmission,/m/036991,6,BR-SP,Dengue,2020-07,2025-07-22 18:26
Aedes,/m/01yz26,6,BR-SP,Dengue,2020-07,2025-07-22 18:26
Yellow fever,/m/087z2,6,BR-SP,Dengue,2020-07,2025-07-22 18:26
Combat,/m/0byj4,5,BR-SP,Dengue,2020-07,2025-07-22 18:26
Cause,/m/0j276x9,5,BR-SP,Dengue,2020-07,2025-07-22 18:26
Dengue vaccine,/m/0115n7rn,5,BR-SP,Dengue,2020-07,2025-07-22 18:26
Organism,/m/05nnm,5,BR-SP,Dengue,2020-07,2025-07-22 18:26
HIV/AIDS,/m/0d19y2,4,BR-SP,Dengue,2020-07,2025-07-22 18:26
Swine influenza,/m/057c6k,4,BR-SP,Dengue,2020-07,2025-07-22 18:26
Symptom,/m/01b_06,100,BR-TO,Dengue,2020-07,2025-07-22 18:26
Yellow fever mosquito,/m/06y6_w,33,BR-TO,Dengue,2020-07,2025-07-22 18:26
Mosquito,/m/09f96,20,BR-TO,Dengue,2020-07,2025-07-22 18:26
Symptom,/m/01b_06,100,BR,Dengue,2020-07,2025-07-22 18:26
Mosquito,/m/09f96,33,BR,Dengue,2020-07,2025-07-22 18:26
Yellow fever mosquito,/m/06y6_w,32,BR,Dengue,2020-07,2025-07-22 18:26
Disease,/m/027x3,19,BR,Dengue,2020-07,2025-07-22 18:26
Chikungunya virus infection,/m/01__7l,18,BR,Dengue,2020-07,2025-07-22 18:26
Virus,/m/0g9pc,18,BR,Dengue,2020-07,2025-07-22 18:26
Zika fever,/m/02vkznh,16,BR,Dengue,2020-07,2025-07-22 18:26
China,/m/0d05w3,10,BR,Dengue,2020-07,2025-07-22 18:26
Fever,/m/0cjf0,10,BR,Dengue,2020-07,2025-07-22 18:26
Body,/m/0180q,9,BR,Dengue,2020-07,2025-07-22 18:26
Bleeding,/m/012n6x,9,BR,Dengue,2020-07,2025-07-22 18:26
Aedes,/m/01yz26,8,BR,Dengue,2020-07,2025-07-22 18:26
Influenza,/m/0cycc,7,BR,Dengue,2020-07,2025-07-22 18:26
Transmission,/m/036991,7,BR,Dengue,2020-07,2025-07-22 18:26
Combat,/m/0byj4,6,BR,Dengue,2020-07,2025-07-22 18:26
Cause,/m/0j276x9,5,BR,Dengue,2020-07,2025-07-22 18:26
Therapy,/m/03c1dkx,5,BR,Dengue,2020-07,2025-07-22 18:26
Yellow fever,/m/087z2,5,BR,Dengue,2020-07,2025-07-22 18:26
Dengue virus,/m/0g58pft,5,BR,Dengue,2020-07,2025-07-22 18:26
Organism,/m/05nnm,5,BR,Dengue,2020-07,2025-07-22 18:26
Pharmaceutical drug,/m/018l35,5,BR,Dengue,2020-07,2025-07-22 18:26
Infection,/m/098s1,5,BR,Dengue,2020-07,2025-07-22 18:26
Bacteria,/m/017q2,4,BR,Dengue,2020-07,2025-07-22 18:26
Itch,/m/04kllm9,4,BR,Dengue,2020-07,2025-07-22 18:26
,,,BR-AC,Chikungunya,2020-07,2025-07-22 18:26
Symptom,/m/01b_06,100,BR-AL,Chikungunya,2020-07,2025-07-22 18:26
Zika fever,/m/02vkznh,85,BR-AL,Chikungunya,2020-07,2025-07-22 18:26
Dengue fever,/m/09wsg,81,BR-AL,Chikungunya,2020-07,2025-07-22 18:26
Virus,/m/0g9pc,50,BR-AL,Chikungunya,2020-07,2025-07-22 18:26
Pain,/m/062t2,29,BR-AL,Chikungunya,2020-07,2025-07-22 18:26
Cause,/m/0j276x9,28,BR-AL,Chikungunya,2020-07,2025-07-22 18:26
Fever,/m/0cjf0,26,BR-AL,Chikungunya,2020-07,2025-07-22 18:26
Zika fever,/m/02vkznh,100,BR-AM,Chikungunya,2020-07,2025-07-22 18:26
Symptom,/m/01b_06,73,BR-AM,Chikungunya,2020-07,2025-07-22 18:26
,,,BR-AP,Chikungunya,2020-07,2025-07-22 18:26
Symptom,/m/01b_06,100,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Zika fever,/m/02vkznh,52,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Dengue fever,/m/09wsg,49,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Pain,/m/062t2,34,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Virus,/m/0g9pc,10,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Therapy,/m/03c1dkx,9,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Joint,/m/01dvt1,9,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Zika virus,/m/080m_5j,8,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Sequela,/m/05smdx,6,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Fever,/m/0cjf0,6,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Pharmaceutical drug,/m/018l35,6,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Yellow fever mosquito,/m/06y6_w,5,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Mosquito,/m/09f96,5,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Cause,/m/0j276x9,5,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Metamizole,/m/08j19g,5,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Prednisone,/m/02m3m3,4,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Itch,/m/04kllm9,3,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Anti-inflammatory,/m/035_rc,3,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Acetaminophen,/m/0lbt3,2,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Taste,/m/0cp_p,2,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Aedes,/m/01yz26,2,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Dexamethasone,/m/01x1z5,2,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Yellow fever,/m/087z2,2,BR-BA,Chikungunya,2020-07,2025-07-22 18:26
Dengue fever,/m/09wsg,100,BR-CE,Chikungunya,2020-07,2025-07-22 18:26
Symptom,/m/01b_06,83,BR-CE,Chikungunya,2020-07,2025-07-22 18:26
Zika fever,/m/02vkznh,73,BR-CE,Chikungunya,2020-07,2025-07-22 18:26
Virus,/m/0g9pc,60,BR-CE,Chikungunya,2020-07,2025-07-22 18:26
Pain,/m/062t2,35,BR-CE,Chikungunya,2020-07,2025-07-22 18:26
Disease,/m/027x3,18,BR-CE,Chikungunya,2020-07,2025-07-22 18:26
Therapy,/m/03c1dkx,18,BR-CE,Chikungunya,2020-07,2025-07-22 18:26
Joint,/m/01dvt1,18,BR-CE,Chikungunya,2020-07,2025-07-22 18:26
Zika virus,/m/080m_5j,12,BR-CE,Chikungunya,2020-07,2025-07-22 18:26
Zika fever,/m/02vkznh,100,BR-DF,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,77,BR-DF,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,58,BR-DF,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,41,BR-DF,Chikungunya,2020-07,2025-07-22 18:27
Mosquito,/m/09f96,37,BR-DF,Chikungunya,2020-07,2025-07-22 18:27
Measles,/m/0g2gb,14,BR-DF,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,100,BR-ES,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,87,BR-ES,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,61,BR-ES,Chikungunya,2020-07,2025-07-22 18:27
Disease,/m/027x3,53,BR-ES,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever,/m/087z2,32,BR-ES,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever mosquito,/m/06y6_w,31,BR-ES,Chikungunya,2020-07,2025-07-22 18:27
Pain,/m/062t2,31,BR-ES,Chikungunya,2020-07,2025-07-22 18:27
Cause,/m/0j276x9,20,BR-ES,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,17,BR-ES,Chikungunya,2020-07,2025-07-22 18:27
Mosquito,/m/09f96,12,BR-ES,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,100,BR-GO,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,81,BR-GO,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,67,BR-GO,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,18,BR-GO,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,100,BR-MA,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,85,BR-MA,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,84,BR-MA,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,100,BR-MG,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,99,BR-MG,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,78,BR-MG,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,24,BR-MG,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever mosquito,/m/06y6_w,23,BR-MG,Chikungunya,2020-07,2025-07-22 18:27
Pain,/m/062t2,22,BR-MG,Chikungunya,2020-07,2025-07-22 18:27
Disease,/m/027x3,20,BR-MG,Chikungunya,2020-07,2025-07-22 18:27
Mosquito,/m/09f96,16,BR-MG,Chikungunya,2020-07,2025-07-22 18:27
Zika virus,/m/080m_5j,12,BR-MG,Chikungunya,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,9,BR-MG,Chikungunya,2020-07,2025-07-22 18:27
Transmission,/m/036991,8,BR-MG,Chikungunya,2020-07,2025-07-22 18:27
Therapy,/m/03c1dkx,8,BR-MG,Chikungunya,2020-07,2025-07-22 18:27
Cause,/m/0j276x9,7,BR-MG,Chikungunya,2020-07,2025-07-22 18:27
Head,/m/04hgtk,5,BR-MG,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,100,BR-MS,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,76,BR-MS,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,65,BR-MS,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,100,BR-MT,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,80,BR-MT,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,78,BR-MT,Chikungunya,2020-07,2025-07-22 18:27
Disease,/m/027x3,29,BR-MT,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever mosquito,/m/06y6_w,17,BR-MT,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,100,BR-PA,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,83,BR-PA,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,63,BR-PA,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,30,BR-PA,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,100,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,80,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,77,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,28,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Itch,/m/04kllm9,23,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Serology,/m/042s2_,21,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Pain,/m/062t2,21,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,18,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Disease,/m/027x3,15,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Mosquito,/m/09f96,15,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Joint,/m/01dvt1,13,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Zika virus,/m/080m_5j,12,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Therapy,/m/03c1dkx,11,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Pharmaceutical drug,/m/018l35,10,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever mosquito,/m/06y6_w,4,BR-PB,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,100,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,72,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,53,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Pain,/m/062t2,24,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Itch,/m/04kllm9,15,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Therapy,/m/03c1dkx,14,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,13,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Acetaminophen,/m/0lbt3,9,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Sequela,/m/05smdx,9,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Skin,/m/06z04,8,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Mosquito,/m/09f96,8,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Immunoglobulin G,/m/02gsf4,6,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Cause,/m/0j276x9,6,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever mosquito,/m/06y6_w,6,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Pharmaceutical drug,/m/018l35,5,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,5,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Metamizole,/m/08j19g,4,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Joint,/m/01dvt1,4,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Allergy,/m/0fd23,3,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Juice,/m/01z1kdw,2,BR-PE,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,100,BR-PI,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,92,BR-PI,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,18,BR-PI,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,100,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,96,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,41,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,41,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever,/m/087z2,39,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever mosquito,/m/06y6_w,39,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
Disease,/m/027x3,34,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
Mosquito,/m/09f96,28,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,24,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
Disease vector,/m/03cln52,21,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
Zika virus,/m/080m_5j,17,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
Transmission,/m/036991,14,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
System,/m/0bj6r,14,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
Oxygen,/m/025s6bf,12,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
Plant,/m/05s2s,9,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
HIV/AIDS,/m/0d19y2,7,BR-PR,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,100,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,78,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,73,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Pain,/m/062t2,41,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Zika virus,/m/080m_5j,34,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Disease,/m/027x3,30,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,27,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Sequela,/m/05smdx,17,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Mosquito,/m/09f96,16,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Transmission,/m/036991,15,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Itch,/m/04kllm9,14,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Body,/m/0180q,9,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever mosquito,/m/06y6_w,9,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,9,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,9,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Therapy,/m/03c1dkx,8,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Cause,/m/0j276x9,7,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Influenza,/m/0cycc,7,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Metamizole,/m/08j19g,7,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Malaria,/m/0542n,5,BR-RJ,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,100,BR-RN,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,66,BR-RN,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,43,BR-RN,Chikungunya,2020-07,2025-07-22 18:27
Pain,/m/062t2,18,BR-RN,Chikungunya,2020-07,2025-07-22 18:27
Sequela,/m/05smdx,11,BR-RN,Chikungunya,2020-07,2025-07-22 18:27
Zika virus,/m/080m_5j,9,BR-RN,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,9,BR-RN,Chikungunya,2020-07,2025-07-22 18:27
Joint,/m/01dvt1,8,BR-RN,Chikungunya,2020-07,2025-07-22 18:27
Body,/m/0180q,8,BR-RN,Chikungunya,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,7,BR-RN,Chikungunya,2020-07,2025-07-22 18:27
Juice,/m/01z1kdw,6,BR-RN,Chikungunya,2020-07,2025-07-22 18:27
Therapy,/m/03c1dkx,4,BR-RN,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,100,BR-RO,Chikungunya,2020-07,2025-07-22 18:27
,,,BR-RR,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,100,BR-RS,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,86,BR-RS,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,68,BR-RS,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,58,BR-RS,Chikungunya,2020-07,2025-07-22 18:27
Disease,/m/027x3,33,BR-RS,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,100,BR-SC,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever mosquito,/m/06y6_w,45,BR-SC,Chikungunya,2020-07,2025-07-22 18:27
Disease,/m/027x3,40,BR-SC,Chikungunya,2020-07,2025-07-22 18:27
Mosquito,/m/09f96,35,BR-SC,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,34,BR-SC,Chikungunya,2020-07,2025-07-22 18:27
Image,/m/0jg24,29,BR-SC,Chikungunya,2020-07,2025-07-22 18:27
Swine influenza,/m/057c6k,23,BR-SC,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,100,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,43,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,31,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Pain,/m/062t2,23,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Itch,/m/04kllm9,9,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,9,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Joint,/m/01dvt1,7,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,6,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Therapy,/m/03c1dkx,5,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Pharmaceutical drug,/m/018l35,5,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever mosquito,/m/06y6_w,4,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Cause,/m/0j276x9,4,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Diagnosis,/g/155pjm37,4,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Lymph node,/m/0l4hh,3,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Flushing,/m/028n_3,3,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Mosquito,/m/09f96,2,BR-SE,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,100,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,98,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,92,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,39,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Disease,/m/027x3,36,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever mosquito,/m/06y6_w,30,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Zika virus,/m/080m_5j,25,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Mosquito,/m/09f96,22,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Body,/m/0180q,15,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Sequela,/m/05smdx,15,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Pain,/m/062t2,15,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever,/m/087z2,15,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Percentage,/m/0h6zk,12,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Microcephaly,/m/01hrbm,12,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Desimpedidos,/g/11ddzxxqs8,12,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Organism,/m/05nnm,11,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Ministry of Health of Brazil,/m/0c3ty1w,11,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Transmission,/m/036991,10,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Ivermectin,/m/047j8m,10,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,8,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
2018,/g/11b77b4nf8,8,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Cause,/m/0j276x9,8,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Cell,/m/01cbd,8,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Ministry,/m/03h_j_,8,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
Malaria,/m/0542n,7,BR-SP,Chikungunya,2020-07,2025-07-22 18:27
,,,BR-TO,Chikungunya,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,100,BR,Chikungunya,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,71,BR,Chikungunya,2020-07,2025-07-22 18:27
Zika fever,/m/02vkznh,67,BR,Chikungunya,2020-07,2025-07-22 18:27
Pain,/m/062t2,32,BR,Chikungunya,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,20,BR,Chikungunya,2020-07,2025-07-22 18:27
Disease,/m/027x3,14,BR,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever mosquito,/m/06y6_w,11,BR,Chikungunya,2020-07,2025-07-22 18:27
Zika virus,/m/080m_5j,11,BR,Chikungunya,2020-07,2025-07-22 18:27
Therapy,/m/03c1dkx,11,BR,Chikungunya,2020-07,2025-07-22 18:27
Mosquito,/m/09f96,10,BR,Chikungunya,2020-07,2025-07-22 18:27
Body,/m/0180q,10,BR,Chikungunya,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,9,BR,Chikungunya,2020-07,2025-07-22 18:27
Joint,/m/01dvt1,9,BR,Chikungunya,2020-07,2025-07-22 18:27
Sequela,/m/05smdx,8,BR,Chikungunya,2020-07,2025-07-22 18:27
Cause,/m/0j276x9,7,BR,Chikungunya,2020-07,2025-07-22 18:27
Yellow fever,/m/087z2,7,BR,Chikungunya,2020-07,2025-07-22 18:27
Itch,/m/04kllm9,6,BR,Chikungunya,2020-07,2025-07-22 18:27
Transmission,/m/036991,6,BR,Chikungunya,2020-07,2025-07-22 18:27
Pharmaceutical drug,/m/018l35,5,BR,Chikungunya,2020-07,2025-07-22 18:27
Aedes,/m/01yz26,4,BR,Chikungunya,2020-07,2025-07-22 18:27
Metamizole,/m/08j19g,3,BR,Chikungunya,2020-07,2025-07-22 18:27
Taste,/m/0cp_p,3,BR,Chikungunya,2020-07,2025-07-22 18:27
