risingSearches,keyword,value,unknown,geo,time,sys_time
dengue hemorrágica sintomas,Dengue,972,TRUE,BR-AC,2021-02,2025-07-30 17:21
dengue hemorrágica,Dengue,0.9,FALSE,BR-AC,2021-02,2025-07-30 17:21
mosquito da dengue,Dengue,0.8,FALSE,BR-AC,2021-02,2025-07-30 17:21
,Dengue,,,BR-AL,2021-02,2025-07-30 17:21
,Dengue,,,BR-AM,2021-02,2025-07-30 17:21
,Dengue,,,BR-AP,2021-02,2025-07-30 17:21
remédio para dengue,Dengue,3,FALSE,BR-BA,2021-02,2025-07-30 17:21
sintomas do covid,Dengue,1309.5,TRUE,BR-CE,2021-02,2025-07-30 17:21
mosquito da dengue,Dengue,1.1,FALSE,BR-CE,2021-02,2025-07-30 17:21
,Dengue,,,BR-DF,2021-02,2025-07-30 17:21
mosquito da dengue,Dengue,2,FALSE,BR-ES,2021-02,2025-07-30 17:21
sintomas de dengue,Dengue,0.9,FALSE,BR-ES,2021-02,2025-07-30 17:21
dengue pode tomar dipirona,Dengue,1691,TRUE,BR-GO,2021-02,2025-07-30 17:21
sintomas dengue x covid,Dengue,543,TRUE,BR-GO,2021-02,2025-07-30 17:21
dengue sintomas finais,Dengue,229.5,TRUE,BR-GO,2021-02,2025-07-30 17:21
o que é dengue,Dengue,2.5,FALSE,BR-GO,2021-02,2025-07-30 17:21
mosquito da dengue,Dengue,2.5,FALSE,BR-MA,2021-02,2025-07-30 17:21
mortes por dengue 2020,Dengue,0.7,FALSE,BR-MG,2021-02,2025-07-30 17:21
tratamento dengue,Dengue,0.6,FALSE,BR-MG,2021-02,2025-07-30 17:21
dengue hemorrágica,Dengue,0.4,FALSE,BR-MG,2021-02,2025-07-30 17:21
dengue hemorrágica,Dengue,3346,TRUE,BR-MS,2021-02,2025-07-30 17:21
quais os sintomas da dengue,Dengue,2240.5,TRUE,BR-MS,2021-02,2025-07-30 17:21
dengue hemorrágica,Dengue,0.5,FALSE,BR-MT,2021-02,2025-07-30 17:21
quais os sintomas da dengue,Dengue,1816,TRUE,BR-PA,2021-02,2025-07-30 17:21
sintomas do covid,Dengue,3588.5,TRUE,BR-PB,2021-02,2025-07-30 17:21
,Dengue,,,BR-PE,2021-02,2025-07-30 17:21
,Dengue,,,BR-PI,2021-02,2025-07-30 17:21
cid dengue,Dengue,1234.5,TRUE,BR-PR,2021-02,2025-07-30 17:21
mosquito da dengue foto,Dengue,646.5,TRUE,BR-PR,2021-02,2025-07-30 17:21
remédio para dengue,Dengue,2.5,FALSE,BR-PR,2021-02,2025-07-30 17:21
sinan dengue,Dengue,1.8,FALSE,BR-PR,2021-02,2025-07-30 17:21
sintomas do covid,Dengue,1.2,FALSE,BR-PR,2021-02,2025-07-30 17:21
sintoma de dengue,Dengue,0.5,FALSE,BR-PR,2021-02,2025-07-30 17:21
dengue hemorrágica,Dengue,0.4,FALSE,BR-PR,2021-02,2025-07-30 17:21
exame de dengue,Dengue,0.4,FALSE,BR-PR,2021-02,2025-07-30 17:21
dengue hemorrágica,Dengue,0.5,FALSE,BR-RJ,2021-02,2025-07-30 17:21
,Dengue,,,BR-RN,2021-02,2025-07-30 17:21
,Dengue,,,BR-RO,2021-02,2025-07-30 17:21
,Dengue,,,BR-RR,2021-02,2025-07-30 17:21
sintomas da dengue,Dengue,0.4,FALSE,BR-RS,2021-02,2025-07-30 17:21
quais os sintomas da dengue,Dengue,3020.5,TRUE,BR-SC,2021-02,2025-07-30 17:21
mosquito da dengue foto,Dengue,1.3,FALSE,BR-SC,2021-02,2025-07-30 17:21
sintomas da dengue,Dengue,0.7,FALSE,BR-SE,2021-02,2025-07-30 17:21
humorista mosquito da dengue,Dengue,442.5,TRUE,BR-SP,2021-02,2025-07-30 17:21
cid dengue suspeita,Dengue,211,TRUE,BR-SP,2021-02,2025-07-30 17:21
mortes por dengue 2020 sao paulo,Dengue,181.5,TRUE,BR-SP,2021-02,2025-07-30 17:21
meningite,Dengue,161.5,TRUE,BR-SP,2021-02,2025-07-30 17:21
simtomas da dengue,Dengue,95.5,TRUE,BR-SP,2021-02,2025-07-30 17:21
o que é erupção cutânea,Dengue,82.5,TRUE,BR-SP,2021-02,2025-07-30 17:21
cid 10 dengue,Dengue,79,TRUE,BR-SP,2021-02,2025-07-30 17:21
dengue hemorrágica sintomas iniciais,Dengue,72.5,TRUE,BR-SP,2021-02,2025-07-30 17:21
qual a diferença entre dengue e chikungunya,Dengue,68.5,TRUE,BR-SP,2021-02,2025-07-30 17:21
sintomas da dengue 2020,Dengue,65,TRUE,BR-SP,2021-02,2025-07-30 17:21
gravida com dengue,Dengue,51,TRUE,BR-SP,2021-02,2025-07-30 17:21
mortes dengue 2019,Dengue,4.5,FALSE,BR-SP,2021-02,2025-07-30 17:21
dengue plaquetas baixas,Dengue,3,FALSE,BR-SP,2021-02,2025-07-30 17:21
mortes por dengue 2019,Dengue,2,FALSE,BR-SP,2021-02,2025-07-30 17:21
"sintomas da dengue, zika e chikungunya",Dengue,1.9,FALSE,BR-SP,2021-02,2025-07-30 17:21
dengue é transmissivel,Dengue,1.9,FALSE,BR-SP,2021-02,2025-07-30 17:21
dengue em criança,Dengue,1.8,FALSE,BR-SP,2021-02,2025-07-30 17:21
dengue transmissão,Dengue,1.7,FALSE,BR-SP,2021-02,2025-07-30 17:21
quem tem dengue pode tomar dipirona,Dengue,1.6,FALSE,BR-SP,2021-02,2025-07-30 17:21
dengue da coçeira,Dengue,1.3,FALSE,BR-SP,2021-02,2025-07-30 17:21
coceira dengue,Dengue,1.1,FALSE,BR-SP,2021-02,2025-07-30 17:21
sorologia para dengue,Dengue,1,FALSE,BR-SP,2021-02,2025-07-30 17:21
mortes por dengue 2020,Dengue,1,FALSE,BR-SP,2021-02,2025-07-30 17:21
mortes dengue 2020,Dengue,1,FALSE,BR-SP,2021-02,2025-07-30 17:21
remedio pra dengue,Dengue,0.8,FALSE,BR-SP,2021-02,2025-07-30 17:21
,Dengue,,,BR-TO,2021-02,2025-07-30 17:21
humorista mosquito da dengue,Dengue,470,TRUE,BR,2021-02,2025-07-30 17:21
cidade alerta,Dengue,175,TRUE,BR,2021-02,2025-07-30 17:21
mortes por dengue 2020 sao paulo,Dengue,170,TRUE,BR,2021-02,2025-07-30 17:21
dengue hemorrágica sintomas iniciais,Dengue,99,TRUE,BR,2021-02,2025-07-30 17:21
quanto tempo dura os sintomas da dengue,Dengue,71,TRUE,BR,2021-02,2025-07-30 17:21
dengue da dor no estômago,Dengue,36,FALSE,BR,2021-02,2025-07-30 17:21
em caso de suspeita de dengue não ingerir,Dengue,26.5,FALSE,BR,2021-02,2025-07-30 17:21
humorista preso,Dengue,10,FALSE,BR,2021-02,2025-07-30 17:21
dengue quantos dias de repouso,Dengue,4,FALSE,BR,2021-02,2025-07-30 17:21
