topSearches,value,geo,keyword,time,sys_time
,,BR-AC,Dengue,2024-07,2025-07-23 15:57
dengue,100,BR-AL,Dengue,2024-07,2025-07-23 15:57
sintomas dengue,21,BR-AL,Dengue,2024-07,2025-07-23 15:57
sintomas de dengue,10,BR-AL,Dengue,2024-07,2025-07-23 15:57
mosquito da dengue,8,BR-AL,Dengue,2024-07,2025-07-23 15:57
sintomas da dengue,7,BR-AL,Dengue,2024-07,2025-07-23 15:57
dengue hemorrágica,3,BR-AL,Dengue,2024-07,2025-07-23 15:57
cid dengue,2,BR-AL,Dengue,2024-07,2025-07-23 15:57
quais os sintomas da dengue,1,BR-AL,Dengue,2024-07,2025-07-23 15:57
dengue,100,BR-AM,Dengue,2024-07,2025-07-23 15:57
dengue sintomas,20,BR-AM,Dengue,2024-07,2025-07-23 15:57
sintomas de dengue,7,BR-AM,Dengue,2024-07,2025-07-23 15:57
sintomas da dengue,6,BR-AM,Dengue,2024-07,2025-07-23 15:57
dengue,100,BR-AP,Dengue,2024-07,2025-07-23 15:57
dengue sintomas,18,BR-AP,Dengue,2024-07,2025-07-23 15:57
sintomas de dengue,9,BR-AP,Dengue,2024-07,2025-07-23 15:57
sintomas da dengue,8,BR-AP,Dengue,2024-07,2025-07-23 15:57
dengue,100,BR-BA,Dengue,2024-07,2025-07-23 15:57
sintomas dengue,21,BR-BA,Dengue,2024-07,2025-07-23 15:57
sintomas de dengue,12,BR-BA,Dengue,2024-07,2025-07-23 15:57
sintomas da dengue,8,BR-BA,Dengue,2024-07,2025-07-23 15:57
mosquito da dengue,7,BR-BA,Dengue,2024-07,2025-07-23 15:57
vacina dengue,5,BR-BA,Dengue,2024-07,2025-07-23 15:57
dengue hemorrágica,4,BR-BA,Dengue,2024-07,2025-07-23 15:57
vacina da dengue,4,BR-BA,Dengue,2024-07,2025-07-23 15:57
dengue pode tomar dipirona,3,BR-BA,Dengue,2024-07,2025-07-23 15:57
quais os sintomas da dengue,2,BR-BA,Dengue,2024-07,2025-07-23 15:57
cid dengue,1,BR-BA,Dengue,2024-07,2025-07-23 15:57
pode tomar dipirona com dengue,1,BR-BA,Dengue,2024-07,2025-07-23 15:57
dengue hemorrágica sintomas,1,BR-BA,Dengue,2024-07,2025-07-23 15:57
pode tomar paracetamol com dengue,1,BR-BA,Dengue,2024-07,2025-07-23 15:57
dengue online,1,BR-BA,Dengue,2024-07,2025-07-23 15:57
vacina dengue salvador,1,BR-BA,Dengue,2024-07,2025-07-23 15:57
sintomas de dengue hemorrágica,1,BR-BA,Dengue,2024-07,2025-07-23 15:57
sintomas de chikungunya,1,BR-BA,Dengue,2024-07,2025-07-23 15:57
tratamento para dengue,0,BR-BA,Dengue,2024-07,2025-07-23 15:57
dengue da diarreia,0,BR-BA,Dengue,2024-07,2025-07-23 15:57
quais são os sintomas da dengue,0,BR-BA,Dengue,2024-07,2025-07-23 15:57
dengue,100,BR-CE,Dengue,2024-07,2025-07-23 15:57
sintomas dengue,23,BR-CE,Dengue,2024-07,2025-07-23 15:57
sintomas de dengue,12,BR-CE,Dengue,2024-07,2025-07-23 15:57
mosquito da dengue,8,BR-CE,Dengue,2024-07,2025-07-23 15:57
sintomas da dengue,7,BR-CE,Dengue,2024-07,2025-07-23 15:57
vacina dengue,5,BR-CE,Dengue,2024-07,2025-07-23 15:57
dengue hemorrágica,3,BR-CE,Dengue,2024-07,2025-07-23 15:57
cid dengue,3,BR-CE,Dengue,2024-07,2025-07-23 15:57
quais os sintomas da dengue,2,BR-CE,Dengue,2024-07,2025-07-23 15:57
pode tomar dipirona com dengue,1,BR-CE,Dengue,2024-07,2025-07-23 15:57
dengue,100,BR-DF,Dengue,2024-07,2025-07-23 15:57
sintomas dengue,19,BR-DF,Dengue,2024-07,2025-07-23 15:57
sintomas de dengue,11,BR-DF,Dengue,2024-07,2025-07-23 15:57
mosquito da dengue,6,BR-DF,Dengue,2024-07,2025-07-23 15:57
sintomas da dengue,4,BR-DF,Dengue,2024-07,2025-07-23 15:57
