topSearches,value,geo,keyword,time,sys_time
,,BR-AC,Dengue,2023-09,2025-07-23 15:30
dengue,100,BR-AL,Dengue,2023-09,2025-07-23 15:30
mosquito da dengue,18,BR-AL,Dengue,2023-09,2025-07-23 15:30
sintomas de dengue,7,BR-AL,Dengue,2023-09,2025-07-23 15:30
dengue,100,BR-AM,Dengue,2023-09,2025-07-23 15:30
dengue sintomas,23,BR-AM,Dengue,2023-09,2025-07-23 15:30
sintomas de dengue,13,BR-AM,Dengue,2023-09,2025-07-23 15:30
,,BR-AP,Dengue,2023-09,2025-07-23 15:30
dengue,100,BR-BA,Dengue,2023-09,2025-07-23 15:30
dengue sintomas,25,BR-BA,Dengue,2023-09,2025-07-23 15:30
sintomas de dengue,13,BR-BA,Dengue,2023-09,2025-07-23 15:30
mosquito da dengue,10,BR-BA,Dengue,2023-09,2025-07-23 15:30
sintomas da dengue,9,BR-BA,Dengue,2023-09,2025-07-23 15:30
chikungunya,6,BR-BA,Dengue,2023-09,2025-07-23 15:30
dengue hemorrágica,4,BR-BA,Dengue,2023-09,2025-07-23 15:30
virus da dengue,2,BR-BA,Dengue,2023-09,2025-07-23 15:30
aedes aegypti,2,BR-BA,Dengue,2023-09,2025-07-23 15:30
prevenção da dengue,1,BR-BA,Dengue,2023-09,2025-07-23 15:30
cid dengue,1,BR-BA,Dengue,2023-09,2025-07-23 15:30
dengue hemorrágica sintomas,1,BR-BA,Dengue,2023-09,2025-07-23 15:30
dengue,100,BR-CE,Dengue,2023-09,2025-07-23 15:30
dengue sintomas,19,BR-CE,Dengue,2023-09,2025-07-23 15:30
mosquito da dengue,14,BR-CE,Dengue,2023-09,2025-07-23 15:30
sintomas da dengue,10,BR-CE,Dengue,2023-09,2025-07-23 15:30
sintomas de dengue,9,BR-CE,Dengue,2023-09,2025-07-23 15:30
quais os sintomas da dengue,2,BR-CE,Dengue,2023-09,2025-07-23 15:30
dengue,100,BR-DF,Dengue,2023-09,2025-07-23 15:30
dengue sintomas,24,BR-DF,Dengue,2023-09,2025-07-23 15:30
sintomas de dengue,15,BR-DF,Dengue,2023-09,2025-07-23 15:30
mosquito da dengue,8,BR-DF,Dengue,2023-09,2025-07-23 15:30
sintomas da dengue,8,BR-DF,Dengue,2023-09,2025-07-23 15:30
vacina dengue,5,BR-DF,Dengue,2023-09,2025-07-23 15:30
cid dengue,3,BR-DF,Dengue,2023-09,2025-07-23 15:30
dengue,100,BR-ES,Dengue,2023-09,2025-07-23 15:30
sintomas de dengue,17,BR-ES,Dengue,2023-09,2025-07-23 15:30
mosquito da dengue,8,BR-ES,Dengue,2023-09,2025-07-23 15:30
sintomas da dengue,6,BR-ES,Dengue,2023-09,2025-07-23 15:30
chikungunya,4,BR-ES,Dengue,2023-09,2025-07-23 15:30
quais os sintomas da dengue,2,BR-ES,Dengue,2023-09,2025-07-23 15:30
dengue hemorrágica,2,BR-ES,Dengue,2023-09,2025-07-23 15:30
dengue,100,BR-GO,Dengue,2023-09,2025-07-23 15:30
sintomas dengue,26,BR-GO,Dengue,2023-09,2025-07-23 15:30
sintomas de dengue,14,BR-GO,Dengue,2023-09,2025-07-23 15:30
mosquito da dengue,10,BR-GO,Dengue,2023-09,2025-07-23 15:30
sintomas da dengue,10,BR-GO,Dengue,2023-09,2025-07-23 15:30
sintomas covid,3,BR-GO,Dengue,2023-09,2025-07-23 15:30
cid dengue,3,BR-GO,Dengue,2023-09,2025-07-23 15:30
quais os sintomas da dengue,2,BR-GO,Dengue,2023-09,2025-07-23 15:30
dengue hemorrágica sintomas,1,BR-GO,Dengue,2023-09,2025-07-23 15:30
dengue,100,BR-MA,Dengue,2023-09,2025-07-23 15:30
dengue sintomas,18,BR-MA,Dengue,2023-09,2025-07-23 15:30
sintomas de dengue,12,BR-MA,Dengue,2023-09,2025-07-23 15:30
mosquito da dengue,11,BR-MA,Dengue,2023-09,2025-07-23 15:30
dengue,100,BR-MG,Dengue,2023-09,2025-07-23 15:30
sintomas dengue,29,BR-MG,Dengue,2023-09,2025-07-23 15:30
sintomas de dengue,17,BR-MG,Dengue,2023-09,2025-07-23 15:30
sintomas da dengue,10,BR-MG,Dengue,2023-09,2025-07-23 15:30
mosquito da dengue,10,BR-MG,Dengue,2023-09,2025-07-23 15:30
