topSearches,value,geo,keyword,time,sys_time
vacina dengue,9,BR-DF,Dengue,2024-05,2025-07-23 15:51
sintomas de dengue,8,BR-DF,Dengue,2024-05,2025-07-23 15:51
dengue df,8,BR-DF,Dengue,2024-05,2025-07-23 15:51
sintomas da dengue,4,BR-DF,Dengue,2024-05,2025-07-23 15:51
mosquito da dengue,4,BR-DF,Dengue,2024-05,2025-07-23 15:51
teste dengue,3,BR-DF,Dengue,2024-05,2025-07-23 15:51
vacina dengue df,3,BR-DF,Dengue,2024-05,2025-07-23 15:51
dipirona dengue,3,BR-DF,Dengue,2024-05,2025-07-23 15:51
tenda da dengue,2,BR-DF,Dengue,2024-05,2025-07-23 15:51
dengue hemorrágica,2,BR-DF,Dengue,2024-05,2025-07-23 15:51
paracetamol dengue,2,BR-DF,Dengue,2024-05,2025-07-23 15:51
teste de dengue,2,BR-DF,Dengue,2024-05,2025-07-23 15:51
dengue pode tomar dipirona,1,BR-DF,Dengue,2024-05,2025-07-23 15:51
coceira dengue,1,BR-DF,Dengue,2024-05,2025-07-23 15:51
cid dengue,1,BR-DF,Dengue,2024-05,2025-07-23 15:51
plaquetas baixas dengue,1,BR-DF,Dengue,2024-05,2025-07-23 15:51
tipos de dengue,1,BR-DF,Dengue,2024-05,2025-07-23 15:51
sintoma dengue,1,BR-DF,Dengue,2024-05,2025-07-23 15:51
vacina da dengue df,1,BR-DF,Dengue,2024-05,2025-07-23 15:51
sintomas covid,1,BR-DF,Dengue,2024-05,2025-07-23 15:51
ibuprofeno dengue,1,BR-DF,Dengue,2024-05,2025-07-23 15:51
virus da dengue,1,BR-DF,Dengue,2024-05,2025-07-23 15:51
dengue hemorrágica sintomas,1,BR-DF,Dengue,2024-05,2025-07-23 15:51
dengue,100,BR-ES,Dengue,2024-05,2025-07-23 15:51
sintomas dengue,23,BR-ES,Dengue,2024-05,2025-07-23 15:51
sintomas de dengue,12,BR-ES,Dengue,2024-05,2025-07-23 15:51
sintomas da dengue,6,BR-ES,Dengue,2024-05,2025-07-23 15:51
mosquito da dengue,6,BR-ES,Dengue,2024-05,2025-07-23 15:51
vacina dengue,4,BR-ES,Dengue,2024-05,2025-07-23 15:51
chikungunya,3,BR-ES,Dengue,2024-05,2025-07-23 15:51
dengue hemorrágica,3,BR-ES,Dengue,2024-05,2025-07-23 15:51
dengue pode tomar dipirona,2,BR-ES,Dengue,2024-05,2025-07-23 15:51
dengue da coceira,2,BR-ES,Dengue,2024-05,2025-07-23 15:51
quais os sintomas da dengue,1,BR-ES,Dengue,2024-05,2025-07-23 15:51
remedio para dengue,1,BR-ES,Dengue,2024-05,2025-07-23 15:51
remédio para dengue,1,BR-ES,Dengue,2024-05,2025-07-23 15:51
manchas de dengue,1,BR-ES,Dengue,2024-05,2025-07-23 15:51
dengue hemorrágica sintomas,1,BR-ES,Dengue,2024-05,2025-07-23 15:51
quais são os sintomas da dengue,1,BR-ES,Dengue,2024-05,2025-07-23 15:51
qual remedio nao pode tomar com dengue,1,BR-ES,Dengue,2024-05,2025-07-23 15:51
sequelas da dengue,0,BR-ES,Dengue,2024-05,2025-07-23 15:51
dengue,100,BR-GO,Dengue,2024-05,2025-07-23 15:51
dengue sintomas,16,BR-GO,Dengue,2024-05,2025-07-23 15:51
sintomas de dengue,9,BR-GO,Dengue,2024-05,2025-07-23 15:51
sintomas da dengue,5,BR-GO,Dengue,2024-05,2025-07-23 15:51
vacina dengue,4,BR-GO,Dengue,2024-05,2025-07-23 15:51
dengue hemorrágica,3,BR-GO,Dengue,2024-05,2025-07-23 15:51
mosquito da dengue,3,BR-GO,Dengue,2024-05,2025-07-23 15:51
dipirona,2,BR-GO,Dengue,2024-05,2025-07-23 15:51
exame de dengue,2,BR-GO,Dengue,2024-05,2025-07-23 15:51
vacina da dengue,2,BR-GO,Dengue,2024-05,2025-07-23 15:51
teste dengue,2,BR-GO,Dengue,2024-05,2025-07-23 15:51
dengue cid,2,BR-GO,Dengue,2024-05,2025-07-23 15:51
coceira dengue,2,BR-GO,Dengue,2024-05,2025-07-23 15:51
chikungunya,2,BR-GO,Dengue,2024-05,2025-07-23 15:51
dengue hemorrágica sintomas,1,BR-GO,Dengue,2024-05,2025-07-23 15:51
dengue pode tomar dipirona,1,BR-GO,Dengue,2024-05,2025-07-23 15:51
paracetamol,1,BR-GO,Dengue,2024-05,2025-07-23 15:51
quais sintomas da dengue,1,BR-GO,Dengue,2024-05,2025-07-23 15:51
remedio para dengue,1,BR-GO,Dengue,2024-05,2025-07-23 15:51
remédio para dengue,1,BR-GO,Dengue,2024-05,2025-07-23 15:51
plaquetas baixas dengue,1,BR-GO,Dengue,2024-05,2025-07-23 15:51
quais os sintomas da dengue,1,BR-GO,Dengue,2024-05,2025-07-23 15:51
teste de dengue,1,BR-GO,Dengue,2024-05,2025-07-23 15:51
dengue tratamento,1,BR-GO,Dengue,2024-05,2025-07-23 15:51
dipirona pode tomar com dengue,1,BR-GO,Dengue,2024-05,2025-07-23 15:51
dengue,100,BR-MA,Dengue,2024-05,2025-07-23 15:51
dengue sintomas,21,BR-MA,Dengue,2024-05,2025-07-23 15:51
sintomas de dengue,12,BR-MA,Dengue,2024-05,2025-07-23 15:51
sintomas da dengue,8,BR-MA,Dengue,2024-05,2025-07-23 15:51
mosquito da dengue,8,BR-MA,Dengue,2024-05,2025-07-23 15:51
dengue hemorrágica,5,BR-MA,Dengue,2024-05,2025-07-23 15:51
quais os sintomas da dengue,3,BR-MA,Dengue,2024-05,2025-07-23 15:51
dipirona dengue,2,BR-MA,Dengue,2024-05,2025-07-23 15:51
tratamento para dengue,2,BR-MA,Dengue,2024-05,2025-07-23 15:51
sintomas de dengue hemorrágica,2,BR-MA,Dengue,2024-05,2025-07-23 15:51
como tratar dengue,1,BR-MA,Dengue,2024-05,2025-07-23 15:51
dengue,100,BR-MG,Dengue,2024-05,2025-07-23 15:51
sintomas dengue,16,BR-MG,Dengue,2024-05,2025-07-23 15:51
sintomas de dengue,8,BR-MG,Dengue,2024-05,2025-07-23 15:51
sintomas da dengue,5,BR-MG,Dengue,2024-05,2025-07-23 15:51
mosquito dengue,4,BR-MG,Dengue,2024-05,2025-07-23 15:51
mosquito da dengue,4,BR-MG,Dengue,2024-05,2025-07-23 15:51
vacina dengue,3,BR-MG,Dengue,2024-05,2025-07-23 15:51
exame dengue,3,BR-MG,Dengue,2024-05,2025-07-23 15:51
plaquetas,3,BR-MG,Dengue,2024-05,2025-07-23 15:51
febre,3,BR-MG,Dengue,2024-05,2025-07-23 15:51
teste dengue,3,BR-MG,Dengue,2024-05,2025-07-23 15:51
o que é dengue,2,BR-MG,Dengue,2024-05,2025-07-23 15:51
dengue hemorrágica,2,BR-MG,Dengue,2024-05,2025-07-23 15:51
chikungunya,2,BR-MG,Dengue,2024-05,2025-07-23 15:51
dipirona,2,BR-MG,Dengue,2024-05,2025-07-23 15:51
exame de dengue,2,BR-MG,Dengue,2024-05,2025-07-23 15:51
dipirona dengue,2,BR-MG,Dengue,2024-05,2025-07-23 15:51
coceira da dengue,2,BR-MG,Dengue,2024-05,2025-07-23 15:51
dengue o que tomar,2,BR-MG,Dengue,2024-05,2025-07-23 15:51
teste de dengue,2,BR-MG,Dengue,2024-05,2025-07-23 15:51
vacina da dengue,2,BR-MG,Dengue,2024-05,2025-07-23 15:51
paracetamol,1,BR-MG,Dengue,2024-05,2025-07-23 15:51
paracetamol dengue,1,BR-MG,Dengue,2024-05,2025-07-23 15:51
covid,1,BR-MG,Dengue,2024-05,2025-07-23 15:51
sintoma dengue,1,BR-MG,Dengue,2024-05,2025-07-23 15:51
dengue,100,BR-MS,Dengue,2024-05,2025-07-23 15:51
sintomas dengue,20,BR-MS,Dengue,2024-05,2025-07-23 15:51
sintomas de dengue,10,BR-MS,Dengue,2024-05,2025-07-23 15:51
sintomas da dengue,7,BR-MS,Dengue,2024-05,2025-07-23 15:51
mosquito da dengue,4,BR-MS,Dengue,2024-05,2025-07-23 15:51
vacina da dengue,4,BR-MS,Dengue,2024-05,2025-07-23 15:51
dengue hemorrágica,3,BR-MS,Dengue,2024-05,2025-07-23 15:51
sintomas covid,2,BR-MS,Dengue,2024-05,2025-07-23 15:51
remedio para dengue,1,BR-MS,Dengue,2024-05,2025-07-23 15:51
cid dengue,1,BR-MS,Dengue,2024-05,2025-07-23 15:51
dengue,100,BR-MT,Dengue,2024-05,2025-07-23 15:51
sintomas dengue,23,BR-MT,Dengue,2024-05,2025-07-23 15:51
sintomas de dengue,11,BR-MT,Dengue,2024-05,2025-07-23 15:51
sintomas da dengue,7,BR-MT,Dengue,2024-05,2025-07-23 15:51
mosquito da dengue,5,BR-MT,Dengue,2024-05,2025-07-23 15:51
vacina dengue,3,BR-MT,Dengue,2024-05,2025-07-23 15:51
dengue hemorrágica,3,BR-MT,Dengue,2024-05,2025-07-23 15:51
dengue pode tomar dipirona,2,BR-MT,Dengue,2024-05,2025-07-23 15:51
paracetamol,2,BR-MT,Dengue,2024-05,2025-07-23 15:51
chikungunya sintomas,2,BR-MT,Dengue,2024-05,2025-07-23 15:51
exame de dengue,2,BR-MT,Dengue,2024-05,2025-07-23 15:51
quais os sintomas da dengue,2,BR-MT,Dengue,2024-05,2025-07-23 15:51
cid dengue,2,BR-MT,Dengue,2024-05,2025-07-23 15:51
dengue notificação,2,BR-MT,Dengue,2024-05,2025-07-23 15:51
remédio para dengue,1,BR-MT,Dengue,2024-05,2025-07-23 15:51
pode tomar dipirona com dengue,1,BR-MT,Dengue,2024-05,2025-07-23 15:51
dengue hemorragica,1,BR-MT,Dengue,2024-05,2025-07-23 15:51
plaquetas baixas,1,BR-MT,Dengue,2024-05,2025-07-23 15:51
sinan dengue,1,BR-MT,Dengue,2024-05,2025-07-23 15:51
quais são os sintomas da dengue,1,BR-MT,Dengue,2024-05,2025-07-23 15:51
dengue online,1,BR-MT,Dengue,2024-05,2025-07-23 15:51
dengue hemorrágica sintomas,0,BR-MT,Dengue,2024-05,2025-07-23 15:51
dengue passa para outra pessoa,0,BR-MT,Dengue,2024-05,2025-07-23 15:51
dengue,100,BR-PA,Dengue,2024-05,2025-07-23 15:51
dengue sintomas,24,BR-PA,Dengue,2024-05,2025-07-23 15:51
sintomas de dengue,12,BR-PA,Dengue,2024-05,2025-07-23 15:51
sintomas da dengue,9,BR-PA,Dengue,2024-05,2025-07-23 15:51
mosquito da dengue,4,BR-PA,Dengue,2024-05,2025-07-23 15:51
dengue hemorrágica,4,BR-PA,Dengue,2024-05,2025-07-23 15:51
quais os sintomas da dengue,2,BR-PA,Dengue,2024-05,2025-07-23 15:51
cid dengue,2,BR-PA,Dengue,2024-05,2025-07-23 15:51
dengue hemorrágica sintomas,2,BR-PA,Dengue,2024-05,2025-07-23 15:51
manchas de dengue,1,BR-PA,Dengue,2024-05,2025-07-23 15:51
quais são os sintomas da dengue,1,BR-PA,Dengue,2024-05,2025-07-23 15:51
carapanã da dengue,1,BR-PA,Dengue,2024-05,2025-07-23 15:51
sinan dengue,1,BR-PA,Dengue,2024-05,2025-07-23 15:51
sintomas de dengue leve,1,BR-PA,Dengue,2024-05,2025-07-23 15:51
dengue é transmissivel,1,BR-PA,Dengue,2024-05,2025-07-23 15:51
tratamento para dengue,0,BR-PA,Dengue,2024-05,2025-07-23 15:51
dengue,100,BR-PB,Dengue,2024-05,2025-07-23 15:52
sintomas de dengue,11,BR-PB,Dengue,2024-05,2025-07-23 15:52
sintomas da dengue,8,BR-PB,Dengue,2024-05,2025-07-23 15:52
mosquito da dengue,6,BR-PB,Dengue,2024-05,2025-07-23 15:52
dengue hemorrágica,3,BR-PB,Dengue,2024-05,2025-07-23 15:52
quais os sintomas da dengue,2,BR-PB,Dengue,2024-05,2025-07-23 15:52
cid dengue,1,BR-PB,Dengue,2024-05,2025-07-23 15:52
dengue,100,BR-PE,Dengue,2024-05,2025-07-23 15:52
dengue sintomas,24,BR-PE,Dengue,2024-05,2025-07-23 15:52
sintomas de dengue,13,BR-PE,Dengue,2024-05,2025-07-23 15:52
sintomas da dengue,9,BR-PE,Dengue,2024-05,2025-07-23 15:52
mosquito da dengue,7,BR-PE,Dengue,2024-05,2025-07-23 15:52
vacina dengue,7,BR-PE,Dengue,2024-05,2025-07-23 15:52
vacina da dengue,4,BR-PE,Dengue,2024-05,2025-07-23 15:52
dengue hemorrágica,3,BR-PE,Dengue,2024-05,2025-07-23 15:52
paracetamol dengue,3,BR-PE,Dengue,2024-05,2025-07-23 15:52
quais os sintomas da dengue,2,BR-PE,Dengue,2024-05,2025-07-23 15:52
manchas de dengue,2,BR-PE,Dengue,2024-05,2025-07-23 15:52
cid dengue,1,BR-PE,Dengue,2024-05,2025-07-23 15:52
pode tomar dipirona com dengue,1,BR-PE,Dengue,2024-05,2025-07-23 15:52
pode tomar paracetamol com dengue,1,BR-PE,Dengue,2024-05,2025-07-23 15:52
prevenção da dengue,1,BR-PE,Dengue,2024-05,2025-07-23 15:52
vacina dengue recife,1,BR-PE,Dengue,2024-05,2025-07-23 15:52
quais são os sintomas da dengue,1,BR-PE,Dengue,2024-05,2025-07-23 15:52
como evitar a dengue,1,BR-PE,Dengue,2024-05,2025-07-23 15:52
dengue online,1,BR-PE,Dengue,2024-05,2025-07-23 15:52
qual remedio nao pode tomar com dengue,0,BR-PE,Dengue,2024-05,2025-07-23 15:52
foto do mosquito da dengue,0,BR-PE,Dengue,2024-05,2025-07-23 15:52
paracetamol e dengue,0,BR-PE,Dengue,2024-05,2025-07-23 15:52
sintomas da chikungunya,0,BR-PE,Dengue,2024-05,2025-07-23 15:52
tratamentos para dengue,0,BR-PE,Dengue,2024-05,2025-07-23 15:52
sitomas de dengue,0,BR-PE,Dengue,2024-05,2025-07-23 15:52
dengue,100,BR-PI,Dengue,2024-05,2025-07-23 15:52
sintomas dengue,19,BR-PI,Dengue,2024-05,2025-07-23 15:52
vacina dengue,15,BR-PI,Dengue,2024-05,2025-07-23 15:52
sintomas de dengue,10,BR-PI,Dengue,2024-05,2025-07-23 15:52
vacina da dengue,7,BR-PI,Dengue,2024-05,2025-07-23 15:52
vacina dengue teresina,7,BR-PI,Dengue,2024-05,2025-07-23 15:52
vacina teresina,7,BR-PI,Dengue,2024-05,2025-07-23 15:52
dengue hemorrágica,6,BR-PI,Dengue,2024-05,2025-07-23 15:52
mosquito da dengue,6,BR-PI,Dengue,2024-05,2025-07-23 15:52
sintomas da dengue,6,BR-PI,Dengue,2024-05,2025-07-23 15:52
dengue hemorragica,3,BR-PI,Dengue,2024-05,2025-07-23 15:52
dengue hemorrágica sintomas,3,BR-PI,Dengue,2024-05,2025-07-23 15:52
quais os sintomas da dengue,1,BR-PI,Dengue,2024-05,2025-07-23 15:52
sintomas de dengue leve,1,BR-PI,Dengue,2024-05,2025-07-23 15:52
sintomas de dengue hemorrágica,1,BR-PI,Dengue,2024-05,2025-07-23 15:52
laysa lira,1,BR-PI,Dengue,2024-05,2025-07-23 15:52
dengue tratamento,0,BR-PI,Dengue,2024-05,2025-07-23 15:52
dengue,100,BR-PR,Dengue,2024-05,2025-07-23 15:52
sintomas dengue,19,BR-PR,Dengue,2024-05,2025-07-23 15:52
sintomas de dengue,9,BR-PR,Dengue,2024-05,2025-07-23 15:52
sintomas da dengue,6,BR-PR,Dengue,2024-05,2025-07-23 15:52
dengue mosquito,6,BR-PR,Dengue,2024-05,2025-07-23 15:52
mosquito da dengue,5,BR-PR,Dengue,2024-05,2025-07-23 15:52
teste dengue,3,BR-PR,Dengue,2024-05,2025-07-23 15:52
coceira dengue,3,BR-PR,Dengue,2024-05,2025-07-23 15:52
exame dengue,3,BR-PR,Dengue,2024-05,2025-07-23 15:52
vacina dengue,3,BR-PR,Dengue,2024-05,2025-07-23 15:52
plaquetas dengue,3,BR-PR,Dengue,2024-05,2025-07-23 15:52
febre,3,BR-PR,Dengue,2024-05,2025-07-23 15:52
dengue hemorrágica,2,BR-PR,Dengue,2024-05,2025-07-23 15:52
dipirona,2,BR-PR,Dengue,2024-05,2025-07-23 15:52
dipirona dengue,2,BR-PR,Dengue,2024-05,2025-07-23 15:52
exame de dengue,2,BR-PR,Dengue,2024-05,2025-07-23 15:52
manchas dengue,2,BR-PR,Dengue,2024-05,2025-07-23 15:52
teste de dengue,2,BR-PR,Dengue,2024-05,2025-07-23 15:52
coceira da dengue,2,BR-PR,Dengue,2024-05,2025-07-23 15:52
paracetamol,1,BR-PR,Dengue,2024-05,2025-07-23 15:52
paracetamol dengue,1,BR-PR,Dengue,2024-05,2025-07-23 15:52
vacina da dengue,1,BR-PR,Dengue,2024-05,2025-07-23 15:52
sintoma dengue,1,BR-PR,Dengue,2024-05,2025-07-23 15:52
covid,1,BR-PR,Dengue,2024-05,2025-07-23 15:52
quais sintomas da dengue,1,BR-PR,Dengue,2024-05,2025-07-23 15:52
dengue,100,BR-RJ,Dengue,2024-05,2025-07-23 15:52
sintomas dengue,20,BR-RJ,Dengue,2024-05,2025-07-23 15:52
sintomas de dengue,12,BR-RJ,Dengue,2024-05,2025-07-23 15:52
sintomas da dengue,6,BR-RJ,Dengue,2024-05,2025-07-23 15:52
vacina dengue,5,BR-RJ,Dengue,2024-05,2025-07-23 15:52
mosquito da dengue,4,BR-RJ,Dengue,2024-05,2025-07-23 15:52
dengue plaquetas,3,BR-RJ,Dengue,2024-05,2025-07-23 15:52
dipirona,3,BR-RJ,Dengue,2024-05,2025-07-23 15:52
teste dengue,3,BR-RJ,Dengue,2024-05,2025-07-23 15:52
dipirona dengue,2,BR-RJ,Dengue,2024-05,2025-07-23 15:52
coceira dengue,2,BR-RJ,Dengue,2024-05,2025-07-23 15:52
dengue hemorrágica,2,BR-RJ,Dengue,2024-05,2025-07-23 15:52
vacina da dengue,2,BR-RJ,Dengue,2024-05,2025-07-23 15:52
o que é dengue,2,BR-RJ,Dengue,2024-05,2025-07-23 15:52
teste de dengue,2,BR-RJ,Dengue,2024-05,2025-07-23 15:52
exame de dengue,2,BR-RJ,Dengue,2024-05,2025-07-23 15:52
dengue o que tomar,1,BR-RJ,Dengue,2024-05,2025-07-23 15:52
dengue pode tomar dipirona,1,BR-RJ,Dengue,2024-05,2025-07-23 15:52
paracetamol dengue,1,BR-RJ,Dengue,2024-05,2025-07-23 15:52
paracetamol,1,BR-RJ,Dengue,2024-05,2025-07-23 15:52
dengue da coceira,1,BR-RJ,Dengue,2024-05,2025-07-23 15:52
quais sintomas da dengue,1,BR-RJ,Dengue,2024-05,2025-07-23 15:52
dengue tratamento,1,BR-RJ,Dengue,2024-05,2025-07-23 15:52
dengue diarreia,1,BR-RJ,Dengue,2024-05,2025-07-23 15:52
sintoma dengue,1,BR-RJ,Dengue,2024-05,2025-07-23 15:52
dengue,100,BR-RN,Dengue,2024-05,2025-07-23 15:52
sintomas dengue,23,BR-RN,Dengue,2024-05,2025-07-23 15:52
sintomas de dengue,13,BR-RN,Dengue,2024-05,2025-07-23 15:52
sintomas da dengue,8,BR-RN,Dengue,2024-05,2025-07-23 15:52
mosquito da dengue,8,BR-RN,Dengue,2024-05,2025-07-23 15:52
vacina dengue,7,BR-RN,Dengue,2024-05,2025-07-23 15:52
dengue pode tomar dipirona,3,BR-RN,Dengue,2024-05,2025-07-23 15:52
cid dengue,1,BR-RN,Dengue,2024-05,2025-07-23 15:52
dengue,100,BR-RO,Dengue,2024-05,2025-07-23 15:52
sintomas dengue,18,BR-RO,Dengue,2024-05,2025-07-23 15:52
sintomas de dengue,8,BR-RO,Dengue,2024-05,2025-07-23 15:52
sintomas da dengue,5,BR-RO,Dengue,2024-05,2025-07-23 15:52
qual o sintoma da dengue,3,BR-RO,Dengue,2024-05,2025-07-23 15:52
dengue hemorrágica,3,BR-RO,Dengue,2024-05,2025-07-23 15:52
dengue,100,BR-RR,Dengue,2024-05,2025-07-23 15:52
sintomas de dengue,21,BR-RR,Dengue,2024-05,2025-07-23 15:52
dengue,100,BR-RS,Dengue,2024-05,2025-07-23 15:52
sintomas dengue,22,BR-RS,Dengue,2024-05,2025-07-23 15:52
sintomas de dengue,12,BR-RS,Dengue,2024-05,2025-07-23 15:52
sintomas da dengue,7,BR-RS,Dengue,2024-05,2025-07-23 15:52
mosquito,7,BR-RS,Dengue,2024-05,2025-07-23 15:52
mosquito dengue,6,BR-RS,Dengue,2024-05,2025-07-23 15:52
mosquito da dengue,5,BR-RS,Dengue,2024-05,2025-07-23 15:52
teste dengue,4,BR-RS,Dengue,2024-05,2025-07-23 15:52
dengue coceira,4,BR-RS,Dengue,2024-05,2025-07-23 15:52
dengue hemorrágica,3,BR-RS,Dengue,2024-05,2025-07-23 15:52
vacina dengue,2,BR-RS,Dengue,2024-05,2025-07-23 15:52
manchas dengue,2,BR-RS,Dengue,2024-05,2025-07-23 15:52
exame dengue,2,BR-RS,Dengue,2024-05,2025-07-23 15:52
coceira da dengue,2,BR-RS,Dengue,2024-05,2025-07-23 15:52
o que é dengue,2,BR-RS,Dengue,2024-05,2025-07-23 15:52
dengue rs,2,BR-RS,Dengue,2024-05,2025-07-23 15:52
teste de dengue,2,BR-RS,Dengue,2024-05,2025-07-23 15:52
dengue tratamento,2,BR-RS,Dengue,2024-05,2025-07-23 15:52
dipirona dengue,1,BR-RS,Dengue,2024-05,2025-07-23 15:52
dengue o que fazer,1,BR-RS,Dengue,2024-05,2025-07-23 15:52
quais os sintomas da dengue,1,BR-RS,Dengue,2024-05,2025-07-23 15:52
sintomas leptospirose,1,BR-RS,Dengue,2024-05,2025-07-23 15:52
sintoma dengue,1,BR-RS,Dengue,2024-05,2025-07-23 15:52
sintomas dengue hemorrágica,1,BR-RS,Dengue,2024-05,2025-07-23 15:52
paracetamol dengue,1,BR-RS,Dengue,2024-05,2025-07-23 15:52
dengue,100,BR-SC,Dengue,2024-05,2025-07-23 15:52
sintomas,17,BR-SC,Dengue,2024-05,2025-07-23 15:52
dengue sintomas,17,BR-SC,Dengue,2024-05,2025-07-23 15:52
sintomas de dengue,10,BR-SC,Dengue,2024-05,2025-07-23 15:52
mosquito,6,BR-SC,Dengue,2024-05,2025-07-23 15:52
mosquito dengue,6,BR-SC,Dengue,2024-05,2025-07-23 15:52
sintomas da dengue,6,BR-SC,Dengue,2024-05,2025-07-23 15:52
mosquito da dengue,5,BR-SC,Dengue,2024-05,2025-07-23 15:52
teste dengue,4,BR-SC,Dengue,2024-05,2025-07-23 15:52
coceira dengue,3,BR-SC,Dengue,2024-05,2025-07-23 15:52
vacina dengue,3,BR-SC,Dengue,2024-05,2025-07-23 15:52
exame dengue,3,BR-SC,Dengue,2024-05,2025-07-23 15:52
plaquetas dengue,2,BR-SC,Dengue,2024-05,2025-07-23 15:52
manchas dengue,2,BR-SC,Dengue,2024-05,2025-07-23 15:52
o que é dengue,2,BR-SC,Dengue,2024-05,2025-07-23 15:52
