risingSearches,keyword,value,unknown,geo,time,sys_time
,/m/09wsg,,,BR-AC,2024-06,2025-07-31 14:43
dengue tipo 2,/m/09wsg,1321.5,TRUE,BR-AL,2024-06,2025-07-31 14:43
dengue hemorrágica sintomas,/m/09wsg,1.5,FALSE,BR-AL,2024-06,2025-07-31 14:43
sintomas de dengue hemorrágica,/m/09wsg,0.8,FALSE,BR-AL,2024-06,2025-07-31 14:43
dengue hemorrágica,/m/09wsg,0.6,FALSE,BR-AL,2024-06,2025-07-31 14:43
,/m/09wsg,,,BR-AM,2024-06,2025-07-31 14:43
,/m/09wsg,,,BR-AP,2024-06,2025-07-31 14:43
dengue sintomas finais,/m/09wsg,4,FALSE,BR-BA,2024-06,2025-07-31 14:43
vacina dengue salvador,/m/09wsg,2,FALSE,BR-BA,2024-06,2025-07-31 14:43
quantos dias dura a dengue,/m/09wsg,1.6,FALSE,BR-BA,2024-06,2025-07-31 14:43
vacina da dengue,/m/09wsg,0.9,FALSE,BR-BA,2024-06,2025-07-31 14:43
dengue manchas vermelhas,/m/09wsg,0.8,FALSE,BR-BA,2024-06,2025-07-31 14:43
vacina dengue,/m/09wsg,0.8,FALSE,BR-BA,2024-06,2025-07-31 14:43
quais remedios nao pode tomar com dengue,/m/09wsg,0.8,FALSE,BR-BA,2024-06,2025-07-31 14:43
dengue online,/m/09wsg,0.5,FALSE,BR-BA,2024-06,2025-07-31 14:43
quais são os sintomas da dengue,/m/09wsg,0.5,FALSE,BR-BA,2024-06,2025-07-31 14:43
sintomas de dengue hemorrágica,/m/09wsg,0.4,FALSE,BR-BA,2024-06,2025-07-31 14:43
cid dengue,/m/09wsg,0.4,FALSE,BR-CE,2024-06,2025-07-31 14:43
mosquito da dengue,/m/09wsg,0.6,FALSE,BR-DF,2024-06,2025-07-31 14:43
cid dengue,/m/09wsg,1.4,FALSE,BR-ES,2024-06,2025-07-31 14:43
vacina da dengue,/m/09wsg,0.6,FALSE,BR-ES,2024-06,2025-07-31 14:43
mosquito da dengue,/m/09wsg,0.7,FALSE,BR-GO,2024-06,2025-07-31 14:43
cid dengue,/m/09wsg,0.5,FALSE,BR-GO,2024-06,2025-07-31 14:43
vacina dengue goiania,/m/09wsg,0.5,FALSE,BR-GO,2024-06,2025-07-31 14:43
remedio para dengue,/m/09wsg,2,FALSE,BR-MA,2024-06,2025-07-31 14:43
diarreia é sintoma de dengue,/m/09wsg,92,TRUE,BR-MG,2024-06,2025-07-31 14:43
boca amarga é sintoma de dengue,/m/09wsg,4.5,FALSE,BR-MG,2024-06,2025-07-31 14:43
sinais de alarme dengue,/m/09wsg,3,FALSE,BR-MG,2024-06,2025-07-31 14:43
dor de garganta é sintoma de dengue,/m/09wsg,3,FALSE,BR-MG,2024-06,2025-07-31 14:43
queda de cabelo após dengue,/m/09wsg,3,FALSE,BR-MG,2024-06,2025-07-31 14:43
texto sobre a dengue,/m/09wsg,2.5,FALSE,BR-MG,2024-06,2025-07-31 14:43
sintomas de pneumonia,/m/09wsg,2,FALSE,BR-MG,2024-06,2025-07-31 14:43
foto do mosquito da dengue,/m/09wsg,1.7,FALSE,BR-MG,2024-06,2025-07-31 14:43
dengue faz cair cabelo,/m/09wsg,1.6,FALSE,BR-MG,2024-06,2025-07-31 14:43
sinan dengue,/m/09wsg,1.1,FALSE,BR-MG,2024-06,2025-07-31 14:43
notificação de dengue,/m/09wsg,1.1,FALSE,BR-MG,2024-06,2025-07-31 14:43
qual antialérgico pode tomar com dengue,/m/09wsg,1.1,FALSE,BR-MG,2024-06,2025-07-31 14:43
dengue online,/m/09wsg,1.1,FALSE,BR-MG,2024-06,2025-07-31 14:43
prevenção da dengue,/m/09wsg,1.1,FALSE,BR-MG,2024-06,2025-07-31 14:43
sintomas covid 2024,/m/09wsg,1,FALSE,BR-MG,2024-06,2025-07-31 14:43
tipos de dengue,/m/09wsg,0.9,FALSE,BR-MG,2024-06,2025-07-31 14:43
antialérgico para dengue,/m/09wsg,0.8,FALSE,BR-MG,2024-06,2025-07-31 14:43
dengue cid,/m/09wsg,0.6,FALSE,BR-MG,2024-06,2025-07-31 14:43
notificação dengue,/m/09wsg,0.6,FALSE,BR-MG,2024-06,2025-07-31 14:43
o que não pode tomar com dengue,/m/09wsg,0.6,FALSE,BR-MG,2024-06,2025-07-31 14:43
mosquito da dengue,/m/09wsg,0.5,FALSE,BR-MG,2024-06,2025-07-31 14:43
qual remédio não pode tomar com dengue,/m/09wsg,0.5,FALSE,BR-MG,2024-06,2025-07-31 14:43
combate a dengue,/m/09wsg,0.5,FALSE,BR-MG,2024-06,2025-07-31 14:43
vacina dengue,/m/09wsg,0.5,FALSE,BR-MG,2024-06,2025-07-31 14:43
ibuprofeno dengue,/m/09wsg,0.5,FALSE,BR-MG,2024-06,2025-07-31 14:43
mosquito da dengue,/m/09wsg,0.6,FALSE,BR-MS,2024-06,2025-07-31 14:43
dengue hemorrágica,/m/09wsg,0.5,FALSE,BR-MS,2024-06,2025-07-31 14:43
cid dengue,/m/09wsg,0.5,FALSE,BR-MT,2024-06,2025-07-31 14:43
vacina dengue,/m/09wsg,2.5,FALSE,BR-PA,2024-06,2025-07-31 14:43
remedio para dengue,/m/09wsg,1.7,FALSE,BR-PA,2024-06,2025-07-31 14:43
