topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2021-02,2025-07-30 15:27
dengue sintomas,32,BR-AC,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,21,BR-AC,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,9,BR-AC,Dengue,2021-02,2025-07-30 15:27
dengue hemorrágica,5,BR-AC,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue,4,BR-AC,Dengue,2021-02,2025-07-30 15:27
quais os sintomas da dengue,3,BR-AC,Dengue,2021-02,2025-07-30 15:27
sintomas do covid,3,BR-AC,Dengue,2021-02,2025-07-30 15:27
remédio para dengue,2,BR-AC,Dengue,2021-02,2025-07-30 15:27
sintoma da dengue,1,BR-AC,Dengue,2021-02,2025-07-30 15:27
dengue hemorrágica sintomas,1,BR-AC,Dengue,2021-02,2025-07-30 15:27
,,BR-AL,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-AM,Dengue,2021-02,2025-07-30 15:27
sintomas dengue,29,BR-AM,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,13,BR-AM,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,8,BR-AM,Dengue,2021-02,2025-07-30 15:27
quais os sintomas da dengue,1,BR-AM,Dengue,2021-02,2025-07-30 15:27
,,BR-AP,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-BA,Dengue,2021-02,2025-07-30 15:27
dengue sintomas,29,BR-BA,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,14,BR-BA,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue,9,BR-BA,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,9,BR-BA,Dengue,2021-02,2025-07-30 15:27
chikungunya,8,BR-BA,Dengue,2021-02,2025-07-30 15:27
dengue zika e chikungunya,3,BR-BA,Dengue,2021-02,2025-07-30 15:27
remédio para dengue,3,BR-BA,Dengue,2021-02,2025-07-30 15:27
sintomas do covid,3,BR-BA,Dengue,2021-02,2025-07-30 15:27
dengue online,2,BR-BA,Dengue,2021-02,2025-07-30 15:27
quais os sintomas da dengue,1,BR-BA,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-CE,Dengue,2021-02,2025-07-30 15:27
dengue sintomas,26,BR-CE,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,13,BR-CE,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue,12,BR-CE,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,10,BR-CE,Dengue,2021-02,2025-07-30 15:27
sintomas do covid,1,BR-CE,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-DF,Dengue,2021-02,2025-07-30 15:27
dengue sintomas,27,BR-DF,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,13,BR-DF,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue,10,BR-DF,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,8,BR-DF,Dengue,2021-02,2025-07-30 15:27
sintomas covid,5,BR-DF,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-ES,Dengue,2021-02,2025-07-30 15:27
dengue sintomas,27,BR-ES,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,16,BR-ES,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue,9,BR-ES,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,8,BR-ES,Dengue,2021-02,2025-07-30 15:27
sintomas covid,5,BR-ES,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-GO,Dengue,2021-02,2025-07-30 15:27
sintomas dengue,30,BR-GO,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,16,BR-GO,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,11,BR-GO,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue,9,BR-GO,Dengue,2021-02,2025-07-30 15:27
sintomas covid,7,BR-GO,Dengue,2021-02,2025-07-30 15:27
sintomas da covid,4,BR-GO,Dengue,2021-02,2025-07-30 15:27
o que é dengue,4,BR-GO,Dengue,2021-02,2025-07-30 15:27
sintomas de covid,3,BR-GO,Dengue,2021-02,2025-07-30 15:27
quais os sintomas da dengue,2,BR-GO,Dengue,2021-02,2025-07-30 15:27
dengue pode tomar dipirona,2,BR-GO,Dengue,2021-02,2025-07-30 15:27
dengue hemorrágica,2,BR-GO,Dengue,2021-02,2025-07-30 15:27
cid dengue,2,BR-GO,Dengue,2021-02,2025-07-30 15:27
remédio para dengue,1,BR-GO,Dengue,2021-02,2025-07-30 15:27
sintomas dengue x covid,1,BR-GO,Dengue,2021-02,2025-07-30 15:27
dengue sintomas finais,0,BR-GO,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-MA,Dengue,2021-02,2025-07-30 15:27
dengue sintomas,23,BR-MA,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue,13,BR-MA,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,13,BR-MA,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,8,BR-MA,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-MG,Dengue,2021-02,2025-07-30 15:27
sintomas dengue,33,BR-MG,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,13,BR-MG,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,13,BR-MG,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue,11,BR-MG,Dengue,2021-02,2025-07-30 15:27
sintomas covid,9,BR-MG,Dengue,2021-02,2025-07-30 15:27
sintomas de covid,4,BR-MG,Dengue,2021-02,2025-07-30 15:27
quais os sintomas da dengue,2,BR-MG,Dengue,2021-02,2025-07-30 15:27
dengue hemorrágica,2,BR-MG,Dengue,2021-02,2025-07-30 15:27
tratamento dengue,2,BR-MG,Dengue,2021-02,2025-07-30 15:27
mortes por dengue 2020,1,BR-MG,Dengue,2021-02,2025-07-30 15:27
sintoma de dengue,1,BR-MG,Dengue,2021-02,2025-07-30 15:27
cid dengue,1,BR-MG,Dengue,2021-02,2025-07-30 15:27
quais os sintomas de dengue,1,BR-MG,Dengue,2021-02,2025-07-30 15:27
sintomas da covid 19,1,BR-MG,Dengue,2021-02,2025-07-30 15:27
dengue sintomas iniciais,1,BR-MG,Dengue,2021-02,2025-07-30 15:27
vacina da dengue,1,BR-MG,Dengue,2021-02,2025-07-30 15:27
remédio para dengue,1,BR-MG,Dengue,2021-02,2025-07-30 15:27
quais são os sintomas da dengue,1,BR-MG,Dengue,2021-02,2025-07-30 15:27
"sintomas da dengue, zika e chikungunya",1,BR-MG,Dengue,2021-02,2025-07-30 15:27
dengue sem febre,0,BR-MG,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-MS,Dengue,2021-02,2025-07-30 15:27
sintomas dengue,35,BR-MS,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,18,BR-MS,Dengue,2021-02,2025-07-30 15:27
sintomas covid,9,BR-MS,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,9,BR-MS,Dengue,2021-02,2025-07-30 15:27
dengue hemorrágica,3,BR-MS,Dengue,2021-02,2025-07-30 15:27
quais os sintomas da dengue,2,BR-MS,Dengue,2021-02,2025-07-30 15:27
remédio para dengue,1,BR-MS,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-MT,Dengue,2021-02,2025-07-30 15:27
dengue sintomas,35,BR-MT,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,19,BR-MT,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,12,BR-MT,Dengue,2021-02,2025-07-30 15:27
sintomas covid,7,BR-MT,Dengue,2021-02,2025-07-30 15:27
dengue hemorrágica,5,BR-MT,Dengue,2021-02,2025-07-30 15:27
cid dengue,4,BR-MT,Dengue,2021-02,2025-07-30 15:27
quais os sintomas da dengue,3,BR-MT,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-PA,Dengue,2021-02,2025-07-30 15:27
sintomas dengue,24,BR-PA,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,12,BR-PA,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,8,BR-PA,Dengue,2021-02,2025-07-30 15:27
quais os sintomas da dengue,2,BR-PA,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-PB,Dengue,2021-02,2025-07-30 15:27
dengue sintomas,24,BR-PB,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,8,BR-PB,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,5,BR-PB,Dengue,2021-02,2025-07-30 15:27
sintomas do covid,4,BR-PB,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-PE,Dengue,2021-02,2025-07-30 15:27
sintomas dengue,27,BR-PE,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,12,BR-PE,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,11,BR-PE,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue,11,BR-PE,Dengue,2021-02,2025-07-30 15:27
chikungunya sintomas,3,BR-PE,Dengue,2021-02,2025-07-30 15:27
dengue hemorrágica,2,BR-PE,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,100,BR-PI,Dengue,2021-02,2025-07-30 15:27
sintomas do covid,25,BR-PI,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-PR,Dengue,2021-02,2025-07-30 15:27
dengue sintomas,35,BR-PR,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,19,BR-PR,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue,13,BR-PR,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,11,BR-PR,Dengue,2021-02,2025-07-30 15:27
covid,11,BR-PR,Dengue,2021-02,2025-07-30 15:27
covid sintomas,9,BR-PR,Dengue,2021-02,2025-07-30 15:27
sintomas da covid,5,BR-PR,Dengue,2021-02,2025-07-30 15:27
sintomas de covid,4,BR-PR,Dengue,2021-02,2025-07-30 15:27
dengue hemorrágica,2,BR-PR,Dengue,2021-02,2025-07-30 15:27
quais os sintomas da dengue,2,BR-PR,Dengue,2021-02,2025-07-30 15:27
pernilongo,2,BR-PR,Dengue,2021-02,2025-07-30 15:27
exame de dengue,2,BR-PR,Dengue,2021-02,2025-07-30 15:27
cid dengue,1,BR-PR,Dengue,2021-02,2025-07-30 15:27
vacina da dengue,1,BR-PR,Dengue,2021-02,2025-07-30 15:27
sintoma de dengue,1,BR-PR,Dengue,2021-02,2025-07-30 15:27
sintomas do covid,1,BR-PR,Dengue,2021-02,2025-07-30 15:27
sinan dengue,1,BR-PR,Dengue,2021-02,2025-07-30 15:27
remédio para dengue,1,BR-PR,Dengue,2021-02,2025-07-30 15:27
dengue hemorrágica sintomas,1,BR-PR,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue no corpo,1,BR-PR,Dengue,2021-02,2025-07-30 15:27
manchas de dengue,1,BR-PR,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue foto,1,BR-PR,Dengue,2021-02,2025-07-30 15:27
como é o mosquito da dengue,1,BR-PR,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-RJ,Dengue,2021-02,2025-07-30 15:27
dengue sintomas,25,BR-RJ,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,12,BR-RJ,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue,10,BR-RJ,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,7,BR-RJ,Dengue,2021-02,2025-07-30 15:27
dengue hemorrágica,2,BR-RJ,Dengue,2021-02,2025-07-30 15:27
sintomas do covid 19,1,BR-RJ,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-RN,Dengue,2021-02,2025-07-30 15:27
dengue sintomas,20,BR-RN,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,11,BR-RN,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-RO,Dengue,2021-02,2025-07-30 15:27
dengue sintomas,38,BR-RO,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,18,BR-RO,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,16,BR-RO,Dengue,2021-02,2025-07-30 15:27
,,BR-RR,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-RS,Dengue,2021-02,2025-07-30 15:27
sintomas dengue,33,BR-RS,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue,19,BR-RS,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,16,BR-RS,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,8,BR-RS,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-SC,Dengue,2021-02,2025-07-30 15:27
dengue sintomas,34,BR-SC,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue,18,BR-SC,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,14,BR-SC,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,11,BR-SC,Dengue,2021-02,2025-07-30 15:27
sintomas covid,5,BR-SC,Dengue,2021-02,2025-07-30 15:27
quais os sintomas da dengue,3,BR-SC,Dengue,2021-02,2025-07-30 15:27
dengue hemorrágica,2,BR-SC,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue foto,2,BR-SC,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-SE,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,13,BR-SE,Dengue,2021-02,2025-07-30 15:27
dengue,100,BR-SP,Dengue,2021-02,2025-07-30 15:27
dengue sintomas,27,BR-SP,Dengue,2021-02,2025-07-30 15:27
sintomas da dengue,13,BR-SP,Dengue,2021-02,2025-07-30 15:27
sintomas de dengue,10,BR-SP,Dengue,2021-02,2025-07-30 15:27
mosquito dengue,7,BR-SP,Dengue,2021-02,2025-07-30 15:27
mosquito da dengue,6,BR-SP,Dengue,2021-02,2025-07-30 15:27
sintomas covid,5,BR-SP,Dengue,2021-02,2025-07-30 15:27
o que é dengue,2,BR-SP,Dengue,2021-02,2025-07-30 15:27
sintomas da covid,2,BR-SP,Dengue,2021-02,2025-07-30 15:27
dengue hemorrágica,2,BR-SP,Dengue,2021-02,2025-07-30 15:27
dengue manchas,2,BR-SP,Dengue,2021-02,2025-07-30 15:27
chikungunya,2,BR-SP,Dengue,2021-02,2025-07-30 15:27
