risingSearches,keyword,value,unknown,geo,time,sys_time
,/m/09wsg,,,BR-AC,2022-09,2025-07-31 14:23
,/m/09wsg,,,BR-AL,2022-09,2025-07-31 14:23
,/m/09wsg,,,BR-AM,2022-09,2025-07-31 14:23
,/m/09wsg,,,BR-AP,2022-09,2025-07-31 14:23
dengue hemorrágica,/m/09wsg,0.9,FALSE,BR-BA,2022-09,2025-07-31 14:23
sintomas de dengue em bebe,/m/09wsg,688,TRUE,BR-CE,2022-09,2025-07-31 14:23
dengue como prevenir,/m/09wsg,1279,TRUE,BR-DF,2022-09,2025-07-31 14:23
,/m/09wsg,,,BR-ES,2022-09,2025-07-31 14:23
quais são os sintomas da dengue,/m/09wsg,1.8,FALSE,BR-GO,2022-09,2025-07-31 14:23
quais os sintomas da dengue,/m/09wsg,1.2,FALSE,BR-GO,2022-09,2025-07-31 14:23
dengue hemorrágica,/m/09wsg,1,FALSE,BR-GO,2022-09,2025-07-31 14:23
mosquito da dengue,/m/09wsg,0.9,FALSE,BR-MA,2022-09,2025-07-31 14:23
dengue é contagioso,/m/09wsg,287.5,TRUE,BR-MG,2022-09,2025-07-31 14:23
agente etiológico da dengue,/m/09wsg,2.5,FALSE,BR-MG,2022-09,2025-07-31 14:23
como prevenir a dengue,/m/09wsg,2,FALSE,BR-MG,2022-09,2025-07-31 14:23
tuberculose,/m/09wsg,1.5,FALSE,BR-MG,2022-09,2025-07-31 14:23
profilaxia da dengue,/m/09wsg,1.3,FALSE,BR-MG,2022-09,2025-07-31 14:23
vacina dengue,/m/09wsg,0.7,FALSE,BR-MG,2022-09,2025-07-31 14:23
hepatite,/m/09wsg,0.6,FALSE,BR-MG,2022-09,2025-07-31 14:23
sintoma de dengue,/m/09wsg,0.6,FALSE,BR-MG,2022-09,2025-07-31 14:23
o que é dengue,/m/09wsg,0.5,FALSE,BR-MG,2022-09,2025-07-31 14:23
quais são os sintomas da dengue,/m/09wsg,0.4,FALSE,BR-MG,2022-09,2025-07-31 14:23
,/m/09wsg,,,BR-MS,2022-09,2025-07-31 14:23
,/m/09wsg,,,BR-MT,2022-09,2025-07-31 14:23
dengue online,/m/09wsg,1998.5,TRUE,BR-PA,2022-09,2025-07-31 14:23
,/m/09wsg,,,BR-PB,2022-09,2025-07-31 14:23
dengue hemorrágica,/m/09wsg,0.5,FALSE,BR-PE,2022-09,2025-07-31 14:23
,/m/09wsg,,,BR-PI,2022-09,2025-07-31 14:23
tratamento da dengue,/m/09wsg,1522,TRUE,BR-PR,2022-09,2025-07-31 14:23
dengue tratamento,/m/09wsg,0.5,FALSE,BR-PR,2022-09,2025-07-31 14:23
prevenção da dengue,/m/09wsg,0.4,FALSE,BR-PR,2022-09,2025-07-31 14:23
prevenção da dengue,/m/09wsg,0.7,FALSE,BR-RJ,2022-09,2025-07-31 14:23
,/m/09wsg,,,BR-RN,2022-09,2025-07-31 14:23
,/m/09wsg,,,BR-RO,2022-09,2025-07-31 14:23
,/m/09wsg,,,BR-RR,2022-09,2025-07-31 14:23
aedes aegypti,/m/09wsg,2,FALSE,BR-RS,2022-09,2025-07-31 14:23
dengue é transmissivel,/m/09wsg,3,FALSE,BR-SC,2022-09,2025-07-31 14:24
,/m/09wsg,,,BR-SE,2022-09,2025-07-31 14:24
doenças causadas por bacterias,/m/09wsg,317,TRUE,BR-SP,2022-09,2025-07-31 14:24
atualmente qual a medida de prevenção a dengue mais efetiva você acredita que ela é eficaz por que,/m/09wsg,231,TRUE,BR-SP,2022-09,2025-07-31 14:24
por que em alguns anos as epidemias de dengue são mais preocupantes do que em outros?,/m/09wsg,182,TRUE,BR-SP,2022-09,2025-07-31 14:24
como essas doenças são transmitidas,/m/09wsg,160.5,TRUE,BR-SP,2022-09,2025-07-31 14:24
principais características dos vírus,/m/09wsg,3.5,FALSE,BR-SP,2022-09,2025-07-31 14:24
que tipo de indicador é importante para basear o planejamento de uma política pública voltada a prevenção das arboviroses,/m/09wsg,3,FALSE,BR-SP,2022-09,2025-07-31 14:24
como uma vacina contra a dengue pode ajudar a conter a proliferação da doença,/m/09wsg,3,FALSE,BR-SP,2022-09,2025-07-31 14:24
o que é vacina,/m/09wsg,3,FALSE,BR-SP,2022-09,2025-07-31 14:24
existe vacina para dengue,/m/09wsg,2.5,FALSE,BR-SP,2022-09,2025-07-31 14:24
atualmente qual a medida de prevenção a dengue mais efetiva,/m/09wsg,2.5,FALSE,BR-SP,2022-09,2025-07-31 14:24
como a vacina contra a dengue pode ajudar a conter a proliferação da doença,/m/09wsg,2.5,FALSE,BR-SP,2022-09,2025-07-31 14:24
como a vacina contra dengue pode ajudar a conter a proliferação da doença,/m/09wsg,2,FALSE,BR-SP,2022-09,2025-07-31 14:24
quais doenças são provocadas por vírus e bactérias,/m/09wsg,1.7,FALSE,BR-SP,2022-09,2025-07-31 14:24
por que em alguns anos as epidemias de dengue são mais preocupantes do que em outros,/m/09wsg,1.7,FALSE,BR-SP,2022-09,2025-07-31 14:24
como é transmitida a dengue,/m/09wsg,1.5,FALSE,BR-SP,2022-09,2025-07-31 14:24
que tipo de indicador é importante para basear o planejamento de uma política pública,/m/09wsg,1.5,FALSE,BR-SP,2022-09,2025-07-31 14:24
prevenção da dengue,/m/09wsg,1.5,FALSE,BR-SP,2022-09,2025-07-31 14:24
dengue prevenção,/m/09wsg,1.3,FALSE,BR-SP,2022-09,2025-07-31 14:24
vacina da dengue,/m/09wsg,1.2,FALSE,BR-SP,2022-09,2025-07-31 14:24
hospedeiro da dengue,/m/09wsg,1.2,FALSE,BR-SP,2022-09,2025-07-31 14:24
dengue é contagioso,/m/09wsg,1.1,FALSE,BR-SP,2022-09,2025-07-31 14:24
dengue sintomas iniciais,/m/09wsg,1,FALSE,BR-SP,2022-09,2025-07-31 14:24
teste rapido dengue,/m/09wsg,1,FALSE,BR-SP,2022-09,2025-07-31 14:24
o que tomar para dengue,/m/09wsg,1,FALSE,BR-SP,2022-09,2025-07-31 14:24
dengue da dor de garganta,/m/09wsg,0.9,FALSE,BR-SP,2022-09,2025-07-31 14:24
,/m/09wsg,,,BR-TO,2022-09,2025-07-31 14:24
como essas doenças são transmitidas,/m/09wsg,68,TRUE,BR,2022-09,2025-07-31 14:24
que tipo de indicador é importante para basear o planejamento de uma política pública voltada a prevenção das arboviroses,/m/09wsg,5,FALSE,BR,2022-09,2025-07-31 14:24
como uma vacina contra a dengue pode ajudar a conter a proliferação da doença,/m/09wsg,3.5,FALSE,BR,2022-09,2025-07-31 14:24
atualmente qual a medida de prevenção a dengue mais efetiva,/m/09wsg,3.5,FALSE,BR,2022-09,2025-07-31 14:24
hospedeiro da dengue,/m/09wsg,3.5,FALSE,BR,2022-09,2025-07-31 14:24
como a vacina contra dengue pode ajudar a conter a proliferação da doença,/m/09wsg,3.5,FALSE,BR,2022-09,2025-07-31 14:24
doenças virais,/m/09wsg,3,FALSE,BR,2022-09,2025-07-31 14:24
como a vacina contra a dengue pode ajudar a conter a proliferação da doença,/m/09wsg,3,FALSE,BR,2022-09,2025-07-31 14:24
que tipo de indicador é importante para basear o planejamento de uma política pública,/m/09wsg,2.5,FALSE,BR,2022-09,2025-07-31 14:24
dengue da tosse seca,/m/09wsg,2,FALSE,BR,2022-09,2025-07-31 14:24
dengue passa de uma pessoa para outra,/m/09wsg,2,FALSE,BR,2022-09,2025-07-31 14:24
prevenção contra a dengue,/m/09wsg,1.9,FALSE,BR,2022-09,2025-07-31 14:24
quais doenças são provocadas por vírus e bactérias,/m/09wsg,1.9,FALSE,BR,2022-09,2025-07-31 14:24
o que é vacina,/m/09wsg,1.8,FALSE,BR,2022-09,2025-07-31 14:24
por que em alguns anos as epidemias de dengue são mais preocupantes do que em outros,/m/09wsg,1.8,FALSE,BR,2022-09,2025-07-31 14:24
por que alguns anos as epidemias de dengue são mais preocupantes do que em outros,/m/09wsg,1.7,FALSE,BR,2022-09,2025-07-31 14:24
