risingSearches,keyword,value,unknown,geo,time,sys_time
,/m/09wsg,,,BR-AC,2025-02,2025-07-31 14:49
mosquito da dengue,/m/09wsg,1,FALSE,BR-AL,2025-02,2025-07-31 14:49
sintomas de dengue,/m/09wsg,0.6,FALSE,BR-AL,2025-02,2025-07-31 14:49
sintomas de dengue,/m/09wsg,1,FALSE,BR-AM,2025-02,2025-07-31 14:49
mosquito da dengue,/m/09wsg,0.7,FALSE,BR-AM,2025-02,2025-07-31 14:49
sintomas dengue,/m/09wsg,0.6,FALSE,BR-AM,2025-02,2025-07-31 14:49
,/m/09wsg,,,BR-AP,2025-02,2025-07-31 14:49
dengue hemorrágica,/m/09wsg,0.9,FALSE,BR-BA,2025-02,2025-07-31 14:49
quais os sintomas da dengue,/m/09wsg,0.8,FALSE,BR-BA,2025-02,2025-07-31 14:49
,/m/09wsg,,,BR-CE,2025-02,2025-07-31 14:49
sintomas de dengue,/m/09wsg,0.7,FALSE,BR-DF,2025-02,2025-07-31 14:49
vacina da dengue,/m/09wsg,3,FALSE,BR-ES,2025-02,2025-07-31 14:49
vacina dengue,/m/09wsg,1,FALSE,BR-ES,2025-02,2025-07-31 14:49
dengue da dor de garganta,/m/09wsg,266.5,TRUE,BR-GO,2025-02,2025-07-31 14:49
sintoma de dengue,/m/09wsg,1.6,FALSE,BR-GO,2025-02,2025-07-31 14:49
vacina contra dengue,/m/09wsg,0.9,FALSE,BR-GO,2025-02,2025-07-31 14:49
sintomas de covid,/m/09wsg,0.8,FALSE,BR-GO,2025-02,2025-07-31 14:49
dengue pode tomar dipirona,/m/09wsg,0.5,FALSE,BR-GO,2025-02,2025-07-31 14:49
vacina da dengue,/m/09wsg,0.9,FALSE,BR-MA,2025-02,2025-07-31 14:49
sintomas da dengue,/m/09wsg,0.6,FALSE,BR-MA,2025-02,2025-07-31 14:49
desenho da dengue,/m/09wsg,488,TRUE,BR-MG,2025-02,2025-07-31 14:49
atividade sobre a dengue,/m/09wsg,445.5,TRUE,BR-MG,2025-02,2025-07-31 14:49
mosquito da dengue desenho,/m/09wsg,393.5,TRUE,BR-MG,2025-02,2025-07-31 14:49
sintomas de dengue em crianças,/m/09wsg,352,TRUE,BR-MG,2025-02,2025-07-31 14:49
sintomas de chikungunya,/m/09wsg,310.5,TRUE,BR-MG,2025-02,2025-07-31 14:49
sintomas de dengue leve,/m/09wsg,298,TRUE,BR-MG,2025-02,2025-07-31 14:49
mosquito da dengue para colorir,/m/09wsg,149.5,TRUE,BR-MG,2025-02,2025-07-31 14:49
quais remedios nao pode tomar com dengue,/m/09wsg,91,TRUE,BR-MG,2025-02,2025-07-31 14:49
dengue quantos dias de sintomas,/m/09wsg,1.5,FALSE,BR-MG,2025-02,2025-07-31 14:49
dengue da dor de garganta,/m/09wsg,0.7,FALSE,BR-MG,2025-02,2025-07-31 14:49
cid dengue suspeita,/m/09wsg,0.6,FALSE,BR-MG,2025-02,2025-07-31 14:49
quais os sintomas da dengue,/m/09wsg,0.5,FALSE,BR-MG,2025-02,2025-07-31 14:49
sinais de alarme dengue,/m/09wsg,0.4,FALSE,BR-MG,2025-02,2025-07-31 14:49
,/m/09wsg,,,BR-MS,2025-02,2025-07-31 14:49
paracetamol pode tomar com dengue,/m/09wsg,1310.5,TRUE,BR-MT,2025-02,2025-07-31 14:49
sinan dengue,/m/09wsg,1.2,FALSE,BR-MT,2025-02,2025-07-31 14:49
dengue online,/m/09wsg,0.6,FALSE,BR-PA,2025-02,2025-07-31 14:49
mosquito da dengue,/m/09wsg,0.8,FALSE,BR-PB,2025-02,2025-07-31 14:49
,/m/09wsg,,,BR-PE,2025-02,2025-07-31 14:49
sintomas da dengue,/m/09wsg,0.8,FALSE,BR-PI,2025-02,2025-07-31 14:49
sintomas dengue,/m/09wsg,0.6,FALSE,BR-PI,2025-02,2025-07-31 14:49
