topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2022-08,2025-07-23 14:53
dengue,100,BR-AL,Dengue,2022-08,2025-07-23 14:53
dengue sintomas,29,BR-AL,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue,18,BR-AL,Dengue,2022-08,2025-07-23 14:53
chikungunya,14,BR-AL,Dengue,2022-08,2025-07-23 14:53
mosquito da dengue,9,BR-AL,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue,8,BR-AL,Dengue,2022-08,2025-07-23 14:53
chikungunya sintomas,7,BR-AL,Dengue,2022-08,2025-07-23 14:53
sintomas da chikungunya,5,BR-AL,Dengue,2022-08,2025-07-23 14:53
dengue hemorrágica,4,BR-AL,Dengue,2022-08,2025-07-23 14:53
quais os sintomas da dengue,4,BR-AL,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue hemorrágica,2,BR-AL,Dengue,2022-08,2025-07-23 14:53
"sintomas da dengue, zika e chikungunya",1,BR-AL,Dengue,2022-08,2025-07-23 14:53
dengue é contagiosa,1,BR-AL,Dengue,2022-08,2025-07-23 14:53
quais são os sintomas da dengue,1,BR-AL,Dengue,2022-08,2025-07-23 14:53
dengue,100,BR-AM,Dengue,2022-08,2025-07-23 14:53
dengue sintomas,18,BR-AM,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue,9,BR-AM,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue,6,BR-AM,Dengue,2022-08,2025-07-23 14:53
,,BR-AP,Dengue,2022-08,2025-07-23 14:53
dengue,100,BR-BA,Dengue,2022-08,2025-07-23 14:53
sintomas dengue,28,BR-BA,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue,13,BR-BA,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue,13,BR-BA,Dengue,2022-08,2025-07-23 14:53
mosquito da dengue,12,BR-BA,Dengue,2022-08,2025-07-23 14:53
chikungunya,9,BR-BA,Dengue,2022-08,2025-07-23 14:53
chikungunya sintomas,3,BR-BA,Dengue,2022-08,2025-07-23 14:53
quais os sintomas da dengue,3,BR-BA,Dengue,2022-08,2025-07-23 14:53
dengue zika e chikungunya,3,BR-BA,Dengue,2022-08,2025-07-23 14:53
sintomas da zika,2,BR-BA,Dengue,2022-08,2025-07-23 14:53
febre amarela,2,BR-BA,Dengue,2022-08,2025-07-23 14:53
dengue hemorrágica,2,BR-BA,Dengue,2022-08,2025-07-23 14:53
tratamento da dengue,2,BR-BA,Dengue,2022-08,2025-07-23 14:53
aedes aegypti,2,BR-BA,Dengue,2022-08,2025-07-23 14:53
quais são os sintomas da dengue,2,BR-BA,Dengue,2022-08,2025-07-23 14:53
sarampo,1,BR-BA,Dengue,2022-08,2025-07-23 14:53
cid dengue,1,BR-BA,Dengue,2022-08,2025-07-23 14:53
dengue,100,BR-CE,Dengue,2022-08,2025-07-23 14:53
sintomas dengue,29,BR-CE,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue,17,BR-CE,Dengue,2022-08,2025-07-23 14:53
chikungunya,13,BR-CE,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue,9,BR-CE,Dengue,2022-08,2025-07-23 14:53
mosquito da dengue,7,BR-CE,Dengue,2022-08,2025-07-23 14:53
chikungunya sintomas,7,BR-CE,Dengue,2022-08,2025-07-23 14:53
o que é dengue,5,BR-CE,Dengue,2022-08,2025-07-23 14:53
sintomas da chikungunya,4,BR-CE,Dengue,2022-08,2025-07-23 14:53
dengue hemorrágica,4,BR-CE,Dengue,2022-08,2025-07-23 14:53
quais os sintomas da dengue,3,BR-CE,Dengue,2022-08,2025-07-23 14:53
sintomas de chikungunya,3,BR-CE,Dengue,2022-08,2025-07-23 14:53
dengue zika e chikungunya,3,BR-CE,Dengue,2022-08,2025-07-23 14:53
dengue tratamento,2,BR-CE,Dengue,2022-08,2025-07-23 14:53
dengue hemorrágica sintomas,2,BR-CE,Dengue,2022-08,2025-07-23 14:53
zika sintomas,2,BR-CE,Dengue,2022-08,2025-07-23 14:53
cid dengue,1,BR-CE,Dengue,2022-08,2025-07-23 14:53
tratamento da dengue,1,BR-CE,Dengue,2022-08,2025-07-23 14:53
dengue sintomas iniciais,1,BR-CE,Dengue,2022-08,2025-07-23 14:53
manchas vermelhas na pele,1,BR-CE,Dengue,2022-08,2025-07-23 14:53
sintomas do covid,1,BR-CE,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue hemorrágica,1,BR-CE,Dengue,2022-08,2025-07-23 14:53
sintomas da variola do macaco,1,BR-CE,Dengue,2022-08,2025-07-23 14:53
sintomas da chicungunha,0,BR-CE,Dengue,2022-08,2025-07-23 14:53
dengue é transmissivel,0,BR-CE,Dengue,2022-08,2025-07-23 14:53
dengue,100,BR-DF,Dengue,2022-08,2025-07-23 14:53
dengue sintomas,28,BR-DF,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue,16,BR-DF,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue,12,BR-DF,Dengue,2022-08,2025-07-23 14:53
cid dengue,4,BR-DF,Dengue,2022-08,2025-07-23 14:53
quais são os sintomas da dengue,3,BR-DF,Dengue,2022-08,2025-07-23 14:53
dengue,100,BR-ES,Dengue,2022-08,2025-07-23 14:53
dengue sintomas,21,BR-ES,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue,13,BR-ES,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue,8,BR-ES,Dengue,2022-08,2025-07-23 14:53
dengue hemorrágica,5,BR-ES,Dengue,2022-08,2025-07-23 14:53
quais são os sintomas da dengue,3,BR-ES,Dengue,2022-08,2025-07-23 14:53
dengue,100,BR-GO,Dengue,2022-08,2025-07-23 14:53
dengue sintomas,29,BR-GO,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue,16,BR-GO,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue,10,BR-GO,Dengue,2022-08,2025-07-23 14:53
mosquito da dengue,7,BR-GO,Dengue,2022-08,2025-07-23 14:53
sintomas covid,3,BR-GO,Dengue,2022-08,2025-07-23 14:53
sintomas de covid,1,BR-GO,Dengue,2022-08,2025-07-23 14:53
dengue hemorrágica,1,BR-GO,Dengue,2022-08,2025-07-23 14:53
pode tomar dipirona com dengue,1,BR-GO,Dengue,2022-08,2025-07-23 14:53
dengue da dor de garganta,1,BR-GO,Dengue,2022-08,2025-07-23 14:53
dengue,100,BR-MA,Dengue,2022-08,2025-07-23 14:53
sintomas dengue,29,BR-MA,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue,16,BR-MA,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue,12,BR-MA,Dengue,2022-08,2025-07-23 14:53
quais os sintomas da dengue,5,BR-MA,Dengue,2022-08,2025-07-23 14:53
dengue hemorrágica,3,BR-MA,Dengue,2022-08,2025-07-23 14:53
sintomas de chikungunya,3,BR-MA,Dengue,2022-08,2025-07-23 14:53
dengue,100,BR-MG,Dengue,2022-08,2025-07-23 14:53
dengue sintomas,30,BR-MG,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue,14,BR-MG,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue,13,BR-MG,Dengue,2022-08,2025-07-23 14:53
mosquito da dengue,9,BR-MG,Dengue,2022-08,2025-07-23 14:53
o que é dengue,6,BR-MG,Dengue,2022-08,2025-07-23 14:53
chikungunya,4,BR-MG,Dengue,2022-08,2025-07-23 14:53
febre amarela,3,BR-MG,Dengue,2022-08,2025-07-23 14:53
sintomas covid,3,BR-MG,Dengue,2022-08,2025-07-23 14:53
dengue hemorrágica,3,BR-MG,Dengue,2022-08,2025-07-23 14:53
transmissão da dengue,2,BR-MG,Dengue,2022-08,2025-07-23 14:53
cid dengue,2,BR-MG,Dengue,2022-08,2025-07-23 14:53
sintomas de covid,2,BR-MG,Dengue,2022-08,2025-07-23 14:53
quais os sintomas da dengue,2,BR-MG,Dengue,2022-08,2025-07-23 14:53
tratamento da dengue,2,BR-MG,Dengue,2022-08,2025-07-23 14:53
prevenção da dengue,2,BR-MG,Dengue,2022-08,2025-07-23 14:53
variola do macaco,1,BR-MG,Dengue,2022-08,2025-07-23 14:53
sintomas da febre amarela,1,BR-MG,Dengue,2022-08,2025-07-23 14:53
como evitar a dengue,1,BR-MG,Dengue,2022-08,2025-07-23 14:53
sarampo,1,BR-MG,Dengue,2022-08,2025-07-23 14:53
zika virus,1,BR-MG,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue hemorrágica,1,BR-MG,Dengue,2022-08,2025-07-23 14:53
mosquito da dengue desenho,1,BR-MG,Dengue,2022-08,2025-07-23 14:53
combate a dengue,1,BR-MG,Dengue,2022-08,2025-07-23 14:53
principais sintomas da dengue,1,BR-MG,Dengue,2022-08,2025-07-23 14:53
dengue,100,BR-MS,Dengue,2022-08,2025-07-23 14:53
sintomas dengue,33,BR-MS,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue,19,BR-MS,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue,8,BR-MS,Dengue,2022-08,2025-07-23 14:53
sintomas covid,3,BR-MS,Dengue,2022-08,2025-07-23 14:53
cid dengue,2,BR-MS,Dengue,2022-08,2025-07-23 14:53
dengue,100,BR-MT,Dengue,2022-08,2025-07-23 14:53
dengue sintomas,27,BR-MT,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue,14,BR-MT,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue,12,BR-MT,Dengue,2022-08,2025-07-23 14:53
quais são os sintomas da dengue,2,BR-MT,Dengue,2022-08,2025-07-23 14:53
dengue,100,BR-PA,Dengue,2022-08,2025-07-23 14:53
dengue sintomas,23,BR-PA,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue,9,BR-PA,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue,9,BR-PA,Dengue,2022-08,2025-07-23 14:53
dengue,100,BR-PB,Dengue,2022-08,2025-07-23 14:53
dengue sintomas,27,BR-PB,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue,14,BR-PB,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue,12,BR-PB,Dengue,2022-08,2025-07-23 14:53
chikungunya,9,BR-PB,Dengue,2022-08,2025-07-23 14:53
mosquito da dengue,8,BR-PB,Dengue,2022-08,2025-07-23 14:53
dengue hemorrágica,3,BR-PB,Dengue,2022-08,2025-07-23 14:53
quais os sintomas da dengue,3,BR-PB,Dengue,2022-08,2025-07-23 14:53
sintomas da chikungunya,3,BR-PB,Dengue,2022-08,2025-07-23 14:53
quais são os sintomas da dengue,2,BR-PB,Dengue,2022-08,2025-07-23 14:53
pode tomar dipirona com dengue,1,BR-PB,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue hemorrágica,1,BR-PB,Dengue,2022-08,2025-07-23 14:53
dengue,100,BR-PE,Dengue,2022-08,2025-07-23 14:53
sintomas dengue,27,BR-PE,Dengue,2022-08,2025-07-23 14:53
sintomas da dengue,12,BR-PE,Dengue,2022-08,2025-07-23 14:53
mosquito da dengue,11,BR-PE,Dengue,2022-08,2025-07-23 14:53
sintomas de dengue,10,BR-PE,Dengue,2022-08,2025-07-23 14:53
chikungunya,8,BR-PE,Dengue,2022-08,2025-07-23 14:53
quais os sintomas da dengue,3,BR-PE,Dengue,2022-08,2025-07-23 14:53
sintomas de chikungunya,2,BR-PE,Dengue,2022-08,2025-07-23 14:53
quais são os sintomas da dengue,2,BR-PE,Dengue,2022-08,2025-07-23 14:53
dengue hemorrágica,2,BR-PE,Dengue,2022-08,2025-07-23 14:53
