topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,5,BR-AC,Dengue,2020-07,2025-07-22 18:26
dengue,100,BR-AL,Dengue,2020-07,2025-07-22 18:26
sintomas dengue,21,BR-AL,Dengue,2020-07,2025-07-22 18:26
mosquito da dengue,14,BR-AL,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,13,BR-AL,Dengue,2020-07,2025-07-22 18:26
sintomas de dengue,9,BR-AL,Dengue,2020-07,2025-07-22 18:26
quais os sintomas da dengue,4,BR-AL,Dengue,2020-07,2025-07-22 18:26
dengue,100,BR-AM,Dengue,2020-07,2025-07-22 18:26
dengue sintomas,23,BR-AM,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,11,BR-AM,Dengue,2020-07,2025-07-22 18:26
,,BR-AP,Dengue,2020-07,2025-07-22 18:26
dengue,100,BR-BA,Dengue,2020-07,2025-07-22 18:26
dengue sintomas,34,BR-BA,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,23,BR-BA,Dengue,2020-07,2025-07-22 18:26
chikungunya,13,BR-BA,Dengue,2020-07,2025-07-22 18:26
zika,13,BR-BA,Dengue,2020-07,2025-07-22 18:26
sintomas de dengue,11,BR-BA,Dengue,2020-07,2025-07-22 18:26
mosquito da dengue,9,BR-BA,Dengue,2020-07,2025-07-22 18:26
sintomas covid,7,BR-BA,Dengue,2020-07,2025-07-22 18:26
sintomas chikungunya,6,BR-BA,Dengue,2020-07,2025-07-22 18:26
zika sintomas,6,BR-BA,Dengue,2020-07,2025-07-22 18:26
sintomas da covid,5,BR-BA,Dengue,2020-07,2025-07-22 18:26
dengue zika e chikungunya,5,BR-BA,Dengue,2020-07,2025-07-22 18:26
sintomas da zika,5,BR-BA,Dengue,2020-07,2025-07-22 18:26
sintomas da chikungunya,5,BR-BA,Dengue,2020-07,2025-07-22 18:26
o que é dengue,4,BR-BA,Dengue,2020-07,2025-07-22 18:26
quais os sintomas da dengue,4,BR-BA,Dengue,2020-07,2025-07-22 18:26
chicungunha,3,BR-BA,Dengue,2020-07,2025-07-22 18:26
sintomas de zika,3,BR-BA,Dengue,2020-07,2025-07-22 18:26
sintomas de covid,3,BR-BA,Dengue,2020-07,2025-07-22 18:26
sintomas do covid,3,BR-BA,Dengue,2020-07,2025-07-22 18:26
sintomas coronavirus,3,BR-BA,Dengue,2020-07,2025-07-22 18:26
sintomas de chikungunya,3,BR-BA,Dengue,2020-07,2025-07-22 18:26
dengue hemorrágica,2,BR-BA,Dengue,2020-07,2025-07-22 18:26
china dengue,2,BR-BA,Dengue,2020-07,2025-07-22 18:26
sintomas da covid 19,2,BR-BA,Dengue,2020-07,2025-07-22 18:26
dengue,100,BR-CE,Dengue,2020-07,2025-07-22 18:26
sintomas dengue,25,BR-CE,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,17,BR-CE,Dengue,2020-07,2025-07-22 18:26
mosquito da dengue,9,BR-CE,Dengue,2020-07,2025-07-22 18:26
sintomas de dengue,8,BR-CE,Dengue,2020-07,2025-07-22 18:26
sintomas covid,4,BR-CE,Dengue,2020-07,2025-07-22 18:26
quais os sintomas da dengue,3,BR-CE,Dengue,2020-07,2025-07-22 18:26
cid dengue,1,BR-CE,Dengue,2020-07,2025-07-22 18:26
sintomas do covid 19,0,BR-CE,Dengue,2020-07,2025-07-22 18:26
dengue,100,BR-DF,Dengue,2020-07,2025-07-22 18:26
sintomas dengue,34,BR-DF,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,21,BR-DF,Dengue,2020-07,2025-07-22 18:26
sintomas de dengue,9,BR-DF,Dengue,2020-07,2025-07-22 18:26
sintomas covid,9,BR-DF,Dengue,2020-07,2025-07-22 18:26
dengue df,7,BR-DF,Dengue,2020-07,2025-07-22 18:26
mosquito da dengue,7,BR-DF,Dengue,2020-07,2025-07-22 18:26
sintomas da covid,6,BR-DF,Dengue,2020-07,2025-07-22 18:26
aedes aegypti,3,BR-DF,Dengue,2020-07,2025-07-22 18:26
quais os sintomas da dengue,2,BR-DF,Dengue,2020-07,2025-07-22 18:26
china dengue,2,BR-DF,Dengue,2020-07,2025-07-22 18:26
sintomas covid 19,2,BR-DF,Dengue,2020-07,2025-07-22 18:26
sintomas da covid 19,2,BR-DF,Dengue,2020-07,2025-07-22 18:26
quais são os sintomas da dengue,1,BR-DF,Dengue,2020-07,2025-07-22 18:26
dengue hemorrágica,1,BR-DF,Dengue,2020-07,2025-07-22 18:26
sintoma de dengue,1,BR-DF,Dengue,2020-07,2025-07-22 18:26
cid dengue,1,BR-DF,Dengue,2020-07,2025-07-22 18:26
dengue,100,BR-ES,Dengue,2020-07,2025-07-22 18:26
dengue sintomas,21,BR-ES,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,14,BR-ES,Dengue,2020-07,2025-07-22 18:26
mosquito da dengue,9,BR-ES,Dengue,2020-07,2025-07-22 18:26
sintomas de dengue,7,BR-ES,Dengue,2020-07,2025-07-22 18:26
sintomas covid,5,BR-ES,Dengue,2020-07,2025-07-22 18:26
dengue,100,BR-GO,Dengue,2020-07,2025-07-22 18:26
sintomas dengue,35,BR-GO,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,22,BR-GO,Dengue,2020-07,2025-07-22 18:26
sintomas de dengue,11,BR-GO,Dengue,2020-07,2025-07-22 18:26
sintomas covid,10,BR-GO,Dengue,2020-07,2025-07-22 18:26
sintomas da covid,6,BR-GO,Dengue,2020-07,2025-07-22 18:26
mosquito da dengue,4,BR-GO,Dengue,2020-07,2025-07-22 18:26
sintomas covid 19,4,BR-GO,Dengue,2020-07,2025-07-22 18:26
sintomas de covid,3,BR-GO,Dengue,2020-07,2025-07-22 18:26
sintomas da covid 19,3,BR-GO,Dengue,2020-07,2025-07-22 18:26
quais são os sintomas da dengue,2,BR-GO,Dengue,2020-07,2025-07-22 18:26
sintomas do covid,2,BR-GO,Dengue,2020-07,2025-07-22 18:26
sintomas coronavirus,2,BR-GO,Dengue,2020-07,2025-07-22 18:26
quais os sintomas da dengue,2,BR-GO,Dengue,2020-07,2025-07-22 18:26
sintoma de dengue,2,BR-GO,Dengue,2020-07,2025-07-22 18:26
cid dengue,2,BR-GO,Dengue,2020-07,2025-07-22 18:26
sintomas do covid 19,1,BR-GO,Dengue,2020-07,2025-07-22 18:26
dengue,100,BR-MA,Dengue,2020-07,2025-07-22 18:26
mosquito da dengue,13,BR-MA,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,11,BR-MA,Dengue,2020-07,2025-07-22 18:26
dengue,100,BR-MG,Dengue,2020-07,2025-07-22 18:26
dengue sintomas,27,BR-MG,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,15,BR-MG,Dengue,2020-07,2025-07-22 18:26
mosquito da dengue,10,BR-MG,Dengue,2020-07,2025-07-22 18:26
sintomas de dengue,10,BR-MG,Dengue,2020-07,2025-07-22 18:26
sintomas covid,5,BR-MG,Dengue,2020-07,2025-07-22 18:26
dengue 2020,4,BR-MG,Dengue,2020-07,2025-07-22 18:26
china dengue,4,BR-MG,Dengue,2020-07,2025-07-22 18:26
exame dengue,3,BR-MG,Dengue,2020-07,2025-07-22 18:26
sintomas de covid,2,BR-MG,Dengue,2020-07,2025-07-22 18:26
sintomas covid 19,2,BR-MG,Dengue,2020-07,2025-07-22 18:26
quais os sintomas da dengue,2,BR-MG,Dengue,2020-07,2025-07-22 18:26
sintomas coronavirus,2,BR-MG,Dengue,2020-07,2025-07-22 18:26
dengue é virus,2,BR-MG,Dengue,2020-07,2025-07-22 18:26
sintomas da covid 19,2,BR-MG,Dengue,2020-07,2025-07-22 18:26
dengue hemorrágica,1,BR-MG,Dengue,2020-07,2025-07-22 18:26
o aedes aegypti é o vetor transmissor da dengue,1,BR-MG,Dengue,2020-07,2025-07-22 18:26
cid dengue,1,BR-MG,Dengue,2020-07,2025-07-22 18:26
durante as estações chuvosas aumentam no brasil as campanhas de prevenção à dengue,1,BR-MG,Dengue,2020-07,2025-07-22 18:26
sintomas de covid 19,1,BR-MG,Dengue,2020-07,2025-07-22 18:26
no trecho dificilmente conseguem atingir os vocábulos retoma,1,BR-MG,Dengue,2020-07,2025-07-22 18:26
mortes por dengue 2020,1,BR-MG,Dengue,2020-07,2025-07-22 18:26
mortes por dengue 2019,1,BR-MG,Dengue,2020-07,2025-07-22 18:26
mosquito da dengue desenho,1,BR-MG,Dengue,2020-07,2025-07-22 18:26
o objetivo do texto é,1,BR-MG,Dengue,2020-07,2025-07-22 18:26
dengue,100,BR-MS,Dengue,2020-07,2025-07-22 18:26
dengue sintomas,28,BR-MS,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,15,BR-MS,Dengue,2020-07,2025-07-22 18:26
sintomas de dengue,9,BR-MS,Dengue,2020-07,2025-07-22 18:26
mosquito da dengue,7,BR-MS,Dengue,2020-07,2025-07-22 18:26
sintomas covid,6,BR-MS,Dengue,2020-07,2025-07-22 18:26
quais os sintomas da dengue,5,BR-MS,Dengue,2020-07,2025-07-22 18:26
quais são os sintomas da dengue,1,BR-MS,Dengue,2020-07,2025-07-22 18:26
dengue,100,BR-MT,Dengue,2020-07,2025-07-22 18:26
sintomas dengue,34,BR-MT,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,25,BR-MT,Dengue,2020-07,2025-07-22 18:26
sintomas de dengue,12,BR-MT,Dengue,2020-07,2025-07-22 18:26
sintomas covid,11,BR-MT,Dengue,2020-07,2025-07-22 18:26
mosquito da dengue,7,BR-MT,Dengue,2020-07,2025-07-22 18:26
quais os sintomas da dengue,5,BR-MT,Dengue,2020-07,2025-07-22 18:26
quais são os sintomas da dengue,2,BR-MT,Dengue,2020-07,2025-07-22 18:26
sintomas coronavirus,2,BR-MT,Dengue,2020-07,2025-07-22 18:26
"sintomas da dengue, zika e chikungunya",1,BR-MT,Dengue,2020-07,2025-07-22 18:26
dengue,100,BR-PA,Dengue,2020-07,2025-07-22 18:26
sintomas dengue,26,BR-PA,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,12,BR-PA,Dengue,2020-07,2025-07-22 18:26
sintomas de dengue,7,BR-PA,Dengue,2020-07,2025-07-22 18:26
dengue,100,BR-PB,Dengue,2020-07,2025-07-22 18:26
sintomas dengue,30,BR-PB,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,17,BR-PB,Dengue,2020-07,2025-07-22 18:26
sintomas de dengue,12,BR-PB,Dengue,2020-07,2025-07-22 18:26
sintomas do covid,3,BR-PB,Dengue,2020-07,2025-07-22 18:26
dengue hemorrágica,3,BR-PB,Dengue,2020-07,2025-07-22 18:26
china dengue,2,BR-PB,Dengue,2020-07,2025-07-22 18:26
sorologia para dengue,2,BR-PB,Dengue,2020-07,2025-07-22 18:26
"sintomas da dengue, zika e chikungunya",1,BR-PB,Dengue,2020-07,2025-07-22 18:26
dengue,100,BR-PE,Dengue,2020-07,2025-07-22 18:26
dengue sintomas,26,BR-PE,Dengue,2020-07,2025-07-22 18:26
sintomas da dengue,16,BR-PE,Dengue,2020-07,2025-07-22 18:26
sintomas de dengue,9,BR-PE,Dengue,2020-07,2025-07-22 18:26
chikungunya dengue,7,BR-PE,Dengue,2020-07,2025-07-22 18:26
chikungunya,7,BR-PE,Dengue,2020-07,2025-07-22 18:26
