risingSearches,keyword,value,unknown,geo,time,sys_time
sinan dengue,/m/09wsg,1625,TRUE,BR-AC,2024-02,2025-07-31 14:39
dengue hemorrágica,/m/09wsg,1566,TRUE,BR-AL,2024-02,2025-07-31 14:39
qual os sintomas da dengue,/m/09wsg,564,TRUE,BR-AL,2024-02,2025-07-31 14:39
prevenção da dengue,/m/09wsg,778.5,TRUE,BR-AM,2024-02,2025-07-31 14:39
vacina manaus,/m/09wsg,5.5,FALSE,BR-AM,2024-02,2025-07-31 14:39
vacina da dengue,/m/09wsg,2.5,FALSE,BR-AM,2024-02,2025-07-31 14:39
vacina dengue,/m/09wsg,1.2,FALSE,BR-AM,2024-02,2025-07-31 14:39
suspeita de dengue,/m/09wsg,1,FALSE,BR-AM,2024-02,2025-07-31 14:39
dengue hemorrágica sintomas,/m/09wsg,0.7,FALSE,BR-AM,2024-02,2025-07-31 14:39
mosquito da dengue,/m/09wsg,4137.5,TRUE,BR-AP,2024-02,2025-07-31 14:39
quais os sintomas da dengue,/m/09wsg,2725,TRUE,BR-AP,2024-02,2025-07-31 14:39
ibuprofeno,/m/09wsg,1339.5,TRUE,BR-BA,2024-02,2025-07-31 14:39
paracetamol pode tomar com dengue,/m/09wsg,668,TRUE,BR-BA,2024-02,2025-07-31 14:39
dipirona para dengue,/m/09wsg,664,TRUE,BR-BA,2024-02,2025-07-31 14:39
dengue na bahia,/m/09wsg,598.5,TRUE,BR-BA,2024-02,2025-07-31 14:39
tylenol dengue,/m/09wsg,531,TRUE,BR-BA,2024-02,2025-07-31 14:39
tylenol,/m/09wsg,479,TRUE,BR-BA,2024-02,2025-07-31 14:39
pode tomar ibuprofeno com dengue,/m/09wsg,455.5,TRUE,BR-BA,2024-02,2025-07-31 14:39
sintomas de covid,/m/09wsg,435.5,TRUE,BR-BA,2024-02,2025-07-31 14:39
repelente contra dengue,/m/09wsg,357,TRUE,BR-BA,2024-02,2025-07-31 14:39
sintomas de virose,/m/09wsg,344.5,TRUE,BR-BA,2024-02,2025-07-31 14:39
texto sobre a dengue,/m/09wsg,324.5,TRUE,BR-BA,2024-02,2025-07-31 14:39
tratamento para dengue,/m/09wsg,314.5,TRUE,BR-BA,2024-02,2025-07-31 14:39
surto de dengue,/m/09wsg,291.5,TRUE,BR-BA,2024-02,2025-07-31 14:39
quais remedios pode tomar com dengue,/m/09wsg,287,TRUE,BR-BA,2024-02,2025-07-31 14:39
dengue na gravidez,/m/09wsg,283,TRUE,BR-BA,2024-02,2025-07-31 14:39
prevenção da dengue,/m/09wsg,263,TRUE,BR-BA,2024-02,2025-07-31 14:39
