risingSearches,keyword,value,unknown,geo,time,sys_time
sintomas de dengue,/m/09wsg,1334.5,TRUE,BR-AC,2025-07,2025-08-06 18:01
dengue hemorrágica,/m/09wsg,3423,TRUE,BR-AL,2025-07,2025-08-06 18:01
pode tomar dipirona com dengue,/m/09wsg,2240,TRUE,BR-AL,2025-07,2025-08-06 18:01
sintomas de chikungunya,/m/09wsg,993.5,TRUE,BR-AL,2025-07,2025-08-06 18:01
dengue pega,/m/09wsg,768.5,TRUE,BR-AL,2025-07,2025-08-06 18:01
sintomas de dengue hemorrágica,/m/09wsg,693,TRUE,BR-AL,2025-07,2025-08-06 18:01
sintomas dengue hemorrágica,/m/09wsg,257,TRUE,BR-AL,2025-07,2025-08-06 18:01
sinan dengue,/m/09wsg,96.5,TRUE,BR-AL,2025-07,2025-08-06 18:01
dengue é contagioso,/m/09wsg,44.5,FALSE,BR-AL,2025-07,2025-08-06 18:01
malaria,/m/09wsg,4367,TRUE,BR-AM,2025-07,2025-08-06 18:01
malária,/m/09wsg,1506.5,TRUE,BR-AM,2025-07,2025-08-06 18:01
febre amarela,/m/09wsg,1118,TRUE,BR-AM,2025-07,2025-08-06 18:01
tipos de dengue,/m/09wsg,567,TRUE,BR-AM,2025-07,2025-08-06 18:01
leishmaniose,/m/09wsg,503,TRUE,BR-AM,2025-07,2025-08-06 18:01
quais são os sintomas da dengue,/m/09wsg,307.5,TRUE,BR-AM,2025-07,2025-08-06 18:01
,/m/09wsg,,,BR-AP,2025-07,2025-08-06 18:01
dengue hemorrágica sintomas,/m/09wsg,1042.5,TRUE,BR-BA,2025-07,2025-08-06 18:01
sinan dengue,/m/09wsg,917,TRUE,BR-BA,2025-07,2025-08-06 18:01
notificação dengue,/m/09wsg,877,TRUE,BR-BA,2025-07,2025-08-06 18:01
dengue tratamento,/m/09wsg,858.5,TRUE,BR-BA,2025-07,2025-08-06 18:01
dengue zika e chikungunya,/m/09wsg,826,TRUE,BR-BA,2025-07,2025-08-06 18:01
fluxograma dengue,/m/09wsg,791,TRUE,BR-BA,2025-07,2025-08-06 18:01
prevenção da dengue,/m/09wsg,662,TRUE,BR-BA,2025-07,2025-08-06 18:01
quanto tempo a dengue fica no corpo,/m/09wsg,561.5,TRUE,BR-BA,2025-07,2025-08-06 18:01
remedio pra dengue,/m/09wsg,499.5,TRUE,BR-BA,2025-07,2025-08-06 18:01
sarampo,/m/09wsg,205,TRUE,BR-BA,2025-07,2025-08-06 18:01
vacina dengue idade,/m/09wsg,202.5,TRUE,BR-BA,2025-07,2025-08-06 18:01
o que tomar para dengue,/m/09wsg,148,TRUE,BR-BA,2025-07,2025-08-06 18:01
cid de dengue,/m/09wsg,140,TRUE,BR-BA,2025-07,2025-08-06 18:01
prova do laço dengue,/m/09wsg,75.5,TRUE,BR-BA,2025-07,2025-08-06 18:01
foto do mosquito da dengue,/m/09wsg,75,TRUE,BR-BA,2025-07,2025-08-06 18:01
desenho do mosquito da dengue,/m/09wsg,73.5,TRUE,BR-BA,2025-07,2025-08-06 18:01
de gue,/m/09wsg,60.5,TRUE,BR-BA,2025-07,2025-08-06 18:01
