topSearches,value,geo,keyword,time,sys_time
sintomas de chikungunya,12,BR-MA,Chikungunya,2023-08,2025-07-23 15:28
dengue sintomas,8,BR-MA,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-MG,Chikungunya,2023-08,2025-07-23 15:28
sintomas chikungunya,29,BR-MG,Chikungunya,2023-08,2025-07-23 15:28
sintomas de chikungunya,12,BR-MG,Chikungunya,2023-08,2025-07-23 15:28
dengue sintomas,8,BR-MG,Chikungunya,2023-08,2025-07-23 15:28
chicungunha,8,BR-MG,Chikungunya,2023-08,2025-07-23 15:28
sintomas da chikungunya,7,BR-MG,Chikungunya,2023-08,2025-07-23 15:28
chikungunya sequelas,5,BR-MG,Chikungunya,2023-08,2025-07-23 15:28
chikungunya tratamento,5,BR-MG,Chikungunya,2023-08,2025-07-23 15:28
sintomas de dengue,5,BR-MG,Chikungunya,2023-08,2025-07-23 15:28
remédio para chikungunya,3,BR-MG,Chikungunya,2023-08,2025-07-23 15:28
chikungunya transmissão,2,BR-MG,Chikungunya,2023-08,2025-07-23 15:28
zika virus,2,BR-MG,Chikungunya,2023-08,2025-07-23 15:28
zika sintomas,1,BR-MG,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-MS,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-MT,Chikungunya,2023-08,2025-07-23 15:28
chikungunya sintomas,27,BR-MT,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-PA,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-PB,Chikungunya,2023-08,2025-07-23 15:28
chikungunya sintomas,36,BR-PB,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-PE,Chikungunya,2023-08,2025-07-23 15:28
chikungunya sintomas,26,BR-PE,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-PI,Chikungunya,2023-08,2025-07-23 15:28
chikungunya sintomas,14,BR-PI,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-PR,Chikungunya,2023-08,2025-07-23 15:28
chikungunya sintomas,31,BR-PR,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-RJ,Chikungunya,2023-08,2025-07-23 15:28
chikungunya sintomas,37,BR-RJ,Chikungunya,2023-08,2025-07-23 15:28
zika,17,BR-RJ,Chikungunya,2023-08,2025-07-23 15:28
sintomas de chikungunya,15,BR-RJ,Chikungunya,2023-08,2025-07-23 15:28
chicungunha,7,BR-RJ,Chikungunya,2023-08,2025-07-23 15:28
tratamentos para chikungunya,4,BR-RJ,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-RN,Chikungunya,2023-08,2025-07-23 15:28
,,BR-RO,Chikungunya,2023-08,2025-07-23 15:28
,,BR-RR,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-RS,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-SC,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-SE,Chikungunya,2023-08,2025-07-23 15:28
chikungunya sintomas,26,BR-SE,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-SP,Chikungunya,2023-08,2025-07-23 15:28
dengue,29,BR-SP,Chikungunya,2023-08,2025-07-23 15:28
sintomas chikungunya,26,BR-SP,Chikungunya,2023-08,2025-07-23 15:28
zika,24,BR-SP,Chikungunya,2023-08,2025-07-23 15:28
sintomas de chikungunya,8,BR-SP,Chikungunya,2023-08,2025-07-23 15:28
sintomas da chikungunya,7,BR-SP,Chikungunya,2023-08,2025-07-23 15:28
chikungunya o que é,7,BR-SP,Chikungunya,2023-08,2025-07-23 15:28
chicungunha,6,BR-SP,Chikungunya,2023-08,2025-07-23 15:28
zika virus,5,BR-SP,Chikungunya,2023-08,2025-07-23 15:28
sintomas da dengue,2,BR-SP,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR-TO,Chikungunya,2023-08,2025-07-23 15:28
chikungunya,100,BR,Chikungunya,2023-08,2025-07-23 15:28
sintomas chikungunya,27,BR,Chikungunya,2023-08,2025-07-23 15:28
dengue,22,BR,Chikungunya,2023-08,2025-07-23 15:28
zika,18,BR,Chikungunya,2023-08,2025-07-23 15:28
zika e chikungunya,11,BR,Chikungunya,2023-08,2025-07-23 15:28
dengue e chikungunya,11,BR,Chikungunya,2023-08,2025-07-23 15:28
sintomas de chikungunya,10,BR,Chikungunya,2023-08,2025-07-23 15:28
chicungunha,9,BR,Chikungunya,2023-08,2025-07-23 15:28
sintomas da chikungunya,9,BR,Chikungunya,2023-08,2025-07-23 15:28
dengue sintomas,8,BR,Chikungunya,2023-08,2025-07-23 15:28
dengue chikungunya e zika,7,BR,Chikungunya,2023-08,2025-07-23 15:28
zika sintomas,6,BR,Chikungunya,2023-08,2025-07-23 15:28
chikungunya o que é,5,BR,Chikungunya,2023-08,2025-07-23 15:28
chikungunya tratamento,5,BR,Chikungunya,2023-08,2025-07-23 15:28
chikungunya virus,5,BR,Chikungunya,2023-08,2025-07-23 15:28
sintomas de dengue,4,BR,Chikungunya,2023-08,2025-07-23 15:28
chikungunya sequelas,4,BR,Chikungunya,2023-08,2025-07-23 15:28
febre amarela,4,BR,Chikungunya,2023-08,2025-07-23 15:28
sintomas da dengue,4,BR,Chikungunya,2023-08,2025-07-23 15:28
zika virus,3,BR,Chikungunya,2023-08,2025-07-23 15:28
chikungunya transmissão,3,BR,Chikungunya,2023-08,2025-07-23 15:28
mosquito chikungunya,3,BR,Chikungunya,2023-08,2025-07-23 15:28
sintomas da zika,3,BR,Chikungunya,2023-08,2025-07-23 15:28
sintomas de zika,3,BR,Chikungunya,2023-08,2025-07-23 15:28
zica,3,BR,Chikungunya,2023-08,2025-07-23 15:28
,,BR-AC,Influenza/gripe,2023-08,2025-07-23 15:28
gripe,100,BR-AL,Influenza/gripe,2023-08,2025-07-23 15:28
gripe,100,BR-AM,Influenza/gripe,2023-08,2025-07-23 15:28
influenza,9,BR-AM,Influenza/gripe,2023-08,2025-07-23 15:28
remedio para gripe,7,BR-AM,Influenza/gripe,2023-08,2025-07-23 15:28
gripe espanhola,3,BR-AM,Influenza/gripe,2023-08,2025-07-23 15:28
,,BR-AP,Influenza/gripe,2023-08,2025-07-23 15:28
gripe,100,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
remedio para gripe,8,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
remédio para gripe,8,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
chá para gripe,7,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
gripe sintomas,6,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
cha para gripe,6,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
influenza,5,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
vacina da gripe,4,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
sintomas de gripe,3,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
cha pra gripe,3,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
sintomas da gripe,2,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
remédio pra gripe,2,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
gripe espanhola,2,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
gripe aviaria,1,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
lambedor para gripe,1,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
remedio para gripe infantil,1,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
xarope caseiro para gripe,1,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
remédios para gripe,1,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
chá para gripe e tosse,1,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
prevenção da gripe,1,BR-BA,Influenza/gripe,2023-08,2025-07-23 15:29
