topSearches,value,geo,keyword,time,sys_time
sintomas dengue,100,BR-AC,Dengue,2020-11,2025-07-22 18:37
sintomas da dengue,48,BR-AC,Dengue,2020-11,2025-07-22 18:37
dengue,100,BR-AL,Dengue,2020-11,2025-07-22 18:37
sintomas da dengue,10,BR-AL,Dengue,2020-11,2025-07-22 18:37
dengue,100,BR-AM,Dengue,2020-11,2025-07-22 18:37
sintomas da dengue,13,BR-AM,Dengue,2020-11,2025-07-22 18:37
sintomas de dengue,8,BR-AM,Dengue,2020-11,2025-07-22 18:37
,,BR-AP,Dengue,2020-11,2025-07-22 18:37
dengue,100,BR-BA,Dengue,2020-11,2025-07-22 18:37
sintomas dengue,28,BR-BA,Dengue,2020-11,2025-07-22 18:37
sintomas da dengue,17,BR-BA,Dengue,2020-11,2025-07-22 18:37
mosquito da dengue,14,BR-BA,Dengue,2020-11,2025-07-22 18:37
sintomas de dengue,10,BR-BA,Dengue,2020-11,2025-07-22 18:37
chikungunya,8,BR-BA,Dengue,2020-11,2025-07-22 18:37
sintomas do covid,4,BR-BA,Dengue,2020-11,2025-07-22 18:37
dengue hemorrágica,2,BR-BA,Dengue,2020-11,2025-07-22 18:37
quais os sintomas da dengue,2,BR-BA,Dengue,2020-11,2025-07-22 18:37
dengue,100,BR-CE,Dengue,2020-11,2025-07-22 18:37
dengue sintomas,16,BR-CE,Dengue,2020-11,2025-07-22 18:37
sintomas da dengue,10,BR-CE,Dengue,2020-11,2025-07-22 18:37
sarampo,2,BR-CE,Dengue,2020-11,2025-07-22 18:37
dengue,100,BR-DF,Dengue,2020-11,2025-07-22 18:37
dengue sintomas,27,BR-DF,Dengue,2020-11,2025-07-22 18:37
mosquito da dengue,16,BR-DF,Dengue,2020-11,2025-07-22 18:37
sintomas da dengue,12,BR-DF,Dengue,2020-11,2025-07-22 18:37
sintomas de dengue,8,BR-DF,Dengue,2020-11,2025-07-22 18:37
sintomas de covid,3,BR-DF,Dengue,2020-11,2025-07-22 18:37
dengue,100,BR-ES,Dengue,2020-11,2025-07-22 18:37
dengue sintomas,31,BR-ES,Dengue,2020-11,2025-07-22 18:37
sintomas de dengue,16,BR-ES,Dengue,2020-11,2025-07-22 18:37
sintomas da dengue,14,BR-ES,Dengue,2020-11,2025-07-22 18:37
sintomas covid,10,BR-ES,Dengue,2020-11,2025-07-22 18:37
dengue,100,BR-GO,Dengue,2020-11,2025-07-22 18:37
dengue sintomas,24,BR-GO,Dengue,2020-11,2025-07-22 18:37
sintomas da dengue,14,BR-GO,Dengue,2020-11,2025-07-22 18:37
mosquito da dengue,13,BR-GO,Dengue,2020-11,2025-07-22 18:37
sintomas de dengue,10,BR-GO,Dengue,2020-11,2025-07-22 18:37
sintomas covid,5,BR-GO,Dengue,2020-11,2025-07-22 18:37
quais são os sintomas da dengue,2,BR-GO,Dengue,2020-11,2025-07-22 18:37
dengue hemorrágica,2,BR-GO,Dengue,2020-11,2025-07-22 18:37
cid dengue,1,BR-GO,Dengue,2020-11,2025-07-22 18:37
dengue,100,BR-MA,Dengue,2020-11,2025-07-22 18:37
dengue,100,BR-MG,Dengue,2020-11,2025-07-22 18:37
dengue sintomas,29,BR-MG,Dengue,2020-11,2025-07-22 18:37
mosquito da dengue,12,BR-MG,Dengue,2020-11,2025-07-22 18:37
sintomas da dengue,12,BR-MG,Dengue,2020-11,2025-07-22 18:37
sintomas de dengue,10,BR-MG,Dengue,2020-11,2025-07-22 18:37
sintomas covid,7,BR-MG,Dengue,2020-11,2025-07-22 18:37
"sintomas da dengue, zika e chikungunya",2,BR-MG,Dengue,2020-11,2025-07-22 18:37
quais os sintomas da dengue,1,BR-MG,Dengue,2020-11,2025-07-22 18:37
