risingSearches,keyword,value,unknown,geo,time,sys_time
sintomas da dengue,Dengue,0.6,FALSE,BR-AC,2023-03,2025-07-31 13:27
quais os sintomas da dengue,Dengue,4006.5,TRUE,BR-AL,2023-03,2025-07-31 13:27
sintomas da dengue,Dengue,0.9,FALSE,BR-AL,2023-03,2025-07-31 13:27
dengue hemorrágica,Dengue,1.4,FALSE,BR-AM,2023-03,2025-07-31 13:27
,Dengue,,,BR-AP,2023-03,2025-07-31 13:27
vacina da dengue,Dengue,981.5,TRUE,BR-BA,2023-03,2025-07-31 13:27
aids,Dengue,434.5,TRUE,BR-BA,2023-03,2025-07-31 13:27
dengue sintomas iniciais,Dengue,364.5,TRUE,BR-BA,2023-03,2025-07-31 13:27
quem tem dengue pode tomar dipirona,Dengue,362.5,TRUE,BR-BA,2023-03,2025-07-31 13:27
tratamento da dengue,Dengue,2.5,FALSE,BR-BA,2023-03,2025-07-31 13:27
vacina dengue,Dengue,2.5,FALSE,BR-BA,2023-03,2025-07-31 13:27
aedes aegypti,Dengue,1.1,FALSE,BR-BA,2023-03,2025-07-31 13:27
virus da dengue,Dengue,1.1,FALSE,BR-BA,2023-03,2025-07-31 13:27
febre amarela,Dengue,1.1,FALSE,BR-BA,2023-03,2025-07-31 13:27
dengue tratamento,Dengue,0.9,FALSE,BR-BA,2023-03,2025-07-31 13:27
quais os sintomas de dengue,Dengue,0.8,FALSE,BR-BA,2023-03,2025-07-31 13:27
dengue hemorrágica,Dengue,0.6,FALSE,BR-BA,2023-03,2025-07-31 13:27
prevenção da dengue,Dengue,0.6,FALSE,BR-BA,2023-03,2025-07-31 13:27
sintomas de dengue hemorrágica,Dengue,0.5,FALSE,BR-BA,2023-03,2025-07-31 13:27
sintomas da virose da mosca,Dengue,1023,TRUE,BR-CE,2023-03,2025-07-31 13:27
vacina contra dengue,Dengue,887.5,TRUE,BR-CE,2023-03,2025-07-31 13:27
pode tomar dipirona com dengue,Dengue,716,TRUE,BR-CE,2023-03,2025-07-31 13:27
sintomas de dengue leve,Dengue,650.5,TRUE,BR-CE,2023-03,2025-07-31 13:27
dengue é transmissivel,Dengue,365,TRUE,BR-CE,2023-03,2025-07-31 13:27
dengue é contagioso,Dengue,363,TRUE,BR-CE,2023-03,2025-07-31 13:27
sintomas da dengue normal,Dengue,224,TRUE,BR-CE,2023-03,2025-07-31 13:27
como se prevenir da dengue,Dengue,180,TRUE,BR-CE,2023-03,2025-07-31 13:27
sintomas de chikungunya,Dengue,2.5,FALSE,BR-CE,2023-03,2025-07-31 13:27
dengue hemorrágica sintomas,Dengue,1.1,FALSE,BR-CE,2023-03,2025-07-31 13:27
vacina dengue,Dengue,1.1,FALSE,BR-CE,2023-03,2025-07-31 13:27
chikungunya sintomas,Dengue,0.6,FALSE,BR-CE,2023-03,2025-07-31 13:27
dengue hemorrágica,Dengue,0.5,FALSE,BR-CE,2023-03,2025-07-31 13:27
quais são os sintomas da dengue,Dengue,1.8,FALSE,BR-DF,2023-03,2025-07-31 13:27
vacina dengue,Dengue,1.7,FALSE,BR-DF,2023-03,2025-07-31 13:27
dengue online,Dengue,0.5,FALSE,BR-DF,2023-03,2025-07-31 13:27
dengue hemorrágica sintomas,Dengue,0.4,FALSE,BR-DF,2023-03,2025-07-31 13:27
quais os sintomas da dengue,Dengue,0.4,FALSE,BR-DF,2023-03,2025-07-31 13:27
como é o mosquito da dengue,Dengue,600.5,TRUE,BR-ES,2023-03,2025-07-31 13:27
prova do laço dengue,Dengue,539.5,TRUE,BR-ES,2023-03,2025-07-31 13:27
mosquito da dengue desenho,Dengue,509,TRUE,BR-ES,2023-03,2025-07-31 13:27
vacina da dengue,Dengue,422,TRUE,BR-ES,2023-03,2025-07-31 13:27
cartaz da dengue,Dengue,300.5,TRUE,BR-ES,2023-03,2025-07-31 13:27
prevenção da dengue,Dengue,285.5,TRUE,BR-ES,2023-03,2025-07-31 13:27
dengue é transmissivel,Dengue,281.5,TRUE,BR-ES,2023-03,2025-07-31 13:27
sintomas da dengue hemorrágica,Dengue,209,TRUE,BR-ES,2023-03,2025-07-31 13:27
principais sintomas da dengue,Dengue,188,TRUE,BR-ES,2023-03,2025-07-31 13:27
como tratar a dengue,Dengue,166,TRUE,BR-ES,2023-03,2025-07-31 13:27
como prevenir a dengue,Dengue,141.5,TRUE,BR-ES,2023-03,2025-07-31 13:27
sintomas.dengue,Dengue,92,TRUE,BR-ES,2023-03,2025-07-31 13:27
combate a dengue,Dengue,2.5,FALSE,BR-ES,2023-03,2025-07-31 13:27
teste de dengue,Dengue,2,FALSE,BR-ES,2023-03,2025-07-31 13:27
como tratar dengue,Dengue,1.8,FALSE,BR-ES,2023-03,2025-07-31 13:27
exame para dengue,Dengue,1.5,FALSE,BR-ES,2023-03,2025-07-31 13:27
mosquito da dengue,Dengue,1.4,FALSE,BR-ES,2023-03,2025-07-31 13:27
suspeita de dengue,Dengue,1,FALSE,BR-ES,2023-03,2025-07-31 13:27
vacina dengue,Dengue,1,FALSE,BR-ES,2023-03,2025-07-31 13:27
qual sintomas da dengue,Dengue,0.8,FALSE,BR-ES,2023-03,2025-07-31 13:27
atividade dengue,Dengue,0.7,FALSE,BR-ES,2023-03,2025-07-31 13:27
o que é dengue,Dengue,0.6,FALSE,BR-ES,2023-03,2025-07-31 13:27
coçeira no corpo dengue,Dengue,0.5,FALSE,BR-ES,2023-03,2025-07-31 13:27
qual o sintomas da dengue,Dengue,0.5,FALSE,BR-ES,2023-03,2025-07-31 13:27
quais são os sintomas da dengue,Dengue,772,TRUE,BR-GO,2023-03,2025-07-31 13:27
quem está com dengue pode tomar dipirona,Dengue,223.5,TRUE,BR-GO,2023-03,2025-07-31 13:27
vacina dengue,Dengue,1.7,FALSE,BR-GO,2023-03,2025-07-31 13:27
vacina da dengue,Dengue,1.4,FALSE,BR-GO,2023-03,2025-07-31 13:27
denge,Dengue,1.4,FALSE,BR-GO,2023-03,2025-07-31 13:27
vacina contra dengue,Dengue,1.1,FALSE,BR-GO,2023-03,2025-07-31 13:27
dengue tratamento,Dengue,0.9,FALSE,BR-GO,2023-03,2025-07-31 13:27
febre amarela,Dengue,0.9,FALSE,BR-GO,2023-03,2025-07-31 13:27
pode tomar dipirona com dengue,Dengue,0.6,FALSE,BR-GO,2023-03,2025-07-31 13:27
quais os sintomas da dengue,Dengue,0.5,FALSE,BR-GO,2023-03,2025-07-31 13:27
hemograma dengue,Dengue,0.4,FALSE,BR-GO,2023-03,2025-07-31 13:27
sintomas de dengue hemorrágica,Dengue,1581,TRUE,BR-MA,2023-03,2025-07-31 13:27
dengue é contagioso,Dengue,1055.5,TRUE,BR-MA,2023-03,2025-07-31 13:27
quais são os sintomas da dengue,Dengue,845,TRUE,BR-MA,2023-03,2025-07-31 13:27
zika virus,Dengue,653.5,TRUE,BR-MA,2023-03,2025-07-31 13:27
