risingSearches,keyword,value,unknown,geo,time,sys_time
sintomas de dengue,/m/09wsg,0.7,FALSE,BR-AC,2025-03,2025-07-31 14:50
mosquito da dengue,/m/09wsg,1.7,FALSE,BR-AL,2025-03,2025-07-31 14:50
,/m/09wsg,,,BR-AM,2025-03,2025-07-31 14:50
,/m/09wsg,,,BR-AP,2025-03,2025-07-31 14:50
mosquito da dengue,/m/09wsg,0.5,FALSE,BR-BA,2025-03,2025-07-31 14:50
pode tomar paracetamol com dengue,/m/09wsg,1364,TRUE,BR-CE,2025-03,2025-07-31 14:50
cid dengue,/m/09wsg,1.9,FALSE,BR-DF,2025-03,2025-07-31 14:50
sintomas da dengue,/m/09wsg,1,FALSE,BR-DF,2025-03,2025-07-31 14:50
mosquito da dengue,/m/09wsg,0.5,FALSE,BR-DF,2025-03,2025-07-31 14:50
mosquito da dengue,/m/09wsg,1.2,FALSE,BR-ES,2025-03,2025-07-31 14:50
notificação de dengue,/m/09wsg,4,FALSE,BR-GO,2025-03,2025-07-31 14:50
quais são os sintomas da dengue,/m/09wsg,2.5,FALSE,BR-GO,2025-03,2025-07-31 14:50
cid dengue,/m/09wsg,0.9,FALSE,BR-GO,2025-03,2025-07-31 14:50
quais os sintomas da dengue,/m/09wsg,1.8,FALSE,BR-MA,2025-03,2025-07-31 14:50
imagem do mosquito da dengue,/m/09wsg,299,TRUE,BR-MG,2025-03,2025-07-31 14:50
agente etiológico da dengue,/m/09wsg,163.5,TRUE,BR-MG,2025-03,2025-07-31 14:50
sintomas de dengue em adulto,/m/09wsg,155.5,TRUE,BR-MG,2025-03,2025-07-31 14:50
teste rapido dengue,/m/09wsg,2,FALSE,BR-MG,2025-03,2025-07-31 14:50
sintomas de dengue em crianças,/m/09wsg,0.7,FALSE,BR-MG,2025-03,2025-07-31 14:50
dengue da febre,/m/09wsg,0.7,FALSE,BR-MG,2025-03,2025-07-31 14:50
transmissão da dengue,/m/09wsg,0.6,FALSE,BR-MG,2025-03,2025-07-31 14:50
sintoma de dengue,/m/09wsg,0.6,FALSE,BR-MG,2025-03,2025-07-31 14:50
dengue sintomas iniciais,/m/09wsg,0.6,FALSE,BR-MG,2025-03,2025-07-31 14:50
tipos de dengue,/m/09wsg,0.6,FALSE,BR-MG,2025-03,2025-07-31 14:50
prevenção da dengue,/m/09wsg,0.5,FALSE,BR-MG,2025-03,2025-07-31 14:50
pode tomar paracetamol com dengue,/m/09wsg,0.5,FALSE,BR-MG,2025-03,2025-07-31 14:50
teste rapido de dengue,/m/09wsg,0.5,FALSE,BR-MG,2025-03,2025-07-31 14:50
,/m/09wsg,,,BR-MS,2025-03,2025-07-31 14:50
sintomas de dengue hemorrágica,/m/09wsg,4,FALSE,BR-MT,2025-03,2025-07-31 14:50
sinan dengue,/m/09wsg,1.1,FALSE,BR-MT,2025-03,2025-07-31 14:50
