risingSearches,keyword,value,unknown,geo,time,sys_time
sinan dengue,Dengue,1625,TRUE,BR-AC,2024-02,2025-07-31 13:41
dengue hemorrágica,Dengue,1566,TRUE,BR-AL,2024-02,2025-07-31 13:41
qual os sintomas da dengue,Dengue,564,TRUE,BR-AL,2024-02,2025-07-31 13:41
prevenção da dengue,Dengue,778.5,TRUE,BR-AM,2024-02,2025-07-31 13:41
vacina manaus,Dengue,5.5,FALSE,BR-AM,2024-02,2025-07-31 13:41
vacina da dengue,Dengue,2.5,FALSE,BR-AM,2024-02,2025-07-31 13:41
vacina dengue,Dengue,1.2,FALSE,BR-AM,2024-02,2025-07-31 13:41
suspeita de dengue,Dengue,1,FALSE,BR-AM,2024-02,2025-07-31 13:41
dengue hemorrágica sintomas,Dengue,0.7,FALSE,BR-AM,2024-02,2025-07-31 13:41
mosquito da dengue,Dengue,4137.5,TRUE,BR-AP,2024-02,2025-07-31 13:41
quais os sintomas da dengue,Dengue,2725,TRUE,BR-AP,2024-02,2025-07-31 13:41
ibuprofeno,Dengue,1339.5,TRUE,BR-BA,2024-02,2025-07-31 13:41
paracetamol pode tomar com dengue,Dengue,668,TRUE,BR-BA,2024-02,2025-07-31 13:41
dipirona para dengue,Dengue,664,TRUE,BR-BA,2024-02,2025-07-31 13:41
dengue na bahia,Dengue,598.5,TRUE,BR-BA,2024-02,2025-07-31 13:41
tylenol dengue,Dengue,531,TRUE,BR-BA,2024-02,2025-07-31 13:41
tylenol,Dengue,479,TRUE,BR-BA,2024-02,2025-07-31 13:41
pode tomar ibuprofeno com dengue,Dengue,455.5,TRUE,BR-BA,2024-02,2025-07-31 13:41
sintomas de covid,Dengue,435.5,TRUE,BR-BA,2024-02,2025-07-31 13:41
repelente contra dengue,Dengue,357,TRUE,BR-BA,2024-02,2025-07-31 13:41
sintomas de virose,Dengue,344.5,TRUE,BR-BA,2024-02,2025-07-31 13:41
texto sobre a dengue,Dengue,324.5,TRUE,BR-BA,2024-02,2025-07-31 13:41
tratamento para dengue,Dengue,314.5,TRUE,BR-BA,2024-02,2025-07-31 13:41
surto de dengue,Dengue,291.5,TRUE,BR-BA,2024-02,2025-07-31 13:41
quais remedios pode tomar com dengue,Dengue,287,TRUE,BR-BA,2024-02,2025-07-31 13:41
dengue na gravidez,Dengue,283,TRUE,BR-BA,2024-02,2025-07-31 13:41
prevenção da dengue,Dengue,263,TRUE,BR-BA,2024-02,2025-07-31 13:41
