risingSearches,keyword,value,unknown,geo,time,sys_time
sintomas de dengue,Dengue,1.2,FALSE,BR-AC,2023-02,2025-07-31 13:26
sintomas de dengue,Dengue,0.7,FALSE,BR-AL,2023-02,2025-07-31 13:26
cid dengue,Dengue,2682,TRUE,BR-AM,2023-02,2025-07-31 13:26
,Dengue,,,BR-AP,2023-02,2025-07-31 13:26
remedio para dengue,Dengue,1.1,FALSE,BR-BA,2023-02,2025-07-31 13:26
dengue é contagioso,Dengue,0.9,FALSE,BR-BA,2023-02,2025-07-31 13:26
remédio para dengue,Dengue,0.7,FALSE,BR-BA,2023-02,2025-07-31 13:26
dengue hemorrágica sintomas,Dengue,0.7,FALSE,BR-BA,2023-02,2025-07-31 13:26
dengue online,Dengue,0.5,FALSE,BR-BA,2023-02,2025-07-31 13:26
sarampo,Dengue,951,TRUE,BR-CE,2023-02,2025-07-31 13:26
quais os sintomas da dengue,Dengue,0.6,FALSE,BR-CE,2023-02,2025-07-31 13:26
cid dengue,Dengue,0.4,FALSE,BR-DF,2023-02,2025-07-31 13:26
como tratar dengue,Dengue,550,TRUE,BR-ES,2023-02,2025-07-31 13:26
dengue online,Dengue,759.5,TRUE,BR-GO,2023-02,2025-07-31 13:26
"sintomas da dengue, zika e chikungunya",Dengue,307.5,TRUE,BR-GO,2023-02,2025-07-31 13:26
dengue quantos dias de repouso,Dengue,228,TRUE,BR-GO,2023-02,2025-07-31 13:26
sintomas de dengue hemorrágica,Dengue,2,FALSE,BR-GO,2023-02,2025-07-31 13:26
dengue hemorrágica sintomas,Dengue,1.2,FALSE,BR-GO,2023-02,2025-07-31 13:26
sintomas de covid,Dengue,0.4,FALSE,BR-GO,2023-02,2025-07-31 13:26
sintomas de dengue,Dengue,0.6,FALSE,BR-MA,2023-02,2025-07-31 13:26
dengue da coçeira,Dengue,409,TRUE,BR-MG,2023-02,2025-07-31 13:26
sintomas da dengue hemorrágica,Dengue,371,TRUE,BR-MG,2023-02,2025-07-31 13:26
coçeira no corpo dengue,Dengue,331,TRUE,BR-MG,2023-02,2025-07-31 13:26
manchas vermelhas no corpo,Dengue,330.5,TRUE,BR-MG,2023-02,2025-07-31 13:26
dengue é virus,Dengue,259,TRUE,BR-MG,2023-02,2025-07-31 13:26
como é o mosquito da dengue,Dengue,224.5,TRUE,BR-MG,2023-02,2025-07-31 13:26
quais os sintomas da chikungunya,Dengue,195.5,TRUE,BR-MG,2023-02,2025-07-31 13:26
fotos de manchas de dengue,Dengue,163.5,TRUE,BR-MG,2023-02,2025-07-31 13:26
"sintomas de dengue, chikungunya",Dengue,147.5,TRUE,BR-MG,2023-02,2025-07-31 13:26
dengue passa de uma pessoa para outra,Dengue,142.5,TRUE,BR-MG,2023-02,2025-07-31 13:26
existe vacina contra dengue,Dengue,120,TRUE,BR-MG,2023-02,2025-07-31 13:26
cid 10 dengue,Dengue,118,TRUE,BR-MG,2023-02,2025-07-31 13:26
dengue causa tontura,Dengue,99,TRUE,BR-MG,2023-02,2025-07-31 13:26
mosquito da dengue desenho,Dengue,92,TRUE,BR-MG,2023-02,2025-07-31 13:26
dexclorfeniramina,Dengue,88,TRUE,BR-MG,2023-02,2025-07-31 13:26
sinais de alarme dengue,Dengue,87,TRUE,BR-MG,2023-02,2025-07-31 13:26
erupções cutâneas,Dengue,81,TRUE,BR-MG,2023-02,2025-07-31 13:26
cid suspeita de dengue,Dengue,69.5,TRUE,BR-MG,2023-02,2025-07-31 13:26
dengue incha os pes,Dengue,63.5,TRUE,BR-MG,2023-02,2025-07-31 13:26
quanto tempo dura a dengue no organismo,Dengue,40.5,FALSE,BR-MG,2023-02,2025-07-31 13:26
dengue tipo c,Dengue,33.5,FALSE,BR-MG,2023-02,2025-07-31 13:26
dengue hemorrágica tem cura,Dengue,33.5,FALSE,BR-MG,2023-02,2025-07-31 13:26
dengue da dor de garganta,Dengue,1.6,FALSE,BR-MG,2023-02,2025-07-31 13:26
manchas vermelhas no corpo dengue,Dengue,1.4,FALSE,BR-MG,2023-02,2025-07-31 13:26
cid dengue suspeita,Dengue,1.3,FALSE,BR-MG,2023-02,2025-07-31 13:26
notificação dengue,Dengue,1097,TRUE,BR-MS,2023-02,2025-07-31 13:26
quais são os sintomas da dengue,Dengue,925,TRUE,BR-MS,2023-02,2025-07-31 13:26
sintomas da dengue no começo,Dengue,352,TRUE,BR-MS,2023-02,2025-07-31 13:26
,Dengue,,,BR-MT,2023-02,2025-07-31 13:26
dengue tratamento,Dengue,0.7,FALSE,BR-PA,2023-02,2025-07-31 13:26
sintomas de dengue,Dengue,0.6,FALSE,BR-PA,2023-02,2025-07-31 13:26
dengue hemorrágica,Dengue,1.6,FALSE,BR-PB,2023-02,2025-07-31 13:26
sintomas da dengue,Dengue,0.4,FALSE,BR-PE,2023-02,2025-07-31 13:26
,Dengue,,,BR-PI,2023-02,2025-07-31 13:26
notificação dengue,Dengue,920.5,TRUE,BR-PR,2023-02,2025-07-31 13:26
sintomas de gravidez,Dengue,260.5,TRUE,BR-PR,2023-02,2025-07-31 13:26
sintomas de dengue leve,Dengue,208.5,TRUE,BR-PR,2023-02,2025-07-31 13:26
sintomas da dengue no corpo,Dengue,2.5,FALSE,BR-PR,2023-02,2025-07-31 13:26
quais são os sintomas da dengue,Dengue,0.7,FALSE,BR-PR,2023-02,2025-07-31 13:26
chikungunya,Dengue,0.5,FALSE,BR-PR,2023-02,2025-07-31 13:26
quais os sintomas da dengue,Dengue,0.5,FALSE,BR-PR,2023-02,2025-07-31 13:26
cid dengue,Dengue,0.5,FALSE,BR-PR,2023-02,2025-07-31 13:26
dengue da diarreia,Dengue,499,TRUE,BR-RJ,2023-02,2025-07-31 13:26
sintomas de dengue leve,Dengue,364,TRUE,BR-RJ,2023-02,2025-07-31 13:26
dengue passa,Dengue,2.5,FALSE,BR-RJ,2023-02,2025-07-31 13:26
cid a90,Dengue,0.5,FALSE,BR-RJ,2023-02,2025-07-31 13:26
sintomas de covid,Dengue,0.5,FALSE,BR-RJ,2023-02,2025-07-31 13:26
dengue pode tomar dipirona,Dengue,0.4,FALSE,BR-RJ,2023-02,2025-07-31 13:26
sintomas da dengue,Dengue,1.6,FALSE,BR-RN,2023-02,2025-07-31 13:26
dengue hemorrágica,Dengue,0.4,FALSE,BR-RN,2023-02,2025-07-31 13:26
dengue neurologica,Dengue,2320,TRUE,BR-RO,2023-02,2025-07-31 13:26
dengue igg reagente,Dengue,613.5,TRUE,BR-RO,2023-02,2025-07-31 13:26
,Dengue,,,BR-RR,2023-02,2025-07-31 13:26
sintomas da dengue quais são,Dengue,1162.5,TRUE,BR-RS,2023-02,2025-07-31 13:26
dengue hemorrágica,Dengue,2,FALSE,BR-RS,2023-02,2025-07-31 13:26
dengue é contagioso,Dengue,0.6,FALSE,BR-RS,2023-02,2025-07-31 13:26
quais os sintomas da dengue,Dengue,792,TRUE,BR-SC,2023-02,2025-07-31 13:26
dengue é transmissivel,Dengue,0.4,FALSE,BR-SC,2023-02,2025-07-31 13:26
sintomas de dengue,Dengue,1.4,FALSE,BR-SE,2023-02,2025-07-31 13:26
fases da dengue,Dengue,220,TRUE,BR-SP,2023-02,2025-07-31 13:26
como tratar a dengue,Dengue,162.5,TRUE,BR-SP,2023-02,2025-07-31 13:26
qual é o sintoma da dengue,Dengue,146.5,TRUE,BR-SP,2023-02,2025-07-31 13:26
o que tomar quando está com dengue,Dengue,133,TRUE,BR-SP,2023-02,2025-07-31 13:26
como prevenir a dengue,Dengue,124,TRUE,BR-SP,2023-02,2025-07-31 13:26
quem está com dengue pode tomar dipirona,Dengue,114,TRUE,BR-SP,2023-02,2025-07-31 13:26
dengue causa diarreia,Dengue,104.5,TRUE,BR-SP,2023-02,2025-07-31 13:26
