risingSearches,keyword,value,unknown,geo,time,sys_time
,/m/09wsg,,,BR-AC,2025-06,2025-07-31 14:52
,/m/09wsg,,,BR-AL,2025-06,2025-07-31 14:52
,/m/09wsg,,,BR-AM,2025-06,2025-07-31 14:52
,/m/09wsg,,,BR-AP,2025-06,2025-07-31 14:52
vacina da dengue,/m/09wsg,1.3,FALSE,BR-BA,2025-06,2025-07-31 14:52
dengue hemorrágica,/m/09wsg,0.6,FALSE,BR-BA,2025-06,2025-07-31 14:52
quais os sintomas da dengue,/m/09wsg,0.9,FALSE,BR-CE,2025-06,2025-07-31 14:52
cid dengue,/m/09wsg,1.2,FALSE,BR-DF,2025-06,2025-07-31 14:52
,/m/09wsg,,,BR-ES,2025-06,2025-07-31 14:52
dengue hemorrágica,/m/09wsg,0.4,FALSE,BR-GO,2025-06,2025-07-31 14:52
notificação dengue,/m/09wsg,0.4,FALSE,BR-GO,2025-06,2025-07-31 14:52
sintomas da dengue,/m/09wsg,1.2,FALSE,BR-MA,2025-06,2025-07-31 14:52
dengue hemorrágica,/m/09wsg,0.8,FALSE,BR-MA,2025-06,2025-07-31 14:52
sinan dengue,/m/09wsg,1.2,FALSE,BR-MG,2025-06,2025-07-31 14:52
teste rapido dengue,/m/09wsg,1.1,FALSE,BR-MG,2025-06,2025-07-31 14:52
quais são os sintomas da dengue,/m/09wsg,0.7,FALSE,BR-MG,2025-06,2025-07-31 14:52
paracetamol pode tomar com dengue,/m/09wsg,0.5,FALSE,BR-MG,2025-06,2025-07-31 14:52
,/m/09wsg,,,BR-MS,2025-06,2025-07-31 14:52
dengue online,/m/09wsg,1.6,FALSE,BR-MT,2025-06,2025-07-31 14:52
mosquito da dengue,/m/09wsg,1.1,FALSE,BR-MT,2025-06,2025-07-31 14:52
notificação dengue,/m/09wsg,1,FALSE,BR-PA,2025-06,2025-07-31 14:52
,/m/09wsg,,,BR-PB,2025-06,2025-07-31 14:52
dengue hemorrágica,/m/09wsg,0.6,FALSE,BR-PE,2025-06,2025-07-31 14:52
,/m/09wsg,,,BR-PI,2025-06,2025-07-31 14:52
,/m/09wsg,,,BR-PR,2025-06,2025-07-31 14:52
de gue,/m/09wsg,2,FALSE,BR-RJ,2025-06,2025-07-31 14:52
sintomas de covid,/m/09wsg,1,FALSE,BR-RJ,2025-06,2025-07-31 14:52
,/m/09wsg,,,BR-RN,2025-06,2025-07-31 14:52
,/m/09wsg,,,BR-RO,2025-06,2025-07-31 14:52
,/m/09wsg,,,BR-RR,2025-06,2025-07-31 14:52
qual remedio nao pode tomar com dengue,/m/09wsg,6,FALSE,BR-RS,2025-06,2025-07-31 14:52
painel da dengue,/m/09wsg,3.5,FALSE,BR-RS,2025-06,2025-07-31 14:52
influenza,/m/09wsg,1.2,FALSE,BR-RS,2025-06,2025-07-31 14:52
dengue hemorrágica,/m/09wsg,1,FALSE,BR-RS,2025-06,2025-07-31 14:52
