topSearches,value,geo,keyword,time,sys_time
dipirona dengue,3,BR-RJ,Dengue,2024-06,2025-07-23 15:54
teste dengue,3,BR-RJ,Dengue,2024-06,2025-07-23 15:54
dengue hemorrágica,2,BR-RJ,Dengue,2024-06,2025-07-23 15:54
dengue pode tomar dipirona,2,BR-RJ,Dengue,2024-06,2025-07-23 15:54
quais sintomas da dengue,2,BR-RJ,Dengue,2024-06,2025-07-23 15:54
quais os sintomas da dengue,1,BR-RJ,Dengue,2024-06,2025-07-23 15:54
dengue tratamento,1,BR-RJ,Dengue,2024-06,2025-07-23 15:54
dengue da coceira,1,BR-RJ,Dengue,2024-06,2025-07-23 15:54
cid dengue,1,BR-RJ,Dengue,2024-06,2025-07-23 15:54
pode tomar dipirona com dengue,1,BR-RJ,Dengue,2024-06,2025-07-23 15:54
remedio para dengue,1,BR-RJ,Dengue,2024-06,2025-07-23 15:54
vacina da dengue rj,1,BR-RJ,Dengue,2024-06,2025-07-23 15:54
o que tomar para dengue,1,BR-RJ,Dengue,2024-06,2025-07-23 15:54
aedes aegypti,1,BR-RJ,Dengue,2024-06,2025-07-23 15:54
plaquetas baixas dengue,1,BR-RJ,Dengue,2024-06,2025-07-23 15:54
manchas de dengue,1,BR-RJ,Dengue,2024-06,2025-07-23 15:54
sintomas de dengue 2024,1,BR-RJ,Dengue,2024-06,2025-07-23 15:54
dengue tosse,1,BR-RJ,Dengue,2024-06,2025-07-23 15:54
dengue,100,BR-RN,Dengue,2024-06,2025-07-23 15:54
sintomas dengue,22,BR-RN,Dengue,2024-06,2025-07-23 15:54
sintomas de dengue,11,BR-RN,Dengue,2024-06,2025-07-23 15:54
mosquito da dengue,10,BR-RN,Dengue,2024-06,2025-07-23 15:54
sintomas da dengue,5,BR-RN,Dengue,2024-06,2025-07-23 15:54
dengue,100,BR-RO,Dengue,2024-06,2025-07-23 15:54
dengue sintomas,27,BR-RO,Dengue,2024-06,2025-07-23 15:54
sintomas de dengue,15,BR-RO,Dengue,2024-06,2025-07-23 15:54
sintomas de dengue,100,BR-RR,Dengue,2024-06,2025-07-23 15:54
dengue,100,BR-RS,Dengue,2024-06,2025-07-23 15:54
sintomas dengue,29,BR-RS,Dengue,2024-06,2025-07-23 15:54
sintomas de dengue,14,BR-RS,Dengue,2024-06,2025-07-23 15:54
sintomas da dengue,9,BR-RS,Dengue,2024-06,2025-07-23 15:54
mosquito dengue,7,BR-RS,Dengue,2024-06,2025-07-23 15:54
mosquito da dengue,6,BR-RS,Dengue,2024-06,2025-07-23 15:54
teste dengue,5,BR-RS,Dengue,2024-06,2025-07-23 15:54
vacina dengue,5,BR-RS,Dengue,2024-06,2025-07-23 15:54
leptospirose,3,BR-RS,Dengue,2024-06,2025-07-23 15:54
vacina da dengue,2,BR-RS,Dengue,2024-06,2025-07-23 15:54
dengue hemorrágica,2,BR-RS,Dengue,2024-06,2025-07-23 15:54
exame dengue,2,BR-RS,Dengue,2024-06,2025-07-23 15:54
dengue rs,2,BR-RS,Dengue,2024-06,2025-07-23 15:54
sintomas leptospirose,2,BR-RS,Dengue,2024-06,2025-07-23 15:54
teste de dengue,2,BR-RS,Dengue,2024-06,2025-07-23 15:54
dipirona dengue,2,BR-RS,Dengue,2024-06,2025-07-23 15:54
sintomas covid,1,BR-RS,Dengue,2024-06,2025-07-23 15:54
quais os sintomas da dengue,1,BR-RS,Dengue,2024-06,2025-07-23 15:54
paracetamol dengue,1,BR-RS,Dengue,2024-06,2025-07-23 15:54
sintomas de leptospirose,1,BR-RS,Dengue,2024-06,2025-07-23 15:54
qual sintomas da dengue,1,BR-RS,Dengue,2024-06,2025-07-23 15:54
sintomas de covid,1,BR-RS,Dengue,2024-06,2025-07-23 15:54
dengue hemorrágica sintomas,1,BR-RS,Dengue,2024-06,2025-07-23 15:54
ibuprofeno dengue,1,BR-RS,Dengue,2024-06,2025-07-23 15:54
vacina dengue porto alegre,1,BR-RS,Dengue,2024-06,2025-07-23 15:54
dengue,100,BR-SC,Dengue,2024-06,2025-07-23 15:54
dengue sintomas,21,BR-SC,Dengue,2024-06,2025-07-23 15:54
sintomas de dengue,10,BR-SC,Dengue,2024-06,2025-07-23 15:54
mosquito dengue,8,BR-SC,Dengue,2024-06,2025-07-23 15:54
sintomas da dengue,7,BR-SC,Dengue,2024-06,2025-07-23 15:54
mosquito da dengue,7,BR-SC,Dengue,2024-06,2025-07-23 15:54
vacina dengue,5,BR-SC,Dengue,2024-06,2025-07-23 15:54
teste dengue,3,BR-SC,Dengue,2024-06,2025-07-23 15:54
vacina da dengue,3,BR-SC,Dengue,2024-06,2025-07-23 15:54
coceira dengue,2,BR-SC,Dengue,2024-06,2025-07-23 15:54
dengue hemorrágica,2,BR-SC,Dengue,2024-06,2025-07-23 15:54
teste de dengue,2,BR-SC,Dengue,2024-06,2025-07-23 15:54
dipirona dengue,2,BR-SC,Dengue,2024-06,2025-07-23 15:54
manchas de dengue,1,BR-SC,Dengue,2024-06,2025-07-23 15:54
quais os sintomas da dengue,1,BR-SC,Dengue,2024-06,2025-07-23 15:54
tratamento dengue,1,BR-SC,Dengue,2024-06,2025-07-23 15:54
manchas da dengue,1,BR-SC,Dengue,2024-06,2025-07-23 15:54
cid dengue,1,BR-SC,Dengue,2024-06,2025-07-23 15:54
sintomas covid,1,BR-SC,Dengue,2024-06,2025-07-23 15:54
tipos de dengue,1,BR-SC,Dengue,2024-06,2025-07-23 15:54
sintomas de dengue em crianças,1,BR-SC,Dengue,2024-06,2025-07-23 15:54
dengue hemorrágica sintomas,1,BR-SC,Dengue,2024-06,2025-07-23 15:54
dengue da diarreia,1,BR-SC,Dengue,2024-06,2025-07-23 15:54
quais são os sintomas da dengue,0,BR-SC,Dengue,2024-06,2025-07-23 15:54
pode tomar paracetamol com dengue,0,BR-SC,Dengue,2024-06,2025-07-23 15:54
dengue,100,BR-SE,Dengue,2024-06,2025-07-23 15:54
sintomas dengue,26,BR-SE,Dengue,2024-06,2025-07-23 15:54
sintomas de dengue,12,BR-SE,Dengue,2024-06,2025-07-23 15:54
vacina dengue,8,BR-SE,Dengue,2024-06,2025-07-23 15:54
mosquito da dengue,8,BR-SE,Dengue,2024-06,2025-07-23 15:54
sintomas da dengue,5,BR-SE,Dengue,2024-06,2025-07-23 15:54
dengue hemorrágica sintomas,3,BR-SE,Dengue,2024-06,2025-07-23 15:54
dengue,100,BR-SP,Dengue,2024-06,2025-07-23 15:54
sintomas,21,BR-SP,Dengue,2024-06,2025-07-23 15:54
sintomas dengue,20,BR-SP,Dengue,2024-06,2025-07-23 15:54
sintomas de dengue,12,BR-SP,Dengue,2024-06,2025-07-23 15:54
sintomas da dengue,6,BR-SP,Dengue,2024-06,2025-07-23 15:54
vacina,5,BR-SP,Dengue,2024-06,2025-07-23 15:54
vacina dengue,5,BR-SP,Dengue,2024-06,2025-07-23 15:54
mosquito,4,BR-SP,Dengue,2024-06,2025-07-23 15:54
mosquito dengue,4,BR-SP,Dengue,2024-06,2025-07-23 15:54
mosquito da dengue,4,BR-SP,Dengue,2024-06,2025-07-23 15:54
teste dengue,4,BR-SP,Dengue,2024-06,2025-07-23 15:54
exame dengue,3,BR-SP,Dengue,2024-06,2025-07-23 15:54
febre,3,BR-SP,Dengue,2024-06,2025-07-23 15:54
dengue coceira,3,BR-SP,Dengue,2024-06,2025-07-23 15:54
teste de dengue,3,BR-SP,Dengue,2024-06,2025-07-23 15:54
vacina da dengue,2,BR-SP,Dengue,2024-06,2025-07-23 15:54
o que é dengue,2,BR-SP,Dengue,2024-06,2025-07-23 15:54
exame de dengue,2,BR-SP,Dengue,2024-06,2025-07-23 15:54
dengue hemorrágica,2,BR-SP,Dengue,2024-06,2025-07-23 15:54
dipirona,2,BR-SP,Dengue,2024-06,2025-07-23 15:54
dipirona dengue,2,BR-SP,Dengue,2024-06,2025-07-23 15:54
dengue o que tomar,2,BR-SP,Dengue,2024-06,2025-07-23 15:54
dengue sp,1,BR-SP,Dengue,2024-06,2025-07-23 15:54
manchas dengue,1,BR-SP,Dengue,2024-06,2025-07-23 15:54
covid,1,BR-SP,Dengue,2024-06,2025-07-23 15:54
dengue,100,BR-TO,Dengue,2024-06,2025-07-23 15:54
dengue,100,BR,Dengue,2024-06,2025-07-23 15:55
dengue sintomas,21,BR,Dengue,2024-06,2025-07-23 15:55
sintomas de dengue,11,BR,Dengue,2024-06,2025-07-23 15:55
sintomas da dengue,6,BR,Dengue,2024-06,2025-07-23 15:55
mosquito,6,BR,Dengue,2024-06,2025-07-23 15:55
dengue mosquito,6,BR,Dengue,2024-06,2025-07-23 15:55
dengue vacina,5,BR,Dengue,2024-06,2025-07-23 15:55
mosquito da dengue,5,BR,Dengue,2024-06,2025-07-23 15:55
teste dengue,3,BR,Dengue,2024-06,2025-07-23 15:55
febre,3,BR,Dengue,2024-06,2025-07-23 15:55
febre dengue,2,BR,Dengue,2024-06,2025-07-23 15:55
exame dengue,2,BR,Dengue,2024-06,2025-07-23 15:55
o que é dengue,2,BR,Dengue,2024-06,2025-07-23 15:55
vacina da dengue,2,BR,Dengue,2024-06,2025-07-23 15:55
dengue coceira,2,BR,Dengue,2024-06,2025-07-23 15:55
dengue hemorrágica,2,BR,Dengue,2024-06,2025-07-23 15:55
dipirona,2,BR,Dengue,2024-06,2025-07-23 15:55
dengue dipirona,2,BR,Dengue,2024-06,2025-07-23 15:55
teste de dengue,2,BR,Dengue,2024-06,2025-07-23 15:55
exame de dengue,2,BR,Dengue,2024-06,2025-07-23 15:55
dengue o que tomar,2,BR,Dengue,2024-06,2025-07-23 15:55
manchas dengue,1,BR,Dengue,2024-06,2025-07-23 15:55
covid,1,BR,Dengue,2024-06,2025-07-23 15:55
quais sintomas da dengue,1,BR,Dengue,2024-06,2025-07-23 15:55
gripe,1,BR,Dengue,2024-06,2025-07-23 15:55
,,BR-AC,Chikungunya,2024-06,2025-07-23 15:55
chikungunya,100,BR-AL,Chikungunya,2024-06,2025-07-23 15:55
chikungunya,100,BR-AM,Chikungunya,2024-06,2025-07-23 15:55
,,BR-AP,Chikungunya,2024-06,2025-07-23 15:55
chikungunya,100,BR-BA,Chikungunya,2024-06,2025-07-23 15:55
chikungunya sintomas,26,BR-BA,Chikungunya,2024-06,2025-07-23 15:55
dengue,21,BR-BA,Chikungunya,2024-06,2025-07-23 15:55
sintomas da chikungunya,12,BR-BA,Chikungunya,2024-06,2025-07-23 15:55
sintomas de chikungunya,5,BR-BA,Chikungunya,2024-06,2025-07-23 15:55
chikungunya,100,BR-CE,Chikungunya,2024-06,2025-07-23 15:55
chikungunya sintomas,24,BR-CE,Chikungunya,2024-06,2025-07-23 15:55
chikungunya,100,BR-DF,Chikungunya,2024-06,2025-07-23 15:55
chikungunya,100,BR-ES,Chikungunya,2024-06,2025-07-23 15:55
sintomas chikungunya,29,BR-ES,Chikungunya,2024-06,2025-07-23 15:55
sintomas da chikungunya,8,BR-ES,Chikungunya,2024-06,2025-07-23 15:55
sintomas de chikungunya,7,BR-ES,Chikungunya,2024-06,2025-07-23 15:55
chikungunya tratamento,5,BR-ES,Chikungunya,2024-06,2025-07-23 15:55
chikungunya,100,BR-GO,Chikungunya,2024-06,2025-07-23 15:55
chikungunya sintomas,20,BR-GO,Chikungunya,2024-06,2025-07-23 15:55
chicungunha,11,BR-GO,Chikungunya,2024-06,2025-07-23 15:55
sintomas de chikungunya,9,BR-GO,Chikungunya,2024-06,2025-07-23 15:55
chikungunya,100,BR-MA,Chikungunya,2024-06,2025-07-23 15:55
chikungunya,100,BR-MG,Chikungunya,2024-06,2025-07-23 15:55
