risingSearches,keyword,value,unknown,geo,time,sys_time
,/m/09wsg,,,BR-AC,2024-08,2025-07-31 14:44
,/m/09wsg,,,BR-AL,2024-08,2025-07-31 14:44
mosquito da dengue,/m/09wsg,1.4,FALSE,BR-AM,2024-08,2025-07-31 14:44
sintomas de dengue,/m/09wsg,0.4,FALSE,BR-AM,2024-08,2025-07-31 14:44
,/m/09wsg,,,BR-AP,2024-08,2025-07-31 14:44
pode tomar dipirona com dengue,/m/09wsg,0.7,FALSE,BR-BA,2024-08,2025-07-31 14:44
quais são os sintomas da dengue,/m/09wsg,0.6,FALSE,BR-BA,2024-08,2025-07-31 14:44
cid dengue,/m/09wsg,0.6,FALSE,BR-BA,2024-08,2025-07-31 14:44
vacina da dengue,/m/09wsg,0.5,FALSE,BR-CE,2024-08,2025-07-31 14:44
dengue online,/m/09wsg,1333,TRUE,BR-DF,2024-08,2025-07-31 14:44
cid dengue,/m/09wsg,0.5,FALSE,BR-DF,2024-08,2025-07-31 14:44
mosquito da dengue,/m/09wsg,0.9,FALSE,BR-ES,2024-08,2025-07-31 14:44
sintomas da dengue,/m/09wsg,0.4,FALSE,BR-ES,2024-08,2025-07-31 14:44
,/m/09wsg,,,BR-GO,2024-08,2025-07-31 14:44
,/m/09wsg,,,BR-MA,2024-08,2025-07-31 14:44
tratamentos para dengue,/m/09wsg,404,TRUE,BR-MG,2024-08,2025-07-31 14:44
zika virus,/m/09wsg,3,FALSE,BR-MG,2024-08,2025-07-31 14:44
febre amarela,/m/09wsg,2.5,FALSE,BR-MG,2024-08,2025-07-31 14:44
vacina dengue bh,/m/09wsg,2,FALSE,BR-MG,2024-08,2025-07-31 14:44
sintoma de dengue,/m/09wsg,1.3,FALSE,BR-MG,2024-08,2025-07-31 14:44
pode tomar dipirona com dengue,/m/09wsg,1,FALSE,BR-MG,2024-08,2025-07-31 14:44
quais os sintomas da dengue,/m/09wsg,0.9,FALSE,BR-MG,2024-08,2025-07-31 14:44
sintomas de dengue hemorrágica,/m/09wsg,0.8,FALSE,BR-MG,2024-08,2025-07-31 14:44
sintomas da dengue,/m/09wsg,0.6,FALSE,BR-MS,2024-08,2025-07-31 14:44
,/m/09wsg,,,BR-MT,2024-08,2025-07-31 14:44
dengue hemorrágica,/m/09wsg,0.5,FALSE,BR-PA,2024-08,2025-07-31 14:44
,/m/09wsg,,,BR-PB,2024-08,2025-07-31 14:44
dengue online,/m/09wsg,0.5,FALSE,BR-PE,2024-08,2025-07-31 14:44
sintomas da dengue,/m/09wsg,5,FALSE,BR-PI,2024-08,2025-07-31 14:44
teste rapido dengue,/m/09wsg,3.5,FALSE,BR-PR,2024-08,2025-07-31 14:44
sinan dengue,/m/09wsg,1.5,FALSE,BR-PR,2024-08,2025-07-31 14:44
vacina da dengue,/m/09wsg,1,FALSE,BR-PR,2024-08,2025-07-31 14:44
mosquito da dengue,/m/09wsg,0.8,FALSE,BR-PR,2024-08,2025-07-31 14:44
notificação dengue,/m/09wsg,0.8,FALSE,BR-PR,2024-08,2025-07-31 14:44
vacina dengue,/m/09wsg,0.7,FALSE,BR-PR,2024-08,2025-07-31 14:44
quais são os sintomas da dengue,/m/09wsg,0.9,FALSE,BR-RJ,2024-08,2025-07-31 14:44
sinan dengue,/m/09wsg,0.7,FALSE,BR-RJ,2024-08,2025-07-31 14:44
vacina dengue rj,/m/09wsg,0.5,FALSE,BR-RJ,2024-08,2025-07-31 14:44
sintomas de dengue,/m/09wsg,0.7,FALSE,BR-RN,2024-08,2025-07-31 14:44
,/m/09wsg,,,BR-RO,2024-08,2025-07-31 14:44
,/m/09wsg,,,BR-RR,2024-08,2025-07-31 14:44
mosquito da dengue,/m/09wsg,0.5,FALSE,BR-RS,2024-08,2025-07-31 14:44
tratamento dengue,/m/09wsg,0.5,FALSE,BR-RS,2024-08,2025-07-31 14:44
https //resultado.itajai.sc.gov.br dengue,/m/09wsg,1452.5,TRUE,BR-SC,2024-08,2025-07-31 14:44
,/m/09wsg,,,BR-SE,2024-08,2025-07-31 14:44
oropouche,/m/09wsg,277.5,TRUE,BR-SP,2024-08,2025-07-31 14:44
como a dengue é transmitida,/m/09wsg,193,TRUE,BR-SP,2024-08,2025-07-31 14:44
agente causador da dengue,/m/09wsg,192.5,TRUE,BR-SP,2024-08,2025-07-31 14:44
como combater a dengue,/m/09wsg,145.5,TRUE,BR-SP,2024-08,2025-07-31 14:44
fumacê,/m/09wsg,75,TRUE,BR-SP,2024-08,2025-07-31 14:44
como uma vacina contra a dengue pode ajudar a conter a proliferação da doença,/m/09wsg,66.5,TRUE,BR-SP,2024-08,2025-07-31 14:44
por que em alguns anos as epidemias de dengue são mais preocupantes do que em outros,/m/09wsg,38,FALSE,BR-SP,2024-08,2025-07-31 14:44
abaixo assinado,/m/09wsg,23,FALSE,BR-SP,2024-08,2025-07-31 14:44
fumacê dengue,/m/09wsg,22.5,FALSE,BR-SP,2024-08,2025-07-31 14:44
fumace,/m/09wsg,12,FALSE,BR-SP,2024-08,2025-07-31 14:44
combate a dengue,/m/09wsg,9.5,FALSE,BR-SP,2024-08,2025-07-31 14:44
febre amarela,/m/09wsg,8.5,FALSE,BR-SP,2024-08,2025-07-31 14:44
prevenção da dengue,/m/09wsg,7.5,FALSE,BR-SP,2024-08,2025-07-31 14:44
vetor da dengue,/m/09wsg,5,FALSE,BR-SP,2024-08,2025-07-31 14:44
como evitar a dengue,/m/09wsg,5,FALSE,BR-SP,2024-08,2025-07-31 14:44
catapora,/m/09wsg,3,FALSE,BR-SP,2024-08,2025-07-31 14:44
