risingSearches,keyword,value,unknown,geo,time,sys_time
,/m/09wsg,,,BR-AC,2024-12,2025-07-31 14:47
sintomas de dengue,/m/09wsg,0.6,FALSE,BR-AL,2024-12,2025-07-31 14:47
sintomas de dengue,/m/09wsg,1.7,FALSE,BR-AM,2024-12,2025-07-31 14:47
dengue sintomas,/m/09wsg,0.8,FALSE,BR-AM,2024-12,2025-07-31 14:47
,/m/09wsg,,,BR-AP,2024-12,2025-07-31 14:47
cid dengue,/m/09wsg,1,FALSE,BR-BA,2024-12,2025-07-31 14:47
dengue hemorrágica,/m/09wsg,0.5,FALSE,BR-BA,2024-12,2025-07-31 14:47
,/m/09wsg,,,BR-CE,2024-12,2025-07-31 14:47
cid dengue,/m/09wsg,0.8,FALSE,BR-DF,2024-12,2025-07-31 14:47
sintomas de dengue,/m/09wsg,0.4,FALSE,BR-DF,2024-12,2025-07-31 14:47
dengue hemorrágica,/m/09wsg,0.5,FALSE,BR-ES,2024-12,2025-07-31 14:47
dengue da diarreia,/m/09wsg,1.1,FALSE,BR-GO,2024-12,2025-07-31 14:47
dengue da dor de garganta,/m/09wsg,0.6,FALSE,BR-GO,2024-12,2025-07-31 14:47
cid dengue,/m/09wsg,0.5,FALSE,BR-GO,2024-12,2025-07-31 14:47
pode tomar dipirona com dengue,/m/09wsg,0.4,FALSE,BR-GO,2024-12,2025-07-31 14:47
,/m/09wsg,,,BR-MA,2024-12,2025-07-31 14:47
pode tomar paracetamol com dengue,/m/09wsg,1.9,FALSE,BR-MG,2024-12,2025-07-31 14:47
dengue hemorrágica sintomas,/m/09wsg,1.1,FALSE,BR-MG,2024-12,2025-07-31 14:47
dengue hemorrágica,/m/09wsg,0.9,FALSE,BR-MG,2024-12,2025-07-31 14:47
pode tomar dipirona com dengue,/m/09wsg,0.7,FALSE,BR-MG,2024-12,2025-07-31 14:47
cid dengue,/m/09wsg,0.4,FALSE,BR-MG,2024-12,2025-07-31 14:47
exame de dengue,/m/09wsg,0.4,FALSE,BR-MG,2024-12,2025-07-31 14:47
,/m/09wsg,,,BR-MS,2024-12,2025-07-31 14:47
chikungunya,/m/09wsg,1.2,FALSE,BR-MT,2024-12,2025-07-31 14:47
,/m/09wsg,,,BR-PA,2024-12,2025-07-31 14:47
,/m/09wsg,,,BR-PB,2024-12,2025-07-31 14:47
,/m/09wsg,,,BR-PE,2024-12,2025-07-31 14:47
,/m/09wsg,,,BR-PI,2024-12,2025-07-31 14:48
sintoma de dengue,/m/09wsg,971,TRUE,BR-PR,2024-12,2025-07-31 14:48
pode tomar dipirona com dengue,/m/09wsg,935.5,TRUE,BR-PR,2024-12,2025-07-31 14:48
notificação dengue,/m/09wsg,2.5,FALSE,BR-PR,2024-12,2025-07-31 14:48
cid dengue,/m/09wsg,1.8,FALSE,BR-PR,2024-12,2025-07-31 14:48
quais são os sintomas da dengue,/m/09wsg,1.3,FALSE,BR-PR,2024-12,2025-07-31 14:48
sintoma dengue,/m/09wsg,0.4,FALSE,BR-PR,2024-12,2025-07-31 14:48
remedio para dengue,/m/09wsg,3.5,FALSE,BR-RJ,2024-12,2025-07-31 14:48
dengue da diarreia,/m/09wsg,1.4,FALSE,BR-RJ,2024-12,2025-07-31 14:48
vacina dengue rj,/m/09wsg,1.3,FALSE,BR-RJ,2024-12,2025-07-31 14:48
cid dengue,/m/09wsg,0.6,FALSE,BR-RJ,2024-12,2025-07-31 14:48
,/m/09wsg,,,BR-RN,2024-12,2025-07-31 14:48
,/m/09wsg,,,BR-RO,2024-12,2025-07-31 14:48
,/m/09wsg,,,BR-RR,2024-12,2025-07-31 14:48
sintomas dengue adulto,/m/09wsg,1541.5,TRUE,BR-RS,2024-12,2025-07-31 14:48
dengue hemorrágica,/m/09wsg,0.4,FALSE,BR-RS,2024-12,2025-07-31 14:48
vacina dengue valor,/m/09wsg,0.5,FALSE,BR-SC,2024-12,2025-07-31 14:48
sintomas de dengue,/m/09wsg,0.7,FALSE,BR-SE,2024-12,2025-07-31 14:48
o peso que o ar exerce na superfície terrestre e nos objetos como descrito no exemplo acima é o fenômeno conhecido,/m/09wsg,210.5,TRUE,BR-SP,2024-12,2025-07-31 14:48
dengue passa de uma pessoa para outra,/m/09wsg,104.5,TRUE,BR-SP,2024-12,2025-07-31 14:48
quais remedios nao pode tomar com dengue,/m/09wsg,72.5,TRUE,BR-SP,2024-12,2025-07-31 14:48
cid suspeita de dengue,/m/09wsg,62,TRUE,BR-SP,2024-12,2025-07-31 14:48
dengue sintomas finais,/m/09wsg,59,TRUE,BR-SP,2024-12,2025-07-31 14:48
inhame para dengue,/m/09wsg,5,FALSE,BR-SP,2024-12,2025-07-31 14:48
teste de dengue farmácia,/m/09wsg,2,FALSE,BR-SP,2024-12,2025-07-31 14:48
sintoma de dengue,/m/09wsg,1.5,FALSE,BR-SP,2024-12,2025-07-31 14:48
qual o sintoma da dengue,/m/09wsg,1.2,FALSE,BR-SP,2024-12,2025-07-31 14:48
cid a90,/m/09wsg,1.2,FALSE,BR-SP,2024-12,2025-07-31 14:48
sintomas de dengue hemorrágica,/m/09wsg,1.2,FALSE,BR-SP,2024-12,2025-07-31 14:48
foto do mosquito da dengue,/m/09wsg,1.1,FALSE,BR-SP,2024-12,2025-07-31 14:48
fases da dengue,/m/09wsg,1,FALSE,BR-SP,2024-12,2025-07-31 14:48
sinan dengue,/m/09wsg,0.9,FALSE,BR-SP,2024-12,2025-07-31 14:48
virose,/m/09wsg,0.8,FALSE,BR-SP,2024-12,2025-07-31 14:48
cid de dengue,/m/09wsg,0.8,FALSE,BR-SP,2024-12,2025-07-31 14:48
qual remedio nao pode tomar com dengue,/m/09wsg,0.7,FALSE,BR-SP,2024-12,2025-07-31 14:48
sintoma dengue,/m/09wsg,0.7,FALSE,BR-SP,2024-12,2025-07-31 14:48
dengue cid 10,/m/09wsg,0.7,FALSE,BR-SP,2024-12,2025-07-31 14:48
dengue hemorrágica sintomas,/m/09wsg,0.7,FALSE,BR-SP,2024-12,2025-07-31 14:48
sintomas de dengue em adulto,/m/09wsg,0.7,FALSE,BR-SP,2024-12,2025-07-31 14:48
sintomas da dengue hemorrágica,/m/09wsg,0.6,FALSE,BR-SP,2024-12,2025-07-31 14:48
como tratar a dengue,/m/09wsg,0.6,FALSE,BR-SP,2024-12,2025-07-31 14:48
sintomas de dengue em criança,/m/09wsg,0.6,FALSE,BR-SP,2024-12,2025-07-31 14:48
dengue hemorrágica,/m/09wsg,0.6,FALSE,BR-SP,2024-12,2025-07-31 14:48
,/m/09wsg,,,BR-TO,2024-12,2025-07-31 14:48
dengue passa de uma pessoa para outra,/m/09wsg,60.5,TRUE,BR,2024-12,2025-07-31 14:48
"considerando a classificação epidemiológica de doenças e a incidência da dengue no estado de são paulo, assinale a alternativa correta.",/m/09wsg,52.5,TRUE,BR,2024-12,2025-07-31 14:48
dengo sinônimo,/m/09wsg,26.5,FALSE,BR,2024-12,2025-07-31 14:48
dengue tipo c,/m/09wsg,4,FALSE,BR,2024-12,2025-07-31 14:48
"a região da atmosfera em que se encontra a camada de ozônio, responsável por absorver a radiação solar, é conhecida",/m/09wsg,3,FALSE,BR,2024-12,2025-07-31 14:48
ns1 dengue quantos dias,/m/09wsg,3,FALSE,BR,2024-12,2025-07-31 14:48
vacina dengue butantan,/m/09wsg,2,FALSE,BR,2024-12,2025-07-31 14:48
sintomas do covid,/m/09wsg,2,FALSE,BR,2024-12,2025-07-31 14:48
dengue sintomas finais,/m/09wsg,1.5,FALSE,BR,2024-12,2025-07-31 14:48
vacina da dengue sp,/m/09wsg,1.3,FALSE,BR,2024-12,2025-07-31 14:48
inhame para dengue,/m/09wsg,1.2,FALSE,BR,2024-12,2025-07-31 14:48
cid dengue suspeita,/m/09wsg,1.1,FALSE,BR,2024-12,2025-07-31 14:48
manchas vermelhas na pele,/m/09wsg,1,FALSE,BR,2024-12,2025-07-31 14:48
dengue quantos dias de repouso,/m/09wsg,0.9,FALSE,BR,2024-12,2025-07-31 14:48
leucocitos baixos,/m/09wsg,0.9,FALSE,BR,2024-12,2025-07-31 14:48
petéquias dengue,/m/09wsg,0.8,FALSE,BR,2024-12,2025-07-31 14:48
cid de dengue,/m/09wsg,0.8,FALSE,BR,2024-12,2025-07-31 14:48
plaquetas baixas dengue,/m/09wsg,0.8,FALSE,BR,2024-12,2025-07-31 14:48
sintomas covid 2024,/m/09wsg,0.8,FALSE,BR,2024-12,2025-07-31 14:48
sintomas de dengue em adulto,/m/09wsg,0.7,FALSE,BR,2024-12,2025-07-31 14:48
