risingSearches,keyword,value,unknown,geo,time,sys_time
,/m/09wsg,,,BR-AC,2025-04,2025-07-31 14:50
sintomas da dengue,/m/09wsg,0.5,FALSE,BR-AL,2025-04,2025-07-31 14:50
,/m/09wsg,,,BR-AM,2025-04,2025-07-31 14:50
,/m/09wsg,,,BR-AP,2025-04,2025-07-31 14:50
remedio para dengue,/m/09wsg,1.6,FALSE,BR-BA,2025-04,2025-07-31 14:50
sinais de alarme dengue,/m/09wsg,0.9,FALSE,BR-BA,2025-04,2025-07-31 14:50
sintomas de dengue,/m/09wsg,0.4,FALSE,BR-BA,2025-04,2025-07-31 14:50
quais os sintomas da dengue,/m/09wsg,1102,TRUE,BR-CE,2025-04,2025-07-31 14:50
dengue hemorrágica,/m/09wsg,1.2,FALSE,BR-CE,2025-04,2025-07-31 14:50
notificação dengue,/m/09wsg,0.9,FALSE,BR-CE,2025-04,2025-07-31 14:50
,/m/09wsg,,,BR-DF,2025-04,2025-07-31 14:50
,/m/09wsg,,,BR-ES,2025-04,2025-07-31 14:50
notificação de dengue,/m/09wsg,3,FALSE,BR-GO,2025-04,2025-07-31 14:50
teste rapido dengue,/m/09wsg,0.8,FALSE,BR-GO,2025-04,2025-07-31 14:50
paracetamol pode tomar com dengue,/m/09wsg,0.5,FALSE,BR-GO,2025-04,2025-07-31 14:50
dengue hemorrágica,/m/09wsg,1.7,FALSE,BR-MA,2025-04,2025-07-31 14:50
quantos dias dura a dengue,/m/09wsg,3.5,FALSE,BR-MG,2025-04,2025-07-31 14:50
sintomas iniciais de dengue,/m/09wsg,3,FALSE,BR-MG,2025-04,2025-07-31 14:50
dengue tipo c,/m/09wsg,3,FALSE,BR-MG,2025-04,2025-07-31 14:50
cid suspeita de dengue,/m/09wsg,1.3,FALSE,BR-MG,2025-04,2025-07-31 14:50
mancha de dengue,/m/09wsg,1,FALSE,BR-MG,2025-04,2025-07-31 14:50
qual remedio nao pode tomar com dengue,/m/09wsg,1,FALSE,BR-MG,2025-04,2025-07-31 14:50
sintomas de virose,/m/09wsg,0.9,FALSE,BR-MG,2025-04,2025-07-31 14:50
qual o sintoma da dengue,/m/09wsg,0.8,FALSE,BR-MG,2025-04,2025-07-31 14:50
remedio para dengue,/m/09wsg,0.7,FALSE,BR-MG,2025-04,2025-07-31 14:50
dengue hemorrágica sintomas,/m/09wsg,0.6,FALSE,BR-MG,2025-04,2025-07-31 14:50
quem tem dengue pode tomar dipirona,/m/09wsg,0.6,FALSE,BR-MG,2025-04,2025-07-31 14:50
dengue em criança,/m/09wsg,0.6,FALSE,BR-MG,2025-04,2025-07-31 14:50
remédio para dengue,/m/09wsg,0.5,FALSE,BR-MG,2025-04,2025-07-31 14:50
plaquetas baixas dengue,/m/09wsg,0.5,FALSE,BR-MG,2025-04,2025-07-31 14:50
remédio pra dengue,/m/09wsg,0.4,FALSE,BR-MG,2025-04,2025-07-31 14:50
notificação dengue sinan,/m/09wsg,1245,TRUE,BR-MS,2025-04,2025-07-31 14:50
dengue hemorrágica,/m/09wsg,0.6,FALSE,BR-MS,2025-04,2025-07-31 14:50
dengue hemorrágica,/m/09wsg,1.2,FALSE,BR-MT,2025-04,2025-07-31 14:50
dengue online,/m/09wsg,0.8,FALSE,BR-MT,2025-04,2025-07-31 14:50
dengue hemorrágica sintomas,/m/09wsg,5,FALSE,BR-PA,2025-04,2025-07-31 14:50
quais são os sintomas da dengue,/m/09wsg,5,FALSE,BR-PA,2025-04,2025-07-31 14:50
quais os sintomas da dengue,/m/09wsg,0.5,FALSE,BR-PA,2025-04,2025-07-31 14:50
sintomas de dengue,/m/09wsg,0.8,FALSE,BR-PB,2025-04,2025-07-31 14:50
quais são os sintomas da dengue,/m/09wsg,1.4,FALSE,BR-PE,2025-04,2025-07-31 14:50
,/m/09wsg,,,BR-PI,2025-04,2025-07-31 14:51
sintomas de dengue em adulto,/m/09wsg,233.5,TRUE,BR-PR,2025-04,2025-07-31 14:51
foto do mosquito da dengue,/m/09wsg,225.5,TRUE,BR-PR,2025-04,2025-07-31 14:51
quanto tempo dura os sintomas da dengue,/m/09wsg,163.5,TRUE,BR-PR,2025-04,2025-07-31 14:51
sintomas de dengue em crianças,/m/09wsg,144,TRUE,BR-PR,2025-04,2025-07-31 14:51
dengue sem febre,/m/09wsg,1.8,FALSE,BR-PR,2025-04,2025-07-31 14:51
dengue tipo c,/m/09wsg,1.8,FALSE,BR-PR,2025-04,2025-07-31 14:51
quem está com dengue pode tomar dipirona,/m/09wsg,0.6,FALSE,BR-PR,2025-04,2025-07-31 14:51
manchas de dengue,/m/09wsg,0.5,FALSE,BR-PR,2025-04,2025-07-31 14:51
dengue quantos dias de repouso,/m/09wsg,0.5,FALSE,BR-PR,2025-04,2025-07-31 14:51
dengue c,/m/09wsg,0.5,FALSE,BR-PR,2025-04,2025-07-31 14:51
notificação dengue,/m/09wsg,0.5,FALSE,BR-PR,2025-04,2025-07-31 14:51
vacina da dengue,/m/09wsg,0.4,FALSE,BR-PR,2025-04,2025-07-31 14:51
fluxograma dengue,/m/09wsg,0.4,FALSE,BR-PR,2025-04,2025-07-31 14:51
dengue sintomas iniciais,/m/09wsg,346,TRUE,BR-RJ,2025-04,2025-07-31 14:51
dengue é contagioso,/m/09wsg,339.5,TRUE,BR-RJ,2025-04,2025-07-31 14:51
dengue da diarreia,/m/09wsg,313,TRUE,BR-RJ,2025-04,2025-07-31 14:51
qual remédio pode tomar com dengue,/m/09wsg,1,FALSE,BR-RJ,2025-04,2025-07-31 14:51
pode tomar dipirona com dengue,/m/09wsg,0.9,FALSE,BR-RJ,2025-04,2025-07-31 14:51
remedio para dengue,/m/09wsg,0.6,FALSE,BR-RJ,2025-04,2025-07-31 14:51
de gue,/m/09wsg,0.5,FALSE,BR-RJ,2025-04,2025-07-31 14:51
dengue pode tomar dipirona,/m/09wsg,0.5,FALSE,BR-RJ,2025-04,2025-07-31 14:51
dengue hemorrágica,/m/09wsg,1.5,FALSE,BR-RN,2025-04,2025-07-31 14:51
sintomas da dengue,/m/09wsg,1.2,FALSE,BR-RN,2025-04,2025-07-31 14:51
