topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue,13,BR-AC,Dengue,2022-11,2025-07-23 15:03
dengue,100,BR-AL,Dengue,2022-11,2025-07-23 15:03
dengue sintomas,30,BR-AL,Dengue,2022-11,2025-07-23 15:03
sintomas da dengue,17,BR-AL,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue,8,BR-AL,Dengue,2022-11,2025-07-23 15:03
dengue,100,BR-AM,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue,10,BR-AM,Dengue,2022-11,2025-07-23 15:03
sintomas da dengue,10,BR-AM,Dengue,2022-11,2025-07-23 15:03
,,BR-AP,Dengue,2022-11,2025-07-23 15:03
dengue,100,BR-BA,Dengue,2022-11,2025-07-23 15:03
dengue sintomas,26,BR-BA,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue,12,BR-BA,Dengue,2022-11,2025-07-23 15:03
sintomas da dengue,11,BR-BA,Dengue,2022-11,2025-07-23 15:03
chikungunya,9,BR-BA,Dengue,2022-11,2025-07-23 15:03
zika,8,BR-BA,Dengue,2022-11,2025-07-23 15:03
mosquito da dengue,7,BR-BA,Dengue,2022-11,2025-07-23 15:03
dengue hemorrágica,4,BR-BA,Dengue,2022-11,2025-07-23 15:03
dengue zika e chikungunya,4,BR-BA,Dengue,2022-11,2025-07-23 15:03
febre amarela,3,BR-BA,Dengue,2022-11,2025-07-23 15:03
prevenção da dengue,2,BR-BA,Dengue,2022-11,2025-07-23 15:03
quais os sintomas da dengue,2,BR-BA,Dengue,2022-11,2025-07-23 15:03
dengue hemorrágica sintomas,1,BR-BA,Dengue,2022-11,2025-07-23 15:03
dengue,100,BR-CE,Dengue,2022-11,2025-07-23 15:03
sintomas dengue,28,BR-CE,Dengue,2022-11,2025-07-23 15:03
sintomas da dengue,13,BR-CE,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue,11,BR-CE,Dengue,2022-11,2025-07-23 15:03
mosquito da dengue,8,BR-CE,Dengue,2022-11,2025-07-23 15:03
quais os sintomas da dengue,3,BR-CE,Dengue,2022-11,2025-07-23 15:03
dengue hemorrágica,2,BR-CE,Dengue,2022-11,2025-07-23 15:03
sintomas do covid,1,BR-CE,Dengue,2022-11,2025-07-23 15:03
dengue,100,BR-DF,Dengue,2022-11,2025-07-23 15:03
dengue sintomas,32,BR-DF,Dengue,2022-11,2025-07-23 15:03
sintomas da dengue,17,BR-DF,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue,7,BR-DF,Dengue,2022-11,2025-07-23 15:03
mosquito da dengue,6,BR-DF,Dengue,2022-11,2025-07-23 15:03
sintomas covid,4,BR-DF,Dengue,2022-11,2025-07-23 15:03
cid dengue,3,BR-DF,Dengue,2022-11,2025-07-23 15:03
dengue,100,BR-ES,Dengue,2022-11,2025-07-23 15:03
sintomas dengue,31,BR-ES,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue,13,BR-ES,Dengue,2022-11,2025-07-23 15:03
sintomas da dengue,13,BR-ES,Dengue,2022-11,2025-07-23 15:03
dengue,100,BR-GO,Dengue,2022-11,2025-07-23 15:03
sintomas dengue,31,BR-GO,Dengue,2022-11,2025-07-23 15:03
sintomas da dengue,16,BR-GO,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue,13,BR-GO,Dengue,2022-11,2025-07-23 15:03
mosquito da dengue,10,BR-GO,Dengue,2022-11,2025-07-23 15:03
sintomas covid,4,BR-GO,Dengue,2022-11,2025-07-23 15:03
cid dengue,3,BR-GO,Dengue,2022-11,2025-07-23 15:03
quais os sintomas da dengue,2,BR-GO,Dengue,2022-11,2025-07-23 15:03
remedio para dengue,2,BR-GO,Dengue,2022-11,2025-07-23 15:03
dengue hemorrágica,2,BR-GO,Dengue,2022-11,2025-07-23 15:03
quais são os sintomas da dengue,2,BR-GO,Dengue,2022-11,2025-07-23 15:03
sintomas de gravidez,1,BR-GO,Dengue,2022-11,2025-07-23 15:03
dengue da dor de garganta,1,BR-GO,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue em bebê,0,BR-GO,Dengue,2022-11,2025-07-23 15:03
dengue,100,BR-MA,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue,12,BR-MA,Dengue,2022-11,2025-07-23 15:03
sintomas da dengue,9,BR-MA,Dengue,2022-11,2025-07-23 15:03
mosquito da dengue,8,BR-MA,Dengue,2022-11,2025-07-23 15:03
dengue hemorrágica,3,BR-MA,Dengue,2022-11,2025-07-23 15:03
dengue,100,BR-MG,Dengue,2022-11,2025-07-23 15:03
sintomas dengue,32,BR-MG,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue,16,BR-MG,Dengue,2022-11,2025-07-23 15:03
sintomas da dengue,11,BR-MG,Dengue,2022-11,2025-07-23 15:03
mosquito da dengue,9,BR-MG,Dengue,2022-11,2025-07-23 15:03
o que é dengue,6,BR-MG,Dengue,2022-11,2025-07-23 15:03
sintomas covid,5,BR-MG,Dengue,2022-11,2025-07-23 15:03
chikungunya,4,BR-MG,Dengue,2022-11,2025-07-23 15:03
sintomas de covid,3,BR-MG,Dengue,2022-11,2025-07-23 15:03
dengue tratamento,2,BR-MG,Dengue,2022-11,2025-07-23 15:03
prevenção da dengue,2,BR-MG,Dengue,2022-11,2025-07-23 15:03
quais os sintomas da dengue,2,BR-MG,Dengue,2022-11,2025-07-23 15:03
dengue hemorrágica,2,BR-MG,Dengue,2022-11,2025-07-23 15:03
cid dengue,2,BR-MG,Dengue,2022-11,2025-07-23 15:03
sintoma dengue,2,BR-MG,Dengue,2022-11,2025-07-23 15:03
dengue zika e chikungunya,2,BR-MG,Dengue,2022-11,2025-07-23 15:03
dengue passa de pessoa para pessoa,1,BR-MG,Dengue,2022-11,2025-07-23 15:03
dengue pode tomar dipirona,1,BR-MG,Dengue,2022-11,2025-07-23 15:03
virus da dengue,1,BR-MG,Dengue,2022-11,2025-07-23 15:03
teste de dengue,1,BR-MG,Dengue,2022-11,2025-07-23 15:03
dengue hemorragica,1,BR-MG,Dengue,2022-11,2025-07-23 15:03
sintomas dengue hemorrágica,1,BR-MG,Dengue,2022-11,2025-07-23 15:03
agente etiológico da dengue,1,BR-MG,Dengue,2022-11,2025-07-23 15:03
sintoma de dengue,1,BR-MG,Dengue,2022-11,2025-07-23 15:03
dengue é transmissivel,1,BR-MG,Dengue,2022-11,2025-07-23 15:03
dengue,100,BR-MS,Dengue,2022-11,2025-07-23 15:03
sintomas dengue,35,BR-MS,Dengue,2022-11,2025-07-23 15:03
sintomas da dengue,17,BR-MS,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue,13,BR-MS,Dengue,2022-11,2025-07-23 15:03
dengue hemorrágica,6,BR-MS,Dengue,2022-11,2025-07-23 15:03
sintomas de covid,2,BR-MS,Dengue,2022-11,2025-07-23 15:03
cid dengue,2,BR-MS,Dengue,2022-11,2025-07-23 15:03
quais são os sintomas da dengue,1,BR-MS,Dengue,2022-11,2025-07-23 15:03
dengue,100,BR-MT,Dengue,2022-11,2025-07-23 15:03
sintomas dengue,28,BR-MT,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue,12,BR-MT,Dengue,2022-11,2025-07-23 15:03
sintomas da dengue,9,BR-MT,Dengue,2022-11,2025-07-23 15:03
dengue hemorrágica,4,BR-MT,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue hemorrágica,2,BR-MT,Dengue,2022-11,2025-07-23 15:03
dengue,100,BR-PA,Dengue,2022-11,2025-07-23 15:03
dengue sintomas,25,BR-PA,Dengue,2022-11,2025-07-23 15:03
sintomas da dengue,10,BR-PA,Dengue,2022-11,2025-07-23 15:03
sintomas de dengue,10,BR-PA,Dengue,2022-11,2025-07-23 15:03
dengue hemorrágica,4,BR-PA,Dengue,2022-11,2025-07-23 15:03
