risingSearches,keyword,value,unknown,geo,time,sys_time
sintomas de dengue,/m/09wsg,1.2,FALSE,BR-AC,2023-02,2025-07-31 14:29
sintomas de dengue,/m/09wsg,0.7,FALSE,BR-AL,2023-02,2025-07-31 14:29
cid dengue,/m/09wsg,2682,TRUE,BR-AM,2023-02,2025-07-31 14:29
,/m/09wsg,,,BR-AP,2023-02,2025-07-31 14:29
remedio para dengue,/m/09wsg,1.1,FALSE,BR-BA,2023-02,2025-07-31 14:29
dengue é contagioso,/m/09wsg,0.9,FALSE,BR-BA,2023-02,2025-07-31 14:29
remédio para dengue,/m/09wsg,0.7,FALSE,BR-BA,2023-02,2025-07-31 14:29
dengue hemorrágica sintomas,/m/09wsg,0.7,FALSE,BR-BA,2023-02,2025-07-31 14:29
dengue online,/m/09wsg,0.5,FALSE,BR-BA,2023-02,2025-07-31 14:29
sarampo,/m/09wsg,951,TRUE,BR-CE,2023-02,2025-07-31 14:29
quais os sintomas da dengue,/m/09wsg,0.6,FALSE,BR-CE,2023-02,2025-07-31 14:29
cid dengue,/m/09wsg,0.4,FALSE,BR-DF,2023-02,2025-07-31 14:29
como tratar dengue,/m/09wsg,550,TRUE,BR-ES,2023-02,2025-07-31 14:29
dengue online,/m/09wsg,759.5,TRUE,BR-GO,2023-02,2025-07-31 14:29
"sintomas da dengue, zika e chikungunya",/m/09wsg,307.5,TRUE,BR-GO,2023-02,2025-07-31 14:29
dengue quantos dias de repouso,/m/09wsg,228,TRUE,BR-GO,2023-02,2025-07-31 14:29
sintomas de dengue hemorrágica,/m/09wsg,2,FALSE,BR-GO,2023-02,2025-07-31 14:29
dengue hemorrágica sintomas,/m/09wsg,1.2,FALSE,BR-GO,2023-02,2025-07-31 14:29
sintomas de covid,/m/09wsg,0.4,FALSE,BR-GO,2023-02,2025-07-31 14:29
sintomas de dengue,/m/09wsg,0.6,FALSE,BR-MA,2023-02,2025-07-31 14:29
dengue da coçeira,/m/09wsg,409,TRUE,BR-MG,2023-02,2025-07-31 14:29
sintomas da dengue hemorrágica,/m/09wsg,371,TRUE,BR-MG,2023-02,2025-07-31 14:29
coçeira no corpo dengue,/m/09wsg,331,TRUE,BR-MG,2023-02,2025-07-31 14:29
manchas vermelhas no corpo,/m/09wsg,330.5,TRUE,BR-MG,2023-02,2025-07-31 14:29
dengue é virus,/m/09wsg,259,TRUE,BR-MG,2023-02,2025-07-31 14:29
como é o mosquito da dengue,/m/09wsg,224.5,TRUE,BR-MG,2023-02,2025-07-31 14:29
quais os sintomas da chikungunya,/m/09wsg,195.5,TRUE,BR-MG,2023-02,2025-07-31 14:29
fotos de manchas de dengue,/m/09wsg,163.5,TRUE,BR-MG,2023-02,2025-07-31 14:29
"sintomas de dengue, chikungunya",/m/09wsg,147.5,TRUE,BR-MG,2023-02,2025-07-31 14:29
dengue passa de uma pessoa para outra,/m/09wsg,142.5,TRUE,BR-MG,2023-02,2025-07-31 14:29
existe vacina contra dengue,/m/09wsg,120,TRUE,BR-MG,2023-02,2025-07-31 14:29
cid 10 dengue,/m/09wsg,118,TRUE,BR-MG,2023-02,2025-07-31 14:29
dengue causa tontura,/m/09wsg,99,TRUE,BR-MG,2023-02,2025-07-31 14:29
mosquito da dengue desenho,/m/09wsg,92,TRUE,BR-MG,2023-02,2025-07-31 14:29
dexclorfeniramina,/m/09wsg,88,TRUE,BR-MG,2023-02,2025-07-31 14:29
sinais de alarme dengue,/m/09wsg,87,TRUE,BR-MG,2023-02,2025-07-31 14:29
erupções cutâneas,/m/09wsg,81,TRUE,BR-MG,2023-02,2025-07-31 14:29
