risingSearches,keyword,value,unknown,geo,time,sys_time
dengue hemorrágica,Dengue,2901.5,TRUE,BR-AC,2023-12,2025-07-31 13:38
remédio para dengue,Dengue,2404,TRUE,BR-AC,2023-12,2025-07-31 13:38
dengue pode tomar dipirona,Dengue,2357.5,TRUE,BR-AC,2023-12,2025-07-31 13:38
cravo de defunto,Dengue,2330.5,TRUE,BR-AC,2023-12,2025-07-31 13:38
cha para dengue,Dengue,1923,TRUE,BR-AC,2023-12,2025-07-31 13:38
o que tomar para dengue,Dengue,1717,TRUE,BR-AC,2023-12,2025-07-31 13:38
cid dengue,Dengue,1523.5,TRUE,BR-AC,2023-12,2025-07-31 13:38
quais são os sintomas da dengue,Dengue,684.5,TRUE,BR-AC,2023-12,2025-07-31 13:38
dengue tratamento,Dengue,1.3,FALSE,BR-AC,2023-12,2025-07-31 13:38
remedio para dengue,Dengue,0.8,FALSE,BR-AC,2023-12,2025-07-31 13:38
,Dengue,,,BR-AL,2023-12,2025-07-31 13:38
dengue tratamento,Dengue,4112.5,TRUE,BR-AM,2023-12,2025-07-31 13:38
sintomas da dengue,Dengue,1.3,FALSE,BR-AM,2023-12,2025-07-31 13:38
dengue sintomas,Dengue,1.2,FALSE,BR-AM,2023-12,2025-07-31 13:38
sintomas de dengue,Dengue,0.5,FALSE,BR-AM,2023-12,2025-07-31 13:38
,Dengue,,,BR-AP,2023-12,2025-07-31 13:38
vacina contra dengue sus,Dengue,1019.5,TRUE,BR-BA,2023-12,2025-07-31 13:38
vacina dengue,Dengue,2.5,FALSE,BR-BA,2023-12,2025-07-31 13:38
vacina da dengue,Dengue,1.9,FALSE,BR-BA,2023-12,2025-07-31 13:38
vacina dengue,Dengue,0.9,FALSE,BR-CE,2023-12,2025-07-31 13:38
vacina dengue preço,Dengue,729,TRUE,BR-DF,2023-12,2025-07-31 13:38
tipos de dengue,Dengue,444.5,TRUE,BR-DF,2023-12,2025-07-31 13:38
dengue tipo c,Dengue,246.5,TRUE,BR-DF,2023-12,2025-07-31 13:38
vacina contra dengue,Dengue,0.9,FALSE,BR-DF,2023-12,2025-07-31 13:38
quais os sintomas da dengue,Dengue,0.7,FALSE,BR-DF,2023-12,2025-07-31 13:38
dengue da diarreia,Dengue,0.5,FALSE,BR-DF,2023-12,2025-07-31 13:38
cid dengue,Dengue,1.4,FALSE,BR-ES,2023-12,2025-07-31 13:38
sintomas da dengue hemorrágica,Dengue,749.5,TRUE,BR-GO,2023-12,2025-07-31 13:38
qual remedio para dengue,Dengue,464.5,TRUE,BR-GO,2023-12,2025-07-31 13:38
,Dengue,,,BR-MA,2023-12,2025-07-31 13:38
sus vacina contra dengue,Dengue,469.5,TRUE,BR-MG,2023-12,2025-07-31 13:38
sinais de alarme dengue,Dengue,228,TRUE,BR-MG,2023-12,2025-07-31 13:38
"considere a seguinte situação fictícia. em 1950, década em que seu joão nasceu, pouco se falava em proteção ao meio ambiente, reciclagem, sustentabilidade e o esgotamento dos recursos naturais. professor aposentado, joão acompanhou a evolução da temática meio ambiente e também os problemas que cresceram com a falta de cuidado e preocupação em preservar os recursos imprescindíveis para a vida em sociedade. ao recordar e comparar seu tempo de infância com a contemporaneidade, percebeu que as temperaturas não eram tão altas a ponto de causar a morte de pessoas, os biomas, principalmente dos rios e mares, possuíam diversas espécies, não havia tantas indústrias, reflexo da revolução industrial, causando poluição no ar, nos mares e rios, constatando como isso impactou no aumento de doenças atuais que inexistiam quando era criança. relacionando a situação hipotética com os conhecimentos abordados na unidade 3 do livro digital, assinale a opção correta.",Dengue,188,TRUE,BR-MG,2023-12,2025-07-31 13:38
quantos dias dura a coceira da dengue,Dengue,121,TRUE,BR-MG,2023-12,2025-07-31 13:38
