topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2020-05,2025-07-22 18:20
sintomas da dengue,21,BR-AC,Dengue,2020-05,2025-07-22 18:20
dengue,100,BR-AL,Dengue,2020-05,2025-07-22 18:20
sintomas dengue,34,BR-AL,Dengue,2020-05,2025-07-22 18:20
sintomas da dengue,23,BR-AL,Dengue,2020-05,2025-07-22 18:20
mosquito da dengue,10,BR-AL,Dengue,2020-05,2025-07-22 18:20
sintomas de dengue,9,BR-AL,Dengue,2020-05,2025-07-22 18:20
quais os sintomas da dengue,5,BR-AL,Dengue,2020-05,2025-07-22 18:20
sintomas da covid 19,4,BR-AL,Dengue,2020-05,2025-07-22 18:20
quais são os sintomas da dengue,2,BR-AL,Dengue,2020-05,2025-07-22 18:20
sintomas da gripe,1,BR-AL,Dengue,2020-05,2025-07-22 18:20
dengue,100,BR-AM,Dengue,2020-05,2025-07-22 18:20
dengue sintomas,31,BR-AM,Dengue,2020-05,2025-07-22 18:20
sintomas da dengue,18,BR-AM,Dengue,2020-05,2025-07-22 18:20
sintomas de dengue,12,BR-AM,Dengue,2020-05,2025-07-22 18:20
mosquito da dengue,3,BR-AM,Dengue,2020-05,2025-07-22 18:20
sintomas da dengue,100,BR-AP,Dengue,2020-05,2025-07-22 18:20
dengue,100,BR-BA,Dengue,2020-05,2025-07-22 18:20
dengue sintomas,30,BR-BA,Dengue,2020-05,2025-07-22 18:20
sintomas da dengue,21,BR-BA,Dengue,2020-05,2025-07-22 18:20
chikungunya,13,BR-BA,Dengue,2020-05,2025-07-22 18:20
zika,13,BR-BA,Dengue,2020-05,2025-07-22 18:20
sintomas de dengue,10,BR-BA,Dengue,2020-05,2025-07-22 18:20
zika sintomas,8,BR-BA,Dengue,2020-05,2025-07-22 18:20
sintomas chikungunya,7,BR-BA,Dengue,2020-05,2025-07-22 18:20
mosquito da dengue,7,BR-BA,Dengue,2020-05,2025-07-22 18:20
sintomas da zika,6,BR-BA,Dengue,2020-05,2025-07-22 18:20
sintomas da dengue zika,5,BR-BA,Dengue,2020-05,2025-07-22 18:20
sintomas da chikungunya,5,BR-BA,Dengue,2020-05,2025-07-22 18:20
dengue chikungunya e zika,5,BR-BA,Dengue,2020-05,2025-07-22 18:20
sintomas covid,5,BR-BA,Dengue,2020-05,2025-07-22 18:20
febre,4,BR-BA,Dengue,2020-05,2025-07-22 18:20
chicungunha,4,BR-BA,Dengue,2020-05,2025-07-22 18:20
sintomas dengue zika chikungunya,4,BR-BA,Dengue,2020-05,2025-07-22 18:20
dengue virus,4,BR-BA,Dengue,2020-05,2025-07-22 18:20
sintomas da covid,4,BR-BA,Dengue,2020-05,2025-07-22 18:20
os sintomas da dengue,3,BR-BA,Dengue,2020-05,2025-07-22 18:20
dengue remedio,3,BR-BA,Dengue,2020-05,2025-07-22 18:20
sintomas da dengue zika chikungunya,3,BR-BA,Dengue,2020-05,2025-07-22 18:20
sintomas chicungunha,3,BR-BA,Dengue,2020-05,2025-07-22 18:20
sintomas covid 19,3,BR-BA,Dengue,2020-05,2025-07-22 18:20
quais sintomas da dengue,3,BR-BA,Dengue,2020-05,2025-07-22 18:20
dengue,100,BR-CE,Dengue,2020-05,2025-07-22 18:20
sintomas dengue,33,BR-CE,Dengue,2020-05,2025-07-22 18:20
sintomas da dengue,23,BR-CE,Dengue,2020-05,2025-07-22 18:20
sintomas de dengue,11,BR-CE,Dengue,2020-05,2025-07-22 18:20
mosquito da dengue,11,BR-CE,Dengue,2020-05,2025-07-22 18:20
o que é dengue,4,BR-CE,Dengue,2020-05,2025-07-22 18:20
chikungunya,4,BR-CE,Dengue,2020-05,2025-07-22 18:20
quais os sintomas da dengue,4,BR-CE,Dengue,2020-05,2025-07-22 18:20
sintomas da covid 19,3,BR-CE,Dengue,2020-05,2025-07-22 18:20
dengue hemorrágica,2,BR-CE,Dengue,2020-05,2025-07-22 18:20
dengue 2020,2,BR-CE,Dengue,2020-05,2025-07-22 18:20
sintomas de covid 19,2,BR-CE,Dengue,2020-05,2025-07-22 18:20
sintomas do covid,2,BR-CE,Dengue,2020-05,2025-07-22 18:20
sintoma da dengue,1,BR-CE,Dengue,2020-05,2025-07-22 18:20
manchas de dengue,1,BR-CE,Dengue,2020-05,2025-07-22 18:20
sintomas coronavirus,1,BR-CE,Dengue,2020-05,2025-07-22 18:20
dengue cid,1,BR-CE,Dengue,2020-05,2025-07-22 18:20
sarampo,1,BR-CE,Dengue,2020-05,2025-07-22 18:20
quais são os sintomas da dengue,1,BR-CE,Dengue,2020-05,2025-07-22 18:20
tratamento da dengue,1,BR-CE,Dengue,2020-05,2025-07-22 18:20
tipos de dengue,1,BR-CE,Dengue,2020-05,2025-07-22 18:20
remedio para dengue,1,BR-CE,Dengue,2020-05,2025-07-22 18:20
desenho do mosquito da dengue,1,BR-CE,Dengue,2020-05,2025-07-22 18:20
dengue hemorragica,1,BR-CE,Dengue,2020-05,2025-07-22 18:20
sorologia para dengue,1,BR-CE,Dengue,2020-05,2025-07-22 18:20
dengue,100,BR-DF,Dengue,2020-05,2025-07-22 18:20
dengue sintomas,26,BR-DF,Dengue,2020-05,2025-07-22 18:20
sintomas da dengue,18,BR-DF,Dengue,2020-05,2025-07-22 18:20
dengue df,8,BR-DF,Dengue,2020-05,2025-07-22 18:20
sintomas de dengue,7,BR-DF,Dengue,2020-05,2025-07-22 18:20
mosquito da dengue,5,BR-DF,Dengue,2020-05,2025-07-22 18:20
sintomas covid,4,BR-DF,Dengue,2020-05,2025-07-22 18:20
sintomas covid 19,3,BR-DF,Dengue,2020-05,2025-07-22 18:20
dengue hemorrágica,2,BR-DF,Dengue,2020-05,2025-07-22 18:20
sintomas coronavirus,2,BR-DF,Dengue,2020-05,2025-07-22 18:20
sintomas da covid 19,2,BR-DF,Dengue,2020-05,2025-07-22 18:20
dengue paracetamol,2,BR-DF,Dengue,2020-05,2025-07-22 18:20
dengue df 2020,2,BR-DF,Dengue,2020-05,2025-07-22 18:20
quais os sintomas da dengue,2,BR-DF,Dengue,2020-05,2025-07-22 18:20
sintomas corona virus,2,BR-DF,Dengue,2020-05,2025-07-22 18:20
vacina dengue,2,BR-DF,Dengue,2020-05,2025-07-22 18:20
mortes por dengue 2020,1,BR-DF,Dengue,2020-05,2025-07-22 18:20
sintomas de covid 19,1,BR-DF,Dengue,2020-05,2025-07-22 18:20
sintoma de dengue,1,BR-DF,Dengue,2020-05,2025-07-22 18:20
casos de dengue no df,1,BR-DF,Dengue,2020-05,2025-07-22 18:20
tratamento da dengue,1,BR-DF,Dengue,2020-05,2025-07-22 18:20
