risingSearches,keyword,value,unknown,geo,time,sys_time
,Dengue,,,BR-AC,2025-01,2025-07-31 13:54
,Dengue,,,BR-AL,2025-01,2025-07-31 13:54
sintomas da dengue,Dengue,1.8,FALSE,BR-AM,2025-01,2025-07-31 13:54
,Dengue,,,BR-AP,2025-01,2025-07-31 13:54
vacina dengue,Dengue,0.5,FALSE,BR-BA,2025-01,2025-07-31 13:54
vacina da dengue,Dengue,0.4,FALSE,BR-BA,2025-01,2025-07-31 13:54
mosquito da dengue,Dengue,0.9,FALSE,BR-CE,2025-01,2025-07-31 13:54
vacina da dengue df,Dengue,963.5,TRUE,BR-DF,2025-01,2025-07-31 13:54
dengue pode tomar dipirona,Dengue,1.8,FALSE,BR-DF,2025-01,2025-07-31 13:54
vacina dengue df,Dengue,0.9,FALSE,BR-DF,2025-01,2025-07-31 13:54
vacina da dengue,Dengue,0.7,FALSE,BR-DF,2025-01,2025-07-31 13:54
vacina dengue,Dengue,0.6,FALSE,BR-DF,2025-01,2025-07-31 13:54
,Dengue,,,BR-ES,2025-01,2025-07-31 13:54
dengue tipo 3,Dengue,1987.5,TRUE,BR-GO,2025-01,2025-07-31 13:54
quais são os sintomas da dengue,Dengue,241,TRUE,BR-GO,2025-01,2025-07-31 13:54
notificação dengue,Dengue,1.6,FALSE,BR-GO,2025-01,2025-07-31 13:54
dengue sorotipo 3,Dengue,1,FALSE,BR-GO,2025-01,2025-07-31 13:54
vacina dengue,Dengue,0.4,FALSE,BR-GO,2025-01,2025-07-31 13:54
quais os sintomas da dengue,Dengue,0.4,FALSE,BR-GO,2025-01,2025-07-31 13:54
dengue no brasil,Dengue,2368,TRUE,BR-MA,2025-01,2025-07-31 13:54
qual remedio nao pode tomar dengue,Dengue,350,TRUE,BR-MG,2025-01,2025-07-31 13:54
dengue tipo 3,Dengue,305.5,TRUE,BR-MG,2025-01,2025-07-31 13:54
dengue 2025,Dengue,4.5,FALSE,BR-MG,2025-01,2025-07-31 13:54
vacina contra dengue,Dengue,1.1,FALSE,BR-MG,2025-01,2025-07-31 13:54
ficha de notificação dengue,Dengue,0.8,FALSE,BR-MG,2025-01,2025-07-31 13:54
qual remedio tomar para dengue,Dengue,0.7,FALSE,BR-MG,2025-01,2025-07-31 13:54
vacina da dengue,Dengue,0.5,FALSE,BR-MG,2025-01,2025-07-31 13:54
dengue online,Dengue,0.5,FALSE,BR-MG,2025-01,2025-07-31 13:54
vacina dengue,Dengue,0.4,FALSE,BR-MG,2025-01,2025-07-31 13:54
cid dengue,Dengue,2735.5,TRUE,BR-MS,2025-01,2025-07-31 13:54
diferença entre dengue e chikungunya,Dengue,795,TRUE,BR-MT,2025-01,2025-07-31 13:54
cha para dengue,Dengue,733.5,TRUE,BR-MT,2025-01,2025-07-31 13:54
dengue online,Dengue,714,TRUE,BR-MT,2025-01,2025-07-31 13:54
o que é bom para dengue,Dengue,598,TRUE,BR-MT,2025-01,2025-07-31 13:54
