risingSearches,keyword,value,unknown,geo,time,sys_time
,/m/09wsg,,,BR-AC,2025-01,2025-07-31 14:48
,/m/09wsg,,,BR-AL,2025-01,2025-07-31 14:48
sintomas da dengue,/m/09wsg,1.8,FALSE,BR-AM,2025-01,2025-07-31 14:48
,/m/09wsg,,,BR-AP,2025-01,2025-07-31 14:48
vacina dengue,/m/09wsg,0.5,FALSE,BR-BA,2025-01,2025-07-31 14:48
vacina da dengue,/m/09wsg,0.4,FALSE,BR-BA,2025-01,2025-07-31 14:48
mosquito da dengue,/m/09wsg,0.9,FALSE,BR-CE,2025-01,2025-07-31 14:48
vacina da dengue df,/m/09wsg,963.5,TRUE,BR-DF,2025-01,2025-07-31 14:48
dengue pode tomar dipirona,/m/09wsg,1.8,FALSE,BR-DF,2025-01,2025-07-31 14:48
vacina dengue df,/m/09wsg,0.9,FALSE,BR-DF,2025-01,2025-07-31 14:48
vacina da dengue,/m/09wsg,0.7,FALSE,BR-DF,2025-01,2025-07-31 14:48
vacina dengue,/m/09wsg,0.6,FALSE,BR-DF,2025-01,2025-07-31 14:48
,/m/09wsg,,,BR-ES,2025-01,2025-07-31 14:48
dengue tipo 3,/m/09wsg,1987.5,TRUE,BR-GO,2025-01,2025-07-31 14:48
quais são os sintomas da dengue,/m/09wsg,241,TRUE,BR-GO,2025-01,2025-07-31 14:48
notificação dengue,/m/09wsg,1.6,FALSE,BR-GO,2025-01,2025-07-31 14:48
dengue sorotipo 3,/m/09wsg,1,FALSE,BR-GO,2025-01,2025-07-31 14:48
vacina dengue,/m/09wsg,0.4,FALSE,BR-GO,2025-01,2025-07-31 14:48
quais os sintomas da dengue,/m/09wsg,0.4,FALSE,BR-GO,2025-01,2025-07-31 14:48
dengue no brasil,/m/09wsg,2368,TRUE,BR-MA,2025-01,2025-07-31 14:48
qual remedio nao pode tomar dengue,/m/09wsg,350,TRUE,BR-MG,2025-01,2025-07-31 14:48
dengue tipo 3,/m/09wsg,305.5,TRUE,BR-MG,2025-01,2025-07-31 14:48
dengue 2025,/m/09wsg,4.5,FALSE,BR-MG,2025-01,2025-07-31 14:48
vacina contra dengue,/m/09wsg,1.1,FALSE,BR-MG,2025-01,2025-07-31 14:48
ficha de notificação dengue,/m/09wsg,0.8,FALSE,BR-MG,2025-01,2025-07-31 14:48
qual remedio tomar para dengue,/m/09wsg,0.7,FALSE,BR-MG,2025-01,2025-07-31 14:48
vacina da dengue,/m/09wsg,0.5,FALSE,BR-MG,2025-01,2025-07-31 14:48
dengue online,/m/09wsg,0.5,FALSE,BR-MG,2025-01,2025-07-31 14:48
