topSearches,value,geo,keyword,time,sys_time
sintomas da dengue,100,BR-AC,Dengue,2022-06,2025-07-23 14:47
dengue,100,BR-AL,Dengue,2022-06,2025-07-23 14:47
dengue sintomas,37,BR-AL,Dengue,2022-06,2025-07-23 14:47
sintomas da dengue,21,BR-AL,Dengue,2022-06,2025-07-23 14:47
chikungunya,13,BR-AL,Dengue,2022-06,2025-07-23 14:47
sintomas de dengue,11,BR-AL,Dengue,2022-06,2025-07-23 14:47
zika,10,BR-AL,Dengue,2022-06,2025-07-23 14:47
chikungunya sintomas,7,BR-AL,Dengue,2022-06,2025-07-23 14:47
mosquito da dengue,7,BR-AL,Dengue,2022-06,2025-07-23 14:47
zika sintomas,6,BR-AL,Dengue,2022-06,2025-07-23 14:47
sintomas da chikungunya,5,BR-AL,Dengue,2022-06,2025-07-23 14:47
sintomas da zika,4,BR-AL,Dengue,2022-06,2025-07-23 14:47
dengue zika e chikungunya,4,BR-AL,Dengue,2022-06,2025-07-23 14:47
quais os sintomas da dengue,4,BR-AL,Dengue,2022-06,2025-07-23 14:47
dengue hemorrágica,3,BR-AL,Dengue,2022-06,2025-07-23 14:47
dengue tratamento,3,BR-AL,Dengue,2022-06,2025-07-23 14:47
sintomas de chikungunya,2,BR-AL,Dengue,2022-06,2025-07-23 14:47
sintomas de zika,2,BR-AL,Dengue,2022-06,2025-07-23 14:47
dengue hemorrágica sintomas,2,BR-AL,Dengue,2022-06,2025-07-23 14:47
qual os sintomas da dengue,2,BR-AL,Dengue,2022-06,2025-07-23 14:47
sintomas da covid,1,BR-AL,Dengue,2022-06,2025-07-23 14:47
quais são os sintomas da dengue,1,BR-AL,Dengue,2022-06,2025-07-23 14:47
exame de dengue,1,BR-AL,Dengue,2022-06,2025-07-23 14:47
tratamento da dengue,1,BR-AL,Dengue,2022-06,2025-07-23 14:47
quais os sintomas da chikungunya,1,BR-AL,Dengue,2022-06,2025-07-23 14:47
sintomas do covid,1,BR-AL,Dengue,2022-06,2025-07-23 14:47
dengue,100,BR-AM,Dengue,2022-06,2025-07-23 14:47
dengue sintomas,25,BR-AM,Dengue,2022-06,2025-07-23 14:47
sintomas da dengue,13,BR-AM,Dengue,2022-06,2025-07-23 14:47
mosquito da dengue,10,BR-AM,Dengue,2022-06,2025-07-23 14:47
sintomas de dengue,8,BR-AM,Dengue,2022-06,2025-07-23 14:47
sintomas da dengue,100,BR-AP,Dengue,2022-06,2025-07-23 14:47
dengue,100,BR-BA,Dengue,2022-06,2025-07-23 14:47
dengue sintomas,34,BR-BA,Dengue,2022-06,2025-07-23 14:47
sintomas da dengue,17,BR-BA,Dengue,2022-06,2025-07-23 14:47
