risingSearches,keyword,value,unknown,geo,time,sys_time
remédio para dengue,Dengue,0.6,FALSE,BR-AC,2021-01,2025-07-30 17:19
sintomas de dengue,Dengue,0.6,FALSE,BR-AC,2021-01,2025-07-30 17:19
sintomas da dengue,Dengue,0.5,FALSE,BR-AC,2021-01,2025-07-30 17:19
dengue sintomas,Dengue,0.5,FALSE,BR-AC,2021-01,2025-07-30 17:19
dengue sintomas,Dengue,0.6,FALSE,BR-AL,2021-01,2025-07-30 17:19
sintomas covid,Dengue,7807.5,TRUE,BR-AM,2021-01,2025-07-30 17:19
tratamento para dengue,Dengue,2084.5,TRUE,BR-AM,2021-01,2025-07-30 17:19
sintomas da covid,Dengue,3,FALSE,BR-AM,2021-01,2025-07-30 17:19
sintomas da dengue,Dengue,0.8,FALSE,BR-AM,2021-01,2025-07-30 17:19
sintomas dengue,Dengue,0.4,FALSE,BR-AM,2021-01,2025-07-30 17:19
,Dengue,,,BR-AP,2021-01,2025-07-30 17:19
,Dengue,,,BR-BA,2021-01,2025-07-30 17:19
sintomas da dengue,Dengue,1,FALSE,BR-CE,2021-01,2025-07-30 17:19
sintomas de dengue,Dengue,0.7,FALSE,BR-CE,2021-01,2025-07-30 17:19
dengue sintomas,Dengue,0.7,FALSE,BR-CE,2021-01,2025-07-30 17:19
quais os sintomas da dengue,Dengue,2987,TRUE,BR-DF,2021-01,2025-07-30 17:19
mosquito da dengue,Dengue,0.4,FALSE,BR-DF,2021-01,2025-07-30 17:19
sintomas de dengue,Dengue,0.8,FALSE,BR-ES,2021-01,2025-07-30 17:19
sintomas da dengue,Dengue,0.4,FALSE,BR-ES,2021-01,2025-07-30 17:19
dengue cid,Dengue,0.9,FALSE,BR-GO,2021-01,2025-07-30 17:19
dengue sintomas,Dengue,0.4,FALSE,BR-MA,2021-01,2025-07-30 17:19
quais são os sintomas da dengue,Dengue,705.5,TRUE,BR-MG,2021-01,2025-07-30 17:19
vacina dengue preço,Dengue,396,TRUE,BR-MG,2021-01,2025-07-30 17:19
dengue sintomas iniciais,Dengue,1.4,FALSE,BR-MG,2021-01,2025-07-30 17:19
sintomas da dengue clássica,Dengue,1.2,FALSE,BR-MG,2021-01,2025-07-30 17:19
mortes por dengue 2020,Dengue,1.2,FALSE,BR-MG,2021-01,2025-07-30 17:19
pernilongo,Dengue,0.6,FALSE,BR-MG,2021-01,2025-07-30 17:19
"sintomas da dengue, zika e chikungunya",Dengue,0.6,FALSE,BR-MG,2021-01,2025-07-30 17:19
mosquito da dengue,Dengue,1.1,FALSE,BR-MS,2021-01,2025-07-30 17:19
sintomas da dengue,Dengue,0.7,FALSE,BR-MT,2021-01,2025-07-30 17:19
sintomas da covid,Dengue,0.5,FALSE,BR-MT,2021-01,2025-07-30 17:19
sintomas do covid,Dengue,0.9,FALSE,BR-PA,2021-01,2025-07-30 17:19
sintomas da dengue,Dengue,0.6,FALSE,BR-PA,2021-01,2025-07-30 17:19
,Dengue,,,BR-PB,2021-01,2025-07-30 17:19
mosquito da dengue,Dengue,5,FALSE,BR-PE,2021-01,2025-07-30 17:19
vacina dengue,Dengue,1.4,FALSE,BR-PE,2021-01,2025-07-30 17:19
vacina da dengue,Dengue,0.7,FALSE,BR-PE,2021-01,2025-07-30 17:19
sintomas da dengue,Dengue,0.4,FALSE,BR-PI,2021-01,2025-07-30 17:19
dengue hemorrágica sintomas,Dengue,0.7,FALSE,BR-PR,2021-01,2025-07-30 17:19
mortes por dengue 2020,Dengue,3,FALSE,BR-RJ,2021-01,2025-07-30 17:19
,Dengue,,,BR-RN,2021-01,2025-07-30 17:19
sintomas da dengue,Dengue,5,FALSE,BR-RO,2021-01,2025-07-30 17:19
sintomas de dengue,Dengue,1.1,FALSE,BR-RO,2021-01,2025-07-30 17:19
,Dengue,,,BR-RR,2021-01,2025-07-30 17:19
,Dengue,,,BR-RS,2021-01,2025-07-30 17:19
mosquito da dengue,Dengue,0.6,FALSE,BR-SC,2021-01,2025-07-30 17:19
mosquito dengue,Dengue,0.5,FALSE,BR-SC,2021-01,2025-07-30 17:19
,Dengue,,,BR-SE,2021-01,2025-07-30 17:19
dengue 2021,Dengue,986.5,TRUE,BR-SP,2021-01,2025-07-30 17:20
dengue ou covid,Dengue,610.5,TRUE,BR-SP,2021-01,2025-07-30 17:20
sintomas de virose,Dengue,296,TRUE,BR-SP,2021-01,2025-07-30 17:20
sintomas.dengue,Dengue,225,TRUE,BR-SP,2021-01,2025-07-30 17:20
dengue da coçeira,Dengue,209.5,TRUE,BR-SP,2021-01,2025-07-30 17:20
dengue sintomas finais,Dengue,128.5,TRUE,BR-SP,2021-01,2025-07-30 17:20
notificação dengue,Dengue,1.3,FALSE,BR-SP,2021-01,2025-07-30 17:20
remédio para dengue,Dengue,1.3,FALSE,BR-SP,2021-01,2025-07-30 17:20
dengue é contagioso,Dengue,1,FALSE,BR-SP,2021-01,2025-07-30 17:20
como tratar dengue,Dengue,1,FALSE,BR-SP,2021-01,2025-07-30 17:20
quantas pessoas morreram de dengue em 2020,Dengue,0.9,FALSE,BR-SP,2021-01,2025-07-30 17:20
sintomas da zika,Dengue,0.7,FALSE,BR-SP,2021-01,2025-07-30 17:20
pernilongo da dengue,Dengue,0.7,FALSE,BR-SP,2021-01,2025-07-30 17:20
sintoma covid,Dengue,0.6,FALSE,BR-SP,2021-01,2025-07-30 17:20
chicungunha,Dengue,0.6,FALSE,BR-SP,2021-01,2025-07-30 17:20
sintoma dengue,Dengue,0.6,FALSE,BR-SP,2021-01,2025-07-30 17:20
como matar larva da dengue,Dengue,0.6,FALSE,BR-SP,2021-01,2025-07-30 17:20
sintomas chikungunya,Dengue,0.4,FALSE,BR-SP,2021-01,2025-07-30 17:20
,Dengue,,,BR-TO,2021-01,2025-07-30 17:20
sintomas da dengue clássica,Dengue,81.5,TRUE,BR,2021-01,2025-07-30 17:20
fotos de manchas de dengue,Dengue,79,TRUE,BR,2021-01,2025-07-30 17:20
qual remédio não pode tomar quando está com dengue,Dengue,66,TRUE,BR,2021-01,2025-07-30 17:20
quanto tempo a dengue fica no corpo,Dengue,58,TRUE,BR,2021-01,2025-07-30 17:20
posso tomar dipirona com dengue,Dengue,58,TRUE,BR,2021-01,2025-07-30 17:20
dengue passa de uma pessoa para outra,Dengue,6.5,FALSE,BR,2021-01,2025-07-30 17:20
remédio para dengue caseiro,Dengue,5.5,FALSE,BR,2021-01,2025-07-30 17:20
dengue 2021,Dengue,4.5,FALSE,BR,2021-01,2025-07-30 17:20
