topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2023-03,2025-07-23 15:13
dengue sintomas,31,BR-AC,Dengue,2023-03,2025-07-23 15:13
sintomas de dengue,14,BR-AC,Dengue,2023-03,2025-07-23 15:13
sintomas da dengue,8,BR-AC,Dengue,2023-03,2025-07-23 15:13
dengue,100,BR-AL,Dengue,2023-03,2025-07-23 15:13
dengue sintomas,23,BR-AL,Dengue,2023-03,2025-07-23 15:13
sintomas de dengue,15,BR-AL,Dengue,2023-03,2025-07-23 15:13
sintomas da dengue,10,BR-AL,Dengue,2023-03,2025-07-23 15:13
mosquito da dengue,10,BR-AL,Dengue,2023-03,2025-07-23 15:13
quais os sintomas da dengue,2,BR-AL,Dengue,2023-03,2025-07-23 15:13
dengue hemorrágica,2,BR-AL,Dengue,2023-03,2025-07-23 15:13
dengue,100,BR-AM,Dengue,2023-03,2025-07-23 15:13
dengue sintomas,26,BR-AM,Dengue,2023-03,2025-07-23 15:13
sintomas de dengue,13,BR-AM,Dengue,2023-03,2025-07-23 15:13
sintomas da dengue,9,BR-AM,Dengue,2023-03,2025-07-23 15:13
dengue hemorrágica,4,BR-AM,Dengue,2023-03,2025-07-23 15:13
dengue,100,BR-AP,Dengue,2023-03,2025-07-23 15:13
dengue sintomas,36,BR-AP,Dengue,2023-03,2025-07-23 15:13
sintomas de dengue,16,BR-AP,Dengue,2023-03,2025-07-23 15:13
dengue,100,BR-BA,Dengue,2023-03,2025-07-23 15:13
sintomas dengue,31,BR-BA,Dengue,2023-03,2025-07-23 15:13
sintomas de dengue,16,BR-BA,Dengue,2023-03,2025-07-23 15:13
sintomas da dengue,12,BR-BA,Dengue,2023-03,2025-07-23 15:13
mosquito da dengue,8,BR-BA,Dengue,2023-03,2025-07-23 15:13
chikungunya,8,BR-BA,Dengue,2023-03,2025-07-23 15:13
dengue hemorrágica,7,BR-BA,Dengue,2023-03,2025-07-23 15:13
chikungunya sintomas,4,BR-BA,Dengue,2023-03,2025-07-23 15:13
quais sintomas da dengue,3,BR-BA,Dengue,2023-03,2025-07-23 15:13
dengue tratamento,3,BR-BA,Dengue,2023-03,2025-07-23 15:13
gripe,3,BR-BA,Dengue,2023-03,2025-07-23 15:13
vacina dengue,3,BR-BA,Dengue,2023-03,2025-07-23 15:13
quais os sintomas da dengue,2,BR-BA,Dengue,2023-03,2025-07-23 15:13
dengue hemorrágica sintomas,2,BR-BA,Dengue,2023-03,2025-07-23 15:13
dengue cid,2,BR-BA,Dengue,2023-03,2025-07-23 15:13
febre amarela,2,BR-BA,Dengue,2023-03,2025-07-23 15:13
zika sintomas,2,BR-BA,Dengue,2023-03,2025-07-23 15:13
sintomas de chikungunya,1,BR-BA,Dengue,2023-03,2025-07-23 15:13
tratamento da dengue,1,BR-BA,Dengue,2023-03,2025-07-23 15:13
virus da dengue,1,BR-BA,Dengue,2023-03,2025-07-23 15:13
aedes aegypti,1,BR-BA,Dengue,2023-03,2025-07-23 15:13
remédio para dengue,1,BR-BA,Dengue,2023-03,2025-07-23 15:13
quais os sintomas de dengue,1,BR-BA,Dengue,2023-03,2025-07-23 15:13
sintomas da dengue hemorrágica,1,BR-BA,Dengue,2023-03,2025-07-23 15:13
sintomas de dengue hemorrágica,1,BR-BA,Dengue,2023-03,2025-07-23 15:13
dengue,100,BR-CE,Dengue,2023-03,2025-07-23 15:13
dengue sintomas,32,BR-CE,Dengue,2023-03,2025-07-23 15:13
sintomas de dengue,17,BR-CE,Dengue,2023-03,2025-07-23 15:13
mosquito da dengue,13,BR-CE,Dengue,2023-03,2025-07-23 15:13
sintomas da dengue,12,BR-CE,Dengue,2023-03,2025-07-23 15:13
chikungunya,6,BR-CE,Dengue,2023-03,2025-07-23 15:13
zika,4,BR-CE,Dengue,2023-03,2025-07-23 15:13
dengue hemorrágica,4,BR-CE,Dengue,2023-03,2025-07-23 15:13
vacina dengue,3,BR-CE,Dengue,2023-03,2025-07-23 15:13
chikungunya sintomas,3,BR-CE,Dengue,2023-03,2025-07-23 15:13
quais os sintomas da dengue,2,BR-CE,Dengue,2023-03,2025-07-23 15:13
dengue tratamento,2,BR-CE,Dengue,2023-03,2025-07-23 15:13
zika sintomas,2,BR-CE,Dengue,2023-03,2025-07-23 15:13
sintomas de chikungunya,2,BR-CE,Dengue,2023-03,2025-07-23 15:13
cid dengue,2,BR-CE,Dengue,2023-03,2025-07-23 15:13
dengue hemorrágica sintomas,2,BR-CE,Dengue,2023-03,2025-07-23 15:13
sintomas da chikungunya,2,BR-CE,Dengue,2023-03,2025-07-23 15:13
sintoma dengue,1,BR-CE,Dengue,2023-03,2025-07-23 15:13
paracetamol dengue,1,BR-CE,Dengue,2023-03,2025-07-23 15:13
dengue é contagioso,1,BR-CE,Dengue,2023-03,2025-07-23 15:13
sintomas da virose da mosca,1,BR-CE,Dengue,2023-03,2025-07-23 15:13
"sintomas de dengue, chikungunya",1,BR-CE,Dengue,2023-03,2025-07-23 15:13
pode tomar dipirona com dengue,1,BR-CE,Dengue,2023-03,2025-07-23 15:13
quais são os sintomas da dengue,1,BR-CE,Dengue,2023-03,2025-07-23 15:13
vacina contra dengue,1,BR-CE,Dengue,2023-03,2025-07-23 15:13
dengue,100,BR-DF,Dengue,2023-03,2025-07-23 15:13
dengue sintomas,29,BR-DF,Dengue,2023-03,2025-07-23 15:13
sintomas de dengue,12,BR-DF,Dengue,2023-03,2025-07-23 15:13
sintomas da dengue,11,BR-DF,Dengue,2023-03,2025-07-23 15:13
mosquito da dengue,8,BR-DF,Dengue,2023-03,2025-07-23 15:13
vacina dengue,5,BR-DF,Dengue,2023-03,2025-07-23 15:13
dengue hemorrágica,3,BR-DF,Dengue,2023-03,2025-07-23 15:13
sintomas de covid,2,BR-DF,Dengue,2023-03,2025-07-23 15:13
dengue hemorrágica sintomas,2,BR-DF,Dengue,2023-03,2025-07-23 15:13
quais os sintomas da dengue,2,BR-DF,Dengue,2023-03,2025-07-23 15:13
pode tomar dipirona com dengue,1,BR-DF,Dengue,2023-03,2025-07-23 15:13
sintomas de chikungunya,1,BR-DF,Dengue,2023-03,2025-07-23 15:13
remedio para dengue,1,BR-DF,Dengue,2023-03,2025-07-23 15:13
dengue online,1,BR-DF,Dengue,2023-03,2025-07-23 15:13
cid dengue,1,BR-DF,Dengue,2023-03,2025-07-23 15:13
sintomas de dengue hemorrágica,1,BR-DF,Dengue,2023-03,2025-07-23 15:13
dengue,100,BR-ES,Dengue,2023-03,2025-07-23 15:13
