topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2024-12,2025-07-30 15:42
sintomas de dengue,8,BR-AC,Dengue,2024-12,2025-07-30 15:42
sintomas da dengue,4,BR-AC,Dengue,2024-12,2025-07-30 15:42
dengue,100,BR-AL,Dengue,2024-12,2025-07-30 15:42
sintomas de dengue,13,BR-AL,Dengue,2024-12,2025-07-30 15:42
dengue sintomas,100,BR-AM,Dengue,2024-12,2025-07-30 15:42
sintomas de dengue,61,BR-AM,Dengue,2024-12,2025-07-30 15:42
,,BR-AP,Dengue,2024-12,2025-07-30 15:42
dengue,100,BR-BA,Dengue,2024-12,2025-07-30 15:42
dengue sintomas,19,BR-BA,Dengue,2024-12,2025-07-30 15:42
sintomas de dengue,11,BR-BA,Dengue,2024-12,2025-07-30 15:42
mosquito da dengue,8,BR-BA,Dengue,2024-12,2025-07-30 15:42
dengue hemorrágica,3,BR-BA,Dengue,2024-12,2025-07-30 15:42
cid dengue,2,BR-BA,Dengue,2024-12,2025-07-30 15:42
quais os sintomas da dengue,2,BR-BA,Dengue,2024-12,2025-07-30 15:42
dengue,100,BR-CE,Dengue,2024-12,2025-07-30 15:42
dengue sintomas,17,BR-CE,Dengue,2024-12,2025-07-30 15:42
sintomas de dengue,9,BR-CE,Dengue,2024-12,2025-07-30 15:42
mosquito da dengue,9,BR-CE,Dengue,2024-12,2025-07-30 15:42
sintomas da dengue,5,BR-CE,Dengue,2024-12,2025-07-30 15:42
dengue,100,BR-DF,Dengue,2024-12,2025-07-30 15:42
dengue sintomas,21,BR-DF,Dengue,2024-12,2025-07-30 15:42
vacina dengue,11,BR-DF,Dengue,2024-12,2025-07-30 15:42
sintomas de dengue,10,BR-DF,Dengue,2024-12,2025-07-30 15:42
sintomas da dengue,5,BR-DF,Dengue,2024-12,2025-07-30 15:42
mosquito da dengue,5,BR-DF,Dengue,2024-12,2025-07-30 15:42
paracetamol,2,BR-DF,Dengue,2024-12,2025-07-30 15:42
cid dengue,2,BR-DF,Dengue,2024-12,2025-07-30 15:42
dengue,100,BR-ES,Dengue,2024-12,2025-07-30 15:42
dengue sintomas,21,BR-ES,Dengue,2024-12,2025-07-30 15:42
sintomas de dengue,13,BR-ES,Dengue,2024-12,2025-07-30 15:42
sintomas da dengue,6,BR-ES,Dengue,2024-12,2025-07-30 15:42
dengue hemorrágica,3,BR-ES,Dengue,2024-12,2025-07-30 15:42
cid dengue,2,BR-ES,Dengue,2024-12,2025-07-30 15:42
remedio para dengue,1,BR-ES,Dengue,2024-12,2025-07-30 15:42
dengue,100,BR-GO,Dengue,2024-12,2025-07-30 15:42
sintomas dengue,18,BR-GO,Dengue,2024-12,2025-07-30 15:42
sintomas de dengue,11,BR-GO,Dengue,2024-12,2025-07-30 15:42
mosquito da dengue,7,BR-GO,Dengue,2024-12,2025-07-30 15:42
sintomas da dengue,5,BR-GO,Dengue,2024-12,2025-07-30 15:42
cid dengue,3,BR-GO,Dengue,2024-12,2025-07-30 15:42
pode tomar dipirona com dengue,2,BR-GO,Dengue,2024-12,2025-07-30 15:42
dengue hemorrágica,1,BR-GO,Dengue,2024-12,2025-07-30 15:42
dengue da diarreia,1,BR-GO,Dengue,2024-12,2025-07-30 15:42
dengue da dor de garganta,1,BR-GO,Dengue,2024-12,2025-07-30 15:42
sintomas de dengue,100,BR-MA,Dengue,2024-12,2025-07-30 15:42
mosquito da dengue,90,BR-MA,Dengue,2024-12,2025-07-30 15:42
sintomas da dengue,69,BR-MA,Dengue,2024-12,2025-07-30 15:42
dengue,100,BR-MG,Dengue,2024-12,2025-07-30 15:42
dengue sintomas,20,BR-MG,Dengue,2024-12,2025-07-30 15:42
sintomas de dengue,11,BR-MG,Dengue,2024-12,2025-07-30 15:42
vacina dengue,8,BR-MG,Dengue,2024-12,2025-07-30 15:42
mosquito da dengue,8,BR-MG,Dengue,2024-12,2025-07-30 15:42
sintomas da dengue,6,BR-MG,Dengue,2024-12,2025-07-30 15:42
teste dengue,4,BR-MG,Dengue,2024-12,2025-07-30 15:42
covid,3,BR-MG,Dengue,2024-12,2025-07-30 15:42
teste de dengue,3,BR-MG,Dengue,2024-12,2025-07-30 15:42
cid dengue,2,BR-MG,Dengue,2024-12,2025-07-30 15:42
