risingSearches,keyword,value,unknown,geo,time,sys_time
,Dengue,,,BR-AC,2023-06,2025-07-31 13:31
,Dengue,,,BR-AL,2023-06,2025-07-31 13:31
dengue tratamento,Dengue,0.8,FALSE,BR-AM,2023-06,2025-07-31 13:31
,Dengue,,,BR-AP,2023-06,2025-07-31 13:31
quem está com dengue pode tomar dipirona,Dengue,243.5,TRUE,BR-BA,2023-06,2025-07-31 13:31
plaquetas baixas,Dengue,2,FALSE,BR-BA,2023-06,2025-07-31 13:31
"sintomas de dengue, chikungunya",Dengue,2,FALSE,BR-BA,2023-06,2025-07-31 13:31
vacina contra dengue,Dengue,1.7,FALSE,BR-BA,2023-06,2025-07-31 13:31
zica,Dengue,1.7,FALSE,BR-BA,2023-06,2025-07-31 13:31
vacina dengue,Dengue,0.9,FALSE,BR-BA,2023-06,2025-07-31 13:31
pode tomar dipirona com dengue,Dengue,0.7,FALSE,BR-BA,2023-06,2025-07-31 13:31
dengue é contagioso,Dengue,0.6,FALSE,BR-BA,2023-06,2025-07-31 13:31
dengue sintomas iniciais,Dengue,0.5,FALSE,BR-BA,2023-06,2025-07-31 13:31
dengue cid,Dengue,0.4,FALSE,BR-BA,2023-06,2025-07-31 13:31
vacina da dengue,Dengue,0.7,FALSE,BR-CE,2023-06,2025-07-31 13:31
dengue hemorrágica sintomas,Dengue,0.6,FALSE,BR-CE,2023-06,2025-07-31 13:31
vacina dengue,Dengue,0.5,FALSE,BR-CE,2023-06,2025-07-31 13:31
vacina dengue,Dengue,0.8,FALSE,BR-DF,2023-06,2025-07-31 13:31
dengue hemorrágica,Dengue,0.4,FALSE,BR-DF,2023-06,2025-07-31 13:31
vacina da dengue,Dengue,3.5,FALSE,BR-ES,2023-06,2025-07-31 13:31
dengue pode tomar dipirona,Dengue,0.5,FALSE,BR-ES,2023-06,2025-07-31 13:31
quais são os sintomas da dengue,Dengue,397,TRUE,BR-GO,2023-06,2025-07-31 13:31
sintomas de gravidez,Dengue,5,FALSE,BR-GO,2023-06,2025-07-31 13:31
vacina dengue,Dengue,2,FALSE,BR-GO,2023-06,2025-07-31 13:31
vacina da dengue,Dengue,1.7,FALSE,BR-GO,2023-06,2025-07-31 13:31
dengue cid,Dengue,0.7,FALSE,BR-GO,2023-06,2025-07-31 13:31
dengue tratamento,Dengue,0.6,FALSE,BR-GO,2023-06,2025-07-31 13:31
quais os sintomas da dengue,Dengue,0.6,FALSE,BR-GO,2023-06,2025-07-31 13:31
dengue hemorrágica,Dengue,0.4,FALSE,BR-GO,2023-06,2025-07-31 13:31
mosquito da dengue,Dengue,0.5,FALSE,BR-MA,2023-06,2025-07-31 13:31
sintomas de chikungunya,Dengue,0.4,FALSE,BR-MA,2023-06,2025-07-31 13:31
febre maculosa sintomas,Dengue,294.5,TRUE,BR-MG,2023-06,2025-07-31 13:31
caxumba,Dengue,286,TRUE,BR-MG,2023-06,2025-07-31 13:31
vacina da dengue valor,Dengue,165,TRUE,BR-MG,2023-06,2025-07-31 13:31
sintomas de febre maculosa,Dengue,160,TRUE,BR-MG,2023-06,2025-07-31 13:31
vacina dengue 2023,Dengue,140.5,TRUE,BR-MG,2023-06,2025-07-31 13:31
sinais e sintomas da dengue,Dengue,6,FALSE,BR-MG,2023-06,2025-07-31 13:31
foto do mosquito da dengue,Dengue,5,FALSE,BR-MG,2023-06,2025-07-31 13:31
leptospirose,Dengue,4.5,FALSE,BR-MG,2023-06,2025-07-31 13:31
mapa mental dengue,Dengue,3,FALSE,BR-MG,2023-06,2025-07-31 13:31
leishmaniose,Dengue,2,FALSE,BR-MG,2023-06,2025-07-31 13:31
qual a diferença entre dengue e chikungunya,Dengue,2,FALSE,BR-MG,2023-06,2025-07-31 13:31
