risingSearches,keyword,value,unknown,geo,time,sys_time
sintomas de dengue,Dengue,1.9,FALSE,BR-AC,2024-12,2025-07-31 13:53
sintomas de dengue,Dengue,1.9,FALSE,BR-AL,2024-12,2025-07-31 13:53
sintomas de dengue,Dengue,1.7,FALSE,BR-AM,2024-12,2025-07-31 13:53
dengue sintomas,Dengue,0.8,FALSE,BR-AM,2024-12,2025-07-31 13:53
,Dengue,,,BR-AP,2024-12,2025-07-31 13:53
cid dengue,Dengue,0.6,FALSE,BR-BA,2024-12,2025-07-31 13:53
mosquito da dengue,Dengue,0.5,FALSE,BR-BA,2024-12,2025-07-31 13:53
quais os sintomas da dengue,Dengue,0.5,FALSE,BR-BA,2024-12,2025-07-31 13:53
,Dengue,,,BR-CE,2024-12,2025-07-31 13:53
cid dengue,Dengue,0.4,FALSE,BR-DF,2024-12,2025-07-31 13:53
dengue hemorrágica,Dengue,1480.5,TRUE,BR-ES,2024-12,2025-07-31 13:53
dengue da diarreia,Dengue,0.8,FALSE,BR-GO,2024-12,2025-07-31 13:53
cid dengue,Dengue,0.6,FALSE,BR-GO,2024-12,2025-07-31 13:53
pode tomar dipirona com dengue,Dengue,0.4,FALSE,BR-GO,2024-12,2025-07-31 13:53
,Dengue,,,BR-MA,2024-12,2025-07-31 13:53
pode tomar paracetamol com dengue,Dengue,1.9,FALSE,BR-MG,2024-12,2025-07-31 13:53
dengue hemorrágica sintomas,Dengue,1.1,FALSE,BR-MG,2024-12,2025-07-31 13:53
dengue hemorrágica,Dengue,0.9,FALSE,BR-MG,2024-12,2025-07-31 13:53
pode tomar dipirona com dengue,Dengue,0.7,FALSE,BR-MG,2024-12,2025-07-31 13:53
cid dengue,Dengue,0.4,FALSE,BR-MG,2024-12,2025-07-31 13:53
exame de dengue,Dengue,0.4,FALSE,BR-MG,2024-12,2025-07-31 13:53
,Dengue,,,BR-MS,2024-12,2025-07-31 13:53
chikungunya,Dengue,0.5,FALSE,BR-MT,2024-12,2025-07-31 13:53
,Dengue,,,BR-PA,2024-12,2025-07-31 13:53
,Dengue,,,BR-PB,2024-12,2025-07-31 13:53
,Dengue,,,BR-PE,2024-12,2025-07-31 13:53
,Dengue,,,BR-PI,2024-12,2025-07-31 13:53
sintomas de covid,Dengue,781,TRUE,BR-PR,2024-12,2025-07-31 13:53
pode tomar dipirona com dengue,Dengue,1.7,FALSE,BR-PR,2024-12,2025-07-31 13:53
cid dengue,Dengue,1.3,FALSE,BR-PR,2024-12,2025-07-31 13:53
sintoma de dengue,Dengue,0.5,FALSE,BR-PR,2024-12,2025-07-31 13:53
notificação dengue,Dengue,0.5,FALSE,BR-PR,2024-12,2025-07-31 13:53
remedio para dengue,Dengue,3.5,FALSE,BR-RJ,2024-12,2025-07-31 13:53
dengue da diarreia,Dengue,1.4,FALSE,BR-RJ,2024-12,2025-07-31 13:53
vacina dengue rj,Dengue,1.3,FALSE,BR-RJ,2024-12,2025-07-31 13:53
cid dengue,Dengue,0.6,FALSE,BR-RJ,2024-12,2025-07-31 13:53
,Dengue,,,BR-RN,2024-12,2025-07-31 13:53
,Dengue,,,BR-RO,2024-12,2025-07-31 13:53
,Dengue,,,BR-RR,2024-12,2025-07-31 13:53
sintomas dengue adulto,Dengue,1541.5,TRUE,BR-RS,2024-12,2025-07-31 13:53
dengue hemorrágica,Dengue,0.4,FALSE,BR-RS,2024-12,2025-07-31 13:53
vacina dengue valor,Dengue,0.5,FALSE,BR-SC,2024-12,2025-07-31 13:53
sintomas de dengue,Dengue,0.7,FALSE,BR-SE,2024-12,2025-07-31 13:53
o peso que o ar exerce na superfície terrestre e nos objetos como descrito no exemplo acima é o fenômeno conhecido,Dengue,210.5,TRUE,BR-SP,2024-12,2025-07-31 13:53
"considerando a classificação epidemiológica de doenças e a incidência da dengue no estado de são paulo, assinale a alternativa correta.",Dengue,127,TRUE,BR-SP,2024-12,2025-07-31 13:53
dengue passa de uma pessoa para outra,Dengue,104.5,TRUE,BR-SP,2024-12,2025-07-31 13:53
"a região da atmosfera em que se encontra a camada de ozônio, responsável por absorver a radiação solar, é conhecida",Dengue,73.5,TRUE,BR-SP,2024-12,2025-07-31 13:53
quais remedios nao pode tomar com dengue,Dengue,72.5,TRUE,BR-SP,2024-12,2025-07-31 13:53
cid suspeita de dengue,Dengue,62,TRUE,BR-SP,2024-12,2025-07-31 13:53
dengue sintomas finais,Dengue,59,TRUE,BR-SP,2024-12,2025-07-31 13:53
inhame para dengue,Dengue,5,FALSE,BR-SP,2024-12,2025-07-31 13:53
teste de dengue farmácia,Dengue,2,FALSE,BR-SP,2024-12,2025-07-31 13:53
sintoma de dengue,Dengue,1.5,FALSE,BR-SP,2024-12,2025-07-31 13:53
qual o sintoma da dengue,Dengue,1.2,FALSE,BR-SP,2024-12,2025-07-31 13:53
cid a90,Dengue,1.2,FALSE,BR-SP,2024-12,2025-07-31 13:53
sintomas de dengue hemorrágica,Dengue,1.2,FALSE,BR-SP,2024-12,2025-07-31 13:53
foto do mosquito da dengue,Dengue,1.1,FALSE,BR-SP,2024-12,2025-07-31 13:53
fases da dengue,Dengue,1,FALSE,BR-SP,2024-12,2025-07-31 13:53
sinan dengue,Dengue,0.9,FALSE,BR-SP,2024-12,2025-07-31 13:53
virose,Dengue,0.8,FALSE,BR-SP,2024-12,2025-07-31 13:53
cid de dengue,Dengue,0.8,FALSE,BR-SP,2024-12,2025-07-31 13:53
qual remedio nao pode tomar com dengue,Dengue,0.7,FALSE,BR-SP,2024-12,2025-07-31 13:53
sintoma dengue,Dengue,0.7,FALSE,BR-SP,2024-12,2025-07-31 13:53
dengue cid 10,Dengue,0.7,FALSE,BR-SP,2024-12,2025-07-31 13:53
dengue hemorrágica sintomas,Dengue,0.7,FALSE,BR-SP,2024-12,2025-07-31 13:53
sintomas de dengue em adulto,Dengue,0.7,FALSE,BR-SP,2024-12,2025-07-31 13:53
sintomas da dengue hemorrágica,Dengue,0.6,FALSE,BR-SP,2024-12,2025-07-31 13:53
como tratar a dengue,Dengue,0.6,FALSE,BR-SP,2024-12,2025-07-31 13:53
,Dengue,,,BR-TO,2024-12,2025-07-31 13:53
dengue passa de uma pessoa para outra,Dengue,60.5,TRUE,BR,2024-12,2025-07-31 13:53
"considerando a classificação epidemiológica de doenças e a incidência da dengue no estado de são paulo, assinale a alternativa correta.",Dengue,52.5,TRUE,BR,2024-12,2025-07-31 13:53
dengo sinônimo,Dengue,26.5,FALSE,BR,2024-12,2025-07-31 13:53
dengue tipo c,Dengue,4,FALSE,BR,2024-12,2025-07-31 13:53
"a região da atmosfera em que se encontra a camada de ozônio, responsável por absorver a radiação solar, é conhecida",Dengue,3,FALSE,BR,2024-12,2025-07-31 13:53
ns1 dengue quantos dias,Dengue,3,FALSE,BR,2024-12,2025-07-31 13:53
vacina dengue butantan,Dengue,2,FALSE,BR,2024-12,2025-07-31 13:53
sintomas do covid,Dengue,2,FALSE,BR,2024-12,2025-07-31 13:53
dengue sintomas finais,Dengue,1.5,FALSE,BR,2024-12,2025-07-31 13:53
vacina da dengue sp,Dengue,1.3,FALSE,BR,2024-12,2025-07-31 13:53
inhame para dengue,Dengue,1.2,FALSE,BR,2024-12,2025-07-31 13:53
cid dengue suspeita,Dengue,1.1,FALSE,BR,2024-12,2025-07-31 13:53
manchas vermelhas na pele,Dengue,1,FALSE,BR,2024-12,2025-07-31 13:53
dengue quantos dias de repouso,Dengue,0.9,FALSE,BR,2024-12,2025-07-31 13:53
leucocitos baixos,Dengue,0.9,FALSE,BR,2024-12,2025-07-31 13:53
petéquias dengue,Dengue,0.8,FALSE,BR,2024-12,2025-07-31 13:53
cid de dengue,Dengue,0.8,FALSE,BR,2024-12,2025-07-31 13:53
plaquetas baixas dengue,Dengue,0.8,FALSE,BR,2024-12,2025-07-31 13:53
sintomas covid 2024,Dengue,0.8,FALSE,BR,2024-12,2025-07-31 13:53
sintomas de dengue em adulto,Dengue,0.7,FALSE,BR,2024-12,2025-07-31 13:53
sintomas de virose,Dengue,0.7,FALSE,BR,2024-12,2025-07-31 13:53
remedios para dengue,Dengue,0.7,FALSE,BR,2024-12,2025-07-31 13:53
vacina dengue sp,Dengue,0.7,FALSE,BR,2024-12,2025-07-31 13:53
dengue sem febre,Dengue,0.7,FALSE,BR,2024-12,2025-07-31 13:53
"as bactérias desempenham diferentes papéis essenciais relacionados ao equilíbrio ecológico e à saúde humana. sobre esses microrganismos, é correto afirmar",Dengue,0.6,FALSE,BR,2024-12,2025-07-31 13:53
,Chikungunya,,,BR-AC,2024-12,2025-07-31 13:53
,Chikungunya,,,BR-AL,2024-12,2025-07-31 13:53
,Chikungunya,,,BR-AM,2024-12,2025-07-31 13:53
,Chikungunya,,,BR-AP,2024-12,2025-07-31 13:53
,Chikungunya,,,BR-BA,2024-12,2025-07-31 13:53
chikungunya sintomas,Chikungunya,0.4,FALSE,BR-CE,2024-12,2025-07-31 13:53
,Chikungunya,,,BR-DF,2024-12,2025-07-31 13:53
,Chikungunya,,,BR-ES,2024-12,2025-07-31 13:53
chikungunya sintomas,Chikungunya,0.7,FALSE,BR-GO,2024-12,2025-07-31 13:53
chikungunya,Chikungunya,0.5,FALSE,BR-MA,2024-12,2025-07-31 13:53
chicungunha,Chikungunya,2.5,FALSE,BR-MG,2024-12,2025-07-31 13:53
dengue sintomas,Chikungunya,0.4,FALSE,BR-MG,2024-12,2025-07-31 13:53
sintomas de chikungunya,Chikungunya,0.4,FALSE,BR-MG,2024-12,2025-07-31 13:53
,Chikungunya,,,BR-MS,2024-12,2025-07-31 13:53
chikungunya tratamento,Chikungunya,3144.5,TRUE,BR-MT,2024-12,2025-07-31 13:53
