topSearches,value,geo,keyword,time,sys_time
,,BR-AC,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-AL,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,14,BR-AL,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-AM,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,11,BR-AM,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,10,BR-AM,Dengue,2020-10,2025-07-22 18:34
,,BR-AP,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-BA,Dengue,2020-10,2025-07-22 18:34
sintomas dengue,24,BR-BA,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,16,BR-BA,Dengue,2020-10,2025-07-22 18:34
mosquito da dengue,11,BR-BA,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,7,BR-BA,Dengue,2020-10,2025-07-22 18:34
dengue hemorrágica,3,BR-BA,Dengue,2020-10,2025-07-22 18:34
sintomas do covid,2,BR-BA,Dengue,2020-10,2025-07-22 18:34
sintomas da zika,2,BR-BA,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-CE,Dengue,2020-10,2025-07-22 18:34
sintomas dengue,17,BR-CE,Dengue,2020-10,2025-07-22 18:34
mosquito da dengue,10,BR-CE,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,8,BR-CE,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,5,BR-CE,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-DF,Dengue,2020-10,2025-07-22 18:34
sintomas dengue,24,BR-DF,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,12,BR-DF,Dengue,2020-10,2025-07-22 18:34
mosquito da dengue,8,BR-DF,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,7,BR-DF,Dengue,2020-10,2025-07-22 18:34
sintomas covid,7,BR-DF,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-ES,Dengue,2020-10,2025-07-22 18:34
sintomas dengue,27,BR-ES,Dengue,2020-10,2025-07-22 18:34
mosquito da dengue,15,BR-ES,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,14,BR-ES,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,11,BR-ES,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-GO,Dengue,2020-10,2025-07-22 18:34
sintomas dengue,23,BR-GO,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,16,BR-GO,Dengue,2020-10,2025-07-22 18:34
mosquito da dengue,8,BR-GO,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,7,BR-GO,Dengue,2020-10,2025-07-22 18:34
sintomas covid,7,BR-GO,Dengue,2020-10,2025-07-22 18:34
cid dengue,4,BR-GO,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-MA,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-MG,Dengue,2020-10,2025-07-22 18:34
sintomas dengue,23,BR-MG,Dengue,2020-10,2025-07-22 18:34
mosquito da dengue,11,BR-MG,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,11,BR-MG,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,10,BR-MG,Dengue,2020-10,2025-07-22 18:34
dengue covid,7,BR-MG,Dengue,2020-10,2025-07-22 18:34
sintomas covid,4,BR-MG,Dengue,2020-10,2025-07-22 18:34
dengue hemorrágica,3,BR-MG,Dengue,2020-10,2025-07-22 18:34
aedes aegypti,3,BR-MG,Dengue,2020-10,2025-07-22 18:34
tratamento dengue,3,BR-MG,Dengue,2020-10,2025-07-22 18:34
vacina dengue,3,BR-MG,Dengue,2020-10,2025-07-22 18:34
sintomas de covid,2,BR-MG,Dengue,2020-10,2025-07-22 18:34
sintoma de dengue,1,BR-MG,Dengue,2020-10,2025-07-22 18:34
mosquito da dengue desenho,1,BR-MG,Dengue,2020-10,2025-07-22 18:34
no trecho dificilmente conseguem atingir os vocábulos retoma,1,BR-MG,Dengue,2020-10,2025-07-22 18:34
como prevenir a dengue,1,BR-MG,Dengue,2020-10,2025-07-22 18:34
vacina da dengue,1,BR-MG,Dengue,2020-10,2025-07-22 18:34
quais são os sintomas da dengue,1,BR-MG,Dengue,2020-10,2025-07-22 18:34
durante as estações chuvosas aumentam no brasil as campanhas de prevenção à dengue,1,BR-MG,Dengue,2020-10,2025-07-22 18:34
cid dengue,1,BR-MG,Dengue,2020-10,2025-07-22 18:34
com base na figura e nos conhecimentos sobre o tema analise as afirmativas a seguir,0,BR-MG,Dengue,2020-10,2025-07-22 18:34
a condição física apresentada pelo personagem da tirinha é um fator de risco que pode,0,BR-MG,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-MS,Dengue,2020-10,2025-07-22 18:34
dengue sintomas,28,BR-MS,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,15,BR-MS,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,10,BR-MS,Dengue,2020-10,2025-07-22 18:34
sintomas covid,7,BR-MS,Dengue,2020-10,2025-07-22 18:34
quais são os sintomas da dengue,6,BR-MS,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-MT,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,13,BR-MT,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-PA,Dengue,2020-10,2025-07-22 18:34
dengue sintomas,16,BR-PA,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,8,BR-PA,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-PB,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,9,BR-PB,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-PE,Dengue,2020-10,2025-07-22 18:34
dengue sintomas,19,BR-PE,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,10,BR-PE,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,8,BR-PE,Dengue,2020-10,2025-07-22 18:34
dengue hemorrágica,2,BR-PE,Dengue,2020-10,2025-07-22 18:34
quais os sintomas da dengue,2,BR-PE,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-PI,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-PR,Dengue,2020-10,2025-07-22 18:34
dengue sintomas,20,BR-PR,Dengue,2020-10,2025-07-22 18:34
mosquito da dengue,18,BR-PR,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,10,BR-PR,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,7,BR-PR,Dengue,2020-10,2025-07-22 18:34
sintomas covid,5,BR-PR,Dengue,2020-10,2025-07-22 18:34
qual é a principal intencionalidade do causo lido?,3,BR-PR,Dengue,2020-10,2025-07-22 18:34
a dengue é um grave problema de saúde pública em nosso país seu agente causador é,2,BR-PR,Dengue,2020-10,2025-07-22 18:34
vacina da dengue,1,BR-PR,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-RJ,Dengue,2020-10,2025-07-22 18:34
sintomas dengue,20,BR-RJ,Dengue,2020-10,2025-07-22 18:34
mosquito da dengue,11,BR-RJ,Dengue,2020-10,2025-07-22 18:34
dengue covid,10,BR-RJ,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,9,BR-RJ,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,7,BR-RJ,Dengue,2020-10,2025-07-22 18:34
febre amarela,3,BR-RJ,Dengue,2020-10,2025-07-22 18:34
sintomas do covid 19,1,BR-RJ,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-RN,Dengue,2020-10,2025-07-22 18:34
,,BR-RO,Dengue,2020-10,2025-07-22 18:34
,,BR-RR,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-RS,Dengue,2020-10,2025-07-22 18:34
sintomas dengue,21,BR-RS,Dengue,2020-10,2025-07-22 18:34
mosquito da dengue,13,BR-RS,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,10,BR-RS,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,9,BR-RS,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-SC,Dengue,2020-10,2025-07-22 18:34
dengue sintomas,22,BR-SC,Dengue,2020-10,2025-07-22 18:34
mosquito da dengue,10,BR-SC,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,8,BR-SC,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,7,BR-SC,Dengue,2020-10,2025-07-22 18:34
sintomas covid,3,BR-SC,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-SE,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,9,BR-SE,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR-SP,Dengue,2020-10,2025-07-22 18:34
sintomas dengue,22,BR-SP,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,10,BR-SP,Dengue,2020-10,2025-07-22 18:34
dengue covid,10,BR-SP,Dengue,2020-10,2025-07-22 18:34
mosquito da dengue,9,BR-SP,Dengue,2020-10,2025-07-22 18:34
o que é dengue,9,BR-SP,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,8,BR-SP,Dengue,2020-10,2025-07-22 18:34
vacina dengue,6,BR-SP,Dengue,2020-10,2025-07-22 18:34
vacina da dengue,4,BR-SP,Dengue,2020-10,2025-07-22 18:34
sintomas covid,4,BR-SP,Dengue,2020-10,2025-07-22 18:34
prevenção da dengue,3,BR-SP,Dengue,2020-10,2025-07-22 18:34
chikungunya,3,BR-SP,Dengue,2020-10,2025-07-22 18:34
como a dengue é transmitida,2,BR-SP,Dengue,2020-10,2025-07-22 18:34
febre amarela,2,BR-SP,Dengue,2020-10,2025-07-22 18:34
dengue hemorrágica,2,BR-SP,Dengue,2020-10,2025-07-22 18:34
dengue e covid,2,BR-SP,Dengue,2020-10,2025-07-22 18:34
quais os sintomas da dengue,2,BR-SP,Dengue,2020-10,2025-07-22 18:34
dengue manchas,2,BR-SP,Dengue,2020-10,2025-07-22 18:34
sintoma dengue,2,BR-SP,Dengue,2020-10,2025-07-22 18:34
sarampo,2,BR-SP,Dengue,2020-10,2025-07-22 18:34
cid dengue,1,BR-SP,Dengue,2020-10,2025-07-22 18:34
como a vacina contra a dengue pode ajudar a conter a proliferação da doença,1,BR-SP,Dengue,2020-10,2025-07-22 18:34
que tipo de indicador é importante para basear o planejamento de uma política pública,1,BR-SP,Dengue,2020-10,2025-07-22 18:34
como a vacina contra dengue pode ajudar a conter a proliferação da doença,1,BR-SP,Dengue,2020-10,2025-07-22 18:34
sintomas de covid,1,BR-SP,Dengue,2020-10,2025-07-22 18:34
,,BR-TO,Dengue,2020-10,2025-07-22 18:34
dengue,100,BR,Dengue,2020-10,2025-07-22 18:34
dengue sintomas,17,BR,Dengue,2020-10,2025-07-22 18:34
mosquito,11,BR,Dengue,2020-10,2025-07-22 18:34
dengue mosquito,11,BR,Dengue,2020-10,2025-07-22 18:34
mosquito da dengue,10,BR,Dengue,2020-10,2025-07-22 18:34
sintomas da dengue,9,BR,Dengue,2020-10,2025-07-22 18:34
o que é dengue,8,BR,Dengue,2020-10,2025-07-22 18:34
sintomas de dengue,7,BR,Dengue,2020-10,2025-07-22 18:34
dengue covid,7,BR,Dengue,2020-10,2025-07-22 18:34
o que é a dengue,6,BR,Dengue,2020-10,2025-07-22 18:34
sobre a dengue,5,BR,Dengue,2020-10,2025-07-22 18:34
zika,4,BR,Dengue,2020-10,2025-07-22 18:34
sintomas covid,3,BR,Dengue,2020-10,2025-07-22 18:34
chikungunya,3,BR,Dengue,2020-10,2025-07-22 18:34
dengue no brasil,3,BR,Dengue,2020-10,2025-07-22 18:34
vacina dengue,3,BR,Dengue,2020-10,2025-07-22 18:34
dengue virus,3,BR,Dengue,2020-10,2025-07-22 18:34
febre amarela,2,BR,Dengue,2020-10,2025-07-22 18:34
aedes aegypti,2,BR,Dengue,2020-10,2025-07-22 18:34
dengue tratamento,2,BR,Dengue,2020-10,2025-07-22 18:34
dengue 2020,2,BR,Dengue,2020-10,2025-07-22 18:34
dengue e chikungunya,2,BR,Dengue,2020-10,2025-07-22 18:34
prevenção da dengue,2,BR,Dengue,2020-10,2025-07-22 18:34
dengue transmissão,2,BR,Dengue,2020-10,2025-07-22 18:34
dengue hemorrágica,2,BR,Dengue,2020-10,2025-07-22 18:34
,,BR-AC,Chikungunya,2020-10,2025-07-22 18:35
,,BR-AL,Chikungunya,2020-10,2025-07-22 18:35
,,BR-AM,Chikungunya,2020-10,2025-07-22 18:35
,,BR-AP,Chikungunya,2020-10,2025-07-22 18:35
chikungunya,100,BR-BA,Chikungunya,2020-10,2025-07-22 18:35
chicungunha,24,BR-BA,Chikungunya,2020-10,2025-07-22 18:35
sintomas chikungunya,24,BR-BA,Chikungunya,2020-10,2025-07-22 18:35
sintomas da chikungunya,12,BR-BA,Chikungunya,2020-10,2025-07-22 18:35
sintomas de chikungunya,8,BR-BA,Chikungunya,2020-10,2025-07-22 18:35
chicungunha sintomas,6,BR-BA,Chikungunya,2020-10,2025-07-22 18:35
chikungunya tratamento,5,BR-BA,Chikungunya,2020-10,2025-07-22 18:35
chikungunya sequelas,3,BR-BA,Chikungunya,2020-10,2025-07-22 18:35
sintomas da dengue,3,BR-BA,Chikungunya,2020-10,2025-07-22 18:35
sintomas do covid,1,BR-BA,Chikungunya,2020-10,2025-07-22 18:35
chikungunya,100,BR-CE,Chikungunya,2020-10,2025-07-22 18:35
chicungunha,25,BR-CE,Chikungunya,2020-10,2025-07-22 18:35
chikungunya,100,BR-DF,Chikungunya,2020-10,2025-07-22 18:35
chikungunya,100,BR-ES,Chikungunya,2020-10,2025-07-22 18:35
chikungunya sintomas,35,BR-ES,Chikungunya,2020-10,2025-07-22 18:35
chicungunha,32,BR-ES,Chikungunya,2020-10,2025-07-22 18:35
sintomas da chikungunya,13,BR-ES,Chikungunya,2020-10,2025-07-22 18:35
chikungunya,100,BR-GO,Chikungunya,2020-10,2025-07-22 18:35
,,BR-MA,Chikungunya,2020-10,2025-07-22 18:35
chikungunya,100,BR-MG,Chikungunya,2020-10,2025-07-22 18:35
chicungunha,25,BR-MG,Chikungunya,2020-10,2025-07-22 18:35
sintomas de chikungunya,13,BR-MG,Chikungunya,2020-10,2025-07-22 18:35
