topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2022-05,2025-07-23 14:44
sintomas dengue,39,BR-AC,Dengue,2022-05,2025-07-23 14:44
dengue,100,BR-AL,Dengue,2022-05,2025-07-23 14:44
sintomas dengue,34,BR-AL,Dengue,2022-05,2025-07-23 14:44
sintomas da dengue,14,BR-AL,Dengue,2022-05,2025-07-23 14:44
sintomas de dengue,11,BR-AL,Dengue,2022-05,2025-07-23 14:44
chikungunya,8,BR-AL,Dengue,2022-05,2025-07-23 14:44
mosquito da dengue,8,BR-AL,Dengue,2022-05,2025-07-23 14:44
zika,6,BR-AL,Dengue,2022-05,2025-07-23 14:44
o que é dengue,5,BR-AL,Dengue,2022-05,2025-07-23 14:44
sintomas chikungunya,4,BR-AL,Dengue,2022-05,2025-07-23 14:44
dengue hemorrágica,4,BR-AL,Dengue,2022-05,2025-07-23 14:44
quais sintomas da dengue,3,BR-AL,Dengue,2022-05,2025-07-23 14:44
zika sintomas,3,BR-AL,Dengue,2022-05,2025-07-23 14:44
quais os sintomas da dengue,3,BR-AL,Dengue,2022-05,2025-07-23 14:44
dengue tratamento,2,BR-AL,Dengue,2022-05,2025-07-23 14:44
dengue hemorrágica sintomas,2,BR-AL,Dengue,2022-05,2025-07-23 14:44
sintomas da chikungunya,2,BR-AL,Dengue,2022-05,2025-07-23 14:44
sintomas da zika,2,BR-AL,Dengue,2022-05,2025-07-23 14:44
cid dengue,1,BR-AL,Dengue,2022-05,2025-07-23 14:44
sintomas de chikungunya,1,BR-AL,Dengue,2022-05,2025-07-23 14:44
remedio para dengue,1,BR-AL,Dengue,2022-05,2025-07-23 14:44
sintomas da dengue hemorrágica,1,BR-AL,Dengue,2022-05,2025-07-23 14:44
sintomas de dengue hemorrágica,1,BR-AL,Dengue,2022-05,2025-07-23 14:44
dengue é contagiosa,1,BR-AL,Dengue,2022-05,2025-07-23 14:44
desenho do mosquito da dengue,1,BR-AL,Dengue,2022-05,2025-07-23 14:44
sitomas da dengue,1,BR-AL,Dengue,2022-05,2025-07-23 14:44
dengue,100,BR-AM,Dengue,2022-05,2025-07-23 14:44
dengue sintomas,26,BR-AM,Dengue,2022-05,2025-07-23 14:44
sintomas da dengue,12,BR-AM,Dengue,2022-05,2025-07-23 14:44
sintomas de dengue,11,BR-AM,Dengue,2022-05,2025-07-23 14:44
mosquito da dengue,6,BR-AM,Dengue,2022-05,2025-07-23 14:44
tratamento da dengue,3,BR-AM,Dengue,2022-05,2025-07-23 14:44
prevenção da dengue,1,BR-AM,Dengue,2022-05,2025-07-23 14:44
dengue,100,BR-AP,Dengue,2022-05,2025-07-23 14:44
