topSearches,value,geo,keyword,time,sys_time
sintomas de dengue,100,BR-AC,Dengue,2025-05,2025-07-30 15:48
dengue,100,BR-AL,Dengue,2025-05,2025-07-30 15:48
dengue sintomas,22,BR-AL,Dengue,2025-05,2025-07-30 15:48
mosquito da dengue,12,BR-AL,Dengue,2025-05,2025-07-30 15:48
sintomas de dengue,11,BR-AL,Dengue,2025-05,2025-07-30 15:48
sintomas da dengue,8,BR-AL,Dengue,2025-05,2025-07-30 15:48
dengue,100,BR-AM,Dengue,2025-05,2025-07-30 15:48
sintomas de dengue,4,BR-AM,Dengue,2025-05,2025-07-30 15:48
sintomas da dengue,2,BR-AM,Dengue,2025-05,2025-07-30 15:48
,,BR-AP,Dengue,2025-05,2025-07-30 15:48
dengue,100,BR-BA,Dengue,2025-05,2025-07-30 15:48
sintomas dengue,18,BR-BA,Dengue,2025-05,2025-07-30 15:48
sintomas de dengue,10,BR-BA,Dengue,2025-05,2025-07-30 15:48
mosquito da dengue,10,BR-BA,Dengue,2025-05,2025-07-30 15:48
sintomas da dengue,6,BR-BA,Dengue,2025-05,2025-07-30 15:48
dengue pode tomar dipirona,3,BR-BA,Dengue,2025-05,2025-07-30 15:48
degue,2,BR-BA,Dengue,2025-05,2025-07-30 15:48
pode tomar dipirona com dengue,2,BR-BA,Dengue,2025-05,2025-07-30 15:48
dengue hemorrágica,2,BR-BA,Dengue,2025-05,2025-07-30 15:48
cid dengue,2,BR-BA,Dengue,2025-05,2025-07-30 15:48
de gue,1,BR-BA,Dengue,2025-05,2025-07-30 15:48
quais os sintomas da dengue,1,BR-BA,Dengue,2025-05,2025-07-30 15:48
dengue online,1,BR-BA,Dengue,2025-05,2025-07-30 15:48
quais são os sintomas da dengue,0,BR-BA,Dengue,2025-05,2025-07-30 15:48
dengue,100,BR-CE,Dengue,2025-05,2025-07-30 15:48
mosquito da dengue,12,BR-CE,Dengue,2025-05,2025-07-30 15:48
sintomas de dengue,10,BR-CE,Dengue,2025-05,2025-07-30 15:48
sintomas da dengue,8,BR-CE,Dengue,2025-05,2025-07-30 15:48
vacina dengue,6,BR-CE,Dengue,2025-05,2025-07-30 15:48
dengue hemorrágica,2,BR-CE,Dengue,2025-05,2025-07-30 15:48
cid dengue,2,BR-CE,Dengue,2025-05,2025-07-30 15:48
dengue,100,BR-DF,Dengue,2025-05,2025-07-30 15:48
sintomas dengue,19,BR-DF,Dengue,2025-05,2025-07-30 15:48
vacina dengue,11,BR-DF,Dengue,2025-05,2025-07-30 15:48
sintomas de dengue,10,BR-DF,Dengue,2025-05,2025-07-30 15:48
mosquito da dengue,7,BR-DF,Dengue,2025-05,2025-07-30 15:48
sintomas da dengue,5,BR-DF,Dengue,2025-05,2025-07-30 15:48
vacina dengue df,3,BR-DF,Dengue,2025-05,2025-07-30 15:48
cid dengue,2,BR-DF,Dengue,2025-05,2025-07-30 15:48
dengue hemorrágica,1,BR-DF,Dengue,2025-05,2025-07-30 15:48
dengue,100,BR-ES,Dengue,2025-05,2025-07-30 15:48
sintomas dengue,20,BR-ES,Dengue,2025-05,2025-07-30 15:48
sintomas de dengue,9,BR-ES,Dengue,2025-05,2025-07-30 15:48
mosquito da dengue,8,BR-ES,Dengue,2025-05,2025-07-30 15:48
sintomas da dengue,6,BR-ES,Dengue,2025-05,2025-07-30 15:48
dengue,100,BR-GO,Dengue,2025-05,2025-07-30 15:48
dengue sintomas,17,BR-GO,Dengue,2025-05,2025-07-30 15:48
sintomas de dengue,10,BR-GO,Dengue,2025-05,2025-07-30 15:48
sintomas da dengue,5,BR-GO,Dengue,2025-05,2025-07-30 15:48
mosquito da dengue,5,BR-GO,Dengue,2025-05,2025-07-30 15:48
dengue cid,3,BR-GO,Dengue,2025-05,2025-07-30 15:48
dengue hemorrágica,2,BR-GO,Dengue,2025-05,2025-07-30 15:48
dengue pode tomar dipirona,2,BR-GO,Dengue,2025-05,2025-07-30 15:48
dengue hemorragica,2,BR-GO,Dengue,2025-05,2025-07-30 15:48
quais os sintomas da dengue,1,BR-GO,Dengue,2025-05,2025-07-30 15:48
remedio para dengue,1,BR-GO,Dengue,2025-05,2025-07-30 15:48
dengue da coceira,1,BR-GO,Dengue,2025-05,2025-07-30 15:48
paracetamol pode tomar com dengue,1,BR-GO,Dengue,2025-05,2025-07-30 15:48
sinan dengue,1,BR-GO,Dengue,2025-05,2025-07-30 15:48
vacina dengue goiania,0,BR-GO,Dengue,2025-05,2025-07-30 15:48
dengue,100,BR-MA,Dengue,2025-05,2025-07-30 15:48
dengue sintomas,17,BR-MA,Dengue,2025-05,2025-07-30 15:48
sintomas de dengue,10,BR-MA,Dengue,2025-05,2025-07-30 15:48
mosquito da dengue,7,BR-MA,Dengue,2025-05,2025-07-30 15:48
sintomas da dengue,4,BR-MA,Dengue,2025-05,2025-07-30 15:48
dengue hemorrágica,4,BR-MA,Dengue,2025-05,2025-07-30 15:48
dengue,100,BR-MG,Dengue,2025-05,2025-07-30 15:48
dengue sintomas,16,BR-MG,Dengue,2025-05,2025-07-30 15:48
sintomas de dengue,9,BR-MG,Dengue,2025-05,2025-07-30 15:48
vacina dengue,7,BR-MG,Dengue,2025-05,2025-07-30 15:48
sintomas da dengue,5,BR-MG,Dengue,2025-05,2025-07-30 15:48
mosquito da dengue,5,BR-MG,Dengue,2025-05,2025-07-30 15:48
vacina da dengue,4,BR-MG,Dengue,2025-05,2025-07-30 15:48
teste dengue,3,BR-MG,Dengue,2025-05,2025-07-30 15:48
cid dengue,2,BR-MG,Dengue,2025-05,2025-07-30 15:48
dengue hemorrágica,2,BR-MG,Dengue,2025-05,2025-07-30 15:48
exame de dengue,2,BR-MG,Dengue,2025-05,2025-07-30 15:48
dengue pode tomar dipirona,2,BR-MG,Dengue,2025-05,2025-07-30 15:48
teste de dengue,2,BR-MG,Dengue,2025-05,2025-07-30 15:48
sintoma dengue,1,BR-MG,Dengue,2025-05,2025-07-30 15:48
pode tomar dipirona com dengue,1,BR-MG,Dengue,2025-05,2025-07-30 15:48
suspeita de dengue,1,BR-MG,Dengue,2025-05,2025-07-30 15:48
sintoma de dengue,1,BR-MG,Dengue,2025-05,2025-07-30 15:48
vacina dengue bh,1,BR-MG,Dengue,2025-05,2025-07-30 15:48
notificação dengue,1,BR-MG,Dengue,2025-05,2025-07-30 15:48
quais os sintomas da dengue,1,BR-MG,Dengue,2025-05,2025-07-30 15:48
vacina contra dengue,1,BR-MG,Dengue,2025-05,2025-07-30 15:48
dengue hemorrágica sintomas,1,BR-MG,Dengue,2025-05,2025-07-30 15:48
manchas de dengue,1,BR-MG,Dengue,2025-05,2025-07-30 15:48
pode tomar paracetamol com dengue,1,BR-MG,Dengue,2025-05,2025-07-30 15:48
dengue da tosse,1,BR-MG,Dengue,2025-05,2025-07-30 15:48
dengue,100,BR-MS,Dengue,2025-05,2025-07-30 15:48
dengue sintomas,16,BR-MS,Dengue,2025-05,2025-07-30 15:48
sintomas de dengue,7,BR-MS,Dengue,2025-05,2025-07-30 15:48
sintomas da dengue,7,BR-MS,Dengue,2025-05,2025-07-30 15:48
mosquito da dengue,5,BR-MS,Dengue,2025-05,2025-07-30 15:48
vacina da dengue,4,BR-MS,Dengue,2025-05,2025-07-30 15:48
dengue hemorrágica,2,BR-MS,Dengue,2025-05,2025-07-30 15:48
notificação dengue sinan,1,BR-MS,Dengue,2025-05,2025-07-30 15:48
quais são os sintomas da dengue,1,BR-MS,Dengue,2025-05,2025-07-30 15:48
dengue,100,BR-MT,Dengue,2025-05,2025-07-30 15:48
dengue sintomas,18,BR-MT,Dengue,2025-05,2025-07-30 15:48
chikungunya,13,BR-MT,Dengue,2025-05,2025-07-30 15:48
sintomas da dengue,11,BR-MT,Dengue,2025-05,2025-07-30 15:48
sintomas de dengue,9,BR-MT,Dengue,2025-05,2025-07-30 15:48
chikungunya sintomas,6,BR-MT,Dengue,2025-05,2025-07-30 15:48
dengue notificação,4,BR-MT,Dengue,2025-05,2025-07-30 15:48
mosquito da dengue,4,BR-MT,Dengue,2025-05,2025-07-30 15:48
sintomas de chikungunya,3,BR-MT,Dengue,2025-05,2025-07-30 15:48
cid dengue,3,BR-MT,Dengue,2025-05,2025-07-30 15:48
dengue hemorrágica,2,BR-MT,Dengue,2025-05,2025-07-30 15:48
notificação de dengue,2,BR-MT,Dengue,2025-05,2025-07-30 15:48
dengue online,2,BR-MT,Dengue,2025-05,2025-07-30 15:48
dengue,100,BR-PA,Dengue,2025-05,2025-07-30 15:48
dengue sintomas,20,BR-PA,Dengue,2025-05,2025-07-30 15:48
