risingSearches,keyword,value,unknown,geo,time,sys_time
,/m/09wsg,,,BR-AC,2023-01,2025-07-31 14:28
,/m/09wsg,,,BR-AL,2023-01,2025-07-31 14:28
sintomas da dengue,/m/09wsg,0.7,FALSE,BR-AM,2023-01,2025-07-31 14:28
sintomas dengue,/m/09wsg,0.5,FALSE,BR-AM,2023-01,2025-07-31 14:28
,/m/09wsg,,,BR-AP,2023-01,2025-07-31 14:28
sintomas da chikungunya,/m/09wsg,2512,TRUE,BR-BA,2023-01,2025-07-31 14:28
quais são os sintomas da dengue,/m/09wsg,728,TRUE,BR-BA,2023-01,2025-07-31 14:28
quanto tempo dura os sintomas da dengue,/m/09wsg,385.5,TRUE,BR-BA,2023-01,2025-07-31 14:28
cid dengue,/m/09wsg,5.5,FALSE,BR-BA,2023-01,2025-07-31 14:28
como é o mosquito da dengue,/m/09wsg,1.1,FALSE,BR-BA,2023-01,2025-07-31 14:28
chikungunya,/m/09wsg,0.7,FALSE,BR-BA,2023-01,2025-07-31 14:28
sintomas chikungunya,/m/09wsg,0.4,FALSE,BR-BA,2023-01,2025-07-31 14:28
,/m/09wsg,,,BR-CE,2023-01,2025-07-31 14:28
chikungunya,/m/09wsg,1.2,FALSE,BR-DF,2023-01,2025-07-31 14:28
quais os sintomas da dengue,/m/09wsg,0.9,FALSE,BR-DF,2023-01,2025-07-31 14:28
cid dengue,/m/09wsg,0.4,FALSE,BR-DF,2023-01,2025-07-31 14:28
dengue hemorrágica sintomas,/m/09wsg,941,TRUE,BR-ES,2023-01,2025-07-31 14:28
quais são os sintomas da dengue,/m/09wsg,510.5,TRUE,BR-ES,2023-01,2025-07-31 14:28
dengue da coçeira no corpo,/m/09wsg,406.5,TRUE,BR-ES,2023-01,2025-07-31 14:28
dengue hemorrágica,/m/09wsg,2,FALSE,BR-ES,2023-01,2025-07-31 14:28
quais são os sintomas da dengue,/m/09wsg,822,TRUE,BR-GO,2023-01,2025-07-31 14:28
cid da dengue,/m/09wsg,271,TRUE,BR-GO,2023-01,2025-07-31 14:28
quais os sintomas da dengue,/m/09wsg,0.8,FALSE,BR-GO,2023-01,2025-07-31 14:28
dengue da diarreia,/m/09wsg,0.4,FALSE,BR-GO,2023-01,2025-07-31 14:28
,/m/09wsg,,,BR-MA,2023-01,2025-07-31 14:28
ficha notificação dengue,/m/09wsg,359.5,TRUE,BR-MG,2023-01,2025-07-31 14:28
ficha de notificação dengue,/m/09wsg,259,TRUE,BR-MG,2023-01,2025-07-31 14:28
diferença entre mosquito da dengue e pernilongo,/m/09wsg,239,TRUE,BR-MG,2023-01,2025-07-31 14:28
