risingSearches,keyword,value,unknown,geo,time,sys_time
sintomas da dengue,/m/09wsg,0.8,FALSE,BR-AC,2022-01,2025-07-31 14:09
,/m/09wsg,,,BR-AL,2022-01,2025-07-31 14:09
dengue hemorrágica,/m/09wsg,4145,TRUE,BR-AM,2022-01,2025-07-31 14:09
sintomas da dengue,/m/09wsg,0.7,FALSE,BR-AM,2022-01,2025-07-31 14:09
,/m/09wsg,,,BR-AP,2022-01,2025-07-31 14:09
sintomas de covid,/m/09wsg,2194.5,TRUE,BR-BA,2022-01,2025-07-31 14:09
dengue tratamento,/m/09wsg,1830.5,TRUE,BR-BA,2022-01,2025-07-31 14:09
sintoma de dengue,/m/09wsg,1239,TRUE,BR-BA,2022-01,2025-07-31 14:09
sintomas h3n2,/m/09wsg,1.5,FALSE,BR-BA,2022-01,2025-07-31 14:09
sintomas omicron,/m/09wsg,1.3,FALSE,BR-BA,2022-01,2025-07-31 14:09
dengue hemorrágica,/m/09wsg,1.2,FALSE,BR-BA,2022-01,2025-07-31 14:09
sintomas da dengue,/m/09wsg,0.9,FALSE,BR-BA,2022-01,2025-07-31 14:09
sintomas de dengue,/m/09wsg,0.5,FALSE,BR-BA,2022-01,2025-07-31 14:09
sintomas dengue,/m/09wsg,0.4,FALSE,BR-BA,2022-01,2025-07-31 14:09
sintomas do covid,/m/09wsg,1652,TRUE,BR-CE,2022-01,2025-07-31 14:09
quais os sintomas da dengue,/m/09wsg,1570,TRUE,BR-CE,2022-01,2025-07-31 14:09
sintomas omicron,/m/09wsg,1.6,FALSE,BR-CE,2022-01,2025-07-31 14:09
sintomas h3n2,/m/09wsg,0.8,FALSE,BR-CE,2022-01,2025-07-31 14:09
mosquito da dengue,/m/09wsg,0.8,FALSE,BR-CE,2022-01,2025-07-31 14:09
sintomas h3n2,/m/09wsg,2401,TRUE,BR-DF,2022-01,2025-07-31 14:09
sintomas omicron,/m/09wsg,2207,TRUE,BR-DF,2022-01,2025-07-31 14:09
dengue hemorrágica sintomas,/m/09wsg,1323.5,TRUE,BR-DF,2022-01,2025-07-31 14:09
