topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2024-04,2025-07-23 15:48
vacina dengue,15,BR-AC,Dengue,2024-04,2025-07-23 15:48
sintomas da dengue,5,BR-AC,Dengue,2024-04,2025-07-23 15:48
dengue hemorrágica,3,BR-AC,Dengue,2024-04,2025-07-23 15:48
dengue,100,BR-AL,Dengue,2024-04,2025-07-23 15:48
dengue sintomas,26,BR-AL,Dengue,2024-04,2025-07-23 15:48
sintomas de dengue,14,BR-AL,Dengue,2024-04,2025-07-23 15:48
mosquito da dengue,11,BR-AL,Dengue,2024-04,2025-07-23 15:48
sintomas da dengue,9,BR-AL,Dengue,2024-04,2025-07-23 15:48
vacina dengue,5,BR-AL,Dengue,2024-04,2025-07-23 15:48
dengue pode tomar dipirona,3,BR-AL,Dengue,2024-04,2025-07-23 15:48
vacina da dengue,3,BR-AL,Dengue,2024-04,2025-07-23 15:48
quais os sintomas da dengue,1,BR-AL,Dengue,2024-04,2025-07-23 15:48
cid dengue,1,BR-AL,Dengue,2024-04,2025-07-23 15:48
quais são os sintomas da dengue,0,BR-AL,Dengue,2024-04,2025-07-23 15:48
como prevenir a dengue,0,BR-AL,Dengue,2024-04,2025-07-23 15:48
dengue,100,BR-AM,Dengue,2024-04,2025-07-23 15:48
sintomas dengue,26,BR-AM,Dengue,2024-04,2025-07-23 15:48
sintomas de dengue,11,BR-AM,Dengue,2024-04,2025-07-23 15:48
sintomas da dengue,11,BR-AM,Dengue,2024-04,2025-07-23 15:48
vacina dengue,9,BR-AM,Dengue,2024-04,2025-07-23 15:48
vacina da dengue,5,BR-AM,Dengue,2024-04,2025-07-23 15:48
mosquito da dengue,5,BR-AM,Dengue,2024-04,2025-07-23 15:48
o que é dengue,3,BR-AM,Dengue,2024-04,2025-07-23 15:48
quais os sintomas da dengue,2,BR-AM,Dengue,2024-04,2025-07-23 15:48
cid dengue,1,BR-AM,Dengue,2024-04,2025-07-23 15:48
quais são os sintomas da dengue,1,BR-AM,Dengue,2024-04,2025-07-23 15:48
remedio para dengue,1,BR-AM,Dengue,2024-04,2025-07-23 15:48
tratamento para dengue,1,BR-AM,Dengue,2024-04,2025-07-23 15:48
aedes aegypti,0,BR-AM,Dengue,2024-04,2025-07-23 15:48
dengue,100,BR-AP,Dengue,2024-04,2025-07-23 15:48
dengue sintomas,24,BR-AP,Dengue,2024-04,2025-07-23 15:48
sintomas de dengue,10,BR-AP,Dengue,2024-04,2025-07-23 15:48
sintomas da dengue,8,BR-AP,Dengue,2024-04,2025-07-23 15:48
dengue hemorrágica,3,BR-AP,Dengue,2024-04,2025-07-23 15:48
mosquito da dengue,3,BR-AP,Dengue,2024-04,2025-07-23 15:48
quais os sintomas da dengue,2,BR-AP,Dengue,2024-04,2025-07-23 15:48
dengue,100,BR-BA,Dengue,2024-04,2025-07-23 15:48
sintomas dengue,17,BR-BA,Dengue,2024-04,2025-07-23 15:48
a dengue,17,BR-BA,Dengue,2024-04,2025-07-23 15:48
sintomas de dengue,10,BR-BA,Dengue,2024-04,2025-07-23 15:48
sintomas da dengue,7,BR-BA,Dengue,2024-04,2025-07-23 15:48
mosquito da dengue,7,BR-BA,Dengue,2024-04,2025-07-23 15:48
vacina dengue,4,BR-BA,Dengue,2024-04,2025-07-23 15:48
sobre a dengue,4,BR-BA,Dengue,2024-04,2025-07-23 15:48
o que é dengue,3,BR-BA,Dengue,2024-04,2025-07-23 15:48
dipirona,3,BR-BA,Dengue,2024-04,2025-07-23 15:48
dipirona dengue,3,BR-BA,Dengue,2024-04,2025-07-23 15:48
febre,3,BR-BA,Dengue,2024-04,2025-07-23 15:48
vacina da dengue,2,BR-BA,Dengue,2024-04,2025-07-23 15:48
dengue hemorrágica,2,BR-BA,Dengue,2024-04,2025-07-23 15:48
o que e dengue,2,BR-BA,Dengue,2024-04,2025-07-23 15:48
dengue quantos dias,2,BR-BA,Dengue,2024-04,2025-07-23 15:48
dengue pode tomar dipirona,2,BR-BA,Dengue,2024-04,2025-07-23 15:48
coceira dengue,2,BR-BA,Dengue,2024-04,2025-07-23 15:48
paracetamol,2,BR-BA,Dengue,2024-04,2025-07-23 15:48
suspeita de dengue,2,BR-BA,Dengue,2024-04,2025-07-23 15:48
quais sintomas da dengue,2,BR-BA,Dengue,2024-04,2025-07-23 15:48
teste dengue,2,BR-BA,Dengue,2024-04,2025-07-23 15:48
o que é a dengue,2,BR-BA,Dengue,2024-04,2025-07-23 15:48
quais os sintomas da dengue,2,BR-BA,Dengue,2024-04,2025-07-23 15:48
chikungunya,1,BR-BA,Dengue,2024-04,2025-07-23 15:48
dengue,100,BR-CE,Dengue,2024-04,2025-07-23 15:48
sintomas dengue,28,BR-CE,Dengue,2024-04,2025-07-23 15:48
sintomas de dengue,13,BR-CE,Dengue,2024-04,2025-07-23 15:48
sintomas da dengue,10,BR-CE,Dengue,2024-04,2025-07-23 15:48
mosquito da dengue,9,BR-CE,Dengue,2024-04,2025-07-23 15:48
vacina dengue,5,BR-CE,Dengue,2024-04,2025-07-23 15:48
sobre a dengue,4,BR-CE,Dengue,2024-04,2025-07-23 15:48
o que é dengue,3,BR-CE,Dengue,2024-04,2025-07-23 15:48
quais sintomas da dengue,3,BR-CE,Dengue,2024-04,2025-07-23 15:48
dengue pode tomar dipirona,3,BR-CE,Dengue,2024-04,2025-07-23 15:48
dengue hemorrágica,2,BR-CE,Dengue,2024-04,2025-07-23 15:48
quais os sintomas da dengue,2,BR-CE,Dengue,2024-04,2025-07-23 15:48
vacina da dengue,2,BR-CE,Dengue,2024-04,2025-07-23 15:48
virose,2,BR-CE,Dengue,2024-04,2025-07-23 15:48
dengue pode tomar paracetamol,1,BR-CE,Dengue,2024-04,2025-07-23 15:48
dengue tratamento,1,BR-CE,Dengue,2024-04,2025-07-23 15:48
aedes aegypti,1,BR-CE,Dengue,2024-04,2025-07-23 15:48
quais são os sintomas da dengue,1,BR-CE,Dengue,2024-04,2025-07-23 15:48
ns1 dengue,1,BR-CE,Dengue,2024-04,2025-07-23 15:48
teste de dengue,1,BR-CE,Dengue,2024-04,2025-07-23 15:48
dengue hemorrágica sintomas,1,BR-CE,Dengue,2024-04,2025-07-23 15:48
virose da mosca,1,BR-CE,Dengue,2024-04,2025-07-23 15:48
notificação dengue,1,BR-CE,Dengue,2024-04,2025-07-23 15:48
sintomas da virose da mosca,1,BR-CE,Dengue,2024-04,2025-07-23 15:48
pode tomar paracetamol com dengue,1,BR-CE,Dengue,2024-04,2025-07-23 15:48
dengue,100,BR-DF,Dengue,2024-04,2025-07-23 15:48
dengue sintomas,15,BR-DF,Dengue,2024-04,2025-07-23 15:48
vacina dengue,10,BR-DF,Dengue,2024-04,2025-07-23 15:48
dengue df,10,BR-DF,Dengue,2024-04,2025-07-23 15:48
sintomas de dengue,8,BR-DF,Dengue,2024-04,2025-07-23 15:48
vacina da dengue,4,BR-DF,Dengue,2024-04,2025-07-23 15:48
sintomas da dengue,4,BR-DF,Dengue,2024-04,2025-07-23 15:48
mosquito da dengue,4,BR-DF,Dengue,2024-04,2025-07-23 15:48
vacina dengue df,4,BR-DF,Dengue,2024-04,2025-07-23 15:48
teste dengue,4,BR-DF,Dengue,2024-04,2025-07-23 15:48
dengue plaquetas,3,BR-DF,Dengue,2024-04,2025-07-23 15:48
dipirona,3,BR-DF,Dengue,2024-04,2025-07-23 15:48
dipirona dengue,2,BR-DF,Dengue,2024-04,2025-07-23 15:48
teste de dengue,2,BR-DF,Dengue,2024-04,2025-07-23 15:48
dengue hemorrágica,2,BR-DF,Dengue,2024-04,2025-07-23 15:48
tenda da dengue,2,BR-DF,Dengue,2024-04,2025-07-23 15:48
paracetamol,2,BR-DF,Dengue,2024-04,2025-07-23 15:48
paracetamol dengue,2,BR-DF,Dengue,2024-04,2025-07-23 15:48
exame de dengue,2,BR-DF,Dengue,2024-04,2025-07-23 15:48
dengue no df,2,BR-DF,Dengue,2024-04,2025-07-23 15:48
coceira dengue,1,BR-DF,Dengue,2024-04,2025-07-23 15:48
dengue diarreia,1,BR-DF,Dengue,2024-04,2025-07-23 15:48
cid dengue,1,BR-DF,Dengue,2024-04,2025-07-23 15:48
dengue pode tomar dipirona,1,BR-DF,Dengue,2024-04,2025-07-23 15:48
