topSearches,value,geo,keyword,time,sys_time
,,BR-AC,Dengue,2021-07,2025-07-30 15:36
dengue,100,BR-AL,Dengue,2021-07,2025-07-30 15:36
dengue sintomas,24,BR-AL,Dengue,2021-07,2025-07-30 15:36
sintomas da dengue,14,BR-AL,Dengue,2021-07,2025-07-30 15:36
mosquito da dengue,12,BR-AL,Dengue,2021-07,2025-07-30 15:36
dengue tratamento,4,BR-AL,Dengue,2021-07,2025-07-30 15:36
dengue,100,BR-AM,Dengue,2021-07,2025-07-30 15:36
dengue sintomas,22,BR-AM,Dengue,2021-07,2025-07-30 15:36
sintomas da dengue,13,BR-AM,Dengue,2021-07,2025-07-30 15:36
sintomas de dengue,9,BR-AM,Dengue,2021-07,2025-07-30 15:36
quais os sintomas da dengue,5,BR-AM,Dengue,2021-07,2025-07-30 15:36
,,BR-AP,Dengue,2021-07,2025-07-30 15:36
dengue,100,BR-BA,Dengue,2021-07,2025-07-30 15:36
dengue sintomas,19,BR-BA,Dengue,2021-07,2025-07-30 15:36
mosquito da dengue,15,BR-BA,Dengue,2021-07,2025-07-30 15:36
sintomas da dengue,12,BR-BA,Dengue,2021-07,2025-07-30 15:36
sintomas de dengue,8,BR-BA,Dengue,2021-07,2025-07-30 15:36
chikungunya,8,BR-BA,Dengue,2021-07,2025-07-30 15:36
sintomas do covid,3,BR-BA,Dengue,2021-07,2025-07-30 15:36
dengue,100,BR-CE,Dengue,2021-07,2025-07-30 15:36
dengue sintomas,30,BR-CE,Dengue,2021-07,2025-07-30 15:36
sintomas da dengue,16,BR-CE,Dengue,2021-07,2025-07-30 15:36
sintomas de dengue,9,BR-CE,Dengue,2021-07,2025-07-30 15:36
dengue hemorrágica,4,BR-CE,Dengue,2021-07,2025-07-30 15:36
sintomas covid,3,BR-CE,Dengue,2021-07,2025-07-30 15:36
dengue tratamento,3,BR-CE,Dengue,2021-07,2025-07-30 15:36
quais os sintomas da dengue,2,BR-CE,Dengue,2021-07,2025-07-30 15:36
manchas de dengue,1,BR-CE,Dengue,2021-07,2025-07-30 15:36
cid dengue,1,BR-CE,Dengue,2021-07,2025-07-30 15:36
plaquetas baixas dengue,1,BR-CE,Dengue,2021-07,2025-07-30 15:36
sintoma da dengue,1,BR-CE,Dengue,2021-07,2025-07-30 15:36
como tratar dengue,1,BR-CE,Dengue,2021-07,2025-07-30 15:36
