topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2023-11,2025-07-23 15:35
dengue sintomas,18,BR-AC,Dengue,2023-11,2025-07-23 15:35
sintomas da dengue,11,BR-AC,Dengue,2023-11,2025-07-23 15:35
sintomas de dengue,7,BR-AC,Dengue,2023-11,2025-07-23 15:35
dengue,100,BR-AL,Dengue,2023-11,2025-07-23 15:35
dengue sintomas,29,BR-AL,Dengue,2023-11,2025-07-23 15:35
sintomas de dengue,11,BR-AL,Dengue,2023-11,2025-07-23 15:35
sintomas da dengue,9,BR-AL,Dengue,2023-11,2025-07-23 15:35
dengue,100,BR-AM,Dengue,2023-11,2025-07-23 15:35
dengue sintomas,15,BR-AM,Dengue,2023-11,2025-07-23 15:35
mosquito da dengue,15,BR-AM,Dengue,2023-11,2025-07-23 15:35
sintomas de dengue,7,BR-AM,Dengue,2023-11,2025-07-23 15:35
,,BR-AP,Dengue,2023-11,2025-07-23 15:35
dengue,100,BR-BA,Dengue,2023-11,2025-07-23 15:35
dengue sintomas,27,BR-BA,Dengue,2023-11,2025-07-23 15:35
sintomas de dengue,14,BR-BA,Dengue,2023-11,2025-07-23 15:35
sintomas da dengue,9,BR-BA,Dengue,2023-11,2025-07-23 15:35
mosquito da dengue,9,BR-BA,Dengue,2023-11,2025-07-23 15:35
dengue hemorrágica,3,BR-BA,Dengue,2023-11,2025-07-23 15:35
chikungunya sintomas,3,BR-BA,Dengue,2023-11,2025-07-23 15:35
cid dengue,2,BR-BA,Dengue,2023-11,2025-07-23 15:35
sintomas de dengue hemorrágica,1,BR-BA,Dengue,2023-11,2025-07-23 15:35
um estudo buscou identificar os fatores associados as mortes por dengue,1,BR-BA,Dengue,2023-11,2025-07-23 15:35
quais são os sintomas da dengue,0,BR-BA,Dengue,2023-11,2025-07-23 15:35
dengue,100,BR-CE,Dengue,2023-11,2025-07-23 15:35
dengue sintomas,23,BR-CE,Dengue,2023-11,2025-07-23 15:35
sintomas de dengue,12,BR-CE,Dengue,2023-11,2025-07-23 15:35
mosquito da dengue,9,BR-CE,Dengue,2023-11,2025-07-23 15:35
sintomas da dengue,9,BR-CE,Dengue,2023-11,2025-07-23 15:35
dengue,100,BR-DF,Dengue,2023-11,2025-07-23 15:35
dengue sintomas,22,BR-DF,Dengue,2023-11,2025-07-23 15:35
sintomas de dengue,12,BR-DF,Dengue,2023-11,2025-07-23 15:35
mosquito da dengue,10,BR-DF,Dengue,2023-11,2025-07-23 15:35
vacina dengue,7,BR-DF,Dengue,2023-11,2025-07-23 15:35
sintomas da dengue,6,BR-DF,Dengue,2023-11,2025-07-23 15:35
dengue df,6,BR-DF,Dengue,2023-11,2025-07-23 15:35
dengue hemorrágica,5,BR-DF,Dengue,2023-11,2025-07-23 15:35
quais os sintomas da dengue,3,BR-DF,Dengue,2023-11,2025-07-23 15:35
