risingSearches,keyword,value,unknown,geo,time,sys_time
,/m/09wsg,,,BR-AC,2022-02,2025-07-31 14:11
,/m/09wsg,,,BR-AL,2022-02,2025-07-31 14:11
,/m/09wsg,,,BR-AM,2022-02,2025-07-31 14:11
,/m/09wsg,,,BR-AP,2022-02,2025-07-31 14:11
quais os sintomas da dengue,/m/09wsg,1.4,FALSE,BR-BA,2022-02,2025-07-31 14:11
dengue tratamento,/m/09wsg,1.1,FALSE,BR-BA,2022-02,2025-07-31 14:11
a dengue,/m/09wsg,0.5,FALSE,BR-CE,2022-02,2025-07-31 14:11
quais são os sintomas da dengue,/m/09wsg,1014,TRUE,BR-DF,2022-02,2025-07-31 14:11
dengue da coçeira,/m/09wsg,623.5,TRUE,BR-DF,2022-02,2025-07-31 14:11
sintomas da dengue dura quantos dias,/m/09wsg,333.5,TRUE,BR-DF,2022-02,2025-07-31 14:11
plaquetas baixas dengue,/m/09wsg,1.2,FALSE,BR-DF,2022-02,2025-07-31 14:11
dengue ns1,/m/09wsg,0.5,FALSE,BR-DF,2022-02,2025-07-31 14:11
sintomas da covid,/m/09wsg,0.4,FALSE,BR-DF,2022-02,2025-07-31 14:11
mosquito da dengue,/m/09wsg,3.5,FALSE,BR-ES,2022-02,2025-07-31 14:11
dengue em crianças,/m/09wsg,496,TRUE,BR-GO,2022-02,2025-07-31 14:11
vacina para dengue,/m/09wsg,349,TRUE,BR-GO,2022-02,2025-07-31 14:11
mancha de dengue,/m/09wsg,254,TRUE,BR-GO,2022-02,2025-07-31 14:11
suco de inhame,/m/09wsg,250,TRUE,BR-GO,2022-02,2025-07-31 14:11
dengue deixa a boca amarga,/m/09wsg,197,TRUE,BR-GO,2022-02,2025-07-31 14:11
mosquito da dengue desenho,/m/09wsg,184,TRUE,BR-GO,2022-02,2025-07-31 14:11
quando a dengue começa a coçar,/m/09wsg,145.5,TRUE,BR-GO,2022-02,2025-07-31 14:11
dengue em criançinhas sintomas,/m/09wsg,123.5,TRUE,BR-GO,2022-02,2025-07-31 14:11
quais os sintomas da covid 19,/m/09wsg,115.5,TRUE,BR-GO,2022-02,2025-07-31 14:11
dengue hemorrágica plaquetas,/m/09wsg,114.5,TRUE,BR-GO,2022-02,2025-07-31 14:11
quanto tempo dura a dengue no organismo,/m/09wsg,75.5,TRUE,BR-GO,2022-02,2025-07-31 14:11
