risingSearches,keyword,value,unknown,geo,time,sys_time
sintomas de dengue,/m/09wsg,2,FALSE,BR-AC,2022-12,2025-07-31 14:27
,/m/09wsg,,,BR-AL,2022-12,2025-07-31 14:27
dengue sintomas,/m/09wsg,0.6,FALSE,BR-AM,2022-12,2025-07-31 14:27
sintomas de dengue,/m/09wsg,0.5,FALSE,BR-AM,2022-12,2025-07-31 14:27
,/m/09wsg,,,BR-AP,2022-12,2025-07-31 14:27
sintomas do covid,/m/09wsg,2,FALSE,BR-BA,2022-12,2025-07-31 14:27
remedio para dengue,/m/09wsg,0.8,FALSE,BR-BA,2022-12,2025-07-31 14:27
,/m/09wsg,,,BR-CE,2022-12,2025-07-31 14:27
sintomas dengue hemorrágica,/m/09wsg,913.5,TRUE,BR-DF,2022-12,2025-07-31 14:27
dengue pode tomar dipirona,/m/09wsg,0.7,FALSE,BR-DF,2022-12,2025-07-31 14:27
sintomas de dengue,/m/09wsg,0.5,FALSE,BR-DF,2022-12,2025-07-31 14:27
sintomas covid,/m/09wsg,0.5,FALSE,BR-DF,2022-12,2025-07-31 14:27
dengue hemorrágica,/m/09wsg,0.4,FALSE,BR-DF,2022-12,2025-07-31 14:27
cid dengue,/m/09wsg,2789.5,TRUE,BR-ES,2022-12,2025-07-31 14:27
sintomas de dengue,/m/09wsg,0.5,FALSE,BR-ES,2022-12,2025-07-31 14:27
sintomas de covid,/m/09wsg,0.8,FALSE,BR-GO,2022-12,2025-07-31 14:27
sintomas da dengue hemorrágica,/m/09wsg,0.8,FALSE,BR-GO,2022-12,2025-07-31 14:27
sintomas covid,/m/09wsg,0.7,FALSE,BR-GO,2022-12,2025-07-31 14:27
remedio para dengue,/m/09wsg,0.5,FALSE,BR-GO,2022-12,2025-07-31 14:27
quais os sintomas da dengue,/m/09wsg,1.5,FALSE,BR-MA,2022-12,2025-07-31 14:27
dengue em bebe,/m/09wsg,707.5,TRUE,BR-MG,2022-12,2025-07-31 14:27
cid 10 dengue,/m/09wsg,423.5,TRUE,BR-MG,2022-12,2025-07-31 14:27
dengue sintomas iniciais,/m/09wsg,258,TRUE,BR-MG,2022-12,2025-07-31 14:27
quanto tempo dura a dengue,/m/09wsg,225.5,TRUE,BR-MG,2022-12,2025-07-31 14:27
sintomas de dengue hemorrágica,/m/09wsg,3,FALSE,BR-MG,2022-12,2025-07-31 14:27
dengue da diarreia,/m/09wsg,2.5,FALSE,BR-MG,2022-12,2025-07-31 14:27
como saber se estou com dengue,/m/09wsg,1.8,FALSE,BR-MG,2022-12,2025-07-31 14:27
chikungunya sintomas,/m/09wsg,1.5,FALSE,BR-MG,2022-12,2025-07-31 14:27
manchas de dengue,/m/09wsg,1.5,FALSE,BR-MG,2022-12,2025-07-31 14:27
pode tomar dipirona com dengue,/m/09wsg,1.4,FALSE,BR-MG,2022-12,2025-07-31 14:27
dengue hemorrágica,/m/09wsg,1.3,FALSE,BR-MG,2022-12,2025-07-31 14:27
sintomas dengue hemorrágica,/m/09wsg,1,FALSE,BR-MG,2022-12,2025-07-31 14:27
sintomas de chikungunya,/m/09wsg,1,FALSE,BR-MG,2022-12,2025-07-31 14:27
notificação dengue,/m/09wsg,0.6,FALSE,BR-MG,2022-12,2025-07-31 14:27
dengue pode tomar dipirona,/m/09wsg,0.6,FALSE,BR-MG,2022-12,2025-07-31 14:27
sintomas de dengue leve,/m/09wsg,0.5,FALSE,BR-MG,2022-12,2025-07-31 14:27
covid sintomas,/m/09wsg,0.4,FALSE,BR-MG,2022-12,2025-07-31 14:27
cid dengue suspeita,/m/09wsg,0.4,FALSE,BR-MG,2022-12,2025-07-31 14:27
pernilongo,/m/09wsg,0.4,FALSE,BR-MG,2022-12,2025-07-31 14:27
