risingSearches,keyword,value,unknown,geo,time,sys_time
,Dengue,,,BR-AC,2021-04,2025-07-30 17:24
sintomas da dengue,Dengue,0.7,FALSE,BR-AL,2021-04,2025-07-30 17:24
,Dengue,,,BR-AM,2021-04,2025-07-30 17:24
,Dengue,,,BR-AP,2021-04,2025-07-30 17:24
quais são as diferentes portas de entrada e disseminação que os vírus podem utilizar para entrar no organismo hospedeiro?,Dengue,870.5,TRUE,BR-BA,2021-04,2025-07-30 17:24
durante as estações chuvosas aumentam no brasil as campanhas de prevenção à dengue,Dengue,656.5,TRUE,BR-BA,2021-04,2025-07-30 17:24
quais os sintomas da chikungunya,Dengue,499,TRUE,BR-BA,2021-04,2025-07-30 17:24
por que o brasil está fortemente propenso ao surgimento e circulação de viroses tais como dengue,Dengue,334,TRUE,BR-BA,2021-04,2025-07-30 17:24
o que são métodos diretos e indiretos para detecção de vírus,Dengue,1.4,FALSE,BR-BA,2021-04,2025-07-30 17:24
os vírus não são considerados seres vivos justifique essa afirmação,Dengue,0.9,FALSE,BR-BA,2021-04,2025-07-30 17:24
quais os sintomas da dengue,Dengue,0.9,FALSE,BR-BA,2021-04,2025-07-30 17:24
sintomas de chikungunya,Dengue,0.7,FALSE,BR-BA,2021-04,2025-07-30 17:24
mosquito da dengue,Dengue,0.6,FALSE,BR-BA,2021-04,2025-07-30 17:24
tratamento para dengue,Dengue,0.8,FALSE,BR-CE,2021-04,2025-07-30 17:24
sintomas do covid,Dengue,0.8,FALSE,BR-CE,2021-04,2025-07-30 17:24
dengue é contagiosa,Dengue,0.5,FALSE,BR-CE,2021-04,2025-07-30 17:24
sintomas da dengue normal,Dengue,0.5,FALSE,BR-CE,2021-04,2025-07-30 17:24
quais os sintomas da dengue,Dengue,1239.5,TRUE,BR-DF,2021-04,2025-07-30 17:24
dengue é contagiosa,Dengue,517,TRUE,BR-DF,2021-04,2025-07-30 17:24
como tratar a dengue,Dengue,0.9,FALSE,BR-DF,2021-04,2025-07-30 17:24
dengue hemorrágica,Dengue,0.5,FALSE,BR-DF,2021-04,2025-07-30 17:24
dengue tratamento,Dengue,2908.5,TRUE,BR-ES,2021-04,2025-07-30 17:24
quais são os sintomas da dengue,Dengue,2.5,FALSE,BR-GO,2021-04,2025-07-30 17:24
vacina dengue,Dengue,0.6,FALSE,BR-GO,2021-04,2025-07-30 17:24
dengue hemorrágica,Dengue,0.5,FALSE,BR-GO,2021-04,2025-07-30 17:24
,Dengue,,,BR-MA,2021-04,2025-07-30 17:24
durante as estações chuvosas aumentam no brasil as campanhas de prevenção à dengue,Dengue,486.5,TRUE,BR-MG,2021-04,2025-07-30 17:24
prova do laço dengue,Dengue,1.1,FALSE,BR-MG,2021-04,2025-07-30 17:24
sintomas da dengue no começo,Dengue,440,TRUE,BR-MS,2021-04,2025-07-30 17:24
cid dengue,Dengue,1.5,FALSE,BR-MS,2021-04,2025-07-30 17:24
sintoma de dengue,Dengue,0.9,FALSE,BR-MS,2021-04,2025-07-30 17:24
mosquito da dengue,Dengue,0.8,FALSE,BR-MS,2021-04,2025-07-30 17:24
dengue hemorrágica,Dengue,0.5,FALSE,BR-MS,2021-04,2025-07-30 17:24
quais são os sintomas da dengue,Dengue,1035.5,TRUE,BR-MT,2021-04,2025-07-30 17:24
dengue hemorrágica,Dengue,1.6,FALSE,BR-MT,2021-04,2025-07-30 17:24
sintomas do covid,Dengue,0.5,FALSE,BR-PA,2021-04,2025-07-30 17:24
sintomas do covid,Dengue,3400.5,TRUE,BR-PB,2021-04,2025-07-30 17:24
pode tomar dipirona com dengue,Dengue,1301.5,TRUE,BR-PE,2021-04,2025-07-30 17:24
dengue é contagiosa,Dengue,1220.5,TRUE,BR-PE,2021-04,2025-07-30 17:24
cid dengue,Dengue,1015,TRUE,BR-PE,2021-04,2025-07-30 17:24
sintomas de dengue hemorrágica,Dengue,746,TRUE,BR-PE,2021-04,2025-07-30 17:24
dengue manchas na pele,Dengue,492,TRUE,BR-PE,2021-04,2025-07-30 17:24
