topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2020-09,2025-07-22 18:31
dengue,100,BR-AL,Dengue,2020-09,2025-07-22 18:31
sintomas da dengue,12,BR-AL,Dengue,2020-09,2025-07-22 18:31
dengue,100,BR-AM,Dengue,2020-09,2025-07-22 18:31
sintomas da dengue,6,BR-AM,Dengue,2020-09,2025-07-22 18:31
,,BR-AP,Dengue,2020-09,2025-07-22 18:31
dengue,100,BR-BA,Dengue,2020-09,2025-07-22 18:31
sintomas da dengue,17,BR-BA,Dengue,2020-09,2025-07-22 18:31
mosquito da dengue,13,BR-BA,Dengue,2020-09,2025-07-22 18:31
sintomas de dengue,9,BR-BA,Dengue,2020-09,2025-07-22 18:31
o que é dengue,8,BR-BA,Dengue,2020-09,2025-07-22 18:31
sintomas do covid,3,BR-BA,Dengue,2020-09,2025-07-22 18:31
dengue hemorrágica,3,BR-BA,Dengue,2020-09,2025-07-22 18:31
sintomas da chikungunya,3,BR-BA,Dengue,2020-09,2025-07-22 18:31
sintomas da zika,2,BR-BA,Dengue,2020-09,2025-07-22 18:31
quais os sintomas da dengue,2,BR-BA,Dengue,2020-09,2025-07-22 18:31
sintomas da covid 19,2,BR-BA,Dengue,2020-09,2025-07-22 18:31
dengue,100,BR-CE,Dengue,2020-09,2025-07-22 18:31
dengue sintomas,23,BR-CE,Dengue,2020-09,2025-07-22 18:31
sintomas da dengue,14,BR-CE,Dengue,2020-09,2025-07-22 18:31
mosquito da dengue,10,BR-CE,Dengue,2020-09,2025-07-22 18:31
sintomas de dengue,9,BR-CE,Dengue,2020-09,2025-07-22 18:31
quais os sintomas da dengue,3,BR-CE,Dengue,2020-09,2025-07-22 18:31
dengue,100,BR-DF,Dengue,2020-09,2025-07-22 18:31
sintomas dengue,25,BR-DF,Dengue,2020-09,2025-07-22 18:31
sintomas da dengue,13,BR-DF,Dengue,2020-09,2025-07-22 18:31
sintomas de dengue,8,BR-DF,Dengue,2020-09,2025-07-22 18:31
mosquito da dengue,6,BR-DF,Dengue,2020-09,2025-07-22 18:31
sintomas covid,5,BR-DF,Dengue,2020-09,2025-07-22 18:31
dengue e covid,4,BR-DF,Dengue,2020-09,2025-07-22 18:31
dengue,100,BR-ES,Dengue,2020-09,2025-07-22 18:31
sintomas dengue,20,BR-ES,Dengue,2020-09,2025-07-22 18:31
sintomas de dengue,8,BR-ES,Dengue,2020-09,2025-07-22 18:31
sintomas da dengue,6,BR-ES,Dengue,2020-09,2025-07-22 18:31
dengue,100,BR-GO,Dengue,2020-09,2025-07-22 18:31
dengue sintomas,22,BR-GO,Dengue,2020-09,2025-07-22 18:31
mosquito da dengue,11,BR-GO,Dengue,2020-09,2025-07-22 18:31
sintomas da dengue,10,BR-GO,Dengue,2020-09,2025-07-22 18:31
sintomas de dengue,9,BR-GO,Dengue,2020-09,2025-07-22 18:31
sintomas covid,5,BR-GO,Dengue,2020-09,2025-07-22 18:31
dengue e covid,3,BR-GO,Dengue,2020-09,2025-07-22 18:31
cid dengue,2,BR-GO,Dengue,2020-09,2025-07-22 18:31
dengue,100,BR-MA,Dengue,2020-09,2025-07-22 18:31
dengue,100,BR-MG,Dengue,2020-09,2025-07-22 18:31
dengue sintomas,21,BR-MG,Dengue,2020-09,2025-07-22 18:31
dengue covid,14,BR-MG,Dengue,2020-09,2025-07-22 18:31
sintomas da dengue,11,BR-MG,Dengue,2020-09,2025-07-22 18:31
mosquito da dengue,10,BR-MG,Dengue,2020-09,2025-07-22 18:31
