topSearches,value,geo,keyword,time,sys_time
dengue,100,BR-AC,Dengue,2023-07,2025-07-23 15:25
sintomas de dengue,6,BR-AC,Dengue,2023-07,2025-07-23 15:25
dengue,100,BR-AL,Dengue,2023-07,2025-07-23 15:25
dengue sintomas,24,BR-AL,Dengue,2023-07,2025-07-23 15:25
mosquito da dengue,13,BR-AL,Dengue,2023-07,2025-07-23 15:25
vacina dengue,11,BR-AL,Dengue,2023-07,2025-07-23 15:25
sintomas da dengue,10,BR-AL,Dengue,2023-07,2025-07-23 15:25
sintomas de dengue,8,BR-AL,Dengue,2023-07,2025-07-23 15:25
dengue,100,BR-AM,Dengue,2023-07,2025-07-23 15:25
dengue sintomas,24,BR-AM,Dengue,2023-07,2025-07-23 15:25
sintomas da dengue,12,BR-AM,Dengue,2023-07,2025-07-23 15:25
sintomas de dengue,11,BR-AM,Dengue,2023-07,2025-07-23 15:25
vacina dengue,10,BR-AM,Dengue,2023-07,2025-07-23 15:25
mosquito da dengue,8,BR-AM,Dengue,2023-07,2025-07-23 15:25
,,BR-AP,Dengue,2023-07,2025-07-23 15:25
dengue,100,BR-BA,Dengue,2023-07,2025-07-23 15:25
sintomas dengue,25,BR-BA,Dengue,2023-07,2025-07-23 15:25
sintomas de dengue,15,BR-BA,Dengue,2023-07,2025-07-23 15:25
sintomas da dengue,9,BR-BA,Dengue,2023-07,2025-07-23 15:25
mosquito da dengue,8,BR-BA,Dengue,2023-07,2025-07-23 15:25
vacina dengue,8,BR-BA,Dengue,2023-07,2025-07-23 15:25
dengue hemorrágica,6,BR-BA,Dengue,2023-07,2025-07-23 15:25
chikungunya,4,BR-BA,Dengue,2023-07,2025-07-23 15:25
vacina da dengue,3,BR-BA,Dengue,2023-07,2025-07-23 15:25
tratamento dengue,2,BR-BA,Dengue,2023-07,2025-07-23 15:25
sintomas dengue hemorrágica,2,BR-BA,Dengue,2023-07,2025-07-23 15:25
chikungunya sintomas,2,BR-BA,Dengue,2023-07,2025-07-23 15:25
quais os sintomas da dengue,2,BR-BA,Dengue,2023-07,2025-07-23 15:25
vacina contra dengue,2,BR-BA,Dengue,2023-07,2025-07-23 15:25
tratamento da dengue,1,BR-BA,Dengue,2023-07,2025-07-23 15:25
cid dengue,1,BR-BA,Dengue,2023-07,2025-07-23 15:25
sintomas de dengue hemorrágica,1,BR-BA,Dengue,2023-07,2025-07-23 15:25
dengue pode tomar dipirona,1,BR-BA,Dengue,2023-07,2025-07-23 15:25
dengue hemorragica,1,BR-BA,Dengue,2023-07,2025-07-23 15:25
sintomas de dengue leve,1,BR-BA,Dengue,2023-07,2025-07-23 15:25
zika sintomas,1,BR-BA,Dengue,2023-07,2025-07-23 15:25
prevenção da dengue,1,BR-BA,Dengue,2023-07,2025-07-23 15:25
sintomas de chikungunya,1,BR-BA,Dengue,2023-07,2025-07-23 15:25
quais são os sintomas da dengue,1,BR-BA,Dengue,2023-07,2025-07-23 15:25
febre amarela,1,BR-BA,Dengue,2023-07,2025-07-23 15:25
dengue,100,BR-CE,Dengue,2023-07,2025-07-23 15:25
sintomas dengue,23,BR-CE,Dengue,2023-07,2025-07-23 15:25
vacina dengue,14,BR-CE,Dengue,2023-07,2025-07-23 15:25
sintomas de dengue,12,BR-CE,Dengue,2023-07,2025-07-23 15:25
sintomas da dengue,9,BR-CE,Dengue,2023-07,2025-07-23 15:25
mosquito da dengue,8,BR-CE,Dengue,2023-07,2025-07-23 15:25
vacina da dengue,6,BR-CE,Dengue,2023-07,2025-07-23 15:25
dengue tratamento,3,BR-CE,Dengue,2023-07,2025-07-23 15:25
vacina contra dengue,2,BR-CE,Dengue,2023-07,2025-07-23 15:25
vacina para dengue,2,BR-CE,Dengue,2023-07,2025-07-23 15:25
cid dengue,2,BR-CE,Dengue,2023-07,2025-07-23 15:25
dengue hemorrágica,1,BR-CE,Dengue,2023-07,2025-07-23 15:25
dengue,100,BR-DF,Dengue,2023-07,2025-07-23 15:25
sintomas dengue,21,BR-DF,Dengue,2023-07,2025-07-23 15:25
vacina dengue,19,BR-DF,Dengue,2023-07,2025-07-23 15:25
sintomas de dengue,13,BR-DF,Dengue,2023-07,2025-07-23 15:25
sintomas da dengue,7,BR-DF,Dengue,2023-07,2025-07-23 15:25
vacina da dengue,6,BR-DF,Dengue,2023-07,2025-07-23 15:25
mosquito da dengue,5,BR-DF,Dengue,2023-07,2025-07-23 15:25
cid dengue,2,BR-DF,Dengue,2023-07,2025-07-23 15:25
dengue hemorrágica,1,BR-DF,Dengue,2023-07,2025-07-23 15:25
dengue,100,BR-ES,Dengue,2023-07,2025-07-23 15:25
dengue sintomas,26,BR-ES,Dengue,2023-07,2025-07-23 15:25
sintomas de dengue,16,BR-ES,Dengue,2023-07,2025-07-23 15:25
vacina dengue,11,BR-ES,Dengue,2023-07,2025-07-23 15:25
sintomas da dengue,7,BR-ES,Dengue,2023-07,2025-07-23 15:25
mosquito da dengue,5,BR-ES,Dengue,2023-07,2025-07-23 15:25
vacina da dengue,4,BR-ES,Dengue,2023-07,2025-07-23 15:25
dengue hemorrágica,3,BR-ES,Dengue,2023-07,2025-07-23 15:25
pode tomar dipirona com dengue,1,BR-ES,Dengue,2023-07,2025-07-23 15:25
dengue tratamento,1,BR-ES,Dengue,2023-07,2025-07-23 15:25
cid dengue,1,BR-ES,Dengue,2023-07,2025-07-23 15:25
quais são os sintomas da dengue,1,BR-ES,Dengue,2023-07,2025-07-23 15:25
vacina contra dengue,0,BR-ES,Dengue,2023-07,2025-07-23 15:25
dengue,100,BR-GO,Dengue,2023-07,2025-07-23 15:25
sintomas dengue,23,BR-GO,Dengue,2023-07,2025-07-23 15:25
sintomas de dengue,13,BR-GO,Dengue,2023-07,2025-07-23 15:25
vacina dengue,12,BR-GO,Dengue,2023-07,2025-07-23 15:25
sintomas da dengue,7,BR-GO,Dengue,2023-07,2025-07-23 15:25
vacina da dengue,6,BR-GO,Dengue,2023-07,2025-07-23 15:25
mosquito da dengue,4,BR-GO,Dengue,2023-07,2025-07-23 15:25
dengue hemorrágica,3,BR-GO,Dengue,2023-07,2025-07-23 15:25
dengue pode tomar dipirona,2,BR-GO,Dengue,2023-07,2025-07-23 15:25
cid dengue,2,BR-GO,Dengue,2023-07,2025-07-23 15:25
quais os sintomas da dengue,2,BR-GO,Dengue,2023-07,2025-07-23 15:25
dengue,100,BR-MA,Dengue,2023-07,2025-07-23 15:25
dengue sintomas,23,BR-MA,Dengue,2023-07,2025-07-23 15:25
vacina dengue,11,BR-MA,Dengue,2023-07,2025-07-23 15:25
sintomas de dengue,11,BR-MA,Dengue,2023-07,2025-07-23 15:25
sintomas da dengue,8,BR-MA,Dengue,2023-07,2025-07-23 15:25
quais os sintomas da dengue,2,BR-MA,Dengue,2023-07,2025-07-23 15:25
dengue,100,BR-MG,Dengue,2023-07,2025-07-23 15:25
sintomas dengue,26,BR-MG,Dengue,2023-07,2025-07-23 15:25
sintomas de dengue,16,BR-MG,Dengue,2023-07,2025-07-23 15:25
vacina dengue,13,BR-MG,Dengue,2023-07,2025-07-23 15:25
