risingSearches,keyword,value,unknown,geo,time,sys_time
sintomas da dengue,/m/09wsg,9286.5,TRUE,BR-AC,2021-12,2025-07-31 14:06
sintomas da dengue,/m/09wsg,0.5,FALSE,BR-AL,2021-12,2025-07-31 14:06
sintomas de dengue,/m/09wsg,0.5,FALSE,BR-AL,2021-12,2025-07-31 14:06
sintomas de dengue,/m/09wsg,0.5,FALSE,BR-AM,2021-12,2025-07-31 14:06
,/m/09wsg,,,BR-AP,2021-12,2025-07-31 14:06
dengue hemorrágica,/m/09wsg,1.4,FALSE,BR-BA,2021-12,2025-07-31 14:06
sintomas de dengue,/m/09wsg,0.8,FALSE,BR-BA,2021-12,2025-07-31 14:06
sintomas da dengue,/m/09wsg,0.7,FALSE,BR-BA,2021-12,2025-07-31 14:06
dengue sintomas,/m/09wsg,0.6,FALSE,BR-BA,2021-12,2025-07-31 14:06
dengue hemorrágica,/m/09wsg,1.1,FALSE,BR-CE,2021-12,2025-07-31 14:06
sintomas da dengue,/m/09wsg,0.8,FALSE,BR-CE,2021-12,2025-07-31 14:06
sintomas dengue,/m/09wsg,0.8,FALSE,BR-CE,2021-12,2025-07-31 14:06
sintomas de dengue,/m/09wsg,0.4,FALSE,BR-CE,2021-12,2025-07-31 14:06
dengue cid,/m/09wsg,1.3,FALSE,BR-DF,2021-12,2025-07-31 14:06
sabin,/m/09wsg,0.6,FALSE,BR-DF,2021-12,2025-07-31 14:06
sintomas de dengue,/m/09wsg,0.5,FALSE,BR-ES,2021-12,2025-07-31 14:06
dengue sintomas,/m/09wsg,0.4,FALSE,BR-ES,2021-12,2025-07-31 14:06
dengue dura quanto tempo,/m/09wsg,947.5,TRUE,BR-GO,2021-12,2025-07-31 14:07
plaquetas baixas dengue,/m/09wsg,796.5,TRUE,BR-GO,2021-12,2025-07-31 14:07
remédio para dengue caseiro,/m/09wsg,401,TRUE,BR-GO,2021-12,2025-07-31 14:07
sintomas da dengue no inicio,/m/09wsg,359,TRUE,BR-GO,2021-12,2025-07-31 14:07
quantos dias dura a dengue,/m/09wsg,342,TRUE,BR-GO,2021-12,2025-07-31 14:07
dengue sintomas finais,/m/09wsg,301,TRUE,BR-GO,2021-12,2025-07-31 14:07
sintomas da omicron,/m/09wsg,294,TRUE,BR-GO,2021-12,2025-07-31 14:07
cid 10 dengue,/m/09wsg,227.5,TRUE,BR-GO,2021-12,2025-07-31 14:07
sintoma de dengue,/m/09wsg,0.7,FALSE,BR-GO,2021-12,2025-07-31 14:07
dengue da diarreia,/m/09wsg,0.5,FALSE,BR-GO,2021-12,2025-07-31 14:07
,/m/09wsg,,,BR-MA,2021-12,2025-07-31 14:07
sintomas covid,/m/09wsg,1.6,FALSE,BR-MG,2021-12,2025-07-31 14:07
remedio para dengue,/m/09wsg,1.2,FALSE,BR-MG,2021-12,2025-07-31 14:07
sintomas da dengue,/m/09wsg,0.9,FALSE,BR-MG,2021-12,2025-07-31 14:07
cid dengue,/m/09wsg,0.7,FALSE,BR-MG,2021-12,2025-07-31 14:07
dengue hemorrágica,/m/09wsg,0.7,FALSE,BR-MG,2021-12,2025-07-31 14:07
sintomas dengue,/m/09wsg,0.7,FALSE,BR-MG,2021-12,2025-07-31 14:07
sintomas da dengue,/m/09wsg,0.8,FALSE,BR-MS,2021-12,2025-07-31 14:07
dengue sintomas,/m/09wsg,0.7,FALSE,BR-MS,2021-12,2025-07-31 14:07
cid dengue,/m/09wsg,0.7,FALSE,BR-MT,2021-12,2025-07-31 14:07
sintomas dengue,/m/09wsg,0.4,FALSE,BR-MT,2021-12,2025-07-31 14:07
dengue online,/m/09wsg,2836,TRUE,BR-PA,2021-12,2025-07-31 14:07
dengue hemorrágica,/m/09wsg,1.4,FALSE,BR-PA,2021-12,2025-07-31 14:07
sintomas da dengue,/m/09wsg,1.1,FALSE,BR-PA,2021-12,2025-07-31 14:07
dengue sintomas,/m/09wsg,0.4,FALSE,BR-PB,2021-12,2025-07-31 14:07
quais são os sintomas da dengue,/m/09wsg,3388,TRUE,BR-PE,2021-12,2025-07-31 14:07
sintomas de dengue,/m/09wsg,1.9,FALSE,BR-PE,2021-12,2025-07-31 14:07
,/m/09wsg,,,BR-PI,2021-12,2025-07-31 14:07
sintomas de dengue,/m/09wsg,0.8,FALSE,BR-PR,2021-12,2025-07-31 14:07
sintomas dengue,/m/09wsg,0.6,FALSE,BR-RJ,2021-12,2025-07-31 14:07
sintomas da dengue,/m/09wsg,0.5,FALSE,BR-RJ,2021-12,2025-07-31 14:07
,/m/09wsg,,,BR-RN,2021-12,2025-07-31 14:07
sintomas da dengue,/m/09wsg,0.8,FALSE,BR-RO,2021-12,2025-07-31 14:07
,/m/09wsg,,,BR-RR,2021-12,2025-07-31 14:07
sintomas de dengue,/m/09wsg,0.6,FALSE,BR-RS,2021-12,2025-07-31 14:07
sintomas dengue,/m/09wsg,0.8,FALSE,BR-SC,2021-12,2025-07-31 14:07
sintomas de dengue,/m/09wsg,0.6,FALSE,BR-SC,2021-12,2025-07-31 14:07
,/m/09wsg,,,BR-SE,2021-12,2025-07-31 14:07
sintomas h3n2,/m/09wsg,1037,TRUE,BR-SP,2021-12,2025-07-31 14:07
gripe h3n2,/m/09wsg,696,TRUE,BR-SP,2021-12,2025-07-31 14:07
sintomas da omicron,/m/09wsg,607,TRUE,BR-SP,2021-12,2025-07-31 14:07
dengue é transmissivel,/m/09wsg,462.5,TRUE,BR-SP,2021-12,2025-07-31 14:07
sintomas da nova gripe,/m/09wsg,362,TRUE,BR-SP,2021-12,2025-07-31 14:07
dengue é contagioso,/m/09wsg,1.5,FALSE,BR-SP,2021-12,2025-07-31 14:07
dengue cid,/m/09wsg,0.7,FALSE,BR-SP,2021-12,2025-07-31 14:07
sintomas covid,/m/09wsg,0.6,FALSE,BR-SP,2021-12,2025-07-31 14:07
dengue sintomas,/m/09wsg,0.4,FALSE,BR-SP,2021-12,2025-07-31 14:07
dengue é transmissivel,/m/09wsg,1370,TRUE,BR-TO,2021-12,2025-07-31 14:07
quais são os sintomas da dengue,/m/09wsg,1247,TRUE,BR-TO,2021-12,2025-07-31 14:07
remédio caseiro para dengue,/m/09wsg,1088,TRUE,BR-TO,2021-12,2025-07-31 14:07
dengue sintomas,/m/09wsg,0.6,FALSE,BR-TO,2021-12,2025-07-31 14:07
sintomas da dengue,/m/09wsg,0.5,FALSE,BR-TO,2021-12,2025-07-31 14:07
sintomas de dengue,/m/09wsg,0.5,FALSE,BR-TO,2021-12,2025-07-31 14:07
omicron sintomas,/m/09wsg,465,TRUE,BR,2021-12,2025-07-31 14:07
sintomas da omicron,/m/09wsg,287.5,TRUE,BR,2021-12,2025-07-31 14:07
remédio para dengue febre,/m/09wsg,221,TRUE,BR,2021-12,2025-07-31 14:07
sintomas da dengue no inicio,/m/09wsg,133,TRUE,BR,2021-12,2025-07-31 14:07
dengue da dor de garganta,/m/09wsg,120.5,TRUE,BR,2021-12,2025-07-31 14:07
quem está com dengue pode tomar dipirona,/m/09wsg,104.5,TRUE,BR,2021-12,2025-07-31 14:07
erupção cutânea,/m/09wsg,102,TRUE,BR,2021-12,2025-07-31 14:07
dengue mata?,/m/09wsg,100.5,TRUE,BR,2021-12,2025-07-31 14:07
sabin,/m/09wsg,71,TRUE,BR,2021-12,2025-07-31 14:07
sintomas da gripe h3n2,/m/09wsg,67,TRUE,BR,2021-12,2025-07-31 14:07
dengue passa de uma pessoa para outra,/m/09wsg,62.5,TRUE,BR,2021-12,2025-07-31 14:07
leucocitos baixos,/m/09wsg,57.5,TRUE,BR,2021-12,2025-07-31 14:07
dengue da coçeira no corpo,/m/09wsg,57,TRUE,BR,2021-12,2025-07-31 14:07
qual remedio não pode tomar com dengue,/m/09wsg,53,TRUE,BR,2021-12,2025-07-31 14:07
sintomas da dengue no começo,/m/09wsg,41,FALSE,BR,2021-12,2025-07-31 14:07
sintomas da dengue em criança,/m/09wsg,35,FALSE,BR,2021-12,2025-07-31 14:07
dengue pega de uma pessoa para outra,/m/09wsg,33.5,FALSE,BR,2021-12,2025-07-31 14:07
quem ta com dengue pode tomar paracetamol,/m/09wsg,24.5,FALSE,BR,2021-12,2025-07-31 14:07
sintomas da h3n2,/m/09wsg,8.5,FALSE,BR,2021-12,2025-07-31 14:07
sintomas da nova gripe,/m/09wsg,7.5,FALSE,BR,2021-12,2025-07-31 14:07
remédio caseiro para dengue,/m/09wsg,7,FALSE,BR,2021-12,2025-07-31 14:07
remedios para dengue,/m/09wsg,6.5,FALSE,BR,2021-12,2025-07-31 14:07
remédio pra dengue,/m/09wsg,5.5,FALSE,BR,2021-12,2025-07-31 14:07
dengue igg reagente,/m/09wsg,3,FALSE,BR,2021-12,2025-07-31 14:07
dengo sinônimo,/m/09wsg,2.5,FALSE,BR,2021-12,2025-07-31 14:07
,/m/01__7l,,,BR-AC,2021-12,2025-07-31 14:07
,/m/01__7l,,,BR-AL,2021-12,2025-07-31 14:07
,/m/01__7l,,,BR-AM,2021-12,2025-07-31 14:07
,/m/01__7l,,,BR-AP,2021-12,2025-07-31 14:07
sintomas de chikungunya,/m/01__7l,0.7,FALSE,BR-BA,2021-12,2025-07-31 14:07
chikungunya sintomas,/m/01__7l,0.8,FALSE,BR-CE,2021-12,2025-07-31 14:07
chikungunya sintomas,/m/01__7l,29921.5,TRUE,BR-DF,2021-12,2025-07-31 14:07
