topSearches,value,geo,keyword,time,sys_time
sintomas de dengue,100,BR-AC,Dengue,2025-01,2025-07-30 15:43
sintomas da dengue,40,BR-AC,Dengue,2025-01,2025-07-30 15:43
dengue,100,BR-AL,Dengue,2025-01,2025-07-30 15:43
sintomas de dengue,11,BR-AL,Dengue,2025-01,2025-07-30 15:43
mosquito da dengue,7,BR-AL,Dengue,2025-01,2025-07-30 15:43
dengue,100,BR-AM,Dengue,2025-01,2025-07-30 15:43
dengue sintomas,12,BR-AM,Dengue,2025-01,2025-07-30 15:43
sintomas da dengue,6,BR-AM,Dengue,2025-01,2025-07-30 15:43
sintomas de dengue,5,BR-AM,Dengue,2025-01,2025-07-30 15:43
dengue,100,BR-AP,Dengue,2025-01,2025-07-30 15:43
dengue,100,BR-BA,Dengue,2025-01,2025-07-30 15:43
sintomas dengue,17,BR-BA,Dengue,2025-01,2025-07-30 15:43
sintomas de dengue,10,BR-BA,Dengue,2025-01,2025-07-30 15:43
mosquito da dengue,9,BR-BA,Dengue,2025-01,2025-07-30 15:43
vacina da dengue,5,BR-BA,Dengue,2025-01,2025-07-30 15:43
sintomas da dengue,4,BR-BA,Dengue,2025-01,2025-07-30 15:43
dengue hemorrágica,2,BR-BA,Dengue,2025-01,2025-07-30 15:43
cid dengue,2,BR-BA,Dengue,2025-01,2025-07-30 15:43
vacina contra dengue,1,BR-BA,Dengue,2025-01,2025-07-30 15:43
pode tomar dipirona com dengue,1,BR-BA,Dengue,2025-01,2025-07-30 15:43
dengue,100,BR-CE,Dengue,2025-01,2025-07-30 15:43
sintomas dengue,16,BR-CE,Dengue,2025-01,2025-07-30 15:43
mosquito da dengue,11,BR-CE,Dengue,2025-01,2025-07-30 15:43
sintomas de dengue,7,BR-CE,Dengue,2025-01,2025-07-30 15:43
sintomas da dengue,6,BR-CE,Dengue,2025-01,2025-07-30 15:43
dengue hemorrágica sintomas,1,BR-CE,Dengue,2025-01,2025-07-30 15:43
dengue,100,BR-DF,Dengue,2025-01,2025-07-30 15:43
vacina dengue,17,BR-DF,Dengue,2025-01,2025-07-30 15:43
dengue sintomas,12,BR-DF,Dengue,2025-01,2025-07-30 15:43
dengue df,11,BR-DF,Dengue,2025-01,2025-07-30 15:43
vacina da dengue,9,BR-DF,Dengue,2025-01,2025-07-30 15:43
mosquito da dengue,7,BR-DF,Dengue,2025-01,2025-07-30 15:43
